Date	Open_RELIANCE.NS	High_RELIANCE.NS	Low_RELIANCE.NS	Close_RELIANCE.NS	Volume_RELIANCE.NS	AdjClose_RELIANCE.NS	Return_RELIANCE.NS
2011-08-25	761.6	769.0	750.25	753.5	4849200	713.8114	-0.0102455558475
2011-08-26	751.0	756.1	712.0	719.4	4457700	681.5076	-0.0452553713768
2011-08-29	731.1	759.9	728.35	755.05	4186900	715.2797	0.0495549866208
2011-08-30	765.0	796.3	764.0	782.6	7821400	741.3786	0.036487684468
2011-09-02	796.7	813.7	789.45	805.45	7791500	763.0251	0.0291976326266
2011-09-05	794.5	799.0	782.95	788.85	4567300	747.2994	-0.0206096758809
2011-09-06	783.2	825.5	776.5	821.5	7162300	778.2297	0.0413894350778
2011-09-07	824.0	843.5	823.7	833.5	7186200	789.5976	0.0146073839125
2011-09-08	833.5	859.0	814.5	852.45	8065300	807.5495	0.0227355047685
2011-09-09	852.15	858.55	823.7	825.75	6757800	782.2558	-0.0313215474717
2011-09-12	810.35	822.45	795.25	806.3	4246900	763.8303	-0.0235543156088
2011-09-13	813.2	824.75	796.75	810.25	5806100	767.5722	0.00489886300661
2011-09-14	813.9	829.75	805.2	825.4	4694800	781.9243	0.018698045604
2011-09-15	833.0	838.6	813.55	836.3	4664700	792.2501	0.0132056261712
2011-09-16	850.0	850.0	821.0	825.65	6128400	782.1611	-0.0127346149909
2011-09-19	825.0	829.15	815.6	821.55	2924900	778.277	-0.0049658567781
2011-09-20	823.0	853.95	816.3	851.8	4214600	806.9337	0.0368206949454
2011-09-21	850.9	850.9	832.3	837.6	3892800	793.4816	-0.0166706384924
2011-09-22	823.95	827.9	780.0	786.35	6239800	744.9311	-0.0611866740199
2011-09-23	773.9	792.6	764.1	770.6	8803400	730.0107	-0.0200292349185
2011-09-26	769.2	770.7	747.55	759.2	6217900	719.2112	-0.0147936187785
2011-09-27	774.0	800.7	772.0	797.2	5039500	755.2096	0.0500526131962
2011-09-28	799.75	806.3	789.1	797.2	5722400	755.2096	0.0
2011-09-29	790.5	812.75	784.45	807.7	7203000	765.1566	0.0131711779088
2011-09-30	803.5	822.9	792.5	808.35	7987600	765.7723	0.00080467188024
2011-10-03	791.2	799.9	784.1	788.2	4825200	746.6837	-0.0249272531796
2011-10-04	784.0	790.8	765.25	771.6	6000700	730.958	-0.0210607249094
2011-10-05	772.55	777.9	761.75	767.0	4739500	726.6003	-0.0059616284383
2011-10-07	786.7	808.0	784.9	802.9	4551300	760.6094	0.046805788547
2011-10-10	804.25	830.9	804.2	829.25	3393600	785.5715	0.0328185531233
2011-10-11	835.0	841.4	822.5	827.0	3592500	783.44	-0.00271331126447
2011-10-12	829.4	851.9	826.05	849.65	3947600	804.897	0.0273881854386
2011-10-13	850.0	858.0	842.1	846.9	4195300	802.2918	-0.00323668742709
2011-10-14	842.0	869.7	841.5	866.9	4085000	821.2384	0.0236155972179
2011-10-17	867.0	868.85	831.15	833.8	5040800	789.8818	-0.0381820918262
2011-10-18	825.0	826.4	811.35	819.9	4182900	776.714	-0.0166705955245
2011-10-19	825.5	845.0	824.1	843.0	2713800	798.5972	0.0281740769447
2011-10-20	834.85	840.9	822.0	838.7	2279300	794.5237	-0.00510081928662
2011-10-21	840.0	849.2	831.1	835.75	2364100	791.7291	-0.00351732742522
2011-10-24	848.0	854.0	843.55	846.5	2075800	801.9129	0.0128627329727
2011-10-25	855.0	880.95	842.15	875.95	5197000	829.8117	0.0347903120152
2011-10-26	879.0	881.5	871.05	873.6	737200	827.5854	-0.00268289781887
2011-10-28	899.7	904.0	884.1	900.0	5606800	852.5949	0.0302198419643
2011-10-31	898.0	899.3	872.55	877.55	3628000	831.3274	-0.0249444372703
2011-11-01	870.5	878.5	857.6	860.6	3745200	815.2702	-0.019315133845
2011-11-02	855.0	880.95	855.0	871.8	3143200	825.8803	0.0130142129566
2011-11-03	867.75	889.35	863.0	885.9	3666900	839.2376	0.016173409149
2011-11-04	905.0	905.0	872.65	879.95	4171900	833.601	-0.00671633396788
2011-11-08	879.0	885.0	868.5	883.7	2313300	837.1535	0.00426163116407
2011-11-09	890.05	892.65	861.15	864.95	2666300	819.3911	-0.0212176142129
2011-11-11	859.0	888.8	850.1	885.35	4969200	838.7165	0.0235850743314
2011-11-14	891.4	896.0	873.0	876.7	3656400	830.5222	-0.0097700474475
2011-11-15	871.0	878.0	856.25	861.45	2262500	816.0754	-0.0173948390543
2011-11-16	859.1	859.1	837.35	848.1	3043100	803.4286	-0.0154970974496
2011-11-17	845.05	848.65	806.25	809.95	5538000	767.2881	-0.0449828397944
2011-11-18	800.3	811.95	787.0	808.1	4958000	765.5355	-0.00228414854864
2011-11-21	800.0	800.0	781.5	786.35	4049500	744.9311	-0.0269150156982
2011-11-22	788.1	804.45	786.6	795.2	4382300	753.315	0.0112545979085
2011-11-23	789.9	789.9	755.8	773.4	5419700	732.6632	-0.0274145609738
2011-11-24	775.0	778.0	753.15	773.15	6367700	732.4264	-0.000323204441004
2011-11-25	769.7	771.25	751.0	753.8	3699700	714.0956	-0.0250274976434
2011-11-28	765.0	785.8	762.55	783.8	2522000	742.5154	0.0397983127189
2011-11-29	782.0	782.0	759.15	765.0	4803400	724.7057	-0.0239856304664
2011-11-30	756.7	783.3	753.1	778.25	4569100	737.2578	0.0173202722153
2011-12-01	799.0	810.75	795.2	799.0	4714900	756.9148	0.0266623154072
2011-12-02	797.0	815.0	786.55	812.05	4479800	769.2774	0.0163328818514
2011-12-05	808.35	812.2	798.35	806.75	3160800	764.2566	-0.00652664435482
2011-12-06	806.75	806.75	806.75	806.75	0	764.2566	0.0
2011-12-07	807.0	819.5	803.2	809.8	3514100	767.1459	0.00378053653707
2011-12-08	802.0	807.7	772.1	778.85	4442600	737.8261	-0.0382193269885
2011-12-09	769.9	769.9	752.7	755.7	5044800	715.8955	-0.0297232640591
2011-12-12	760.55	762.0	724.0	727.5	5097000	689.1809	-0.0373163401642
2011-12-13	723.9	746.0	721.0	742.3	5228400	703.2013	0.0203435701715
2011-12-14	738.0	753.9	733.4	741.9	5304700	702.8224	-0.000538821529482
2011-12-15	731.9	754.5	723.5	750.15	6611100	710.6379	0.0111201635008
2011-12-16	749.0	844.6	716.05	721.85	5828700	683.8285	-0.0377258235172
2011-12-19	719.2	739.9	715.15	735.3	4714100	696.57	0.0186325957459
2011-12-20	741.7	741.7	709.2	713.45	5550500	675.8709	-0.0297157500323
2011-12-21	727.0	753.75	722.7	748.0	4563400	708.6011	0.0484267039756
2011-12-22	741.35	760.3	733.0	754.55	4473700	714.8061	0.00875668976523
2011-12-23	760.0	769.75	742.4	746.4	3511000	707.0854	-0.0108011109586
2011-12-26	747.05	764.8	745.55	761.0	2376400	720.9164	0.0195605792454
2011-12-27	766.0	768.7	745.35	753.05	3074300	713.3851	-0.0104468423801
2011-12-28	757.7	758.5	735.35	739.05	2829000	700.1225	-0.0185910807501
2011-12-29	733.65	739.0	707.2	711.9	5449500	674.4026	-0.0367362854358
2011-12-30	713.0	720.55	689.0	692.95	6662300	656.4507	-0.0266189661784
2012-01-02	696.8	709.75	687.15	706.55	4299200	669.3344	0.0196263024779
2012-01-03	712.25	726.9	710.35	724.65	4683400	686.481	0.0256173894544
2012-01-04	727.4	730.95	713.35	716.15	4238300	678.4287	-0.0117298220927
2012-01-05	715.0	724.95	694.1	699.5	6619500	662.6557	-0.0232493112393
2012-01-06	697.05	724.0	696.65	717.55	4703100	679.755	0.0258041996771
2012-01-09	714.45	714.45	702.45	706.25	4202800	669.0502	-0.0157480268626
2012-01-10	712.0	739.0	712.0	736.2	4507700	697.4226	0.0424069823161
2012-01-11	737.9	753.0	731.5	748.25	4842100	708.8379	0.0163678378074
2012-01-12	747.5	752.95	732.6	736.9	3251600	698.0858	-0.0151686302327
2012-01-13	742.0	750.95	728.1	731.8	4692900	693.2544	-0.00692092576586
2012-01-16	729.95	729.95	711.0	712.95	4067400	675.3973	-0.0257583651831
2012-01-17	716.0	744.4	716.0	742.05	5197600	702.9645	0.0408162721409
2012-01-18	762.0	787.9	758.05	779.75	9248700	738.6788	0.0508052682603
2012-01-19	789.0	795.95	782.1	785.65	5483500	744.268	0.00756648221121
2012-01-20	790.0	800.0	772.05	792.65	7251800	750.8993	0.00890982818017
2012-01-23	755.3	779.75	755.2	771.55	6457500	730.9107	-0.0266195480539
2012-01-24	774.6	791.6	770.4	783.75	5095400	742.4681	0.0158123283734
2012-01-25	788.7	795.0	782.8	790.95	3837200	749.2888	0.00918652262636
2012-01-26	790.95	790.95	790.95	790.95	0	749.2888	0.0
2012-01-27	800.0	827.9	799.0	820.4	5565400	777.1876	0.0372337074837
2012-01-30	813.9	818.85	792.2	794.75	4829000	752.8887	-0.0312651668658
2012-01-31	804.5	820.8	801.4	817.1	6264400	774.0614	0.0281219521557
2012-02-01	818.9	834.0	816.0	831.2	3776800	787.4188	0.0172562538321
2012-02-02	835.0	842.7	824.15	829.25	4901900	785.5715	-0.00234601967847
2012-02-03	830.0	840.0	815.65	838.3	4569200	794.1448	0.0109134559999
2012-02-06	845.9	849.5	824.1	833.0	3984400	789.124	-0.00632227271399
2012-02-07	842.0	852.7	834.25	844.55	4815900	800.0656	0.0138655014928
2012-02-08	847.0	864.7	845.0	858.4	3647600	813.1861	0.016399280259
2012-02-09	856.75	859.9	842.6	853.85	4309100	808.8757	-0.00530063167582
2012-02-10	850.35	859.0	838.0	843.25	3417900	798.8341	-0.012414268348
2012-02-13	841.1	858.8	841.0	849.25	3493600	804.518	0.00711524457957
2012-02-14	846.9	856.4	843.0	848.9	3134200	804.1865	-0.000412047959151
2012-02-15	854.2	855.75	833.05	836.65	7182300	792.5817	-0.0144304834762
2012-02-16	831.0	831.0	804.7	812.45	6342500	769.6564	-0.0289248414391
2012-02-17	822.05	826.4	810.2	818.2	8211300	775.1035	0.00707731398063
2012-02-20	818.2	818.2	818.2	818.2	0	775.1035	0.0
2012-02-21	817.5	848.75	815.1	843.55	8333600	799.1182	0.0309825720049
2012-02-22	848.0	857.4	830.1	833.4	5748100	789.5029	-0.0120323876993
2012-02-23	832.0	849.9	826.6	839.6	4367200	795.3763	0.00743936469391
2012-02-24	833.5	841.7	814.5	819.95	4285000	776.7613	-0.0234040164385
2012-02-27	821.8	825.6	765.35	781.45	6348200	740.2892	-0.0469540642666
2012-02-28	789.05	800.35	787.7	796.5	5289400	754.5465	0.0192590949591
2012-02-29	805.05	827.9	804.15	820.75	6365300	777.5192	0.0304457048041
2012-03-01	811.8	818.7	801.1	810.95	2962500	768.2354	-0.0119402839184
2012-03-02	816.25	818.0	805.75	814.1	2900000	771.2194	0.0038842261109
2012-03-05	812.05	814.0	794.25	797.5	2988600	755.4938	-0.0203905659012
2012-03-06	797.0	809.0	774.0	776.55	8029900	735.6473	-0.0262695736219
2012-03-07	776.55	777.5	751.0	761.8	6446700	721.6742	-0.0189942925095
2012-03-08	810.95	810.95	810.95	810.95	0	768.2354	0.06451831034
2012-03-09	775.3	779.6	769.2	773.8	3942900	733.0421	-0.0458105679587
2012-03-12	790.0	803.0	779.7	798.55	3438300	756.4885	0.0319850660692
2012-03-13	803.45	821.95	803.3	819.95	3684000	776.7613	0.0267985567527
2012-03-14	828.0	830.0	806.7	814.5	4028500	771.5984	-0.00664670085907
2012-03-15	818.0	821.2	793.4	796.65	4630600	754.6886	-0.0219152865014
2012-03-16	780.0	797.7	767.35	772.35	5753000	731.6685	-0.030502779557
2012-03-19	781.0	783.0	751.1	755.1	3652400	715.3271	-0.0223344315083
2012-03-20	756.1	766.4	750.3	760.55	2389900	720.4901	0.00721767705991
2012-03-21	760.0	773.5	755.1	768.05	3248500	727.595	0.00986120419975
2012-03-22	765.9	771.45	732.0	736.35	6684600	697.5647	-0.0412733732365
2012-03-23	743.8	749.5	738.1	744.05	6161800	704.8591	0.0104569511617
2012-03-26	743.9	743.9	727.0	730.1	5288300	691.6439	-0.0187487116219
2012-03-27	738.0	738.8	725.1	731.05	6216200	692.5439	0.00130124765071
2012-03-28	730.0	735.9	720.5	725.7	4131100	687.4757	-0.00731823643238
2012-03-29	718.0	729.7	718.0	724.65	5480700	686.481	-0.00144688750453
2012-03-30	729.5	753.0	727.1	750.6	3949200	711.0641	0.0358103137596
2012-04-02	749.35	750.85	739.05	740.55	2564800	701.5435	-0.0133892289036
2012-04-03	744.25	762.9	744.25	752.7	4003700	713.0536	0.0164068229554
2012-04-04	745.0	757.0	743.45	747.0	2700400	707.6538	-0.00757278274733
2012-04-05	747.0	747.0	747.0	747.0	0	707.6538	0.0
2012-04-06	747.0	747.0	747.0	747.0	0	707.6538	0.0
2012-04-09	740.05	748.0	734.1	742.15	2608500	703.0593	-0.00649258154199
2012-04-10	746.0	747.0	738.1	742.65	1913200	703.5329	0.000673627388188
2012-04-11	739.0	739.0	726.3	730.3	3726800	691.8334	-0.0166296416273
2012-04-12	733.3	745.6	733.3	743.3	2692500	704.1486	0.0178008173644
2012-04-13	746.05	762.0	737.5	751.55	3249200	711.9641	0.0110992196818
2012-04-16	747.1	753.45	736.0	748.1	2404200	708.6958	-0.00459054045
2012-04-17	754.8	754.8	740.35	746.4	3175900	707.0854	-0.0022723430843
2012-04-18	750.0	756.8	742.7	748.6	3428300	709.1695	0.0029474516091
2012-04-19	753.9	753.9	738.5	741.65	4205700	702.5856	-0.00928395820745
2012-04-20	740.05	741.0	728.0	730.85	3410900	692.3544	-0.0145622113519
2012-04-23	725.85	745.75	724.2	736.3	5053100	697.5174	0.0074571635567
2012-04-24	739.0	740.5	723.7	735.1	3809300	696.3805	-0.00162992349725
2012-04-25	734.1	742.9	728.05	736.3	3105600	697.5174	0.00163258448506
2012-04-26	737.1	749.0	733.6	745.05	3469900	705.8065	0.0118837178829
2012-04-27	741.3	747.15	736.5	742.0	2857700	702.9171	-0.00409375657493
2012-04-30	737.5	747.9	737.5	745.1	2776700	705.8538	0.00417787531417
2012-05-01	745.0	745.0	745.0	745.0	0	705.7591	-0.000134163760257
2012-05-02	747.9	751.4	740.0	743.55	2861900	704.3855	-0.00194627316885
2012-05-03	738.5	744.45	735.15	738.85	1897100	699.933	-0.0063211125158
2012-05-04	733.4	740.0	722.0	726.45	3778400	688.1862	-0.016782749206
2012-05-07	715.0	722.0	705.1	715.7	4591000	678.0024	-0.0147980299518
2012-05-08	718.0	718.9	699.0	708.35	3885400	671.0395	-0.0102697276588
2012-05-09	702.0	708.3	691.05	695.1	3670600	658.4874	-0.0187054562362
2012-05-10	697.25	708.4	690.55	694.15	3391800	657.5875	-0.00136661688591
2012-05-11	693.0	703.0	688.3	697.2	3042500	660.4769	0.00439393996997
2012-05-14	698.0	702.8	678.55	681.3	4081000	645.4143	-0.0228056424078
2012-05-15	679.0	688.0	674.1	681.65	3696300	645.7459	0.000513778514049
2012-05-16	675.0	682.8	673.05	676.1	3101700	640.4882	-0.00814205711565
2012-05-17	680.25	689.85	677.8	685.15	3560400	649.0616	0.0133857267004
2012-05-18	676.9	696.4	675.0	688.55	2363900	652.2825	0.00496239494063
2012-05-21	686.5	700.7	686.0	695.5	2334100	658.8664	0.0100936327435
2012-05-22	704.6	704.6	688.75	691.1	2938000	654.6981	-0.00632647225598
2012-05-23	685.2	689.95	679.55	686.85	2583300	650.672	-0.00614955198434
2012-05-24	694.0	700.0	686.1	695.3	2399800	658.6769	0.0123025118647
2012-05-25	695.0	695.3	688.55	691.2	3085000	654.7929	-0.00589666952037
2012-05-28	692.0	703.0	692.0	701.65	2575100	664.6925	0.0151186734004
2012-05-29	702.2	709.8	697.55	701.85	3434300	664.8819	0.000284943789798
2012-05-30	699.65	708.65	695.15	706.25	3521000	669.0502	0.00626923367894
2012-05-31	697.0	729.05	682.35	705.6	9024900	676.5773	0.0112504263507
2012-06-01	707.35	709.45	678.05	685.25	4096500	657.0643	-0.0288407547815
2012-06-04	677.0	697.0	673.4	692.75	3261800	664.2558	0.0109448953474
2012-06-05	696.0	706.0	695.1	702.55	3036600	673.6527	0.0141465080169
2012-06-06	704.45	718.0	698.5	715.9	5315200	686.4536	0.0190022247369
2012-06-07	721.05	731.9	716.25	721.25	6387700	691.5836	0.00747319265279
2012-06-08	718.0	731.9	712.3	729.7	2907000	699.686	0.0117157202687
2012-06-11	732.7	736.4	718.1	722.25	2275300	692.5424	-0.010209722647
2012-06-12	715.0	726.0	714.4	722.95	2734300	693.2137	0.000969326932185
2012-06-13	722.25	723.95	712.4	716.3	2274400	686.8372	-0.00919846217696
2012-06-14	716.0	720.8	711.05	716.35	1709700	686.8851	6.97399616676e-05
2012-06-15	718.5	729.8	718.5	726.75	2271300	696.8573	0.0145180030838
2012-06-18	730.35	734.5	712.0	718.9	2293600	689.3302	-0.0108014940792
2012-06-19	717.0	739.4	717.0	737.45	1783800	707.1172	0.0258033087771
2012-06-20	738.0	742.95	733.0	737.4	2357400	707.0693	-6.77398315301e-05
2012-06-21	734.0	734.0	710.4	718.7	5168000	689.1385	-0.0253593247508
2012-06-22	713.55	714.9	703.55	711.0	4372800	681.7552	-0.0107138115197
2012-06-25	714.2	722.95	712.0	716.2	2540600	686.7413	0.00731362225033
2012-06-26	717.5	725.5	714.45	723.5	3676500	693.741	0.010192630034
2012-06-27	726.4	729.6	718.0	722.5	1761900	692.7821	-0.00138221612965
2012-06-28	724.4	727.8	716.65	719.9	2720900	690.2891	-0.00359853408453
2012-06-29	725.1	740.9	725.1	737.85	3833500	707.5008	0.0249340457498
2012-07-02	735.5	740.8	730.15	737.4	1561600	707.0693	-0.000609893303301
2012-07-03	739.95	742.65	731.3	736.35	2353200	706.0624	-0.00142404711957
2012-07-04	740.0	740.0	728.85	734.25	2136500	704.0488	-0.00285187258237
2012-07-05	734.95	742.4	732.05	738.7	1784200	708.3158	0.00606065943156
2012-07-06	738.0	738.0	729.5	734.85	2116500	704.6241	-0.00521194077557
2012-07-09	729.0	733.8	726.1	731.8	1782600	701.6996	-0.0041504399296
2012-07-10	731.45	742.0	730.8	739.7	1365600	709.2747	0.0107953602938
2012-07-11	733.45	736.6	722.0	725.65	2728600	695.8026	-0.0189941922361
2012-07-12	721.9	729.8	717.1	721.2	2301000	691.5356	-0.00613248642647
2012-07-13	720.0	726.5	715.0	718.5	2599700	688.9467	-0.0037436973599
2012-07-16	720.0	724.15	715.05	720.35	1670300	690.7206	0.00257480005347
2012-07-17	724.8	727.95	717.3	719.35	2605100	689.7617	-0.00138826031828
2012-07-18	718.0	721.85	712.2	715.8	1955000	686.3577	-0.0049350377094
2012-07-19	720.2	729.9	718.0	727.8	2670100	697.8641	0.0167644363864
2012-07-20	722.3	728.85	717.05	722.65	2836000	692.926	-0.00707601952873
2012-07-23	715.0	725.8	713.3	719.0	2336300	689.4261	-0.00505090009611
2012-07-24	721.0	726.85	718.35	724.5	1836600	694.6999	0.00764955083656
2012-07-25	720.4	724.55	712.15	719.25	1999600	689.6658	-0.00724643835417
2012-07-26	720.9	720.9	706.65	710.15	3204000	680.9402	-0.0126519250338
2012-07-27	719.0	726.8	716.15	721.0	3078100	691.3438	0.0152782872857
2012-07-30	723.0	731.8	721.85	729.6	1591800	699.5901	0.0119279293457
2012-07-31	731.6	746.1	721.0	743.6	3081200	713.0142	0.0191885219645
2012-08-01	740.25	750.9	738.6	746.75	3298800	716.0347	0.00423624101736
2012-08-02	742.1	747.6	736.75	739.55	1822800	709.1308	-0.0096418511561
2012-08-03	735.0	748.0	730.55	742.55	2501500	712.0074	0.00405651538475
2012-08-06	748.05	789.4	748.05	786.05	8545500	753.7182	0.0585819754121
2012-08-07	786.05	795.95	777.75	783.75	4496200	751.5128	-0.00292602726059
2012-08-08	785.05	799.0	782.55	790.8	4199200	758.2728	0.00899518943656
2012-08-09	788.9	796.4	776.65	780.15	2914400	748.0609	-0.0134673167757
2012-08-10	777.65	789.0	774.15	782.1	2440800	749.9307	0.00249952911588
2012-08-13	779.5	790.0	779.5	788.15	1413400	755.7319	0.00773564810722
2012-08-14	787.9	802.0	787.0	799.55	3773600	766.6629	0.014464124116
2012-08-15	799.55	799.55	799.55	799.55	0	766.6629	0.0
2012-08-16	802.05	821.85	799.1	816.15	4944700	782.5802	0.0207617976558
2012-08-17	817.9	824.9	809.65	816.1	3275600	782.5322	-6.13355666295e-05
2012-08-20	816.1	816.1	816.1	816.1	0	782.5322	0.0
2012-08-21	816.0	823.9	812.3	814.25	2527500	780.7583	-0.0022668715741
2012-08-22	809.2	815.5	805.7	807.8	1999700	774.5736	-0.00792140154002
2012-08-23	810.55	811.4	787.95	794.5	3808400	761.8206	-0.0164645425561
2012-08-24	791.75	794.5	778.7	782.1	3455600	749.9307	-0.0156072177623
2012-08-27	786.0	796.2	783.5	787.35	2092500	754.9647	0.00671262024611
2012-08-28	786.85	793.9	778.55	790.2	2005600	757.6975	0.00361977189132
2012-08-29	791.0	797.5	780.3	782.15	2021200	749.9787	-0.0101871789203
2012-08-30	779.75	791.85	768.6	783.4	6227900	751.1772	0.00159804538449
2012-08-31	780.0	784.4	762.7	766.4	3378800	734.8765	-0.0217002060233
2012-09-03	768.0	769.95	760.05	763.05	2237800	731.6642	-0.00437121067281
2012-09-04	763.95	781.15	762.2	779.6	2001200	747.5335	0.0216893214127
2012-09-05	775.25	779.95	764.2	771.15	3012600	739.4311	-0.0108388453494
2012-09-06	766.3	774.6	764.0	768.2	1212100	736.6024	-0.00382550855651
2012-09-07	778.7	796.5	778.5	791.75	3159400	759.1838	0.0306561586006
2012-09-10	800.0	803.35	789.15	792.05	2006000	759.4714	0.000378827893851
2012-09-11	789.5	795.85	783.2	791.0	3122100	758.4646	-0.00132565887274
2012-09-12	793.5	799.7	789.45	798.1	1776700	765.2725	0.00897589683157
2012-09-13	798.1	808.5	794.3	799.15	2669300	766.2794	0.00131574047153
2012-09-14	813.0	845.7	809.55	841.75	8300400	807.1272	0.0533066659498
2012-09-17	848.1	881.6	848.1	873.75	9698900	837.8109	0.0380159409818
2012-09-18	870.2	873.9	851.3	855.6	3953600	820.4075	-0.0207724678683
2012-09-19	855.6	855.6	855.6	855.6	0	820.4075	0.0
2012-09-20	840.7	848.3	828.25	832.5	3499600	798.2576	-0.0269986561556
2012-09-21	833.0	854.7	832.0	850.3	8214200	815.3255	0.0213814437846
2012-09-24	850.0	857.8	832.75	836.35	3407000	801.9493	-0.0164059630172
2012-09-25	838.0	844.8	830.25	839.75	3163100	805.2094	0.00406521958433
2012-09-26	838.0	849.7	833.85	844.75	3807700	810.0038	0.00595422755869
2012-09-27	845.2	848.0	824.25	829.85	6953500	795.7166	-0.0176384357703
2012-09-28	837.0	847.9	834.35	837.2	3227000	802.7643	0.00885704784844
2012-10-01	840.0	842.3	829.25	833.5	1991400	799.2165	-0.0044194790426
2012-10-02	833.5	833.5	833.5	833.5	0	799.2165	0.0
2012-10-03	834.45	853.45	834.25	846.1	5006600	811.2982	0.0151169301435
2012-10-04	850.55	858.9	849.1	852.9	2886200	817.8186	0.0080369955215
2012-10-05	859.9	862.0	682.35	857.8	3592100	822.517	0.00574503930334
2012-10-08	854.55	854.55	816.25	819.4	4775700	785.6965	-0.0447656401023
2012-10-09	825.5	826.7	813.1	815.3	2651900	781.7651	-0.00500371326587
2012-10-10	811.0	822.3	807.4	816.0	2144300	782.4363	0.000858569920811
2012-10-11	819.0	822.0	809.3	819.95	2710300	786.2239	0.0048407774537
2012-10-12	818.8	826.4	816.05	818.9	2429000	785.2171	-0.00128055125264
2012-10-15	819.0	829.9	819.0	823.05	2555800	789.1963	0.00506764307604
2012-10-16	838.9	839.95	810.0	812.45	5068100	779.0323	-0.0128789250532
2012-10-17	816.05	817.4	801.55	805.15	4780900	772.0326	-0.00898512166954
2012-10-18	807.25	816.0	797.0	811.3	6080600	777.9296	0.0076382784872
2012-10-19	807.7	810.5	799.35	802.8	2891200	769.7792	-0.010477040596
2012-10-22	795.2	816.95	791.7	815.6	3237900	782.0527	0.0159441824357
2012-10-23	813.5	814.8	804.8	809.95	2170100	776.6352	-0.00692728252201
2012-10-24	809.95	809.95	809.95	809.95	0	776.6352	0.0
2012-10-25	810.1	818.7	807.2	810.4	4127400	777.0667	0.000555601909365
2012-10-26	810.4	810.4	810.4	810.4	0	777.0667	0.0
2012-10-29	802.35	814.4	802.35	811.2	2511200	777.8338	0.0009871739453
2012-10-30	810.0	811.8	799.15	803.25	2134300	770.2107	-0.00980042266098
2012-10-31	803.15	807.35	798.0	805.5	2153800	772.3682	0.00280118154682
2012-11-01	795.0	808.8	788.7	807.1	4201100	773.9024	0.00198635831978
2012-11-02	812.0	814.9	802.5	807.95	2639600	774.7174	0.00105310437078
2012-11-05	803.65	808.95	801.85	806.15	1158100	772.9915	-0.00222778009117
2012-11-06	804.0	807.4	796.25	805.45	3531600	772.3203	-0.000868314852104
2012-11-07	802.0	805.3	798.0	800.85	2381300	767.9094	-0.00571123146705
2012-11-08	793.0	798.3	789.75	796.6	2837700	763.8342	-0.00530687604553
2012-11-09	793.35	803.5	785.0	787.65	2421900	755.2524	-0.0112351607194
2012-11-12	785.85	789.4	779.0	786.65	2894100	754.2936	-0.00126950937197
2012-11-13	786.65	786.65	786.65	786.65	0	754.2936	0.0
2012-11-14	786.65	786.65	786.65	786.65	0	754.2936	0.0
2012-11-15	788.85	788.85	777.05	784.6	3486400	752.3278	-0.00260614699634
2012-11-16	787.4	792.65	771.0	775.15	3281900	743.2666	-0.0120442179592
2012-11-19	775.25	778.25	761.35	774.3	4737100	742.4515	-0.00109664553742
2012-11-20	780.7	780.7	762.2	765.35	2156400	733.8696	-0.0115588695019
2012-11-21	766.5	773.9	761.1	771.2	1968700	739.479	0.00764359226762
2012-11-22	773.05	773.7	761.4	765.85	2397100	734.3491	-0.00693718144802
2012-11-23	766.0	775.8	766.0	773.75	1707300	741.9241	0.0103152574164
2012-11-26	774.9	779.45	771.0	773.65	1038400	741.8283	-0.000129123720337
2012-11-27	777.0	788.0	774.0	786.8	2470600	754.4374	0.0169973294359
2012-11-28	786.8	786.8	786.8	786.8	0	754.4374	0.0
2012-11-29	786.0	804.0	782.65	798.3	4483400	765.4643	0.0146160569452
2012-11-30	796.05	808.0	790.0	793.7	4170400	761.0536	-0.0057621237202
2012-12-03	795.0	807.0	789.75	804.0	2359000	770.9299	0.0129771411633
2012-12-04	806.15	825.7	806.0	824.7	3492500	790.7785	0.0257463097488
2012-12-05	828.25	837.1	820.6	832.6	3089600	798.3535	0.00957916787065
2012-12-06	835.95	845.85	822.0	843.9	2636600	809.1888	0.0135720579919
2012-12-07	841.05	849.7	830.45	834.6	3014700	800.2712	-0.0110204194621
2012-12-10	834.6	837.95	821.25	828.3	1869300	794.2304	-0.00754844107847
2012-12-11	832.0	838.35	814.5	820.05	3715200	786.3197	-0.00996020802024
2012-12-12	825.0	834.8	819.35	832.6	2314000	798.3535	0.0153039533411
2012-12-13	832.6	841.0	830.4	834.25	2652200	799.9357	0.0019818288515
2012-12-14	834.5	846.8	828.5	839.25	2045900	804.73	0.00599335671605
2012-12-17	834.5	844.4	831.0	834.15	1656400	799.8398	-0.00607682079704
2012-12-18	834.5	839.45	826.0	831.4	1827700	797.2029	-0.00329678518123
2012-12-19	835.2	843.05	834.05	839.5	1993000	804.9697	0.009742563656
2012-12-20	841.95	841.95	829.5	837.85	2189200	803.3876	-0.00196541559266
2012-12-21	833.0	834.5	822.2	825.25	2149300	791.3058	-0.0150385691788
2012-12-24	825.6	827.35	815.6	820.7	1303800	786.943	-0.0055134184534
2012-12-25	820.7	820.7	820.7	820.7	0	786.943	0.0
2012-12-26	822.0	835.9	822.0	828.25	1331200	794.1824	0.00919939563602
2012-12-27	830.3	832.0	815.1	817.7	3680600	784.0664	-0.012737628031
2012-12-28	823.5	846.0	821.55	840.25	3326000	805.6889	0.0275773837522
