Date	Open_GSPC	High_GSPC	Low_GSPC	Close_GSPC	Volume_GSPC	AdjClose_GSPC	Return_GSPC	sp500_RoC6	sp500_RoC14	sp500_MA6	sp500_MA14	sp500_MoM6	sp500_MoM14	sp500_EMA6	sp500_EMA14	sp500_WIILR6	sp500_WIILR14	sp500_K%6	sp500_K%14	sp500_OBV	sp500_RSI6	sp500_RSI14
2012-08-31	1400.069946	1413.089966	1398.959961	1406.579956	2938250000	1406.579956	0.00507329586808	0.00320951738932	0.00175910080149	1407.90332017	1409.81571736	4.5	2.469971	1407.0520381	1405.67380443	0.500525625372	0.677454270037	0.499474374628	0.322545729963	2.742914708e+11	0.296897447636	0.442915557729
2012-09-04	1406.540039	1409.310059	1396.560059	1404.939941	3200310000	1404.939941	-0.00116595931358	-0.00438660079374	0.000719328571336	1406.87164283	1409.88785214	-6.190064	1.009887	1406.9171575	1405.79462464	0.586121245923	0.732729381864	0.413878754077	0.267270618136	2.710911608e+11	0.574552851875	0.520143357801
2012-09-05	1404.939941	1408.810059	1401.25	1403.439941	3389110000	1403.439941	-0.00106766129727	-0.00496299048015	-0.00148704613696	1405.70497617	1409.73856014	-7.0	-2.090088	1406.3522385	1405.68066682	0.649164341533	0.771584225031	0.350835658467	0.228415774969	2.677020508e+11	0.364073523737	0.508044357632
2012-09-06	1403.73999	1432.119995	1403.73999	1432.119995	3952870000	1432.119995	0.0204355406756	0.0161923970812	0.0117342759024	1409.5083005	1410.92498764	22.819946	16.609985	1405.5201535	1405.38190338	-1.04486238327	-0.180608960924	2.04486238327	1.18060896092	2.716549208e+11	0.351568081438	0.48332463219
2012-09-07	1432.119995	1437.920044	1431.449951	1437.920044	3717620000	1437.920044	0.00404997417832	0.0194471809048	0.0139335544129	1414.07997617	1412.33641693	27.430054	19.76001	1413.12010821	1408.94698226	-0.163106283431	-0.163106283431	1.16310628343	1.16310628343	2.753725408e+11	0.723199802285	0.602064557089
2012-09-10	1437.920044	1438.73999	1428.97998	1429.079956	3223670000	1429.079956	-0.00614783001105	0.0211506962751	0.00772140139578	1419.0133055	1413.11855629	29.599976	10.949951	1420.20580415	1412.81005716	0.21373528061	0.21373528061	0.78626471939	0.78626471939	2.721488708e+11	0.746097279847	0.616895440867
2012-09-11	1429.130005	1437.76001	1429.130005	1433.560059	3509630000	1433.560059	0.00313495615217	0.0191813503988	0.0144285644085	1423.50998933	1414.57498593	26.980103	20.390015	1422.74127611	1414.979377	0.122805582589	0.122805582589	0.877194417411	0.877194417411	2.756585008e+11	0.776324453117	0.558662497221
2012-09-12	1433.560059	1439.150024	1432.98999	1436.560059	3641200000	1436.560059	0.0020926922323	0.0225063841359	0.0163213529372	1428.780009	1416.222848	31.620118	23.070069	1425.83235694	1417.45680127	0.0516817109065	0.0516817109065	0.948318289093	0.948318289093	2.792997008e+11	0.764820763062	0.609800573334
2012-09-13	1436.560059	1463.76001	1435.339966	1459.98999	4606550000	1459.98999	0.0163097469216	0.0402938860068	0.0413029469198	1438.20501717	1420.359279	56.550049	57.910034	1428.89741467	1420.0039023	-0.54986682858	-0.489316344824	1.54986682858	1.48931634482	2.839062508e+11	0.802293883855	0.620747422741
2012-09-14	1460.069946	1474.51001	1460.069946	1465.77002	5041990000	1465.77002	0.00395895180076	0.0234966518989	0.038720752026	1443.81335467	1424.26213721	33.650025	54.640015	1437.78100762	1425.33538066	-0.0334889925062	-0.0299108849053	1.03348899251	1.02991088491	2.889482408e+11	0.880909858484	0.769223344431
2012-09-17	1465.420044	1465.630005	1457.550049	1461.189941	3482430000	1461.189941	-0.00312469141646	0.0161830256815	0.0359816809811	1447.69167083	1427.88713721	23.269897	50.75	1445.7778683	1430.72666591	0.29255568248	0.170879761041	0.70744431752	0.829120238959	2.854658108e+11	0.827779984731	0.761986645723
2012-09-18	1461.189941	1461.469971	1456.130005	1459.319946	3377390000	1459.319946	-0.00127977544023	0.0211604605278	0.0354927235229	1452.73166917	1431.459987	30.23999	50.019897	1450.18131764	1434.78843592	0.333627366378	0.194869448988	0.666372633622	0.805130551012	2.820884208e+11	0.732187085707	0.734584086067
2012-09-19	1459.5	1465.150024	1457.880005	1461.050049	3451360000	1461.050049	0.00118555427461	0.019176029513	0.035845741096	1457.31333417	1435.07141979	27.48999	50.560059	1452.79235432	1438.05930393	0.296605542463	0.172674399757	0.703394457537	0.827325600243	2.855397808e+11	0.850485550139	0.729659194328
2012-09-20	1461.050049	1461.22998	1449.97998	1460.26001	3382520000	1460.26001	-0.000540733700766	0.0164977098253	0.0434304390692	1461.263326	1439.4128505	23.699951	60.78003	1455.15169565	1441.12473661	0.343207927164	0.182809608181	0.656792072836	0.817190391819	2.821572608e+11	0.840305720174	0.730993507674
2012-09-21	1460.339966	1467.069946	1459.51001	1460.150024	4833870000	1460.150024	-7.53194631413e-05	0.000109613080292	0.038085334411	1461.28999833	1443.23928393	0.160034	53.570068	1456.61121404	1443.67610639	0.36660632804	0.184220590466	0.63339367196	0.815779409534	2.773233908e+11	0.810369841921	0.806287779632
2012-09-24	1459.76001	1460.719971	1452.060059	1456.890015	3008920000	1456.890015	-0.00223265345781	-0.00605825257635	0.0369767222669	1459.8099975	1446.9500035	-8.880005	51.950074	1457.6223026	1445.87262874	0.718303035096	0.226042412778	0.281696964904	0.773957587222	2.743144708e+11	0.505384640024	0.790414148591
2012-09-25	1456.939941	1463.23999	1441.589966	1441.589966	3739900000	1441.589966	-0.0105018559002	-0.0134137078624	0.0271832259333	1456.543335	1449.67500529	-19.599975	38.150025	1457.41307757	1447.34161357	1.49093216452	0.449358988621	-0.490932164523	0.550641011379	2.705745708e+11	0.140200439036	0.776770463772
2012-09-26	1441.599976	1441.599976	1430.530029	1433.319946	3565380000	1433.319946	-0.00573673526804	-0.0178165179413	0.000837884398088	1452.21000167	1449.76071607	-26.0	1.199951	1452.89218855	1446.57472723	1.32456932855	0.582027022177	-0.324569328547	0.417972977823	2.670091908e+11	0.0750255602937	0.677193880587
2012-09-27	1433.359985	1450.199951	1433.359985	1447.150024	3150330000	1447.150024	0.0096489817494	-0.00951372268836	0.00641897999719	1449.89333083	1450.42000036	-13.900025	9.22998	1447.30011925	1444.80742307	0.545155097096	0.600921765261	0.454844902904	0.399078234739	2.701595208e+11	0.0587267787605	0.50687726034
2012-09-28	1447.130005	1447.130005	1435.599976	1440.670044	3509230000	1440.670044	-0.00447775275026	-0.0134153957965	0.00811017462763	1446.6283365	1451.24786379	-19.589966	11.590088	1447.25723489	1445.11976986	0.722494854052	0.7432449748	0.277505145948	0.2567550252	2.666502908e+11	0.332772323585	0.548440907895
2012-10-01	1440.900024	1457.140015	1440.900024	1444.48999	3505080000	1444.48999	0.0026515065097	-0.0107249486303	0.00762432723441	1444.01833083	1452.02857314	-15.660034	10.929931	1445.37518035	1444.52647308	0.617953127808	0.661525268673	0.382046872192	0.338474731327	2.701553708e+11	0.292699307739	0.562372391845
2012-10-02	1444.98999	1451.52002	1439.01001	1445.75	3321790000	1445.75	0.00087228711083	-0.00764643513601	0.00639718537518	1442.16166167	1452.6849975	-11.140015	9.189941	1445.12226882	1444.52160867	0.53469920065	0.65393411607	0.46530079935	0.34606588393	2.734771608e+11	0.346349992137	0.559240661095
2012-10-03	1446.050049	1454.300049	1441.98999	1450.98999	3531640000	1450.98999	0.00362440947605	0.00652059477501	-0.00616442582596	1443.72833233	1452.04214036	9.400024	-9.0	1445.30162059	1444.68539418	0.374503656547	0.534789226034	0.625496343453	0.465210773966	2.770088008e+11	0.386233699808	0.550767401992
2012-10-04	1451.079956	1463.140015	1451.079956	1461.400024	3615860000	1461.400024	0.00717443543494	0.0195909350724	-0.002981365385	1448.40834533	1451.72999779	28.080078	-4.369996	1446.92686899	1445.52600695	-0.160090614103	0.29808985138	1.1600906141	0.70191014862	2.806246608e+11	0.620822856048	0.437776818834
2012-10-05	1461.400024	1470.959961	1456.890015	1460.930054	3172940000	1460.930054	-0.000321588882087	0.00952218482636	-0.000177859833761	1450.705017	1451.71143443	13.78003	-0.259887	1451.06205614	1447.64254256	0.0742094954236	0.168032456122	0.925790504576	0.831967543878	2.774517208e+11	0.842105896686	0.471605081606
2012-10-08	1460.930054	1460.930054	1453.099976	1455.880005	2328720000	1455.880005	-0.00345673565012	0.0105575603958	-0.00235722194398	1453.2400105	1451.46572436	15.209961	-3.439941	1453.8814841	1449.41421075	0.426469524803	0.372989892736	0.573530475197	0.627010107264	2.751230008e+11	0.748917356366	0.498216047129
2012-10-09	1455.900024	1455.900024	1441.180054	1441.47998	3216320000	1441.47998	-0.00989094221402	-0.0020837873719	-0.0133945233522	1452.73834217	1450.06786229	-3.01001	-19.570069	1454.45249007	1450.27631665	0.922692526195	0.729162270172	0.0773074738049	0.270837729828	2.719066808e+11	0.789713553894	0.477374841495
2012-10-10	1441.47998	1442.52002	1430.640015	1432.560059	3225060000	1432.560059	-0.00618802974981	-0.00912325159952	-0.0189691909731	1450.54001867	1448.08929436	-13.189941	-27.699951	1450.74605862	1449.10347176	1.20187671023	0.949788933605	-0.201876710233	0.0502110663951	2.686816208e+11	0.459136524229	0.389671731996
2012-10-11	1432.819946	1443.900024	1432.819946	1432.839966	3672540000	1432.839966	0.000195389364824	-0.0125087175825	-0.0187035972682	1447.51501467	1446.13857593	-18.150024	-27.310058	1445.55005873	1446.8976834	0.94543765014	0.942865671899	0.0545623498603	0.0571343281013	2.723541608e+11	0.351765067867	0.35695139521
2012-10-12	1432.839966	1438.430054	1425.530029	1428.589966	3134750000	1428.589966	-0.00296613725248	-0.0224511136316	-0.0194249728591	1442.04667167	1444.11714386	-32.810058	-28.300049	1441.91860366	1445.02332108	1.05084453734	1.04798580913	-0.0508445373414	-0.0479858091278	2.692194108e+11	0.270426673921	0.359211973508
2012-10-15	1428.75	1441.310059	1427.23999	1440.130005	3483810000	1440.130005	0.00807792247926	-0.01423753926	-0.00101274359175	1438.57999683	1444.01286093	-20.800049	-1.459961	1438.11042147	1442.83220707	0.678626505538	0.678626505538	0.321373494462	0.321373494462	2.727032208e+11	0.00838801539305	0.35558249099
2012-10-16	1440.310059	1455.51001	1440.310059	1454.920044	3568770000	1454.920044	0.0102699332343	-0.000659368214896	0.0150699765675	1438.42000333	1445.55572507	-0.959961	21.600098	1438.68744534	1442.47191346	0.169774173888	0.353069359646	0.830225826112	0.646930640354	2.762719908e+11	0.265975735656	0.492252380172
2012-10-17	1454.219971	1462.199951	1453.349976	1460.910034	3655320000	1460.910034	0.00411705785806	0.0134792395799	0.0095083507389	1441.65834567	1446.53858293	19.430054	13.76001	1443.32533067	1444.1316642	-0.164965782839	0.221218182761	1.16496578284	0.778781817239	2.799273108e+11	0.491140990933	0.607207169808
2012-10-18	1460.939941	1464.02002	1452.630005	1457.339966	3880030000	1457.339966	-0.00244372885182	0.017297639177	0.0115709506625	1445.78833017	1447.72929164	24.779907	16.669922	1448.34953162	1446.36878017	0.132533278909	0.299802231709	0.867466721091	0.700197768291	2.760472808e+11	0.712258009063	0.574058260558
2012-10-19	1457.339966	1457.339966	1429.849976	1433.189941	3875170000	1433.189941	-0.0165713049552	0.000244252678809	-0.00782286417921	1445.84665933	1446.92214529	0.349975	-11.300049	1450.91822716	1447.83160495	0.800989509195	0.831390634703	0.199010490805	0.168609365297	2.721721108e+11	0.806529943573	0.592620981347
2012-10-22	1433.209961	1435.459961	1422.060059	1433.819946	3216220000	1433.819946	0.000439582348422	0.00366093849493	-0.00825180978731	1446.71832267	1446.06999857	5.22998	-11.930054	1445.85300254	1445.87938309	0.784621487701	0.817523015443	0.215378512299	0.182476984557	2.753883308e+11	0.502721839505	0.448785160727
2012-10-23	1433.73999	1433.73999	1407.560059	1413.109985	3587670000	1413.109985	-0.0144439063341	-0.0187622089021	-0.0261063172462	1442.214986	1443.36428393	-27.02002	-37.880005	1442.41498639	1444.27145814	1.21330034125	1.18302846497	-0.213300341247	-0.183028464965	2.718006608e+11	0.543101744604	0.44561925765
2012-10-24	1413.199951	1420.040039	1407.099976	1408.75	3385970000	1408.75	-0.00308538262859	-0.0317337328538	-0.0360271131349	1434.51997867	1439.60356793	-46.170044	-52.650024	1434.04212885	1440.11659506	0.97892416185	0.981231185499	0.0210758381502	0.0187688145007	2.684146908e+11	0.306557947063	0.348673717592
2012-10-25	1409.73999	1421.119995	1405.140015	1412.969971	3512640000	1412.969971	0.00299554285714	-0.0328152055118	-0.0328284594247	1426.52996817	1436.17784771	-47.940063	-47.960083	1426.81580632	1435.93438238	0.896872971497	0.908080232089	0.103127028503	0.091919767911	2.719273308e+11	0.111428904417	0.278985680999
2012-10-26	1412.969971	1417.089966	1403.280029	1411.939941	3284910000	1411.939941	-0.000728982229729	-0.0311526658564	-0.0301811027345	1418.96329733	1433.03927171	-45.400025	-43.940064	1422.85985337	1432.87246087	0.884512136166	0.884512136166	0.115487863834	0.115487863834	2.686424208e+11	0.0841425180059	0.304818130981
2012-10-31	1410.98999	1418.76001	1405.949951	1412.160034	3577110000	1412.160034	0.000155879859765	-0.0146734960931	-0.0203401687202	1415.45831283	1430.94498986	-21.029907	-29.319946	1419.73987841	1430.08145822	0.835737784896	0.853802991179	0.164262215104	0.146197008821	2.722195308e+11	0.0880213797548	0.315129263837
2012-11-01	1412.199951	1428.349976	1412.199951	1427.589966	3929890000	1427.589966	0.0109264754904	-0.00434502255139	-0.00346937845208	1414.41998283	1430.58998321	-6.22998	-4.970093	1417.57420858	1427.69193499	0.244562201064	0.599770487289	0.755437798936	0.400229512711	2.761494208e+11	0.162658379223	0.359927687392
2012-11-02	1427.589966	1434.27002	1412.910034	1414.199951	3732480000	1414.199951	-0.00937945440841	0.000771324250462	-0.0130091395008	1414.60164383	1429.25855357	1.089966	-18.640015	1420.43585356	1427.67833912	0.641499147028	0.820218577247	0.358500852972	0.179781422753	2.724169408e+11	0.432238592619	0.477646437941
2012-11-05	1414.02002	1419.900024	1408.130005	1417.26001	2921040000	1417.26001	0.00216380929573	0.00604082342502	-0.00793086628749	1416.01997883	1428.449271	8.51001	-11.329956	1418.65416711	1425.88122071	0.548887219748	0.769838935274	0.451112780252	0.230161064726	2.753379808e+11	0.514100456233	0.425008078321
2012-11-06	1417.26001	1433.380005	1417.26001	1428.390015	3306970000	1428.390015	0.00785318496357	0.0109132142342	-0.00815203485744	1418.58998617	1427.61070029	15.420044	-11.73999	1418.25583651	1424.73172595	0.189738841809	0.586598786292	0.810261158191	0.413401213708	2.786449508e+11	0.613922184947	0.453977022966
2012-11-07	1428.27002	1428.27002	1388.140015	1394.530029	4356490000	1394.530029	-0.0237050004862	-0.0123304904794	-0.0415074458896	1415.68833417	1423.29712779	-17.409912	-60.390015	1421.15131608	1425.21949782	1.28234922688	1.14405665618	-0.282349226884	-0.144056656182	2.742884608e+11	0.674197891041	0.452152050187
2012-11-08	1394.530029	1401.22998	1377.51001	1377.51001	3779520000	1377.51001	-0.0122048422379	-0.0245368960782	-0.0570877207077	1409.91333017	1417.33998321	-34.650024	-83.400024	1413.54523405	1421.12756864	1.23043580854	1.14008967184	-0.230435808537	-0.140089671844	2.705089408e+11	0.387080738912	0.286984261919
2012-11-09	1377.550049	1391.390015	1373.030029	1379.849976	3647350000	1379.849976	0.00169869255614	-0.0334409677407	-0.0531722122551	1401.95666517	1411.80498393	-47.73999	-77.48999	1403.24945575	1415.31189416	0.958774390632	0.972951500063	0.0412256093683	0.0270484999366	2.741562908e+11	0.315475460138	0.227058712089
2012-11-12	1379.859985	1384.869995	1377.189941	1380.030029	2567540000	1380.030029	0.000130487374085	-0.0241620161108	-0.0370920214266	1396.26167817	1408.00784736	-34.169922	-53.159912	1396.56389011	1410.5836384	0.885695606977	0.916973013513	0.114304393023	0.0830269864868	2.767238308e+11	0.204579452612	0.2443419221
2012-11-13	1380.030029	1388.810059	1371.390015	1374.530029	3455550000	1374.530029	-0.00398542052305	-0.0301497119078	-0.0413510198163	1389.14001467	1403.77285329	-42.729981	-59.289917	1391.83992979	1406.50982382	0.975144977688	0.97597306369	0.0248550223119	0.02402693631	2.732682808e+11	0.247226827105	0.29166061034
2012-11-14	1374.640015	1380.130005	1352.5	1355.48999	4109510000	1355.48999	-0.0138520356764	-0.0510364985994	-0.0407753080876	1376.9900105	1399.65713936	-72.900025	-57.619995	1386.89424385	1402.24585117	1.25649342741	1.2528629729	-0.256493427407	-0.252862972896	2.691587708e+11	0.194916726366	0.276180130513
2012-11-15	1355.410034	1360.619995	1348.050049	1353.329956	3928870000	1353.329956	-0.00159354478154	-0.0295440558061	-0.0393398715173	1370.12333167	1395.69856479	-41.200073	-55.420044	1377.92159989	1396.01173635	0.989046380085	0.989850118662	0.0109536199146	0.0101498813379	2.652299008e+11	0.0323327811526	0.27970665396
2012-11-16	1353.359985	1362.030029	1343.349976	1359.880005	4045910000	1359.880005	0.00483994976315	-0.0127984587205	-0.0375733151374	1367.1849975	1391.90642436	-17.630005	-53.089966	1370.89541592	1390.3208323	0.77754848911	0.862793319659	0.22245151089	0.137206680341	2.692758108e+11	0.054498549971	0.284492312432
2012-11-19	1359.880005	1386.890015	1359.880005	1386.890015	3374800000	1386.890015	0.0198620539317	0.00510203219368	-0.0177414954224	1368.35833733	1390.11714393	7.040039	-25.049926	1367.74815566	1386.26205533	0.0936718640049	0.521117268707	0.906328135995	0.478882731293	2.726506108e+11	0.253565340992	0.297227666154
2012-11-20	1386.819946	1389.77002	1377.040039	1387.810059	3207160000	1387.810059	0.000663386418569	0.00563758022399	-0.0172430704833	1369.655009	1388.37786	7.78003	-24.349975	1373.21725833	1386.34578329	0.0219973201545	0.510998003916	0.978002679846	0.489001996084	2.758577708e+11	0.558239720808	0.420167364118
2012-11-21	1387.790039	1391.25	1386.390015	1391.030029	2667090000	1391.030029	0.00232018061774	0.0120041029675	-0.0256095502705	1372.405009	1385.76643593	16.5	-36.559937	1377.38662995	1386.54102005	-0.0271436407945	0.475582600906	1.02714364079	0.524417399094	2.785248608e+11	0.563582932485	0.422742742568
2012-11-23	1391.030029	1409.160034	1391.030029	1409.150024	1504960000	1409.150024	0.0130263147612	0.0395871857379	-0.00357087199475	1381.348348	1385.40572686	53.660034	-5.049927	1381.28474396	1387.13955457	-0.373695512136	0.276286667877	1.37369551214	0.723713332123	2.800298208e+11	0.640067564518	0.37426099057
2012-11-26	1409.150024	1409.150024	1397.680054	1406.290039	2948960000	1406.290039	-0.00202958162814	0.0391331639156	-0.00774026708056	1390.1750285	1384.6221575	52.960083	-10.969971	1389.24625255	1390.07428383	0.0436102791461	0.300899225524	0.956389720854	0.699100774476	2.770808608e+11	0.962745253535	0.483179270881
2012-11-27	1406.290039	1409.01001	1398.030029	1398.939941	3323120000	1398.939941	-0.00522658754323	0.0287230754599	-0.0206176700276	1396.68501783	1382.51858079	39.059936	-29.450074	1394.11590582	1392.23638452	0.155296824081	0.382539741268	0.844703175919	0.617460258732	2.737577408e+11	0.951261376673	0.463411514717
2012-11-28	1398.77002	1410.310059	1385.430054	1409.930054	3359250000	1409.930054	0.00785602918174	0.0166127369516	0.0110431648511	1400.52502433	1383.61858257	23.040039	15.400025	1395.49420158	1393.13019205	-0.015625396649	0.215967457577	1.01562539665	0.784032542423	2.771169908e+11	0.828344561346	0.399233476973
2012-11-29	1409.959961	1419.699951	1409.040039	1415.949951	3356850000	1415.949951	0.00426964230099	0.0202764721422	0.0279053805206	1405.21500633	1386.36429264	28.139892	38.439941	1399.61873085	1395.37017364	-0.169518743902	-0.0842276733737	1.1695187439	1.08422767337	2.804738408e+11	0.765070528314	0.562469487863
2012-11-30	1415.949951	1418.859985	1411.630005	1416.180054	3966000000	1416.180054	0.00016250786254	0.0180801452705	0.0263290057846	1409.40667717	1388.95929821	25.150025	36.330078	1404.28479375	1398.11414396	0.102711046958	0.0461021369031	0.897288953042	0.953897863097	2.844398408e+11	0.789743187704	0.671209043151
2012-12-03	1416.339966	1423.72998	1408.459961	1409.459961	3074280000	1409.459961	-0.0047452250023	0.000219946063032	0.0213255736336	1409.45833333	1391.06143621	0.309937	29.429932	1407.68343953	1400.52293196	0.298804224594	0.13411910089	0.701195775406	0.86588089911	2.813655608e+11	0.77594820702	0.664911254513
2012-12-04	1409.459961	1413.140015	1403.650024	1407.050049	3247710000	1407.050049	-0.00170981231584	0.000540436168161	0.0236590102172	1409.58500167	1393.38429479	0.76001	32.52002	1408.1910171	1401.71453584	0.435508178266	0.207513438292	0.564491821734	0.792486561708	2.781178508e+11	0.504535182597	0.626102594703
2012-12-05	1407.050049	1415.560059	1398.22998	1409.280029	4253920000	1409.280029	0.00158486189001	0.00739137378021	0.0396830957047	1411.30834967	1397.22644043	10.340088	53.790039	1407.86502621	1402.42593759	0.377284044883	0.179770468785	0.622715955117	0.820229531215	2.823717708e+11	0.511269352486	0.643133459933
2012-12-06	1409.430054	1413.949951	1405.930054	1413.939941	3229700000	1413.939941	0.00330659053141	0.00284403257355	0.044785814968	1411.97666417	1401.55572507	4.009887	60.609985	1408.26931272	1403.33981645	0.255615089178	0.121796945917	0.744384910822	0.878203054083	2.856014708e+11	0.680770149809	0.777869003648
2012-12-07	1413.949951	1420.339966	1410.900024	1418.069946	3125160000	1418.069946	0.00292091968	0.00149722453008	0.0427904967983	1412.32999667	1405.71214943	2.119995	58.189941	1409.88949223	1404.75316639	0.221962117647	0.070415945737	0.778037882353	0.929584054263	2.887266308e+11	0.590029311766	0.805216470542
2012-12-10	1418.069946	1421.640015	1415.640015	1418.550049	2999430000	1418.550049	0.000338560873781	0.00167351248403	0.0228280784039	1412.72499583	1407.97358043	2.369995	31.660034	1412.22676474	1406.528737	0.20313454902	0.0811265940198	0.79686545098	0.91887340598	2.917260608e+11	0.552011640821	0.800350318561
2012-12-11	1418.550049	1434.27002	1418.550049	1427.839966	3650230000	1427.839966	0.00654888208319	0.0130404591181	0.0288439377856	1415.78833	1410.8328595	18.380005	40.029907	1414.03341738	1408.1315786	-0.161175921569	-0.0880272262499	1.16117592157	1.08802722625	2.953762908e+11	0.557440485351	0.725049328115
2012-12-12	1427.839966	1438.589966	1426.76001	1428.47998	3709050000	1428.47998	0.000448239309194	0.0152303971101	0.0269224604928	1419.35998517	1413.507856	21.429931	37.449951	1417.97814556	1410.75936359	0.160655759539	0.118551270081	0.839344240461	0.881448729919	2.990853408e+11	0.896123717119	0.75428703334
2012-12-13	1428.47998	1431.359985	1416.0	1419.449951	3349960000	1419.449951	-0.0063214249597	0.00721639545777	0.00730931896858	1421.05497217	1414.24356507	10.169922	10.299927	1420.97866969	1413.12211244	0.474232448941	0.360046024907	0.525767551059	0.639953975093	2.957353808e+11	1.0	0.745960124301
2012-12-14	1419.449951	1419.449951	1411.880005	1413.579956	3210170000	1413.579956	-0.00413540117837	-0.000254597093951	0.00518379338389	1420.99497467	1414.76427343	-0.359985	7.289917	1420.54189292	1413.96582425	0.765770893688	0.470467483091	0.234229106312	0.529532516909	2.925252108e+11	0.680126270015	0.576819080133
2012-12-17	1413.540039	1430.670044	1413.540039	1430.359985	3455610000	1430.359985	0.0118705906438	0.00866673680989	0.0224598948669	1423.0433145	1417.00856229	12.290039	31.420044	1418.55276808	1413.91437515	0.297219149105	0.154815549732	0.702780850895	0.845184450268	2.959808208e+11	0.493886137404	0.552033541788
2012-12-18	1430.469971	1448.0	1430.469971	1446.790039	4302240000	1446.790039	0.0114866566265	0.0199076444429	0.026143130218	1427.7499795	1419.64141836	28.23999	36.859985	1421.92625863	1416.10712313	-0.307004304499	-0.15425294534	1.3070043045	1.15425294534	3.002830608e+11	0.645996835312	0.69765981176
2012-12-19	1446.790039	1447.75	1435.800049	1435.810059	3869800000	1435.810059	-0.00758920071608	0.00558192317752	0.0140259957536	1429.07832833	1421.0599975	7.970093	19.860108	1429.03019588	1420.19817858	0.337484570527	0.244925378772	0.662515429473	0.755074621228	2.964132608e+11	0.743280250781	0.71702759265
2012-12-20	1435.810059	1443.699951	1432.819946	1443.689941	3686580000	1443.689941	0.00548810892542	0.0106476542989	0.0194254162261	1431.61332183	1423.02498943	15.209961	27.509887	1430.96729963	1422.27976264	0.119326123938	0.0865995030743	0.880673876062	0.913400496926	3.000998408e+11	0.566717558371	0.610481086776
2012-12-21	1443.670044	1443.670044	1422.579956	1430.150024	5229160000	1430.150024	-0.00937868763609	0.00753818265481	0.0146794258599	1433.39666733	1424.50285107	10.700073	20.690063	1434.60234002	1425.13445308	0.494185450469	0.358649162689	0.505814549531	0.641350837311	2.948706808e+11	0.613558071081	0.641033086211
2012-12-24	1430.150024	1430.150024	1424.660034	1426.660034	1248960000	1426.660034	-0.00244029643145	0.00925315752001	0.0139369491611	1435.57668033	1425.90356429	13.080078	19.609985	1433.33024973	1425.80319587	0.590807556867	0.428771497379	0.409192443133	0.571228502621	2.936217208e+11	0.574846771168	0.599138077302
2012-12-26	1426.660034	1429.420044	1416.430054	1419.829956	2285030000	1419.829956	-0.00478746010768	-0.00736180339944	0.00748604023537	1433.8216755	1426.6571305	-10.530029	10.549927	1431.42447381	1425.91744096	0.817471731904	0.566004273255	0.182528268096	0.433995726745	2.913366908e+11	0.594646208504	0.593000193958
2012-12-27	1419.829956	1422.800049	1401.800049	1418.099976	2830180000	1418.099976	-0.00121844168218	-0.01983014966	0.00294215820586	1429.03999833	1426.95427586	-28.690063	4.160035	1428.11175443	1425.1057763	0.947104059031	0.710721710934	0.0528959409687	0.289278289066	2.885065108e+11	0.41098861687	0.547941180173
2012-12-28	1418.099976	1418.099976	1401.579956	1402.430054	2426680000	1402.430054	-0.011049941658	-0.0232482038907	-0.0110289989885	1423.47666417	1425.83714071	-33.380005	-15.639892	1425.25124631	1424.17166959	0.986289321614	0.986363513676	0.0137106783857	0.0136364863244	2.860798308e+11	0.177275875562	0.519421270069
2012-12-31	1402.430054	1426.73999	1398.109985	1426.189941	3204330000	1426.189941	0.0169419408349	-0.0121217163762	0.00538570493539	1420.5599975	1426.38284729	-17.5	7.639892	1418.73090565	1421.27278751	0.415717285816	0.469841411611	0.584282714184	0.530158588389	2.892841608e+11	0.160356512868	0.434086705576
2013-01-02	1426.189941	1462.430054	1426.189941	1462.420044	4202600000	1462.420044	0.0254034206514	0.0225640803122	0.0242184550254	1425.93833417	1428.85285286	32.27002	34.580078	1420.86205861	1421.92840798	-0.411544682152	-0.289036673972	1.41154468215	1.28903667397	2.934867608e+11	0.365425555001	0.526916254049
2013-01-03	1462.420044	1465.469971	1455.530029	1459.369995	3829730000	1459.369995	-0.00208561761206	0.0229276493492	0.021624394764	1431.38999433	1431.0592825	32.709961	30.890015	1432.73576872	1427.32729278	0.0475754931171	0.0475754931171	0.952424506883	0.952424506883	2.896570308e+11	0.683958697507	0.602392830362
2013-01-04	1459.369995	1467.939941	1458.98999	1466.469971	3424290000	1466.469971	0.00486509659944	0.0328490146323	0.0331255215916	1439.16333017	1434.41785536	46.640015	47.02002	1440.34554766	1431.59965308	-0.0148456087862	-0.0148456087862	1.01484560879	1.01484560879	2.930813208e+11	0.687406633886	0.590179348215
2013-01-07	1466.469971	1466.469971	1456.619995	1461.890015	3304970000	1461.890015	-0.00312311611596	0.0308793736275	0.0341756819591	1446.46167	1437.86857386	43.790039	48.310059	1447.80966861	1436.2490288	0.0866379752552	0.0866379752552	0.913362024745	0.913362024745	2.897763508e+11	0.766392844535	0.638833305395
2013-01-08	1461.890015	1461.890015	1451.640015	1457.150024	3601600000	1457.150024	-0.00324237182781	0.0390179673089	0.0187295780649	1455.581665	1439.78214807	54.71997	26.790039	1451.83262472	1439.66782696	0.154517024184	0.154517024184	0.845482975816	0.845482975816	2.861747508e+11	0.742228625052	0.643737327083
