Date	Open_FCHI	High_FCHI	Low_FCHI	Close_FCHI	Volume_FCHI	AdjClose_FCHI	Return_FCHI	paris_RoC6	paris_RoC14	paris_MA6	paris_MA14	paris_MoM6	paris_MoM14	paris_EMA6	paris_EMA14	paris_WIILR6	paris_WIILR14	paris_K%6	paris_K%14	paris_OBV	paris_RSI6	paris_RSI14
2010-03-17	3954.300049	3967.51001	3943.169922	3957.889893	124548900	3957.889893	0.00480837335727	0.0122454630238	0.0871024182406	3931.274943	3876.62925507	47.879883	317.119873	3912.96260171	3867.13321141	-0.0182991913067	-0.00455649739388	1.01829919131	1.00455649739	484434200.0	0.625843575187	0.714538268974
2010-03-18	3936.939941	3964.780029	3923.26001	3938.179932	125638800	3938.179932	-0.00497991645368	-0.00136174688625	0.0618474654793	3930.3799235	3893.01353243	-5.370117	229.379883	3925.79897065	3879.23410229	0.374202991531	0.0918948684645	0.625797008469	0.908105131536	358795400.0	0.65630658762	0.841444275063
2010-03-19	3953.439941	3963.530029	3906.110107	3925.439941	184326800	3925.439941	-0.00323499464727	-0.000893371013572	0.0413578050338	3929.79492183	3904.14923971	-3.51001	155.899902	3929.33638818	3887.09354625	0.536744077998	0.173363343315	0.463255922002	0.826636656685	174468600.0	0.480728795108	0.775657176092
2010-03-22	3908.550049	3928.0	3868.02002	3928.0	119579800	3928.0	0.000652171231372	0.000152797783514	0.0304518668742	3929.89493817	3912.44067386	0.600098	116.080078	3928.22311756	3892.20639888	0.504081984965	0.193344707865	0.495918015035	0.806655292135	294048400.0	0.487233539263	0.711785953022
2010-03-23	3927.620117	3962.199951	3926.870117	3952.550049	111188200	3952.550049	0.00625001247454	0.0158420879419	0.0286348616083	3940.16829433	3920.29996164	61.640137	110.030029	3928.15936968	3896.97887903	0.150366494157	0.0833191696873	0.849633505843	0.916680830313	405236600.0	0.50216673194	0.676821828285
2010-03-24	3960.27002	3966.959961	3907.850098	3949.810059	132041600	3949.810059	-0.000693220823527	0.00275710738524	0.0317103313884	3941.97831233	3928.97140071	10.860108	121.400147	3935.1281352	3904.38836836	0.17790685274	0.11217407076	0.82209314726	0.88782592924	273195000.0	0.743559811238	0.670753227064
2010-03-25	3951.709961	4008.699951	3950.949951	4000.47998	137603800	4000.47998	0.0128284449741	0.0107608064275	0.0230307894795	3949.07666017	3935.404262	42.590087	90.060058	3939.32297057	3910.44459378	-0.331389821227	-0.255244947814	1.33138982123	1.25524494781	410798800.0	0.566839666848	0.695290070248
2010-03-26	3990.98999	4002.919922	3979.870117	3988.929932	105178200	3988.929932	-0.00288716555457	0.0128866636051	0.0218749883815	3957.5349935	3941.50354007	50.75	85.389893	3956.79640184	3922.44931194	0.140531907142	0.140531907142	0.859468092858	0.859468092858	305620600.0	0.688501805493	0.661120766782
2010-03-29	4002.129883	4017.639893	3971.120117	4000.659912	99561400	4000.659912	0.00294063325252	0.0191621759932	0.023184058805	3970.07165533	3947.97853307	75.219971	90.649902	3965.97741046	3931.31339462	0.0571512862058	0.0571512862058	0.942848713794	0.942848713794	405182000.0	0.74210462702	0.650254880917
2010-03-30	4018.199951	4028.639893	3978.870117	3987.409912	117886800	3987.409912	-0.00331195360052	0.0151247230143	0.0111219237629	3979.97330733	3951.11138043	59.409912	43.859863	3975.88669661	3940.55959693	0.202045225637	0.202045225637	0.797954774363	0.797954774363	287295200.0	0.862331102798	0.656611473579
2010-03-31	3982.149902	3998.570068	3943.030029	3974.01001	139164200	3974.01001	-0.00336055291423	0.00542939639826	0.0114687281747	3983.5499675	3954.32995607	21.459961	45.060059	3979.17904387	3946.80630561	0.452272338073	0.340119077295	0.547727661927	0.659880922705	148131000.0	0.759454617115	0.581487522168
2010-04-01	3996.530029	4041.580078	3989.830078	4034.22998	111669600	4034.22998	0.0151534520166	0.0213731596555	0.0272012223521	3997.61995433	3961.96067593	84.419921	106.830078	3977.70217705	3950.43346619	-0.0462794642544	-0.0348032089404	1.04627946425	1.03480320894	259800600.0	0.603831981897	0.584092401251
2010-04-06	4048.899902	4065.070068	4026.73999	4053.939941	113667400	4053.939941	0.00488568105877	0.0133633867104	0.041900232256	4006.52994783	3973.605678	53.459961	163.030029	3993.85297789	3961.6063347	-0.125417116738	-0.0712137524176	1.12541711674	1.07121375242	373468000.0	0.762467401329	0.663553889713
2010-04-07	4049.25	4052.030029	4020.169922	4026.969971	115462800	4026.969971	-0.00665277986169	0.00953640190439	0.0223460620457	4012.86995433	3979.89282229	38.040039	88.02002	4011.02068164	3973.91748221	0.312193418752	0.193352386293	0.687806581248	0.806647613707	258005200.0	0.705837125453	0.76311308125
2010-04-08	4007.370117	4012.100098	3952.139893	3978.459961	124318400	3978.459961	-0.0120462805408	-0.00554907227515	0.00519723098825	4009.1699625	3981.36211286	-22.199951	20.570068	4015.57762145	3980.99114738	0.709685999035	0.439533549365	0.290314000965	0.560466450635	133686800.0	0.630919933299	0.652421032832
2010-04-09	4008.429932	4050.540039	4008.199951	4050.540039	104637800	4050.540039	0.0181175828603	0.0158323644655	0.0285309734294	4019.69165033	3989.38783479	63.130127	112.360107	4004.97257561	3980.65365586	0.119059524391	0.0737377592519	0.880940475609	0.926262240748	238324600.0	0.4390311606	0.532311394787
2010-04-12	4078.379883	4082.110107	4032.040039	4050.5	106880000	4050.5	-9.88485476372e-06	0.019247558463	0.0318588644533	4032.439982	3998.32069614	76.48999	125.060059	4017.99185086	3989.97184028	0.119387605243	0.0739409512856	0.880612394757	0.926059048714	131444600.0	0.631035235098	0.651559469787
2010-04-13	4038.72998	4058.100098	4020.709961	4031.98999	126779600	4031.98999	-0.0045698086656	-0.000555245985257	0.0264740300407	4032.06665033	4005.74855257	-2.23999	103.98999	4027.27989347	3998.04226158	0.385627717748	0.234107602563	0.614372282252	0.765892397437	4665000.0	0.668087682036	0.674674656454
2010-04-14	4051.649902	4074.290039	4046.610107	4057.699951	136845000	4057.699951	0.00637649425315	0.000927495240364	0.026603053901	4032.69331867	4013.25925986	3.76001	105.149902	4028.62563534	4002.56862537	0.187813463168	0.140078932281	0.812186536832	0.859921067719	141510000.0	0.493972690829	0.639050102991
2010-04-15	4069.300049	4084.689941	4036.899902	4065.649902	136845000	4065.649902	0.00195922593982	0.00960521962631	0.0293279528052	4039.13997383	4021.53353436	38.679931	115.839843	4036.93258267	4009.91946878	0.126645979055	0.0944577306891	0.873354020945	0.905542269311	278355000.0	0.50980087756	0.640166289228
2010-04-16	4044.889893	4086.0	3976.419922	3986.629883	191295400	3986.629883	-0.0194360116844	0.0020535388266	-0.00346210881425	4040.5016275	4020.54424171	8.169922	-13.850097	4045.13753105	4017.35019321	0.739796472952	0.692221649834	0.260203527048	0.307778350166	87059600.0	0.611921064907	0.652300688424
2010-04-19	3964.530029	3987.050049	3949.080078	3970.469971	0	3970.469971	-0.00405352703267	-0.01976775127	-0.00462779775897	4027.15661617	4019.22567307	-80.070068	-18.459961	4028.42106018	4013.25415185	1.05429774379	0.808071990166	-0.0542977437924	0.191928009834	87059600.0	0.52009227207	0.483053835283
2010-04-20	3987.75	4030.040039	3970.629883	4026.649902	119539400	4026.649902	0.0141494411015	-0.00588818614986	0.00649642573268	4023.18159983	4021.08210093	-23.850098	25.98999	4011.86360613	4007.5495944	0.433465759643	0.41512282324	0.566534240357	0.58487717676	206599000.0	0.228373272707	0.477665426624
2010-04-21	4037.389893	4037.389893	3976.949951	3977.669922	138462800	3977.669922	-0.0121639529614	-0.0134722725341	-0.00244268590763	4014.12825517	4020.38638736	-54.320068	-9.73999	4016.08826209	4010.09630208	0.791192957297	0.757712107251	0.208807042703	0.242287892749	68136200.0	0.441408825944	0.528391346311
2010-04-22	3969.5	4007.300049	3907.429932	3924.649902	189281900	3924.649902	-0.0133294167288	-0.0327895237713	-0.0124207306665	3991.953247	4016.86066536	-133.050049	-49.360108	4005.11159349	4005.77278474	1.17842674494	1.12855935321	-0.178426744941	-0.128559353209	-121145700.0	0.383931356612	0.490130516334
2010-04-23	3921.870117	3968.5	3907.189941	3951.300049	161657800	3951.300049	0.00679045205699	-0.0281258484514	-0.020556570005	3972.89493817	4010.93709886	-114.349853	-82.929931	3982.12253878	3994.95640037	0.754325472957	0.754325472957	0.245674527043	0.245674527043	40512100.0	0.24541704448	0.453701154271
2010-04-26	3995.26001	4017.530029	3978.310059	3997.389893	129533400	3997.389893	0.0116644758506	0.00269902406689	-0.0139494044863	3974.68827317	4006.89780971	10.76001	-56.550048	3973.31611313	3989.13555352	0.495554374824	0.495554374824	0.504445625176	0.504445625176	170045500.0	0.295811132951	0.416985392274
2010-04-27	3988.870117	3995.959961	3844.600098	3844.600098	164571600	3844.600098	-0.0382223898818	-0.0317015048393	-0.0452871201706	3953.709961	3993.87139021	-125.869873	-182.369873	3980.19433595	3990.23613212	1.48072093759	1.35003535791	-0.480720937593	-0.35003535791	5473900.0	0.521774358971	0.446231899743
2010-04-28	3815.389893	3848.149902	3749.530029	3787.0	284113000	3787.0	-0.0149820778577	-0.0595159519284	-0.0481241392089	3913.76831067	3980.19567871	-239.649902	-191.459961	3941.45312511	3970.81799424	1.29877150915	1.23860862214	-0.298771509145	-0.238608622136	-278639100.0	0.335982948276	0.360079211134
2010-04-29	3796.439941	3857.639893	3775.340088	3840.620117	180090900	3840.620117	0.014158995775	-0.0344547958195	-0.0518251689846	3890.9266765	3965.20139857	-137.049805	-209.919922	3897.32366079	3946.30892834	0.683560998278	0.729277213865	0.316439001722	0.270722786135	-98548200.0	0.188871323732	0.355125742837
2010-04-30	3829.639893	3857.080078	3783.949951	3816.98999	179653200	3816.98999	-0.00615268531647	-0.0274317237686	-0.0576496753487	3872.98335783	3948.52211214	-107.659912	-233.51001	3881.12264828	3932.21708683	0.748283727612	0.799506741123	0.251716272388	0.200493258877	-278201400.0	0.324191449296	0.336592368664
2010-05-03	3796.790039	3847.209961	3771.959961	3828.459961	100879200	3828.459961	0.0030049780141	-0.0310885244038	-0.050478803148	3852.51000983	3933.98425293	-122.840088	-203.530029	3862.79903163	3916.85347392	0.705485328358	0.765417603938	0.294514671642	0.234582396062	-177322200.0	0.350630065818	0.324668468067
2010-05-04	3827.050049	3836.169922	3678.889893	3689.290039	245235200	3689.290039	-0.0363514111203	-0.0770752571671	-0.0907927930721	3801.16003417	3907.66925921	-308.099854	-368.409912	3852.98786859	3905.0676722	1.22477608209	1.17903526374	-0.22477608209	-0.179035263744	-422557400.0	0.322074007704	0.34554611059
2010-05-05	3688.149902	3705.080078	3613.570068	3636.030029	274467800	3636.030029	-0.014436384626	-0.0542501336117	-0.105670651275	3766.398356	3876.98212543	-208.570069	-429.619873	3806.21706014	3876.2973211	1.13517473999	1.10527830988	-0.135174739988	-0.10527830988	-697025200.0	0.148512557143	0.261494444613
2010-05-06	3583.75	3667.889893	3541.820068	3556.110107	331062400	3556.110107	-0.0219799950393	-0.0609690765778	-0.107990906765	3727.91670717	3846.23071286	-230.889893	-430.519776	3757.5921941	3844.26168216	1.23542427254	1.1216264193	-0.235424272542	-0.121626419301	-1028087600.0	0.192147722284	0.237280509013
2010-05-07	3454.600098	3538.860107	3349.959961	3392.590088	438501300	3392.590088	-0.0459828335119	-0.116655648138	-0.145544453735	3653.24503567	3804.95357836	-448.030029	-577.879883	3700.0258835	3805.84147213	1.47251618862	1.30112806001	-0.472516188621	-0.301128060006	-1466588900.0	0.180269963058	0.23701964272
