Date	Open_GDAXI	High_GDAXI	Low_GDAXI	Close_GDAXI	Volume_GDAXI	AdjClose_GDAXI	Return_GDAXI	frankfurt_RoC6	frankfurt_RoC14	frankfurt_MA6	frankfurt_MA14	frankfurt_MoM6	frankfurt_MoM14	frankfurt_EMA6	frankfurt_EMA14	frankfurt_WIILR6	frankfurt_WIILR14	frankfurt_K%6	frankfurt_K%14	frankfurt_OBV	frankfurt_RSI6	frankfurt_RSI14
2011-07-05	7433.129883	7474.930176	7424.72998	7439.439941	26160900	7439.439941	-0.000472932814155	0.0466438812548	0.0455876616207	7357.10839833	7250.68069886	331.540039	324.359863	7338.81543119	7261.54756825	0.0291584095823	0.0253005190892	0.970841590418	0.974699480911	211511300.0	0.961324440658	0.646973284976
2011-07-06	7443.930176	7450.709961	7396.740234	7431.189941	31339000	7431.189941	-0.00110895444623	0.0363659862239	0.0451449659921	7400.56835917	7273.60853786	260.759765	320.989746	7367.56529114	7285.26655128	0.109421647286	0.095722105785	0.890578352714	0.904277894215	180172300.0	0.989603582082	0.723987150855
2011-07-07	7467.819824	7516.149902	7442.97998	7471.439941	34618500	7471.439941	0.00541636000689	0.0243071562473	0.0429073142101	7430.1183265	7295.56497614	177.299804	307.390136	7385.74376253	7304.72300324	0.0143054154923	0.00797421796821	0.985694584508	0.992025782032	214790800.0	0.958599971604	0.720632980582
2011-07-08	7502.830078	7523.529785	7389.799805	7402.72998	36224100	7402.72998	-0.00919634789848	0.00359122603924	0.0353164481012	7434.53328417	7313.60212036	26.489746	252.520019	7410.22838495	7326.95192828	0.491612592315	0.250768118287	0.508387407685	0.749231881713	178566700.0	0.941395991126	0.715310586339
2011-07-11	7352.72998	7358.5	7188.959961	7230.25	41724900	7230.25	-0.0232995098384	-0.025499221303	-0.00758488668259	7403.00162733	7309.65499421	-189.189941	-55.259766	7408.08598353	7337.05566851	1.76144015015	0.654146154808	-0.76144015015	0.345853845192	136841800.0	0.570658274912	0.664251407958
2011-07-12	7112.189941	7190.470215	6996.259766	7174.140137	52912600	7174.140137	-0.00776043193527	-0.0361173277041	-0.0142961100004	7358.19832333	7302.22286536	-268.819824	-104.049804	7357.27570252	7322.81491271	1.04429516034	0.779296448165	-0.044295160343	0.220703551835	83929200.0	0.201338754856	0.465714638684
2011-07-13	7171.470215	7280.160156	7163.089844	7267.870117	35735100	7267.870117	0.0130649775736	-0.0230621962622	0.0165649585111	7329.60335267	7310.68216364	-171.569824	118.430176	7304.95125523	7302.99160928	0.484874274636	0.484874274636	0.515125725364	0.515125725364	119664300.0	0.11522392156	0.43912866165
2011-07-14	7204.939941	7267.279785	7197.490234	7214.740234	0	7214.740234	-0.00731024112219	-0.0291271934533	0.0131098681062	7293.5284015	7317.35076014	-216.449707	93.360351	7294.35664431	7298.30874364	0.585638363406	0.585638363406	0.414361636594	0.414361636594	119664300.0	0.304825713472	0.572244366595
2011-07-15	7188.700195	7254.100098	7139.680176	7220.120117	43506900	7220.120117	0.000745679376597	-0.0336374013556	0.0157880972646	7251.64176417	7325.36648979	-251.319824	112.220215	7271.60909851	7287.16627569	0.575435084618	0.575435084618	0.424564915382	0.424564915382	163171200.0	0.276584034397	0.55526114048
2011-07-18	7162.819824	7171.549805	7089.089844	7107.919922	35099200	7107.919922	-0.01553993468	-0.0398245051213	-0.00871778295941	7202.5067545	7320.90147164	-294.810058	-62.510254	7256.89796093	7278.22678786	0.788229650888	0.788229650888	0.211770349112	0.211770349112	128072000.0	0.220469729527	0.56706764407
2011-07-19	7148.47998	7236.439941	7139.759766	7192.669922	0	7192.669922	0.0119233194704	-0.005197618063	-0.0139111962609	7196.24340817	7313.65359914	-37.580078	-101.470215	7214.33280695	7255.51920575	0.457790334798	0.627496066679	0.542209665202	0.372503933321	128072000.0	0.201022060363	0.464734857813
2011-07-20	7250.180176	7263.180176	7166.370117	7221.359863	33754900	7221.359863	0.0039887748654	0.00658193527005	-0.0209971972288	7204.1133625	7302.5907155	47.219726	-154.880371	7208.14341125	7247.13930125	0.207115928935	0.573083830128	0.792884071065	0.426916169872	161826900.0	0.453639160901	0.440123526714
2011-07-21	7264.97998	7326.609863	7142.430176	7290.140137	0	7290.140137	0.00952455982043	0.00306417418604	-0.017427164992	7207.8250325	7293.35501521	22.27002	-129.299804	7211.91954032	7243.70204282	-0.0522319814917	0.442637812866	1.05223198149	0.557362187134	161826900.0	0.562479809391	0.402458382701
2011-07-22	7308.47998	7357.25	7266.790039	7326.390137	31435600	7326.390137	0.00497246957106	0.0154752491952	-0.0156617561576	7226.43334967	7285.02859921	111.649903	-116.569824	7234.26828223	7249.89378871	0.000925084129432	0.373887459738	0.999074915871	0.626112540262	193262500.0	0.531550178356	0.421110552776
2011-07-25	7273.600098	7366.779785	7258.52002	7344.540039	25257100	7344.540039	0.00247733217323	0.0172323894871	-0.0127563234266	7247.17000333	7278.25003479	124.419922	-94.899902	7260.58881216	7260.09330181	0.047396903364	0.339465055001	0.952603096636	0.660534944999	218519600.0	0.666120823766	0.42996537808
2011-07-26	7369.890137	7382.799805	7302.5	7349.450195	30274400	7349.450195	0.000668545065304	0.0339804437375	-0.0109995500921	7287.42504883	7272.4114815	241.530273	-81.739746	7284.57487697	7271.35286677	0.0624062576325	0.330152642341	0.937593742368	0.669847357659	248794000.0	0.67834386032	0.443969536013
2011-07-27	7315.75	7344.169922	7216.580078	7252.680176	36552400	7252.680176	-0.013166973914	0.00834325148391	-0.0292794651001	7297.42675783	7256.785784	60.010254	-218.759765	7303.11068212	7281.76584387	0.535383509381	0.513682931401	0.464616490619	0.486317068599	212241600.0	1.0	0.451548425493
2011-07-28	7163.950195	7203.009766	7110.129883	7190.060059	44256400	7190.060059	-0.0086340656806	-0.00433433655071	-0.0287285800745	7292.21012383	7241.59507536	-31.299804	-212.669921	7288.70196609	7277.88775482	0.801847333217	0.632445832275	0.198152666783	0.367554167725	167985200.0	0.618339942594	0.378472203454
2011-07-29	7108.27002	7190.910156	7063.819824	7158.77002	38125300	7158.77002	-0.00435184668045	-0.0180202457746	-0.00988623906504	7270.31510433	7236.4893625	-131.370117	-71.47998	7260.51856406	7266.17739538	0.821615319199	0.579577178032	0.178384680801	0.420422821968	129859900.0	0.445561859876	0.381050464184
2011-08-01	7254.5	7282.009766	6953.97998	6953.97998	42809200	6953.97998	-0.0286068751235	-0.0508313303054	-0.0306880201384	7208.24674483	7220.763637	-372.410157	-220.160157	7231.44755147	7251.85641199	1.34434713945	1.10938009452	-0.344347139453	-0.109380094516	87050700.0	0.237249500863	0.452521417138
2011-08-02	6909.430176	6938.339844	6772.379883	6796.75	46228700	6796.75	-0.0226100708446	-0.0745846623602	-0.0648223082438	7116.948405	7187.11220007	-547.790039	-471.120117	7152.17110248	7212.13955439	1.36665744174	1.36665744174	-0.366657441736	-0.366657441736	40822000.0	0.055097706158	0.377884245083
2011-08-03	6717.839844	6783.069824	6543.600098	6640.589844	60276900	6640.589844	-0.0229757098613	-0.096450800018	-0.0795801888049	6998.80501317	7146.10145793	-708.860351	-574.15039	7050.62221606	7156.75428047	1.21590061898	1.21590061898	-0.215900618984	-0.215900618984	-19454900.0	0.00880571171463	0.255881242592
2011-08-04	6714.790039	6730.430176	6391.540039	6414.759766	64343200	6414.759766	-0.034007532961	-0.115532518968	-0.111543899263	6859.1516115	7088.57571857	-837.92041	-805.360351	6933.47010976	7087.93235561	1.16093578366	1.15352761795	-0.16093578366	-0.15352761795	-83798100.0	0.0	0.231195626938
2011-08-05	6338.77002	6436.660156	6152.620117	6236.160156	81668200	6236.160156	-0.0278419795152	-0.132669253827	-0.122646255946	6700.16829433	7026.30716386	-953.899903	-871.759766	6785.2671544	6998.17601033	1.17449204424	1.15674991393	-0.174492044242	-0.156749913927	-165466300.0	0.0	0.187462244335
2011-08-08	6170.689941	6272.939941	5911.089844	5923.27002	71999800	5923.27002	-0.0501735247609	-0.17258551351	-0.176485215611	6494.25162767	6935.63574229	-1235.5	-1269.399902	6628.37944057	6896.57389642	1.20307437491	1.18643625743	-0.20307437491	-0.186436257432	-237466100.0	0.0	0.178274765193
2011-08-09	5896.140137	6026.27002	5502.629883	5917.080078	95099500	5917.080078	-0.00104502107436	-0.149108841984	-0.180614151593	6321.43497733	6842.4729005	-1036.899902	-1304.279785	6426.91960612	6766.80004623	0.995630500437	0.995929745562	0.00436949956294	0.00407025443786	-332565600.0	0.0	0.0990424449316
2011-08-10	6040.680176	6089.080078	5549.02002	5613.419922	87252800	5613.419922	-0.0513192574711	-0.174102339795	-0.229998351676	6124.21329767	6722.70717086	-1183.330078	-1676.720215	6281.25116951	6653.50405047	0.92283257621	0.941074454121	0.07716742379	0.0589255458795	-419818400.0	0.0	0.0820849590146
2011-08-11	5771.209961	5825.080078	5487.819824	5797.660156	72182900	5797.660156	0.0328213881306	-0.126935966202	-0.208660739111	5983.72501633	6613.51217221	-842.929688	-1528.729981	6090.44224165	6514.82616667	0.769586793138	0.843083186499	0.230413206862	0.156916813501	-347635500.0	0.0	0.0330355515196
2011-08-12	5775.959961	6023.75	5678.620117	5997.740234	52384600	5997.740234	0.0345104874409	-0.0650093763776	-0.183374288635	5914.221761	6517.31218614	-417.019532	-1346.799805	6006.79021718	6419.20403191	0.589637725793	0.730909869702	0.410362274207	0.269090130298	-295250900.0	0.152087410765	0.106672686435
2011-08-15	6075.589844	6106.109863	6008.009766	6022.240234	30978100	6022.240234	0.00408487180907	-0.0343031475537	-0.180586292278	5878.56844067	6422.51147464	-213.919922	-1327.209961	6004.2045077	6363.00885886	0.436764656838	0.717980973225	0.563235343162	0.282019026775	-264272800.0	0.324140361853	0.183144806889
2011-08-16	5957.939941	5998.310059	5849.52002	5994.899902	34177600	5994.899902	-0.00453989394937	0.0120929624613	-0.173422823491	5890.50675433	6332.6700265	71.629882	-1257.780274	6009.35757236	6317.57304221	0.354136944118	0.726840277302	0.645863055882	0.273159722698	-298450400.0	0.396312473936	0.190605497119
2011-08-17	5910.5	6018.370117	5870.169922	5948.939941	30907200	5948.939941	-0.00766651015885	0.00538438935759	-0.172616098866	5895.8167315	6244.0185895	31.859863	-1241.120118	6005.2268094	6274.54995685	0.254200960854	0.742992586122	0.745799039146	0.257007413878	-329357600.0	0.548008612991	0.196981880829
2011-08-18	5854.359863	5892.569824	5535.609863	5602.799805	53714100	5602.799805	-0.0581851791131	-0.00189191564992	-0.217351613567	5894.046712	6132.87785986	-10.620117	-1555.970215	5989.144847	6231.13528807	0.814035527427	0.9359153798	0.185964472573	0.0640846202002	-383071700.0	0.520272743099	0.198575921747
2011-08-19	5581.509766	5595.149902	5345.359863	5480.0	63842800	5480.0	-0.0219175785811	-0.0547910963134	-0.211962068375	5841.10335267	6027.59357557	-317.660156	-1473.97998	5878.76054928	6147.35722366	1.01264750118	1.0043584148	-0.0126475011835	-0.00435841480155	-446914500.0	0.493588904753	0.172235610523
2011-08-22	5412.75	5591.350098	5408.709961	5473.779785	33877900	5473.779785	-0.00113507572993	-0.0873596435587	-0.194647473425	5753.77661117	5933.09570307	-523.960449	-1322.970215	5764.82896377	6058.37626051	0.831193004272	0.91938384441	0.168806995728	0.08061615559	-480792400.0	0.292871842967	0.178397903774
2011-08-23	5529.259766	5636.060059	5452.149902	5532.379883	35757400	5532.379883	0.0107056002071	-0.0813418814205	-0.166884265861	5672.13321933	5853.93784871	-489.860351	-1108.209961	5681.67205555	5980.43006377	0.754163627999	0.869918116259	0.245836372001	0.130081883741	-445035000.0	0.0427603686132	0.190983015012
2011-08-24	5579.799805	5743.100098	5514.149902	5681.080078	36724000	5681.080078	0.0268781606008	-0.0523478004854	-0.11437368113	5619.82991533	5801.53215671	-313.819824	-733.679688	5639.01714911	5920.69003967	0.501166270492	0.757615038133	0.498833729508	0.242384961867	-408311000.0	0.09653089513	0.228785507608
2011-08-25	5739.859863	5777.040039	5451.52002	5584.140137	46227600	5584.140137	-0.0170636462907	-0.0613218165956	-0.104554726416	5559.029948	5754.95929821	-364.799804	-652.020019	5651.03512879	5888.74204478	0.64520559296	0.781196545505	0.35479440704	0.218803454495	-454538600.0	0.2845888036	0.313400506412
2011-08-26	5582.5	5588.689941	5403.580078	5537.47998	36127500	5537.47998	-0.00835583560857	-0.0116584256574	-0.0651312600468	5548.1433105	5727.40286679	-65.319825	-385.79004	5631.92227399	5848.12845708	0.648909686057	0.792880289738	0.351090313943	0.207119710262	-490666100.0	0.265974068861	0.326982583687
2011-08-29	5634.060059	5714.720215	5587.779785	5670.069824	19843600	5670.069824	0.0239440764533	0.0346842744526	-0.0417452951023	5579.8216145	5709.75927721	190.069824	-247.010254	5604.93876142	5806.70866013	0.247799692798	0.573171263884	0.752200307202	0.426828736116	-470822500.0	0.431947231767	0.38078411959
2011-08-30	5713.529785	5730.359863	5572.649902	5643.919922	26854200	5643.919922	-0.00461191886726	0.0310827515324	0.00543340787324	5608.178304	5711.93784864	170.140137	30.5	5623.54763645	5788.49014865	0.356450840523	0.607545108117	0.643549159477	0.392454891883	-497676700.0	0.694063475672	0.429200343127
2011-08-31	5686.259766	5869.649902	5648.970215	5784.850098	49542100	5784.850098	0.0249702649839	0.0456350106716	-0.00220952205809	5650.25667317	5711.0228445	252.470215	-12.810058	5629.36828946	5769.21411843	-0.0209127076945	0.422293480118	1.02091270769	0.577706519882	-448134600.0	0.666921838222	0.510395925248
2011-09-01	5793.100098	5794.5	5639.029785	5730.629883	37537700	5730.629883	-0.00937279516002	0.00872189870935	-0.0445351650086	5658.514974	5691.94353371	49.549805	-267.110351	5673.79166333	5771.2989157	0.298281527448	0.493565534012	0.701718472552	0.506434465988	-485672300.0	0.71324570781	0.495500856821
2011-09-02	5623.700195	5635.5	5493.310059	5538.330078	35729600	5538.330078	-0.0335564866212	-0.00820360124856	-0.0803538446155	5650.87996417	5657.37852257	-45.810059	-483.910156	5690.03115466	5765.87637801	0.710880230684	0.746342142622	0.289119769316	0.253657857378	-521401900.0	0.549799776472	0.395476365971
2011-09-05	5409.899902	5421.100098	5208.399902	5246.200195	0	5246.200195	-0.0527469253161	-0.0526015057485	-0.124889442566	5602.33333333	5603.89997207	-291.279785	-748.699707	5646.6879899	5735.53687134	1.33767447472	1.14733752927	-0.337674474716	-0.147337529273	-521401900.0	0.461364551446	0.332620838359
2011-09-06	5248.310059	5332.109863	5150.049805	5193.970215	44398800	5193.970215	-0.00995577333282	-0.0839671509837	-0.126908278363	5522.9833985	5549.97356307	-476.099609	-754.969726	5532.26290564	5670.29198116	1.02182183289	1.01781508348	-0.0218218328922	-0.0178150834843	-565800700.0	0.326271682767	0.281125518543
2011-09-07	5332.52002	5406.22998	5276.879883	5405.529785	36320800	5405.529785	0.0407317641886	-0.0422383981868	-0.0352091859188	5483.251709	5535.88284736	-238.390137	-197.27002	5435.60785117	5606.78241234	0.64496950311	0.655928495579	0.35503049689	0.344071504421	-529479900.0	0.185933536402	0.280098691261
2011-09-08	5410.080078	5473.680176	5313.779785	5408.459961	32435100	5408.459961	0.000542070086845	-0.0650648038624	-0.0130547516423	5420.5200195	5530.77284457	-376.390137	-71.540039	5427.01411798	5579.9487287	0.640897552575	0.640897552575	0.359102447425	0.359102447425	-497044800.0	0.373649665162	0.437652874255
2011-09-09	5383.629883	5400.790039	5174.240234	5189.930176	38534000	5189.930176	-0.0404051775507	-0.0943525786937	-0.0518562346585	5330.40340167	5510.4978725	-540.699707	-283.849609	5421.71293027	5557.08355967	0.938117217887	0.944579814308	0.0618827821132	0.0554201856924	-535578800.0	0.266324602116	0.47553618232
2011-09-12	5063.589844	5126.52002	4965.799805	5072.330078	43750200	5072.330078	-0.0226592832682	-0.0841408860499	-0.0831558596353	5252.736735	5477.63717214	-466.0	-460.049805	5355.48928619	5508.12977518	1.16009825066	1.10800405298	-0.160098250656	-0.108004052979	-579329000.0	0.221196604218	0.415241940651
2011-09-13	5153.950195	5222.810059	4969.839844	5166.359863	43188900	5166.359863	0.0185377890544	-0.0152186971584	-0.0906025276766	5239.430013	5440.8714425	-79.840332	-514.720215	5274.58665528	5450.02314889	0.605103742038	0.778104733666	0.394896257962	0.221895266334	-536140100.0	0.239658839021	0.367303767169
2011-09-14	5108.100098	5347.819824	5105.819824	5340.189941	43360500	5340.189941	0.0336465292023	0.0281518221991	-0.0436862596595	5263.79996733	5423.4464285	146.219726	-243.950196	5243.66471463	5412.20137744	0.2628379489	0.585782933207	0.7371620511	0.414217066793	-492779600.0	0.442715818054	0.346699897424
2011-09-15	5386.859863	5566.580078	5374.569824	5508.240234	44832400	5508.240234	0.0314689729872	0.0190009958478	-0.005280334395	5280.9183755	5421.35787521	102.710449	-29.239746	5271.24335074	5402.59985258	-0.0680476347845	0.399855760595	1.06804763478	0.600144239405	-447947200.0	0.589324001047	0.430525812682
2011-09-16	5607.509766	5655.950195	5524.220215	5573.509766	83673300	5573.509766	0.0118494345249	0.030516969006	-0.017029782877	5308.42667633	5414.46072821	165.049805	-96.560058	5338.95674595	5416.68523677	-0.0115344799279	0.327642976399	1.01153447993	0.672357023601	-364273900.0	0.56626735261	0.492211372881
2011-09-19	5447.319824	5496.939941	5362.009766	5415.910156	31196400	5415.910156	-0.0282765468469	0.0435420077605	-0.0403991851676	5346.09000633	5398.17431636	225.97998	-228.009766	5405.97189454	5437.595174	0.347808307404	0.502007741666	0.652191692596	0.497992258334	-395470300.0	0.598559607292	0.473322402826
2011-09-20	5373.529785	5577.600098	5369.069824	5571.680176	30618100	5571.680176	0.0287615590941	0.0984458996795	-0.0368496881317	5429.31502267	5382.94789336	499.350098	-213.169922	5408.81139781	5434.70383827	0.122103848989	0.329667194803	0.877896151011	0.670332805197	-364852200.0	0.645534503597	0.441271195517
2011-09-21	5557.069824	5557.919922	5417.850098	5433.799805	29222200	5433.799805	-0.0247466413442	0.0517656433334	-0.0517971120209	5473.88834633	5361.74574493	267.439942	-296.830078	5455.34533444	5452.96734996	0.323782303643	0.435260178743	0.676217696357	0.564739821257	-394074400.0	0.806519253632	0.445510071443
2011-09-22	5258.419922	5289.77002	5135.850098	5164.209961	42986900	5164.209961	-0.0496135031975	-0.0329538802822	-0.067551068956	5444.55834967	5335.02287943	-175.97998	-374.120117	5449.18946888	5450.4116773	0.893861273476	0.712511709223	0.106138726524	0.287488290777	-437061300.0	0.655778175623	0.427237149996
2011-09-23	5227.089844	5229.600098	4973.919922	5196.560059	40802700	5196.560059	0.00626428790547	-0.0565843466805	-0.00946211241563	5392.61165383	5331.47715543	-311.680175	-49.640136	5367.76675235	5412.25144846	0.883272544362	0.665637725714	0.116727455638	0.334362274286	-396258600.0	0.407782740388	0.411639043622
2011-09-26	5128.560059	5415.560059	5118.189941	5345.560059	41842700	5345.560059	0.0286728139978	-0.0408987723302	0.0291857360988	5354.620036	5342.30500143	-227.949707	151.589844	5318.85055425	5383.49259653	0.455097300351	0.449742752446	0.544902699649	0.550257247554	-354415900.0	0.309593398012	0.486635897655
2011-09-27	5502.890137	5638.040039	5483.22998	5628.439941	47598100	5628.439941	0.0529186612587	0.0392417486403	0.0412374299775	5390.04166683	5358.22715543	212.529785	222.910156	5326.48184132	5378.43492486	-0.0842165189801	0.039861245315	1.08421651898	0.960138754685	-306817800.0	0.373668672119	0.538789835518
2011-09-28	5560.600098	5700.080078	5520.589844	5578.419922	33258200	5578.419922	-0.00888701301326	0.00120964337275	0.0314248348376	5391.16495783	5370.36715264	6.739746	169.959961	5412.75558409	5411.76892701	0.0897730929599	0.112338229643	0.91022690704	0.887661770357	-340076000.0	0.603423817984	0.555031131804
2011-09-29	5555.069824	5704.410156	5533.330078	5639.580078	32227500	5639.580078	0.0109637060055	0.0378704185625	0.0866389116523	5425.46167	5402.48500279	205.780273	449.649902	5460.08825206	5433.98905968	0.0833149540086	0.0823936066712	0.916685045991	0.917606393329	-307848500.0	0.503656069324	0.541005599541
2011-09-30	5602.549805	5606.560059	5438.549805	5502.02002	36597800	5502.02002	-0.0243918972862	0.0654136957155	0.0847125355394	5481.7633465	5433.1771415	337.810059	429.689942	5511.3716309	5461.40119546	0.277060700582	0.274014757207	0.722939299418	0.725985242793	-344446300.0	0.621763475292	0.617400237137
2011-10-03	5311.930176	5437.740234	5289.040039	5376.700195	26285300	5376.700195	-0.0227770572525	0.0346652658595	0.0407134496198	5511.7867025	5448.20145093	180.140136	210.340332	5508.69974207	5466.81703873	0.448616484858	0.446124701266	0.551383515142	0.553875298734	-370731600.0	0.73690334662	0.611031581146
2011-10-04	5284.109863	5288.779785	5125.439941	5216.709961	38128100	5216.709961	-0.0297562125835	-0.0241041343803	-0.0231227692955	5490.31168617	5439.38145236	-128.850098	-123.47998	5470.98558577	5454.80145956	0.831940254739	0.667634106933	0.168059745261	0.332365893067	-408859700.0	0.611757791778	0.553486877477
2011-10-05	5341.430176	5486.029785	5266.140137	5473.029785	36853500	5473.029785	0.0491343827654	-0.0276115864483	-0.0063923226846	5464.4099935	5436.86642029	-155.410156	-35.210449	5398.33540726	5423.05592642	0.399641233703	0.316746699998	0.600358766297	0.683253300002	-372006200.0	0.421137630791	0.468378033725
2011-10-06	5511.560059	5645.25	5465.549805	5645.25	43781800	5645.25	0.0314670706657	0.0119801088721	0.0128716440828	5475.54833983	5441.99072271	66.830078	71.740234	5419.67665804	5429.71910757	0.102181691678	0.0809869225439	0.897818308322	0.919013077456	-328224400.0	0.401685202379	0.4913729883
2011-10-07	5647.660156	5749.129883	5606.319824	5675.700195	33773200	5675.700195	0.00539394978079	0.00640475292494	0.0479679373396	5481.56835933	5460.54715407	36.120117	259.790039	5484.12618432	5458.45655989	0.0495879757821	0.039302320091	0.950412024218	0.960697679909	-294451200.0	0.536616399373	0.516701952076
2011-10-10	5705.399902	5872.149902	5652.990234	5847.290039	30469800	5847.290039	0.0302323657178	0.06275331928	0.0494662030651	5539.1133625	5480.23357286	345.270019	275.609863	5538.86161594	5487.42237791	-0.157386145567	-0.12662396117	1.15738614557	1.12662396117	-263981400.0	0.520479499367	0.564288210334
2011-10-11	5825.910156	5883.379883	5773.879883	5865.009766	29914000	5865.009766	0.00303041697638	0.0908195646568	0.0793569834139	5620.498291	5511.03428436	488.309571	431.209961	5626.98402253	5535.40473272	0.0095621276974	0.00794911788627	0.990437872303	0.992050882114	-234067400.0	0.6884887745	0.567673163615
2011-10-12	5851.100098	6022.049805	5798.160156	5994.470215	37347200	5994.470215	0.0220733560838	0.149090185158	0.160771978729	5750.125	5570.33858821	777.760254	830.260254	5694.99137781	5579.35207049	-0.146568779192	-0.122149777631	1.14656877919	1.12214977763	-196720200.0	0.802063335832	0.612518716705
2011-10-13	5969.910156	6036.02002	5878.290039	5914.839844	36374900	5914.839844	-0.0132839714176	0.0807249505952	0.138222165595	5823.76000983	5621.64428714	441.810059	718.279785	5780.55675986	5634.70115642	0.141829064422	0.102286904265	0.858170935578	0.897713095735	-233095100.0	1.0	0.733739107257
2011-10-14	5934.779785	6037.290039	5885.390137	5967.200195	34489800	5967.200195	0.00885237003553	0.0570302812099	0.116290927263	5877.41837567	5666.047154	321.950195	621.640136	5818.92335533	5672.05298143	0.120637016956	0.074981008549	0.879362983044	0.925018991451	-198605300.0	0.867519149379	0.696970216485
2011-10-17	6021.290039	6081.410156	5819.970215	5859.430176	31908700	5859.430176	-0.0180603994299	0.0323713329964	0.0410398329593	5908.04003917	5682.5464565	183.729981	230.990235	5861.28816666	5711.40594324	0.412696415691	0.195053839869	0.587303584309	0.804946160131	-230514000.0	0.834520862106	0.680010112463
2011-10-18	5781.77002	5907.459961	5747.649902	5877.410156	28418800	5877.410156	0.00306855435767	0.00515112416164	0.053597656358	5913.06005867	5703.90290179	30.120117	298.990234	5860.75731219	5731.14250761	0.476168332807	0.213395769867	0.523831667193	0.786604230133	-202095200.0	0.664476152281	0.574437519222
2011-10-19	5909.580078	5977.75	5874.850098	5913.529785	27125000	5913.529785	0.00614550083137	0.00827279423834	0.0485762597944	5921.1467285	5723.470738	48.520019	273.949707	5865.51526756	5750.64486073	0.502996893692	0.175612553996	0.497003106308	0.824387446004	-174970200.0	0.53719259394	0.598382390752
2011-10-20	5834.419922	5914.870117	5752.830078	5766.47998	36015000	5766.47998	-0.0248666719111	-0.0380334252774	0.0480659755942	5883.148356	5742.36073514	-227.990235	264.45996	5879.23370112	5772.36285063	0.943582024	0.329435134127	0.0564179760002	0.670564865873	-210985200.0	0.557308805892	0.591653197692
2011-10-21	5800.060059	5980.459961	5769.189941	5970.959961	37582400	5970.959961	0.0354601042073	0.00948801970639	0.110524995713	5892.50170883	5784.80786129	56.120117	594.259766	5847.01835223	5771.57846788	0.330926746598	0.115537276441	0.669073253402	0.884462723559	-173402800.0	0.241454996653	0.587920011472
2011-10-24	6014.359863	6067.160156	5937.580078	6055.27002	27538400	6055.27002	0.0141200174764	0.0147589861446	0.160745003128	5907.180013	5844.70500836	88.069825	838.560059	5882.43024045	5798.16266696	0.0783200985939	0.0273440904223	0.921679901406	0.972655909578	-145864400.0	0.549597126264	0.687683821952
2011-10-25	6026.450195	6157.930176	5964.279785	6046.75	32778700	6046.75	-0.0014070421256	0.0319689489205	0.104826802984	5938.39998367	5885.68502371	187.319824	573.720215	5931.81303461	5832.44364737	0.103847464114	0.0425137134842	0.896152535886	0.957486286516	-178643100.0	0.573672769948	0.778136670039
2011-10-26	6041.160156	6143.560059	5951.819824	6016.069824	31283600	6016.069824	-0.00507382908174	0.0235919672644	0.0656870508835	5961.50992833	5912.172154	138.659668	370.819824	5964.65216758	5861.01782772	0.345764495614	0.204887888135	0.654235504386	0.795112111865	-209926700.0	0.687898749819	0.727728085845
2011-10-27	6222.75	6347.600098	6196.600098	6337.839844	62548700	6337.839844	0.0534850873433	0.0717524176637	0.116662196073	6032.2282715	5959.46784321	424.310059	662.139649	5979.34292655	5881.69142722	-0.444111637811	-0.326153538177	1.44411163781	1.32615353818	-147378000.0	0.635632441425	0.665822820012
2011-10-28	6364.180176	6430.600098	6305.5	6346.189941	41487900	6346.189941	0.0013174988964	0.100530993433	0.085321558991	6128.84659833	5995.1035505	579.709961	498.899902	6081.77061725	5942.51121613	0.00237092817826	0.00203014249161	0.997629071822	0.997969857508	-105890100.0	0.766255460221	0.734894513609
2011-10-31	6283.189941	6304.839844	6141.339844	6141.339844	34570100	6141.339844	-0.0322792256306	0.0285347555691	0.0471150243606	6157.2432455	6014.84141321	170.379883	276.330078	6157.31899547	5996.33504611	0.437338693606	0.423545165803	0.562661306394	0.576454834197	-140460200.0	0.940435223635	0.700168363092
2011-11-01	5934.540039	5947.580078	5762.259766	5834.509766	50911300	5834.509766	-0.0499614230435	-0.0364575408315	-0.0266846682464	6120.44986983	6003.41566686	-220.760254	-159.960449	6152.75352362	6015.66901916	1.2090590804	0.87281669365	-0.2090590804	0.12718330635	-191371500.0	0.629373528162	0.596394366545
2011-11-02	5897.140137	5990.560059	5810.790039	5965.629883	34051300	5965.629883	0.0224732020784	-0.0134154904701	0.00858688321908	6106.92985033	6007.04352679	-81.120117	50.790039	6061.82673573	5991.51445207	0.695708747082	0.680825948544	0.304291252918	0.319174051456	-157320200.0	0.374710481432	0.450344452359
2011-11-03	5835.359863	6193.339844	5832.029785	6133.180176	50326400	6133.180176	0.0280859349785	0.0194662554502	0.02781538671	6126.44824233	6018.89923971	117.110352	165.979981	6034.34192066	5988.0631762	0.445012679558	0.435492842292	0.554987320442	0.564507157708	-106993800.0	0.459585457496	0.515278044595
2011-11-04	6175.430176	6175.430176	5928.919922	5966.160156	35795800	5966.160156	-0.0272322050237	-0.0586445377524	0.018215078394	6064.50162767	6026.52280971	-371.679688	106.72998	6062.58142219	6007.4121095	0.694915329455	0.680049503932	0.305084670545	0.319950496068	-142789600.0	0.551342990133	0.546692307316
