Date	Open_AXJO	High_AXJO	Low_AXJO	Close_AXJO	Volume_AXJO	AdjClose_AXJO	Return_AXJO
2011-03-09	4806.700195	4808.0	4758.600098	4767.799805	0	4767.799805	-0.00840239348645
2011-03-10	4761.5	4773.299805	4697.100098	4699.700195	0	4699.700195	-0.0142832360387
2011-03-11	4685.899902	4686.700195	4630.700195	4644.799805	0	4644.799805	-0.011681679197
2011-03-14	4634.799805	4634.799805	4564.100098	4626.399902	0	4626.399902	-0.00396139850424
2011-03-15	4624.0	4626.100098	4479.700195	4528.700195	0	4528.700195	-0.0211178689844
2011-03-16	4532.700195	4582.200195	4528.299805	4558.200195	0	4558.200195	0.00651401036275
2011-03-17	4546.600098	4560.899902	4477.399902	4555.299805	0	4555.299805	-0.000636301583064
2011-03-18	4571.399902	4633.799805	4563.399902	4626.399902	0	4626.399902	0.0156082146167
2011-03-21	4625.299805	4643.100098	4606.399902	4642.799805	0	4642.799805	0.0035448520118
2011-03-22	4648.899902	4677.0	4636.700195	4643.399902	0	4643.399902	0.000129253257777
2011-03-23	4640.799805	4665.700195	4637.5	4652.399902	0	4652.399902	0.00193823495498
2011-03-24	4660.0	4699.600098	4660.0	4699.600098	0	4699.600098	0.0101453436923
2011-03-25	4705.399902	4763.0	4705.399902	4742.600098	0	4742.600098	0.00914971467855
2011-03-28	4733.399902	4743.299805	4723.700195	4733.600098	0	4733.600098	-0.00189769320922
2011-03-29	4730.600098	4758.299805	4721.5	4755.799805	0	4755.799805	0.00468981463165
2011-03-30	4763.200195	4839.200195	4763.200195	4822.200195	0	4822.200195	0.0139619817323
2011-03-31	4828.700195	4845.799805	4813.0	4837.899902	0	4837.899902	0.00325571447993
2011-04-01	4836.100098	4878.799805	4836.100098	4861.799805	0	4861.799805	0.00494014003682
2011-04-04	4868.600098	4902.399902	4868.600098	4886.799805	0	4886.799805	0.00514212863604
2011-04-05	4892.700195	4905.399902	4891.5	4900.100098	0	4900.100098	0.00272167748439
2011-04-06	4898.799805	4913.200195	4890.200195	4912.899902	0	4912.899902	0.0026121515365
2011-04-07	4914.399902	4924.0	4899.799805	4908.100098	0	4908.100098	-0.000976979807394
2011-04-08	4904.0	4941.600098	4902.100098	4940.600098	0	4940.600098	0.00662170684197
2011-04-11	4943.299805	4976.399902	4940.700195	4971.200195	0	4971.200195	0.00619359923755
2011-04-12	4961.100098	4966.5	4889.700195	4898.700195	0	4898.700195	-0.0145840032902
2011-04-13	4886.700195	4919.5	4876.200195	4911.0	0	4911.0	0.00251083032445
2011-04-14	4897.700195	4902.399902	4860.399902	4884.200195	0	4884.200195	-0.00545709733252
2011-04-15	4880.700195	4890.200195	4852.100098	4852.100098	0	4852.100098	-0.00657223203768
2011-04-18	4852.600098	4881.200195	4840.200195	4861.899902	0	4861.899902	0.00201970359269
2011-04-19	4845.600098	4845.600098	4788.600098	4793.299805	0	4793.299805	-0.0141097304311
2011-04-20	4802.100098	4859.0	4802.100098	4859.0	0	4859.0	0.0137066734135
2011-04-21	4871.5	4915.5	4870.299805	4913.799805	723050600	4913.799805	0.0112780006174
2011-04-27	4919.299805	4930.600098	4869.700195	4872.899902	0	4872.899902	-0.00832347767982
2011-04-28	4877.899902	4910.200195	4871.799805	4873.0	0	4873.0	2.05417722532e-05
2011-04-29	4875.100098	4875.200195	4794.799805	4823.200195	0	4823.200195	-0.010219537246
2011-05-02	4826.299805	4835.5	4765.100098	4825.299805	0	4825.299805	0.000435314711211
2011-05-03	4811.100098	4811.100098	4769.700195	4784.600098	0	4784.600098	-0.00843464834202
2011-05-04	4780.100098	4780.100098	4730.200195	4740.100098	0	4740.100098	-0.00930067280202
2011-05-05	4736.100098	4756.299805	4716.899902	4753.700195	0	4753.700195	0.00286915818629
2011-05-06	4734.0	4761.700195	4713.399902	4743.0	0	4743.0	-0.00225091919159
2011-05-09	4752.899902	4795.899902	4752.700195	4756.799805	0	4756.799805	0.00290950980392
2011-05-10	4761.299805	4782.600098	4725.799805	4725.799805	0	4725.799805	-0.00651698647637
2011-05-11	4739.600098	4784.600098	4739.600098	4780.200195	0	4780.200195	0.0115113615144
2011-05-12	4755.200195	4755.399902	4696.100098	4696.100098	0	4696.100098	-0.017593425708
2011-05-13	4699.200195	4714.0	4675.399902	4711.399902	0	4711.399902	0.00325798080976
2011-05-16	4692.5	4693.100098	4641.399902	4650.0	0	4650.0	-0.0130321991928
2011-05-17	4658.5	4685.399902	4650.200195	4683.899902	0	4683.899902	0.00729030150538
2011-05-18	4680.799805	4706.299805	4677.600098	4693.700195	0	4693.700195	0.00209233613123
2011-05-19	4705.0	4763.899902	4704.799805	4756.399902	0	4756.399902	0.0133582684013
2011-05-20	4744.899902	4745.200195	4726.600098	4732.200195	0	4732.200195	-0.00508782009474
2011-05-23	4720.299805	4720.299805	4643.0	4643.0	0	4643.0	-0.0188496241335
2011-05-24	4638.100098	4639.899902	4595.700195	4628.799805	0	4628.799805	-0.00305840943356
2011-05-25	4633.5	4633.5	4582.700195	4584.700195	0	4584.700195	-0.00952722343973
2011-05-26	4600.899902	4660.200195	4600.100098	4660.200195	0	4660.200195	0.0164678161687
2011-05-27	4659.200195	4688.0	4650.100098	4684.0	0	4684.0	0.00510703489209
2011-05-30	4684.600098	4685.100098	4660.399902	4667.5	0	4667.5	-0.00352263023057
2011-05-31	4672.299805	4717.399902	4671.299805	4708.299805	0	4708.299805	0.00874125441885
2011-06-01	4711.299805	4724.799805	4694.399902	4707.299805	0	4707.299805	-0.00021239089298
2011-06-02	4687.0	4687.700195	4591.799805	4600.399902	0	4600.399902	-0.022709389125
2011-06-03	4602.299805	4612.799805	4578.0	4583.100098	0	4583.100098	-0.00376050003663
2011-06-06	4577.299805	4577.299805	4550.399902	4569.100098	0	4569.100098	-0.00305470090128
2011-06-07	4560.700195	4576.0	4531.600098	4566.299805	0	4566.299805	-0.000612876264459
2011-06-08	4572.299805	4575.5	4518.100098	4536.799805	0	4536.799805	-0.00646037300654
2011-06-09	4534.700195	4557.299805	4519.100098	4549.600098	0	4549.600098	0.00282143659632
2011-06-10	4557.100098	4589.200195	4552.600098	4562.100098	0	4562.100098	0.00274749422603
2011-06-14	4549.700195	4593.299805	4511.700195	4585.0	0	4585.0	0.00501959656914
2011-06-15	4584.399902	4588.299805	4553.399902	4566.799805	0	4566.799805	-0.00396950817884
2011-06-16	4547.5	4549.0	4479.100098	4479.200195	0	4479.200195	-0.0191818371158
2011-06-17	4486.399902	4524.899902	4465.899902	4484.899902	0	4484.899902	0.00127248320054
2011-06-20	4487.200195	4520.600098	4451.700195	4451.700195	0	4451.700195	-0.00740255250406
2011-06-21	4465.600098	4509.799805	4464.600098	4508.200195	0	4508.200195	0.0126917801121
2011-06-22	4523.799805	4565.899902	4523.600098	4532.600098	0	4532.600098	0.00541233794965
2011-06-23	4526.899902	4540.5	4500.200195	4500.5	0	4500.5	-0.00708204944314
2011-06-24	4502.100098	4521.5	4490.200195	4508.100098	0	4508.100098	0.00168872303077
2011-06-27	4502.100098	4502.399902	4453.700195	4461.799805	0	4461.799805	-0.0102704669358
2011-06-28	4476.899902	4503.299805	4463.399902	4474.299805	0	4474.299805	0.002801560031
2011-06-29	4490.799805	4534.0	4490.799805	4529.5	0	4529.5	0.0123371694803
2011-06-30	4536.399902	4609.200195	4536.299805	4608.0	0	4608.0	0.0173308312176
2011-07-01	4612.200195	4622.0	4577.799805	4591.200195	0	4591.200195	-0.00364579101562
2011-07-04	4602.700195	4640.100098	4602.700195	4610.700195	0	4610.700195	0.00424725543905
2011-07-05	4617.899902	4626.799805	4592.200195	4598.100098	0	4598.100098	-0.00273279468781
2011-07-06	4601.600098	4614.200195	4582.5	4605.0	0	4605.0	0.0015005984761
2011-07-07	4601.799805	4617.200195	4584.5	4605.5	0	4605.5	0.000108577633008
2011-07-08	4615.299805	4657.399902	4615.200195	4654.700195	0	4654.700195	0.0106829215069
2011-07-11	4641.5	4641.5	4579.700195	4582.299805	0	4582.299805	-0.0155542541876
2011-07-12	4570.899902	4571.0	4491.700195	4495.399902	0	4495.399902	-0.0189642552207
2011-07-13	4499.399902	4528.299805	4487.0	4514.799805	0	4514.799805	0.00431550105061
2011-07-14	4515.200195	4515.200195	4464.899902	4490.700195	0	4490.700195	-0.0053379133164
2011-07-15	4474.799805	4484.100098	4454.299805	4473.5	0	4473.5	-0.00383018109718
2011-07-18	4473.100098	4477.600098	4450.600098	4472.0	0	4472.0	-0.000335307924444
2011-07-19	4461.200195	4480.899902	4445.0	4468.100098	0	4468.100098	-0.000872071109123
2011-07-20	4486.0	4549.700195	4485.100098	4549.700195	0	4549.700195	0.0182628175758
2011-07-21	4551.299805	4576.100098	4551.299805	4556.0	0	4556.0	0.00138466376464
2011-07-22	4565.299805	4612.200195	4565.299805	4602.899902	0	4602.899902	0.010294096137
2011-07-25	4595.299805	4595.399902	4529.200195	4530.399902	0	4530.399902	-0.0157509399604
2011-07-26	4536.299805	4582.700195	4536.200195	4573.299805	0	4573.299805	0.00946934132262
2011-07-27	4564.600098	4570.5	4536.600098	4537.399902	0	4537.399902	-0.00784989056715
2011-07-28	4517.899902	4518.100098	4463.799805	4463.799805	0	4463.799805	-0.0162207648851
2011-07-29	4466.5	4468.799805	4421.100098	4424.600098	0	4424.600098	-0.00878169019948
2011-08-01	4440.899902	4517.399902	4439.799805	4497.799805	0	4497.799805	0.0165438017852
2011-08-02	4479.299805	4479.5	4428.700195	4433.600098	0	4433.600098	-0.0142735803689
2011-08-03	4404.100098	4404.100098	4326.299805	4332.799805	0	4332.799805	-0.0227355401416
2011-08-04	4337.5	4359.5	4276.200195	4276.5	0	4276.5	-0.0129938625216
2011-08-05	4222.899902	4222.899902	4087.699951	4105.399902	0	4105.399902	-0.0400093763592
2011-08-08	4078.600098	4079.899902	3982.800049	3986.100098	0	3986.100098	-0.029059240719
2011-08-09	3948.800049	4044.100098	3765.899902	4034.800049	0	4034.800049	0.0122174430653
2011-08-10	4073.100098	4162.0	4073.100098	4141.299805	0	4141.299805	0.0263952995704
2011-08-11	4107.5	4167.399902	4058.399902	4140.799805	0	4140.799805	-0.000120735040577
2011-08-12	4155.899902	4216.100098	4151.600098	4172.600098	0	4172.600098	0.00767974654597
2011-08-15	4193.5	4282.899902	4189.399902	4282.899902	0	4282.899902	0.026434309881
2011-08-16	4285.0	4298.899902	4238.5	4247.299805	0	4247.299805	-0.00831214780046
2011-08-17	4250.200195	4324.700195	4246.799805	4303.899902	0	4303.899902	0.0133261365099
2011-08-18	4301.600098	4305.600098	4243.0	4251.200195	0	4251.200195	-0.0122446404889
2011-08-19	4209.700195	4211.399902	4099.399902	4101.899902	0	4101.899902	-0.0351195629826
2011-08-22	4099.0	4160.899902	4075.100098	4082.300049	0	4082.300049	-0.00477823776013
2011-08-23	4085.5	4173.399902	4085.5	4173.399902	0	4173.399902	0.0223158150813
2011-08-24	4186.5	4238.600098	4160.399902	4167.600098	0	4167.600098	-0.00138970722581
2011-08-25	4182.700195	4233.399902	4182.600098	4212.799805	0	4212.799805	0.0108455000329
2011-08-26	4206.700195	4229.0	4197.799805	4200.0	0	4200.0	-0.00303831313912
2011-08-29	4209.5	4284.600098	4209.5	4263.299805	0	4263.299805	0.0150713821429
2011-08-30	4275.0	4308.0	4262.799805	4269.200195	0	4269.200195	0.00138399602887
2011-08-31	4269.200195	4296.5	4254.100098	4296.5	0	4296.5	0.00639459471401
2011-09-01	4297.899902	4354.600098	4297.899902	4307.5	0	4307.5	0.00256022343768
2011-09-02	4295.200195	4295.200195	4225.899902	4242.899902	0	4242.899902	-0.0149971208358
2011-09-05	4221.200195	4222.100098	4135.899902	4141.899902	0	4141.899902	-0.0238044739053
2011-09-06	4122.700195	4122.700195	4072.699951	4075.5	0	4075.5	-0.0160312667064
2011-09-07	4097.5	4183.399902	4097.5	4183.399902	0	4183.399902	0.0264752550607
2011-09-08	4196.200195	4218.899902	4161.200195	4188.0	0	4188.0	0.00109960752205
2011-09-09	4186.100098	4232.0	4182.399902	4194.700195	0	4194.700195	0.00159985553964
2011-09-12	4169.299805	4170.0	4038.5	4038.5	0	4038.5	-0.0372375110827
2011-09-13	4052.300049	4094.199951	4050.800049	4072.699951	0	4072.699951	0.00846847864306
2011-09-14	4076.699951	4110.0	3997.600098	4005.800049	0	4005.800049	-0.0164264254192
2011-09-15	4030.800049	4101.299805	4026.300049	4071.699951	0	4071.699951	0.0164511211728
2011-09-16	4085.300049	4160.0	4085.300049	4149.399902	0	4149.399902	0.0190829265258
2011-09-19	4140.100098	4141.399902	4070.5	4081.5	0	4081.5	-0.016363788404
2011-09-20	4077.199951	4083.800049	4029.199951	4040.199951	0	4040.199951	-0.0101188408673
2011-09-21	4049.899902	4073.5	4026.100098	4071.800049	0	4071.800049	0.00782141933153
2011-09-22	4044.600098	4044.600098	3953.600098	3964.899902	0	3964.899902	-0.0262537810584
2011-09-23	3944.899902	3968.300049	3882.199951	3903.199951	0	3903.199951	-0.0155615406505
2011-09-26	3917.800049	3956.399902	3862.399902	3863.899902	0	3863.899902	-0.0100686742912
2011-09-27	3890.199951	4004.600098	3888.100098	4004.600098	0	4004.600098	0.0364140375187
2011-09-28	4012.100098	4053.800049	4009.399902	4039.5	0	4039.5	0.00871495309043
2011-09-29	4021.800049	4024.0	3965.199951	4008.300049	0	4008.300049	-0.00772371605397
2011-09-30	4014.800049	4035.300049	3980.5	4008.600098	0	4008.600098	7.48569209719e-05
2011-10-03	3990.600098	3991.399902	3893.100098	3897.0	0	3897.0	-0.0278401674579
2011-10-04	3891.600098	3904.100098	3840.199951	3872.100098	0	3872.100098	-0.00638950526046
2011-10-05	3897.0	3951.800049	3888.699951	3926.5	0	3926.5	0.0140491982705
2011-10-06	3942.899902	4069.899902	3942.899902	4069.899902	0	4069.899902	0.0365210497899
2011-10-07	4083.300049	4182.0	4083.199951	4162.899902	0	4162.899902	0.0228506848422
2011-10-11	4215.100098	4245.399902	4204.399902	4227.600098	0	4227.600098	0.0155420974617
2011-10-12	4214.5	4214.799805	4167.799805	4204.299805	0	4204.299805	-0.00551147044656
2011-10-13	4216.600098	4256.100098	4206.399902	4244.5	0	4244.5	0.00956168609864
2011-10-14	4232.799805	4232.799805	4196.200195	4205.600098	0	4205.600098	-0.00916477841913
2011-10-17	4221.700195	4287.700195	4220.899902	4275.399902	0	4275.399902	0.0165968714032
2011-10-18	4254.899902	4254.899902	4186.5	4186.899902	0	4186.899902	-0.0206998180354
2011-10-19	4196.0	4232.600098	4194.0	4213.700195	0	4213.700195	0.00640098727634
2011-10-20	4201.100098	4201.399902	4135.399902	4144.899902	0	4144.899902	-0.0163277617809
2011-10-21	4145.700195	4168.600098	4131.899902	4141.899902	0	4141.899902	-0.000723781049224
2011-10-24	4155.200195	4265.399902	4155.0	4255.0	0	4255.0	0.0273063330056
2011-10-25	4268.399902	4268.399902	4212.299805	4227.899902	0	4227.899902	-0.00636900070505
2011-10-26	4213.100098	4257.899902	4173.5	4242.5	0	4242.5	0.00345327428237
2011-10-27	4247.399902	4353.0	4242.200195	4348.200195	0	4348.200195	0.0249146010607
2011-10-28	4366.399902	4417.600098	4339.600098	4353.299805	0	4353.299805	0.00117280938579
2011-10-31	4348.899902	4358.200195	4298.100098	4298.100098	0	4298.100098	-0.0126799690976
2011-11-01	4278.100098	4278.399902	4232.5	4232.899902	0	4232.899902	-0.0151695387528
2011-11-02	4216.100098	4217.0	4141.299805	4184.600098	0	4184.600098	-0.011410570795
2011-11-03	4192.299805	4212.100098	4145.200195	4171.799805	0	4171.799805	-0.00305890472213
2011-11-04	4200.600098	4282.5	4200.600098	4281.100098	0	4281.100098	0.0261997934007
2011-11-07	4281.899902	4288.0	4252.299805	4273.399902	0	4273.399902	-0.00179864890419
2011-11-08	4282.5	4301.5	4274.100098	4293.799805	0	4293.799805	0.0047736938896
2011-11-09	4311.100098	4365.0	4311.100098	4346.100098	0	4346.100098	0.0121804218583
2011-11-10	4306.100098	4306.100098	4205.0	4244.100098	0	4244.100098	-0.0234693167898
2011-11-11	4245.299805	4296.5	4244.299805	4296.5	0	4296.5	0.0123465283075
2011-11-14	4310.5	4363.100098	4304.600098	4304.600098	0	4304.600098	0.00188527824974
2011-11-15	4299.700195	4303.0	4276.5	4285.600098	0	4285.600098	-0.00441388272254
2011-11-16	4291.299805	4307.5	4247.399902	4247.399902	0	4247.399902	-0.00891361655928
2011-11-17	4246.299805	4277.700195	4227.0	4258.200195	0	4258.200195	0.00254280106635
2011-11-18	4238.200195	4239.100098	4172.600098	4177.0	0	4177.0	-0.0190691351467
2011-11-21	4172.100098	4181.399902	4140.399902	4163.0	0	4163.0	-0.00335168781422
2011-11-22	4147.100098	4152.600098	4093.899902	4133.0	0	4133.0	-0.00720634158059
2011-11-23	4125.100098	4126.0	4051.0	4051.0	0	4051.0	-0.0198403097024
2011-11-24	4049.399902	4072.600098	4029.5	4044.199951	0	4044.199951	-0.00167860997285
2011-11-25	4042.899902	4042.899902	3973.800049	3984.300049	0	3984.300049	-0.0148113106982
2011-11-28	3997.100098	4072.199951	3996.800049	4058.199951	0	4058.199951	0.0185477752908
2011-11-29	4065.199951	4102.100098	4040.399902	4102.100098	0	4102.100098	0.0108176402174
2011-11-30	4098.100098	4119.799805	4078.899902	4119.799805	0	4119.799805	0.00431479158898
2011-12-01	4157.5	4240.399902	4157.5	4228.600098	0	4228.600098	0.0264091213529
2011-12-02	4225.299805	4288.0	4225.299805	4288.0	0	4288.0	0.0140471788827
2011-12-05	4292.799805	4335.200195	4292.799805	4321.299805	0	4321.299805	0.00776581273321
2011-12-06	4317.0	4317.899902	4257.200195	4262.0	0	4262.0	-0.0137226778229
2011-12-07	4272.600098	4316.299805	4272.5	4292.5	0	4292.5	0.00715626466448
2011-12-08	4288.799805	4290.899902	4271.299805	4280.700195	0	4280.700195	-0.00274893535236
2011-12-09	4259.600098	4260.200195	4186.100098	4203.0	0	4203.0	-0.0181512816737
2011-12-12	4222.299805	4271.899902	4221.899902	4252.799805	0	4252.799805	0.0118486331192
2011-12-13	4235.600098	4235.600098	4181.200195	4193.399902	0	4193.399902	-0.013967246455
2011-12-14	4184.5	4202.100098	4168.100098	4190.5	0	4190.5	-0.00069153957833
2011-12-15	4179.399902	4179.399902	4115.200195	4139.799805	0	4139.799805	-0.012098841427
2011-12-16	4141.799805	4166.100098	4140.0	4159.200195	0	4159.200195	0.00468631115364
2011-12-19	4148.0	4148.200195	4058.800049	4060.399902	0	4060.399902	-0.0237546375187
2011-12-20	4060.600098	4076.300049	4050.300049	4053.100098	0	4053.100098	-0.00179780420062
2011-12-21	4074.0	4147.399902	4073.899902	4139.5	0	4139.5	0.0213169919101
2011-12-22	4133.5	4134.200195	4084.800049	4090.800049	0	4090.800049	-0.0117646940452
2011-12-23	4103.0	4140.399902	4103.0	4140.399902	0	4140.399902	0.0121247316921
2011-12-28	4139.399902	4142.600098	4086.199951	4088.800049	0	4088.800049	-0.0124625287946
2011-12-29	4081.800049	4081.800049	4038.100098	4071.100098	0	4071.100098	-0.00432888641848
2011-12-30	4076.899902	4088.699951	4054.800049	4056.600098	0	4056.600098	-0.00356169085774
2012-01-03	4069.899902	4108.100098	4069.100098	4101.200195	0	4101.200195	0.0109944524781
2012-01-04	4124.100098	4202.399902	4123.899902	4187.799805	0	4187.799805	0.0211156748957
2012-01-05	4179.399902	4179.399902	4131.700195	4142.700195	0	4142.700195	-0.01076928509
2012-01-06	4140.299805	4144.100098	4107.799805	4108.5	0	4108.5	-0.00825553223506
2012-01-09	4115.399902	4129.0	4088.699951	4105.399902	0	4105.399902	-0.000754557137641
2012-01-10	4114.200195	4154.299805	4114.200195	4152.200195	0	4152.200195	0.0113996916542
2012-01-11	4160.899902	4202.299805	4160.899902	4187.5	0	4187.5	0.00850146990564
2012-01-12	4190.5	4196.5	4167.100098	4181.0	0	4181.0	-0.00155223880597
2012-01-13	4190.399902	4203.600098	4185.299805	4195.899902	0	4195.899902	0.00356371729251
2012-01-17	4159.600098	4215.600098	4158.799805	4215.600098	0	4215.600098	0.00469510628474
2012-01-18	4216.799805	4228.700195	4200.600098	4217.899902	0	4217.899902	0.000545546054307
2012-01-19	4228.200195	4258.399902	4214.799805	4214.799805	0	4214.799805	-0.000734985910531
2012-01-20	4222.200195	4250.600098	4220.100098	4239.600098	0	4239.600098	0.00588409750104
2012-01-23	4236.299805	4238.600098	4223.899902	4225.100098	0	4225.100098	-0.00342013389585
2012-01-24	4228.399902	4249.399902	4218.399902	4224.200195	0	4224.200195	-0.000212989746782
2012-01-25	4227.700195	4271.5	4227.299805	4271.299805	0	4271.299805	0.0111499474044
2012-01-27	4276.700195	4315.600098	4276.700195	4288.399902	0	4288.399902	0.00400348787973
2012-01-30	4286.700195	4294.700195	4264.5	4272.700195	0	4272.700195	-0.00366097084199
2012-01-31	4270.700195	4287.399902	4261.100098	4262.700195	0	4262.700195	-0.00234044036408
2012-02-01	4258.899902	4264.399902	4225.700195	4225.700195	0	4225.700195	-0.00867994423896
2012-02-02	4242.5	4284.799805	4241.100098	4267.799805	0	4267.799805	0.00996275364017
2012-02-03	4271.600098	4275.5	4248.899902	4251.200195	0	4251.200195	-0.00388950062291
2012-02-06	4267.0	4310.5	4265.799805	4296.0	0	4296.0	0.0105381546258
2012-02-07	4290.5	4312.0	4269.299805	4274.200195	0	4274.200195	-0.00507444250466
2012-02-08	4268.799805	4294.299805	4268.799805	4290.700195	0	4290.700195	0.00386037135539
2012-02-09	4283.399902	4283.700195	4244.899902	4282.899902	0	4282.899902	-0.00181795339816
2012-02-10	4280.299805	4288.600098	4245.299805	4245.299805	0	4245.299805	-0.00877912112362
2012-02-13	4244.899902	4289.700195	4244.899902	4285.100098	0	4285.100098	0.00937514305895
2012-02-14	4279.299805	4280.600098	4234.0	4242.799805	0	4242.799805	-0.00987148305351
2012-02-15	4242.0	4258.899902	4225.100098	4253.399902	0	4253.399902	0.00249837312322
2012-02-16	4243.200195	4243.200195	4170.200195	4181.899902	0	4181.899902	-0.016810081734
2012-02-17	4192.700195	4214.5	4187.799805	4195.899902	0	4195.899902	0.00334776066575
2012-02-20	4213.700195	4256.100098	4209.600098	4256.100098	0	4256.100098	0.0143473861165
2012-02-21	4258.600098	4298.5	4245.399902	4291.200195	0	4291.200195	0.00824700927887
2012-02-22	4288.399902	4305.5	4274.799805	4293.100098	0	4293.100098	0.000442743967576
2012-02-23	4291.899902	4293.200195	4265.899902	4286.200195	0	4286.200195	-0.00160720757553
2012-02-24	4288.0	4307.5	4283.799805	4306.799805	0	4306.799805	0.00480603076451
2012-02-27	4296.299805	4300.100098	4257.799805	4267.399902	0	4267.399902	-0.009148301473
2012-02-28	4268.0	4285.200195	4257.299805	4262.700195	0	4262.700195	-0.0011013045667
2012-02-29	4269.200195	4318.799805	4269.200195	4298.5	0	4298.5	0.00839838678826
2012-03-01	4291.0	4291.0	4248.0	4255.5	0	4255.5	-0.0100034895894
2012-03-02	4264.200195	4290.0	4263.700195	4273.100098	0	4273.100098	0.00413584725649
2012-03-05	4268.399902	4273.600098	4250.700195	4263.0	0	4263.0	-0.00236364647875
2012-03-06	4253.399902	4253.799805	4201.899902	4204.700195	0	4204.700195	-0.0136757694112
2012-03-07	4193.200195	4193.200195	4143.700195	4143.700195	0	4143.700195	-0.0145075741839
2012-03-08	4152.100098	4177.100098	4146.399902	4171.0	0	4171.0	0.0065882674217
2012-03-09	4180.200195	4215.899902	4180.0	4212.0	0	4212.0	0.00982977703189
2012-03-12	4214.799805	4215.299805	4193.899902	4196.700195	0	4196.700195	-0.00363243233618
2012-03-13	4203.399902	4253.399902	4202.899902	4247.600098	0	4247.600098	0.0121285535385
2012-03-14	4260.799805	4294.899902	4260.399902	4287.200195	0	4287.200195	0.00932293438326
2012-03-15	4282.100098	4282.399902	4264.799805	4277.799805	0	4277.799805	-0.00219266411001
2012-03-16	4278.299805	4283.600098	4263.799805	4276.200195	0	4276.200195	-0.000373932879732
2012-03-19	4282.399902	4309.0	4281.399902	4290.799805	0	4290.799805	0.00341415493528
2012-03-20	4292.399902	4292.700195	4263.100098	4275.0	0	4275.0	-0.00368225172882
2012-03-21	4265.5	4275.200195	4242.799805	4254.299805	0	4254.299805	-0.00484215087719
2012-03-22	4251.600098	4282.700195	4250.799805	4273.700195	0	4273.700195	0.00456018402304
2012-03-23	4262.299805	4277.799805	4238.399902	4270.399902	0	4270.399902	-0.000772233158484
2012-03-26	4269.700195	4289.799805	4262.799805	4262.799805	0	4262.799805	-0.00177971552417
2012-03-27	4273.5	4308.399902	4273.399902	4301.299805	0	4301.299805	0.00903162282095
2012-03-28	4297.799805	4346.899902	4294.799805	4343.5	0	4343.5	0.00981103315583
2012-03-29	4339.399902	4351.100098	4328.700195	4337.899902	0	4337.899902	-0.00128930539887
2012-03-30	4340.299805	4361.100098	4335.200195	4335.200195	0	4335.200195	-0.00062235345697
2012-04-02	4349.399902	4377.5	4327.799805	4329.299805	0	4329.299805	-0.00136104210523
2012-04-03	4336.299805	4351.799805	4327.700195	4337.0	0	4337.0	0.00177862364512
2012-04-04	4328.100098	4341.5	4316.399902	4333.899902	0	4333.899902	-0.000714802397971
2012-04-05	4322.5	4323.100098	4286.299805	4319.799805	0	4319.799805	-0.00325344316178
2012-04-10	4309.799805	4310.0	4274.5	4292.299805	0	4292.299805	-0.00636603575197
2012-04-12	4248.899902	4280.600098	4248.899902	4280.600098	0	4280.600098	-0.00272574319864
2012-04-13	4294.399902	4330.5	4294.399902	4323.299805	0	4323.299805	0.00997516843957
2012-04-16	4312.5	4312.700195	4288.0	4302.299805	0	4302.299805	-0.00485740081586
2012-04-17	4302.0	4321.399902	4286.399902	4288.799805	0	4288.799805	-0.00313785663759
2012-04-18	4301.600098	4349.399902	4301.399902	4348.700195	0	4348.700195	0.0139667022765
2012-04-19	4349.899902	4377.100098	4347.399902	4362.700195	0	4362.700195	0.00321935276571
2012-04-20	4359.299805	4368.100098	4353.5	4366.5	0	4366.5	0.000870975503738
2012-04-23	4364.299805	4364.600098	4351.0	4352.399902	0	4352.399902	-0.00322915332646
2012-04-24	4344.799805	4373.399902	4337.700195	4360.399902	0	4360.399902	0.00183806639558
2012-04-26	4369.100098	4393.799805	4367.0	4375.200195	0	4375.200195	0.00339425129177
2012-04-27	4376.700195	4386.100098	4362.100098	4362.100098	0	4362.100098	-0.00299417087588
2012-04-30	4373.399902	4397.899902	4373.0	4396.600098	0	4396.600098	0.00790903446159
2012-05-01	4398.600098	4448.5	4398.600098	4429.5	0	4429.5	0.00748303263127
2012-05-02	4435.899902	4445.899902	4428.5	4435.899902	0	4435.899902	0.00144483621176
2012-05-03	4434.899902	4443.5	4429.0	4429.0	0	4429.0	-0.00155546837224
2012-05-04	4421.799805	4421.799805	4389.200195	4396.0	0	4396.0	-0.00745089184918
2012-05-07	4375.399902	4375.399902	4299.0	4301.299805	0	4301.299805	-0.0215423555505
2012-05-08	4310.299805	4327.200195	4297.399902	4314.399902	0	4314.399902	0.00304561355727
2012-05-09	4310.799805	4312.200195	4257.899902	4275.100098	0	4275.100098	-0.00910898500201
2012-05-10	4269.899902	4296.100098	4269.899902	4295.600098	0	4295.600098	0.00479520935886
2012-05-11	4296.0	4302.200195	4274.399902	4285.100098	0	4285.100098	-0.00244436161664
2012-05-14	4287.5	4304.399902	4284.200195	4297.0	0	4297.0	0.00277704177915
2012-05-15	4285.799805	4285.799805	4251.799805	4266.299805	0	4266.299805	-0.00714456481266
2012-05-16	4252.799805	4252.799805	4165.5	4165.5	0	4165.5	-0.0236269858208
2012-05-17	4169.200195	4183.899902	4136.899902	4157.399902	0	4157.399902	-0.00194456799904
2012-05-18	4141.799805	4141.799805	4026.5	4046.5	0	4046.5	-0.0266753029812
