Date	Open_HSI	High_HSI	Low_HSI	Close_HSI	Volume_HSI	AdjClose_HSI	Return_HSI	hkong_RoC6	hkong_RoC14	hkong_MA6	hkong_MA14	hkong_MoM6	hkong_MoM14	hkong_EMA6	hkong_EMA14	hkong_WIILR6	hkong_WIILR14	hkong_K%6	hkong_K%14	hkong_OBV	hkong_RSI6	hkong_RSI14
2010-10-15	23733.789062	23862.539062	23650.300781	23757.630859	3594968800	23757.630859	-0.00396354140144	0.0381619613383	0.0740616369458	23390.1132813	22896.4885603	873.310547	1638.201171	23306.4547335	22856.4129478	0.104752933195	0.0571895428763	0.895247066805	0.942810457124	14985110600.0	0.925098298668	0.864027839852
2010-10-18	23693.119141	23716.480469	23467.449219	23469.380859	2263839600	23469.380859	-0.0121329437986	0.0228903878082	0.050514708618	23477.6468098	22977.0986328	525.201171	1128.541015	23435.3621979	22976.5753359	0.395228071466	0.223843956077	0.604771928534	0.776156043923	12721271000.0	0.853965031963	0.827472148902
2010-10-19	23551.310547	23768.089844	23551.310547	23763.730469	1616146200	23763.730469	0.012541856633	0.0239760622358	0.0747980573641	23570.3834635	23095.2258649	556.419922	1653.78125	23445.0818154	23042.282739	0.124069309858	0.0580821357773	0.875930690142	0.941917864223	14337417200.0	0.679617123603	0.719720977996
2010-10-20	23423.820312	23689.990234	23307.490234	23556.5	2639446200	23556.5	-0.00872045192022	0.0188048800774	0.0526318178026	23642.8502603	23179.3565848	434.800781	1177.830078	23536.1242878	23138.4757697	0.373354478766	0.186470670616	0.626645521234	0.813529329384	11697971000.0	0.686315365341	0.814218069186
2010-10-21	23736.789062	23736.789062	23450.830078	23649.480469	1713519600	23649.480469	0.00394712580392	0.00817604037193	0.05775564599	23674.8154297	23271.5930524	191.791016	1291.310547	23541.9459199	23194.2123337	0.26150484569	0.130607738003	0.73849515431	0.869392261997	13411490600.0	0.634626595432	0.729141635897
2010-10-22	23647.320312	23667.419922	23465.759766	23517.539062	1259332100	23517.539062	-0.00557904040103	-0.0140293676045	0.0397405902826	23619.0436197	23335.7986886	-334.63086	898.878906	23572.6700768	23254.9147517	0.624496338043	0.256329155266	0.375503661957	0.743670844734	12152158500.0	0.569903342548	0.744328331741
2010-10-25	23551.140625	23781.880859	23519.160156	23627.910156	1441732700	23627.910156	0.00469313960568	-0.0054601699879	0.0436752236924	23597.4235025	23406.4250836	-129.720703	988.769531	23556.9183583	23289.9313264	0.422717595577	0.175341771151	0.577282404423	0.824658228849	13593891200.0	0.349169039247	0.678772976357
2010-10-26	23727.630859	23727.630859	23546.330078	23601.240234	1401312000	23601.240234	-0.00112874654694	0.00561835762912	0.0315042463437	23619.400065	23457.9129464	131.859375	720.830078	23577.201729	23334.9951704	0.380784559138	0.254722123419	0.619215440862	0.745277876581	12192579200.0	0.442352659509	0.6898621664
2010-10-27	23543.730469	23708.669922	23148.179688	23164.580078	1882652400	23164.580078	-0.0185015766829	-0.0252128087289	0.0122468031464	23519.5416665	23477.9315011	-599.150391	280.259766	23584.0698733	23370.4945122	1.3012499583	0.673452913698	-0.301249958302	0.326547086302	10309926800.0	0.576347894331	0.650844539569
2010-10-28	23290.539062	23290.539062	23136.970703	23210.859375	1333725400	23210.859375	0.00199784743968	-0.0146728344618	0.011622977619	23461.9348957	23496.9800501	-345.640625	266.679687	23464.2156461	23343.0392543	0.90108952	0.652279542367	0.0989104799997	0.347720457633	11643652200.0	0.202168168191	0.549655096538
2010-10-29	23177.689453	23222.349609	22880.679688	23096.320312	1905046800	23096.320312	-0.00493471875166	-0.0233899496323	-0.00478255482363	23369.7415362	23489.0521762	-553.160157	-110.990235	23391.8281401	23325.4152704	1.06303264202	0.92692158598	-0.0630326420228	0.07307841402	9738605400.0	0.295455281285	0.547477509432
2010-11-01	23366.820312	23656.650391	23366.820312	23652.939453	1709508800	23652.939453	0.0240999056768	0.00575742175417	0.0229758301485	23392.308268	23526.9979072	135.400391	531.240234	23307.397332	23294.8692759	0.143077273032	0.216925548483	0.856922726968	0.783074451517	11448114200.0	0.180793367536	0.479136331333
2010-11-02	23608.179688	23724.869141	23566.880859	23671.419922	1622167200	23671.419922	0.000781318069863	0.00184145638411	0.00911131803617	23399.5598957	23542.2643693	43.509766	213.730469	23406.1236523	23342.6119662	0.12257078725	0.198186279934	0.87742921275	0.801813720066	13070281400.0	0.552434488189	0.584838252124
2010-11-03	23802.060547	24163.839844	23684.990234	24144.669922	2699609200	24144.669922	0.0199924635514	0.0230254716537	0.0122630352273	23490.1315103	23563.1572264	543.429688	292.5	23481.9225865	23386.453027	-0.492400361768	-0.281691089024	1.49240036177	1.28169108902	15769890600.0	0.518140436448	0.537984499343
2010-11-04	24377.070312	24550.080078	24345.929688	24535.630859	2315843600	24535.630859	0.0161924324608	0.0591873790236	0.0327473730279	23718.6399738	23618.728655	1371.050781	778.0	23671.2789681	23487.548613	-0.289746383771	-0.289746383771	1.28974638377	1.28974638377	18085734200.0	0.665093085789	0.55056773896
2010-11-05	24905.429688	24931.849609	24732.900391	24876.820312	2815142000	24876.820312	0.0139058765173	0.0717750648558	0.0599691769227	23996.30013	23719.2600445	1665.960937	1407.439453	23918.2366512	23627.2929125	-0.195723108703	-0.195723108703	1.1957231087	1.1957231087	20900876200.0	0.928418852694	0.621997802111
2010-11-08	24838.220703	24988.570312	24732.519531	24964.369141	1811291000	24964.369141	0.00351929337841	0.0808807984893	0.0505239980552	24307.6416015	23805.0199496	1868.048829	1200.638672	24192.1176971	23793.8965657	-0.0158541384929	-0.0158541384929	1.01585413849	1.01585413849	22712167200.0	0.939558468616	0.717095499543
2010-11-09	24858.339844	24963.259766	24687.300781	24710.599609	2258169600	24710.599609	-0.0101652691709	0.0447158019451	0.0489928303865	24483.9182942	23887.455636	1057.660156	1154.099609	24412.7609668	23949.9595758	0.171401697549	0.131871502171	0.828598302451	0.868128497829	20453997600.0	1.0	0.697816996738
2010-11-10	24672.5	24692.539062	24421.029297	24500.609375	1945425200	24500.609375	-0.00849798213409	0.035029138756	0.0359893278466	24622.1165363	23948.2505579	829.189453	851.128906	24497.8577217	24051.3782469	0.343226107481	0.231492531654	0.656773892519	0.768507468346	18508572400.0	0.837867583399	0.687277233262
2010-11-11	24598.810547	24887.580078	24505.150391	24700.300781	1795744400	24700.300781	0.00815046691058	0.0230125680241	0.0502927502696	24714.7216795	24032.7335378	555.630859	1182.761719	24498.6439084	24111.2757306	0.221136803074	0.13675734771	0.778863196926	0.86324265229	20304316800.0	0.736006492845	0.63306084696
2010-11-12	24404.910156	24608.660156	24187.269531	24222.580078	2093440400	24222.580078	-0.0193406836312	-0.0127590271797	0.0251681133911	24662.5465493	24075.2099608	-313.050781	594.669922	24556.2601577	24189.812404	1.19194181848	0.363391831283	-0.19194181848	0.636608168717	18210876400.0	0.68731440263	0.681070827509
2010-11-15	24371.769531	24382.140625	24002.650391	24027.179688	1668533900	24027.179688	-0.00806686939916	-0.0341539076676	0.0180473335205	24520.9397787	24105.6342075	-849.640624	425.939454	24460.9229921	24194.1814272	1.19978745409	0.456091323266	-0.199787454095	0.543908676734	16542342500.0	0.400296593533	0.581834503839
2010-11-16	24009.839844	24085.230469	23578.869141	23693.019531	1923820400	23693.019531	-0.0139075897105	-0.0509265666927	0.0228123907803	24309.048177	24143.3798827	-1271.34961	528.439453	24336.9963338	24171.9145286	1.31405274749	0.614619547262	-0.314052747495	0.385380452738	14618522100.0	0.201696496323	0.556013715801
2010-11-17	23432.230469	23618.240234	23192.490234	23214.460938	2171390000	23214.460938	-0.020198294792	-0.0605464332988	0.000155167154383	24059.6917318	24143.6371372	-1496.138671	3.601563	24153.0029615	24108.0618623	1.26322643076	0.841651532485	-0.263226430763	0.158348467515	12447132100.0	0.119523272171	0.571418465316
2010-11-18	23437.800781	23671.509766	23327.289062	23637.390625	1718261200	23637.390625	0.0182183720798	-0.0352325420477	0.0234266890003	23915.8219402	24182.2850167	-863.21875	541.070313	23884.8480977	23988.9150724	0.737535805211	0.641010340677	0.262464194789	0.358989659323	14165393300.0	0.105349059766	0.500435826301
2010-11-19	23625.310547	23686.419922	23252.330078	23605.710938	1903795800	23605.710938	-0.00134023621738	-0.044314838621	-0.00199672920543	23733.3902997	24178.9115514	-1094.589843	-47.228515	23814.1459626	23942.0451461	0.756224895416	0.769931915029	0.243775104584	0.230068084971	12261597500.0	0.295296480181	0.560927642931
2010-11-22	23499.630859	23592.769531	23419.410156	23524.019531	1649739600	23524.019531	-0.00346066285462	-0.0288392295433	-0.00622693490655	23616.9635418	24168.382952	-698.560547	-147.400391	23754.5930984	23897.200585	0.765897233199	0.815415080285	0.234102766801	0.184584919715	10611857900.0	0.217954524805	0.493968769673
2010-11-23	23290.279297	23322.169922	22871.109375	22896.140625	2174817200	22896.140625	-0.0266909702729	-0.0470733177047	-0.0517103485379	23428.4570313	24079.2022879	-1131.039063	-1248.529297	23688.7149363	23847.4431111	1.24910646963	1.16499799348	-0.249106469633	-0.16499799348	8437040700.0	0.273843713908	0.481475572271
2010-11-24	23107.439453	23166.689453	22971.210938	23023.859375	1464288200	23023.859375	0.00557817809088	-0.0282429242556	-0.0616153500469	23316.9303387	23971.2186105	-669.160156	-1511.771484	23462.2651331	23720.6027796	0.874188826177	0.92786171526	0.125811173823	0.0721382847404	9901328900.0	0.213935971158	0.348962258888
2010-11-25	23110.019531	23283.220703	23037.859375	23054.679688	1278446100	23054.679688	0.00133862496717	-0.00688283266309	-0.0732465243205	23290.3001303	23841.0657088	-159.78125	-1822.140624	23337.0063451	23627.703659	0.774846144607	0.913306399286	0.225153855393	0.0866936007141	11179775000.0	0.311020503559	0.304677039481
2010-11-26	23033.0	23107.669922	22782.980469	22877.25	1134013900	22877.25	-0.00769603787175	-0.0321583984061	-0.0836039208206	23163.6100262	23691.9857701	-760.140625	-2087.119141	23256.3415859	23551.3004629	0.992468360648	0.997100005534	0.00753163935214	0.00289999446634	10045761100.0	0.43960120018	0.244049637633
2010-11-29	22832.050781	23187.75	22785.279297	23166.220703	1211558300	23166.220703	0.0126313566097	-0.0186179622446	-0.0624986414914	23090.3616537	23581.6729911	-439.490235	-1544.378906	23148.0297042	23461.4270678	0.575798651777	0.824224247541	0.424201348223	0.175775752459	11257319400.0	0.14717443681	0.214049353623
2010-11-30	23122.400391	23199.439453	22844.529297	23007.990234	1711364400	23007.990234	-0.00683022367043	-0.0219362722565	-0.0609217149727	23004.3567708	23475.0573382	-516.029297	-1492.619141	23153.2271324	23422.0662192	0.722137806549	0.893086664068	0.277862193451	0.106913335932	9545955000.0	0.335336448684	0.290430185248
2010-12-01	22973.800781	23325.789062	22842.119141	23249.800781	1622216800	23249.800781	0.0105098509057	0.0154462781214	-0.0587239812527	23063.3001302	23371.4501954	353.660156	-1450.5	23111.7308757	23366.8560878	0.134218391323	0.778190440593	0.865781608677	0.221809559407	11168171800.0	0.31714690293	0.294568112893
2010-12-02	23554.75	23575.380859	23388.740234	23448.779297	1727085200	23448.779297	0.00855828907414	0.0184556340047	-0.0319454318453	23134.1201172	23316.178711	424.919922	-773.800781	23151.1794201	23351.2487136	-0.226581223264	0.635314544637	1.22658122326	0.364685455363	12895257000.0	0.672520436414	0.302653061224
2010-12-03	23555.759766	23611.039062	23286.539062	23320.519531	1638261100	23320.519531	-0.00546978434892	0.0115308408791	-0.0294108657852	23178.4267577	23265.7029855	265.839843	-706.660157	23236.2079564	23364.2527914	0.321632007273	0.663861646388	0.678367992727	0.336138353612	11256995900.0	0.693807847972	0.386080382644
2010-12-06	23507.199219	23612.25	23213.710938	23237.689453	1448276400	23237.689453	-0.00355181100875	0.01575536627	-0.0192178999137	23238.4999998	23233.1794085	360.439453	-455.330078	23260.2969777	23358.42169	0.45087341905	0.650828194279	0.54912658095	0.349171805721	9808719500.0	0.611353089715	0.3938667345
2010-12-07	23177.400391	23475.289062	23101.810547	23428.150391	1395045300	23428.150391	0.00819620807762	0.011306535121	0.00920501464887	23282.1549478	23248.4429409	261.929688	213.689453	23253.8376849	23342.3240584	0.222619263696	0.285873646698	0.777380736304	0.714126353302	11203764800.0	0.663973244483	0.426029633999
2010-12-08	23362.660156	23374.369141	22998.339844	23092.519531	1469118800	23092.519531	-0.0143259648926	0.00367391050415	-0.0230512370271	23296.243164	23209.523577	84.529297	-544.871094	23303.6413152	23353.7675694	0.674859944808	0.657377081583	0.325140055192	0.342622918417	9734646000.0	0.630890195489	0.538299863918
2010-12-09	23167.869141	23269.359375	23083.160156	23171.800781	1359040600	23171.800781	0.00343320051732	-0.00335486745606	-0.0183815754645	23283.243164	23178.5299944	-78.0	-433.910157	23243.3208054	23318.9344976	0.571914777668	0.569622169246	0.428085222332	0.430377830754	11093686600.0	0.535879201682	0.399187206995
2010-12-10	23091.519531	23202.289062	22965.900391	23162.910156	1351974400	23162.910156	-0.000383682955159	-0.0121912163264	-0.0153506663487	23235.5983072	23152.7364676	-285.869141	-361.109375	23222.8865127	23299.3166687	0.731930950496	0.541850179227	0.268069049504	0.458149820773	9741712200.0	0.461593057273	0.421107020154
2010-12-13	23362.320312	23490.179688	23233.400391	23317.609375	1108577600	23317.609375	0.00667874709862	-0.0001247895012	0.018407851214	23235.1132812	23182.8413783	-2.910156	421.46875	23205.7504108	23281.1291337	0.45585333525	0.355301399588	0.54414666475	0.644698600412	10850289800.0	0.326820183647	0.432558170143
2010-12-14	23451.400391	23453.419922	23328.009766	23431.189453	1005933600	23431.189453	0.00487100011727	0.00832698966872	0.0176916507075	23267.3632812	23211.9363839	193.5	407.330078	23237.7101149	23285.9931659	0.280127881999	0.218337392406	0.719872118001	0.781662607594	11856223400.0	0.498291746878	0.595613999189
2010-12-15	23371.339844	23371.339844	22876.880859	22975.349609	1731628800	22975.349609	-0.0194544047759	-0.0193272099779	-0.00344095342349	23191.8964842	23206.2699496	-452.800782	-79.330079	23292.9899258	23305.3526708	0.981976747787	0.768025795222	0.0180232522132	0.231974204778	10124594600.0	0.609626390203	0.593003125912
2010-12-16	22949.779297	22992.070312	22598.960938	22668.779297	1490108700	22668.779297	-0.0133434449189	-0.0183496752458	-0.00911257703614	23121.2731118	23191.3791851	-423.740234	-208.470703	23202.2355495	23261.3522626	1.33931511387	1.13771297236	-0.339315113872	-0.137712972358	8634485900.0	0.302773694157	0.484831101748
2010-12-17	22660.880859	22732.619141	22519.609375	22714.849609	1426267400	22714.849609	0.00203232434338	-0.0197201407141	-0.0194840194172	23045.1145832	23159.1383927	-456.951172	-451.371094	23049.8194774	23182.3425338	0.86996607623	0.885631183296	0.13003392377	0.114368816704	10060753300.0	0.310637733473	0.462013815536
2010-12-20	22708.429688	22716.779297	22392.669922	22639.080078	1175563700	22639.080078	-0.00333568270555	-0.0226150373365	-0.0160340017641	22957.8095702	23132.7876673	-523.830078	-368.910156	22954.1138007	23120.0101439	0.8769066997	0.890658739693	0.1230933003	0.109341260307	8885189600.0	0.289549574979	0.409766668233
2010-12-21	22711.460938	23025.470703	22671.609375	22993.859375	1262033000	22993.859375	0.0156711004059	-0.0138843564447	-0.0110083268416	22903.8512368	23114.5061383	-323.75	-255.941406	22864.1041656	23055.8861351	0.452224051553	0.507052087973	0.547775948447	0.492947912027	10147222600.0	0.272747608318	0.423737039393
2010-12-22	23039.849609	23160.439453	22990.689453	23045.189453	1191357100	23045.189453	0.00223233851973	-0.0164737688957	-0.0172115502853	22839.5179035	23085.6782923	-386.0	-403.589844	22901.1770826	23047.6159004	0.384850783879	0.464963766815	0.615149216121	0.535036233185	11338579700.0	0.380323910871	0.449451473607
2010-12-23	23139.580078	23151.380859	22867.929688	22902.970703	739929600	22902.970703	-0.00617129879926	-0.0031502852941	-0.0179047824147	22827.4547525	23055.853376	-72.378906	-417.548828	22942.3234741	23047.2923741	0.478577230659	0.581576650681	0.521422769341	0.418423349319	10598650100.0	0.350429264987	0.415354201656
2010-12-24	22932.5	22948.25	22776.619141	22833.800781	531784200	22833.800781	-0.00302012882508	0.0072796810908	-0.0173807586515	22854.9583332	23027.0041851	165.021484	-403.888672	22931.0798252	23028.0494846	0.425438440588	0.638292829673	0.574561559412	0.361707170327	10066865900.0	0.46294866932	0.41293633647
2010-12-27	22833.800781	22833.800781	22833.800781	22833.800781	0	22833.800781	0.0	0.00523671404599	-0.0253690368245	22874.7835285	22984.5506416	118.951172	-594.34961	22903.2858126	23002.1496575	0.425438440588	0.598062019432	0.574561559412	0.401937980568	10066865900.0	0.611600856815	0.415302144476
2010-12-28	22553.150391	22684.830078	22529.259766	22621.730469	1031032400	22621.730469	-0.00928756075408	-0.000766356624926	-0.0203870808193	22871.891927	22950.9228514	-17.349609	-470.789062	22883.4329464	22979.7031406	0.701654548987	0.791290652625	0.298345451013	0.208709347375	9035833500.0	0.585790231488	0.364540646069
2010-12-29	22725.380859	22981.519531	22663.800781	22969.300781	796503200	22969.300781	0.0153644440454	-0.00106805010849	-0.0087390704725	22867.798828	22936.4585657	-24.558594	-202.5	22808.66081	22931.973451	0.302827666886	0.474600703462	0.697172333114	0.525399296538	9832336700.0	0.489542990152	0.386297640192
2010-12-30	22987.839844	23111.269531	22890.560547	22999.339844	979943400	22999.339844	0.00130779179072	-0.00198955227049	-0.00706173407825	22860.1572265	22924.774972	-45.849609	-163.570312	22854.5579446	22936.9504284	0.255235731311	0.447230502366	0.744764268689	0.552769497634	10812280100.0	0.48506821058	0.456704099548
2010-12-31	23079.839844	23102.050781	23012.5	23035.449219	643109600	23035.449219	0.00157001788942	0.0057843376616	-0.0121007326035	22882.2369792	22904.6206751	132.478516	-282.160156	22895.9242016	22945.2690171	0.186348994279	0.414329314497	0.813651005721	0.585670685503	11455389700.0	0.471382211964	0.465340970315
2011-01-03	23135.640625	23443.529297	23057.519531	23436.050781	1066929900	23436.050781	0.017390655515	0.0263753724479	0.000207472523311	22982.6119792	22904.9679129	602.25	4.861328	22935.7884923	22957.293044	-0.558034021989	0.0163743964176	1.55803402199	0.983625603582	12522319600.0	0.595313909921	0.43704921863
2011-01-04	23477.310547	23695.609375	23408.089844	23668.480469	1330693400	23668.480469	0.00991761326053	0.036554566452	0.0301684575772	23121.7252605	22954.47726	834.679688	693.13086	23078.7205748	23021.127409	-0.246044699482	-0.21406401023	1.24604469948	1.21406401023	13853013000.0	0.793382453969	0.500961444097
2011-01-05	23650.179688	23773.980469	23579.740234	23757.820312	1277768100	23757.820312	0.00377463365749	0.0502211731572	0.0480414494637	23311.0735677	23032.2659039	1136.089843	1089.041015	23247.2234017	23107.4411503	-0.053338155661	-0.047746606227	1.05333815566	1.04774660623	15130781100.0	0.831532499136	0.650371476681
2011-01-06	23861.220703	23861.220703	23698.380859	23786.300781	1147689000	23786.300781	0.00119878291131	0.0355692150923	0.0471696353022	23447.2402343	23108.7981305	817.0	1071.451172	23393.1082332	23194.1583719	-0.0110975836913	-0.00891929191937	1.01109758369	1.00891929192	16278470100.0	1.0	0.760848391597
2011-01-07	23744.029297	23880.769531	23654.039062	23686.630859	1287345900	23686.630859	-0.00419022373078	0.0298830757605	0.0462717909646	23561.7887368	23183.6231863	687.291015	1047.550781	23505.4489611	23273.1106931	0.179867117158	0.11888580651	0.820132882842	0.88111419349	14991124200.0	1.0	0.7588161086
2011-01-10	23715.470703	23783.830078	23481.800781	23527.259766	1087090700	23527.259766	-0.00672831412575	0.02135016089	0.023197514706	23643.7571613	23221.7232142	491.810547	533.400391	23557.2152177	23328.2467152	0.407142888675	0.261566563672	0.592857111325	0.738433436328	13904033500.0	0.887585773732	0.750154380038
2011-01-11	23606.759766	23855.830078	23512.220703	23760.339844	1171815200	23760.339844	0.00990680939124	0.0138371889543	0.0310325238358	23697.8053385	23272.805385	324.289063	715.150391	23548.6565172	23354.7817886	0.146285681142	0.0891075226526	0.853714318858	0.910892477347	15075848700.0	0.743496465961	0.640486799858
2011-01-12	23857.169922	24168.359375	23857.169922	24125.609375	1592876200	24125.609375	0.0153730768751	0.0193138256847	0.0533834098578	23773.9934895	23360.1367187	457.128906	1222.638672	23609.1374677	23408.856196	-0.517982580453	-0.181160247851	1.51798258045	1.18116024785	16668724900.0	0.692485868577	0.671898722992
2011-01-13	24347.339844	24378.810547	24208.449219	24238.980469	2323232000	24238.980469	0.00469920126111	0.0202527062955	0.0615394564171	23854.186849	23460.5066964	481.160157	1405.179688	23756.7008698	23504.4232866	-0.102862442648	-0.0430852973256	1.10286244265	1.04308529733	18991956900.0	0.734374374366	0.765421598409
2011-01-14	24273.619141	24347.259766	24187.900391	24283.230469	1531630800	24283.230469	0.0018255718328	0.0208914237054	0.0634773729482	23937.0084637	23564.0373884	496.929688	1449.429688	23894.495041	23602.3642442	0.106554110806	0.0516774554026	0.893445889194	0.948322544597	20523587700.0	0.740762531476	0.799305249649
2011-01-17	24364.070312	24364.070312	24098.029297	24156.970703	1209066000	24156.970703	-0.00519946331528	0.0198567642144	0.067865729198	24015.3984377	23673.6974051	470.339844	1535.240234	24005.5623061	23693.1464075	0.247310399963	0.11994255377	0.752689600037	0.88005744623	19314521700.0	0.744790123694	0.803018474413
2011-01-18	24189.830078	24382.009766	24104.339844	24153.980469	1286503700	24153.980469	-0.000123783484145	0.0266380661936	0.0515766543917	24119.8518882	23758.3173829	626.720703	1184.679688	24048.8218481	23754.9896469	0.250643957872	0.131095508875	0.749356042128	0.868904491125	18028018000.0	0.725777236306	0.832902334554
2011-01-19	24321.25	24434.400391	24243.880859	24419.619141	1356744900	24419.619141	0.0109977182577	0.0277470482884	0.0617530462454	24229.731771	23859.7659041	659.279297	1420.279297	24078.8671684	23808.1884232	-0.0432396503933	-0.0252166647854	1.04323965039	1.02521666479	19384762900.0	0.853991214211	0.802019785816
2011-01-20	24248.320312	24248.320312	23963.859375	24003.699219	1531227300	24003.699219	-0.0170322034753	-0.00505314307734	0.0420330418042	24209.4134117	23928.9266184	-121.910156	968.25	24176.2248748	23889.7125189	0.746151139156	0.30290530527	0.253848860844	0.69709469473	17853535600.0	0.859170935297	0.823251922992
2011-01-21	23913.189453	24130.160156	23840.289062	23876.859375	1335216400	23876.859375	-0.00528417902769	-0.0149396173846	0.0188089963671	24149.059896	23960.4129465	-362.121094	440.808594	24126.9318303	23904.9107456	1.1848935524	0.404930471617	-0.184893552404	0.595069528383	16518319200.0	0.437057817666	0.687887718605
2011-01-24	23970.300781	23970.300781	23751.720703	23801.779297	1201912500	23801.779297	-0.00314447041886	-0.0198264877737	0.00563191321786	24068.818034	23969.9342914	-481.451172	133.298828	24055.4825574	23901.1705628	1.06481910565	0.616403188927	-0.0648191056461	0.383596811073	15316406700.0	0.31560155308	0.595706858744
2011-01-25	23891.679688	23999.109375	23769.460938	23788.830078	1038887000	23788.830078	-0.000544044158986	-0.0152395194549	0.0013052445718	24007.4612632	23972.1492746	-368.140625	31.009766	23982.9959115	23887.9183941	0.945641600809	0.677693236721	0.0543583991912	0.322306763279	14277519700.0	0.262299982476	0.531063870057
2011-01-26	23802.880859	23976.369141	23662.179688	23843.240234	1318215100	23843.240234	0.00228721445408	-0.0128649700367	0.00239379185205	23955.671224	23976.2163784	-310.740235	56.939453	23927.5199591	23874.7066186	0.865940744087	0.620575686568	0.134059255913	0.379424313432	15595734800.0	0.295345079991	0.507493286479
2011-01-27	23771.119141	24023.679688	23734.699219	23779.619141	1585159500	23779.619141	-0.00266830734311	-0.0262084349598	0.00392577072499	23849.0045573	23982.8583986	-640.0	92.988282	23903.4400376	23870.5111006	0.847919833613	0.6873625006	0.152080166387	0.3126374994	14010575300.0	0.336596628121	0.513588722168
2011-01-28	23763.740234	23763.740234	23580.419922	23617.019531	1501890600	23617.019531	-0.00683777183461	-0.0161091706937	0.0038151389449	23784.5579427	23989.2698104	-386.679688	89.759765	23868.0626386	23858.3921727	1.07704662525	0.858052902205	-0.0770466252481	0.141947097795	12508684700.0	0.072661164672	0.52258037609
2011-01-31	23314.689453	23520.539062	23285.599609	23447.339844	1962800000	23447.339844	-0.00718463592653	-0.0179889458766	-0.0131732122543	23712.9713542	23966.9126675	-429.519531	-313.0	23796.3360364	23826.2091538	1.24207811211	1.07035598359	-0.242078112114	-0.0703559835944	10545884700.0	0.109808589304	0.521762271757
2011-02-01	23451.619141	23552.230469	23422.720703	23482.949219	1362605700	23482.949219	0.00151869573422	-0.013395220333	-0.0266380900897	23659.8330078	23921.0083706	-318.830078	-642.660156	23696.6228386	23775.6932458	0.732617617498	0.828212503776	0.267382382502	0.171787496224	11908490400.0	0.101070275046	0.421706112596
2011-02-02	23700.160156	23922.740234	23671.509766	23908.960938	1087497900	23908.960938	0.0181413209656	0.00504988516065	-0.0136152397755	23679.8548178	23897.435547	120.13086	-330.019531	23635.573233	23736.6607089	0.155428595438	0.457380828106	0.844571404562	0.542619171894	12995988300.0	0.180447183003	0.307496723842
2011-02-07	23981.740234	23981.740234	23530.800781	23553.589844	1480979600	23553.589844	-0.0148635105859	-0.01214811356	-0.0300470987965	23631.5797528	23845.3183595	-289.65039	-729.640625	23713.6840059	23759.6340728	0.636908998597	0.766721750891	0.363091001403	0.233278249109	11515008700.0	0.565866154178	0.416739922327
2011-02-08	23613.490234	23616.830078	23396.169922	23484.300781	1683188000	23484.300781	-0.00294176231559	-0.0124189692967	-0.027845789535	23582.3600262	23797.2705079	-295.31836	-672.669922	23667.9428168	23732.161509	0.730786431373	0.827036005621	0.269213568627	0.172963994379	9831820700.0	0.380595200575	0.340896894922
2011-02-09	23535.410156	23591.5	23128.720703	23164.029297	2265545200	23164.029297	-0.0136376844679	-0.0191806689835	-0.0409850116949	23506.8616538	23726.5597099	-452.990234	-989.951172	23615.4736637	23699.1134119	1.17463470402	1.10582366752	-0.174634704015	-0.105823667519	7566275500.0	0.378824913344	0.349582516984
2011-02-10	23035.640625	23069.419922	22668.019531	22708.619141	2501942600	22708.619141	-0.0196602305307	-0.0315055229256	-0.0700666128378	23383.7415367	23604.3454242	-738.720703	-1711.0	23486.4895589	23627.7688632	1.49248762394	1.32174932785	-0.492487623944	-0.321749327849	5064332900.0	0.33542378934	0.306142118976
2011-02-11	22752.550781	22861.529297	22446.669922	22828.919922	1973130000	22828.919922	0.00529758239605	-0.0278512418053	-0.0489415938053	23274.7366538	23520.4326173	-654.029297	-1174.779297	23264.2408681	23505.2155669	0.877523136666	0.898183692032	0.122476863334	0.101816307968	7037462900.0	0.277756559126	0.188122308551
2011-02-14	22920.289062	23187.820312	22899.580078	23121.060547	1623695500	23121.060547	0.0127969534257	-0.0329541878898	-0.031654030211	23143.419922	23466.4469867	-787.900391	-755.798828	23139.8634549	23415.0428143	0.560677696827	0.599409244331	0.439322303173	0.400590755669	8661158400.0	0.312776547104	0.259998675213
2011-02-15	23037.029297	23104.980469	22881.160156	22899.779297	0	22899.779297	-0.00957054930721	-0.0277584245684	-0.0378963265202	23034.4514975	23402.0184153	-653.810547	-902.0	23134.4911955	23375.8451786	0.70482826001	0.712678142667	0.29517173999	0.287321857333	8661158400.0	0.255732701849	0.355363023032
2011-02-16	23015.390625	23183.279297	22809.009766	23156.970703	1289275200	23156.970703	0.0112311740067	-0.013938250964	-0.0265611790461	22979.8964845	23356.8856028	-327.330078	-631.859375	23067.4306531	23312.3697278	0.392988406452	0.549590119025	0.607011593548	0.450409880975	9950433600.0	0.278922877072	0.336531736226
2011-02-17	23173.480469	23320.429688	23079.470703	23301.839844	1447116400	23301.839844	0.00625596252887	0.00594933399682	-0.0227066617073	23002.864909	23318.2141464	137.810547	-541.40039	23093.0135245	23291.6498578	0.25301585062	0.457726933316	0.74698414938	0.542273066684	11397550000.0	0.401796795225	0.394801877137
