Date	Open_AXJO	High_AXJO	Low_AXJO	Close_AXJO	Volume_AXJO	AdjClose_AXJO	Return_AXJO	australia_RoC6	australia_RoC14	australia_MA6	australia_MA14	australia_MoM6	australia_MoM14	australia_EMA6	australia_EMA14	australia_WIILR6	australia_WIILR14	australia_K%6	australia_K%14	australia_OBV	australia_RSI6	australia_RSI14
2011-07-07	4601.799805	4617.200195	4584.5	4605.5	0	4605.5	0.000108577633008	0.0167788939177	0.0268902541049	4603.08341467	4541.80004886	76.0	120.600098	4583.90217017	4562.73017365	0.231748359663	0.183652419396	0.768251640337	0.816347580604	2300864400.0	0.844855397598	0.654242110292
2011-07-08	4615.299805	4657.399902	4615.200195	4654.700195	0	4654.700195	0.0106829215069	0.0101345909288	0.0456005550931	4610.8667805	4556.30004886	46.700195	203.0	4590.07297869	4568.43281716	-0.140655643429	-0.0774952469057	1.14065564343	1.07749524691	2300864400.0	0.781899519676	0.649776538306
2011-07-11	4641.5	4641.5	4579.700195	4582.299805	0	4582.299805	-0.0155542541876	-0.00193857588909	0.0164366280988	4609.38338217	4561.59287814	-8.90039	74.09961	4608.53789764	4579.93513421	0.943467405574	0.368680437032	0.0565325944264	0.631319562968	2300864400.0	0.721327940487	0.742474576947
2011-07-12	4570.899902	4571.0	4491.700195	4495.399902	0	4495.399902	-0.0189642552207	-0.0250071113114	-0.00820725305469	4590.16666667	4558.93572129	-115.300293	-37.200196	4601.04129974	4580.25042365	2.08494994711	0.795288330974	-1.08494994711	0.204711669026	2300864400.0	0.472376295048	0.585269785447
2011-07-13	4499.399902	4528.299805	4487.0	4514.799805	0	4514.799805	0.00431550105061	-0.0181162417574	0.00317738140207	4576.2832845	4559.95713593	-83.300293	14.299805	4570.85804324	4568.93702076	0.860593537441	0.700050574938	0.139406462559	0.299949425062	2300864400.0	0.247702303584	0.462575329027
2011-07-14	4515.200195	4515.200195	4464.899902	4490.700195	0	4490.700195	-0.0053379133164	-0.0248208045603	-0.00385969757143	4557.233317	4558.71428571	-114.299805	-17.399903	4554.84140375	4561.71872532	0.978285228122	0.818360072555	0.0217147718782	0.181639927445	2300864400.0	0.322991523007	0.514763351166
2011-07-15	4474.799805	4484.100098	4454.299805	4473.5	0	4473.5	-0.00383018109718	-0.0286613831289	0.00262230389335	4535.233317	4559.55001393	-132.0	11.700195	4536.5153441	4552.24958795	0.955324166234	0.902799050172	0.0446758337662	0.0972009498276	2300864400.0	0.273663753372	0.482627902536
2011-07-18	4473.100098	4477.600098	4450.600098	4472.0	0	4472.0	-0.000335307924444	-0.0392506901296	-0.000514003330181	4504.7832845	4559.38574214	-182.700195	-2.299805	4518.51096007	4541.74964289	0.912849893912	0.912849893912	0.0871501060878	0.0871501060878	2300864400.0	0.254829301833	0.512402151964
2011-07-19	4461.200195	4480.899902	4445.0	4468.100098	0	4468.100098	-0.000872071109123	-0.0249219195294	-0.0135555584502	4485.75	4555.00003486	-114.199707	-61.399902	4505.22211434	4532.4496905	0.908328920986	0.915377095812	0.091671079014	0.0846229041881	2300864400.0	0.0875842117942	0.497504011258
2011-07-20	4486.0	4549.700195	4485.100098	4549.700195	0	4549.700195	0.0182628175758	0.0120790795444	-0.0126518674045	4494.80004883	4550.83576307	54.300293	-58.299805	4494.61582396	4523.86974484	0.169046071429	0.507061001375	0.830953928571	0.492938998625	2300864400.0	0.12679715523	0.425012314732
2011-07-21	4551.299805	4576.100098	4551.299805	4556.0	0	4556.0	0.00138466376464	0.00912558624512	-0.00766688305998	4501.666748	4548.32146343	41.200195	-35.200195	4510.35421568	4527.31380486	-0.0601699452422	0.47740088882	1.06016994524	0.52259911118	2300864400.0	0.683819907645	0.429333569526
2011-07-22	4565.299805	4612.200195	4565.299805	4602.899902	0	4602.899902	0.010294096137	0.0249849026049	-0.00169178056913	4520.36669917	4547.76429964	112.199707	-7.800293	4523.39586835	4531.13863088	-0.204422455886	0.256591455489	1.20442245589	0.743408544511	2300864400.0	0.653047231363	0.456218662826
2011-07-25	4595.299805	4595.399902	4529.200195	4530.399902	0	4530.399902	-0.0157509399604	0.0127193253605	-0.0147235150512	4529.85001617	4542.92857136	56.899902	-67.700196	4546.11130653	4540.70680036	0.489235631573	0.597928712792	0.510764368427	0.402071287208	2300864400.0	0.85641606598	0.490917216117
2011-07-26	4536.299805	4582.700195	4536.200195	4573.299805	0	4573.299805	0.00946934132262	0.0226520136404	-0.00688386427796	4546.733317	4540.66427171	101.299805	-31.700195	4541.62233381	4539.33254725	0.232657563587	0.395951675157	0.767342436413	0.604048324843	2300864400.0	0.633756419015	0.430819310118
2011-07-27	4564.600098	4570.5	4536.600098	4537.399902	0	4537.399902	-0.00784989056715	0.0155099040935	-0.0147866893931	4558.28328433	4535.799979	69.299804	-68.100098	4550.67303986	4543.86151495	0.447369651692	0.564972012087	0.552630348308	0.435027987913	2300864400.0	0.699330895074	0.469826568849
2011-07-28	4517.899902	4518.100098	4463.799805	4463.799805	0	4463.799805	-0.0162207648851	-0.0188804506491	-0.0410123922063	4543.96655267	4522.16423686	-85.90039	-190.90039	4546.88071476	4542.99996655	1.16758675644	0.911488636186	-0.167586756444	0.0885113638141	2300864400.0	0.621111322032	0.439272219132
2011-07-29	4466.5	4468.799805	4421.100098	4424.600098	0	4424.600098	-0.00878169019948	-0.0288410671642	-0.0344149692755	4522.066569	4510.89997207	-131.399902	-157.699707	4523.14331197	4532.43994501	1.26414827481	1.10381629517	-0.264148274812	-0.103816295165	2300864400.0	0.345558233613	0.336865051064
2011-08-01	4440.899902	4517.399902	4439.799805	4497.799805	0	4497.799805	0.0165438017852	-0.0228334526576	0.000533857510415	4504.54988617	4511.07139371	-105.100097	2.399903	4494.98810798	4518.06129874	0.598641192736	0.598641192736	0.401358807264	0.401358807264	2300864400.0	0.288745806778	0.357129902519
2011-08-02	4479.299805	4479.5	4428.700195	4433.600098	0	4433.600098	-0.0142735803689	-0.0213667239303	-0.0179852286939	4488.4165855	4505.27141464	-96.799804	-81.199707	4495.79144999	4515.35976625	0.928284486195	0.934589253505	0.0717155138052	0.0654107464948	2300864400.0	0.344203513463	0.502229569545
2011-08-03	4404.100098	4404.100098	4326.299805	4332.799805	0	4332.799805	-0.0227355401416	-0.0525878490925	-0.0351616414242	4448.33325217	4493.99281536	-240.5	-157.90039	4478.02249228	4504.45847715	1.54641237623	1.46206304647	-0.546412376225	-0.462063046467	2300864400.0	0.352887399447	0.430360282123
2011-08-04	4337.5	4359.5	4276.200195	4276.5	0	4276.5	-0.0129938625216	-0.0574998694484	-0.0440371074103	4404.84993517	4479.92138679	-260.899902	-197.0	4436.53029591	4481.57065419	1.20393024256	1.17418585893	-0.203930242562	-0.174185858928	2300864400.0	0.189195703977	0.380323952423
2011-08-05	4222.899902	4222.899902	4087.699951	4105.399902	0	4105.399902	-0.0400093763592	-0.0802903173656	-0.0819767661002	4345.116618	4453.7356655	-358.399903	-366.600098	4390.80735422	4454.2279003	1.70607838565	1.50833420536	-0.706078385654	-0.508334205357	2300864400.0	0.17971969047	0.359043839152
2011-08-08	4078.600098	4079.899902	3982.800049	3986.100098	0	3986.100098	-0.029059240719	-0.0991050016471	-0.107875828524	4272.03328467	4419.30709407	-438.5	-482.0	4309.26236787	4407.71750053	1.23644371558	1.19370792323	-0.236443715582	-0.193707923232	2300864400.0	0.145007539699	0.288921838211
2011-08-09	3948.800049	4044.100098	3765.899902	4034.800049	0	4034.800049	0.0122174430653	-0.102939164941	-0.113172324314	4194.86665867	4382.52851221	-462.999756	-514.900146	4216.93029077	4351.50184686	0.902730987096	0.917381652466	0.0972690129041	0.0826183475337	2300864400.0	0.125149222666	0.255031218639
2011-08-10	4073.100098	4162.0	4073.100098	4141.299805	0	4141.299805	0.0263952995704	-0.0659284298401	-0.091022869842	4146.14994317	4352.90706971	-292.300293	-414.700195	4164.89307883	4309.27494048	0.473935185754	0.55642234074	0.526064814246	0.44357765926	2300864400.0	0.0869021783022	0.229256041812
2011-08-11	4107.5	4167.399902	4058.399902	4140.799805	0	4140.799805	-0.000120735040577	-0.0443131482277	-0.100393253566	4114.14994317	4319.89991993	-192.0	-462.100097	4158.15214345	4286.87825575	0.412566925943	0.557013147578	0.587433074057	0.442986852422	2300864400.0	0.257507520242	0.30273012352
2011-08-12	4155.899902	4216.100098	4151.600098	4172.600098	0	4172.600098	0.00767974654597	-0.0242955458903	-0.0789775321693	4096.83329283	4294.34279107	-103.899902	-357.799804	4153.19433247	4267.40112898	0.31485827349	0.509704405063	0.68514172651	0.490295594937	2300864400.0	0.308916974573	0.270030516242
2011-08-15	4193.5	4282.899902	4189.399902	4282.899902	0	4282.899902	0.026434309881	0.043235739328	-0.0634989865922	4126.41662617	4273.59994086	177.5	-290.399903	4158.7388369	4254.76099152	-0.131291028446	0.367042342626	1.13129102845	0.632957657374	2300864400.0	0.391295330293	0.314419000906
2011-08-16	4285.0	4298.899902	4238.5	4247.299805	0	4247.299805	-0.00831214780046	0.0655276336716	-0.0639353160986	4169.94991067	4252.87850536	261.199707	-290.100097	4194.21342693	4258.51284625	0.0688589883946	0.401690474316	0.931141011605	0.598309525684	2300864400.0	0.712778910116	0.359220377314
2011-08-17	4250.200195	4324.700195	4246.799805	4303.899902	0	4303.899902	0.0133261365099	0.0666947183831	-0.0358214772134	4214.79988617	4241.45708371	269.099853	-159.899903	4209.38096352	4257.01777408	-0.0093808630394	0.28476487661	1.00938086304	0.71523512339	2300864400.0	0.891721332575	0.359324825492
2011-08-18	4301.600098	4305.600098	4243.0	4251.200195	0	4251.200195	-0.0122446404889	0.0265376560923	-0.0391899604844	4233.11661783	4229.07137636	109.90039	-173.399903	4236.38637452	4263.26872447	0.276004202519	0.354224493679	0.723995797481	0.645775506321	2300864400.0	0.894227682307	0.421161600477
2011-08-19	4209.700195	4211.399902	4099.399902	4101.899902	0	4101.899902	-0.0351195629826	-0.00939429695515	-0.0880207924239	4226.63330067	4200.79281186	-38.899903	-395.899903	4240.61889465	4261.65958721	0.836650574019	0.552894211577	0.163349425981	0.447105788423	2300864400.0	0.691131114373	0.415628624142
2011-08-22	4099.0	4160.899902	4075.100098	4082.300049	0	4082.300049	-0.00477823776013	-0.0216411941905	-0.079235844739	4211.5832925	4175.69995121	-90.300049	-351.300049	4200.98489675	4240.35829585	1.07589805043	0.556614204669	-0.07589805043	0.443385795331	2300864400.0	0.455420723063	0.320648723015
2011-08-23	4085.5	4173.399902	4085.5	4173.399902	0	4173.399902	0.0223158150813	-0.025566789443	-0.0367891225475	4193.3332925	4164.31424386	-109.5	-159.399903	4167.07494025	4219.28386293	0.606170810102	0.361485623862	0.393829189898	0.638514376138	2300864400.0	0.393539164436	0.334151591718
2011-08-24	4186.5	4238.600098	4160.399902	4167.600098	0	4167.600098	-0.00138970722581	-0.0187647942597	-0.0254647262949	4180.050008	4156.53567943	-79.699707	-108.899902	4168.88207218	4213.16600148	0.629407195302	0.323281452693	0.370592804698	0.676718547307	2300864400.0	0.364781394117	0.424051842735
2011-08-25	4182.700195	4233.399902	4182.600098	4212.799805	0	4212.799805	0.0108455000329	-0.0211668716918	0.0261606434364	4164.8666585	4164.20710107	-91.100097	107.399903	4168.51579384	4207.09054768	0.448318695966	0.20025112979	0.551681304034	0.79974887021	2300864400.0	0.393761942811	0.445490055901
2011-08-26	4206.700195	4229.0	4197.799805	4200.0	0	4200.0	-0.00303831313912	-0.0120437035782	0.0536614477161	4156.33329267	4179.4856655	-51.200195	213.899902	4181.16836846	4207.85178199	0.458134915401	0.223156996448	0.541865084599	0.776843003552	2300864400.0	0.374759014122	0.561512041058
2011-08-29	4209.5	4284.600098	4209.5	4263.299805	0	4263.299805	0.0150713821429	0.0393475966884	0.0566322378371	4183.2332765	4195.80707664	161.399903	228.499756	4186.54883461	4206.80487772	-0.151068544343	0.109878950976	1.15106854434	0.890121049024	2300864400.0	0.420938382776	0.639530447149
2011-08-30	4275.0	4308.0	4262.799805	4269.200195	0	4269.200195	0.00138399602887	0.0457830496917	0.030884117553	4214.38330083	4204.94281879	186.900146	127.90039	4208.4776833	4214.33753469	0.0735078902148	0.208411336596	0.926492109785	0.791588663404	2300864400.0	0.839362277426	0.646268138136
2011-08-31	4269.200195	4296.5	4254.100098	4296.5	0	4296.5	0.00639459471401	0.0294963580991	0.0376014785385	4234.89998383	4216.06426129	123.100098	155.700195	4225.82697235	4221.65255607	0.0516853932584	0.105896222202	0.948314606742	0.894103777798	2300864400.0	0.917002847897	0.593975372867
2011-09-01	4297.899902	4354.600098	4297.899902	4307.5	0	4307.5	0.00256022343768	0.0335684563562	0.032329937888	4258.21663417	4225.69996857	139.899902	134.899902	4246.01926597	4231.63221526	0.00338753162616	0.0689110108799	0.996612468374	0.93108898912	2300864400.0	0.883969504898	0.610066694636
2011-09-02	4295.200195	4295.200195	4225.899902	4242.899902	0	4242.899902	-0.0149971208358	0.00714491511424	-0.00933946646321	4263.233317	4222.84282571	30.100097	-40.0	4263.58518998	4241.74791989	0.649419744186	0.399642919499	0.350580255814	0.600357080501	2300864400.0	0.92265956047	0.598252071795
2011-09-05	4221.200195	4222.100098	4135.899902	4141.899902	0	4141.899902	-0.0238044739053	-0.0138333566667	-0.024815743611	4253.54996733	4215.31426121	-58.100098	-105.399903	4257.6751077	4241.90151751	1.35650381725	0.761002490161	-0.356503817247	0.238997509839	2300864400.0	0.581395653842	0.46878898032
2011-09-06	4122.700195	4122.700195	4072.699951	4075.5	0	4075.5	-0.0160312667064	-0.0440503397813	-0.0530681259325	4222.24999983	4198.9999825	-187.799805	-228.399902	4224.5964775	4228.56796877	1.27617671637	0.998569223614	-0.276176716367	0.0014307763864	2300864400.0	0.393628566182	0.425375233742
2011-09-07	4097.5	4183.399902	4097.5	4183.399902	0	4183.399902	0.0264752550607	-0.0200975098569	-0.0159485062782	4207.949951	4194.15710443	-85.800293	-67.800293	4181.99748393	4208.15890627	0.607307934465	0.607307934465	0.392692065535	0.392692065535	2300864400.0	0.160029557546	0.340502643871
2011-09-08	4196.200195	4218.899902	4161.200195	4188.0	0	4188.0	0.00109960752205	-0.025253112999	0.0209902971933	4189.86661767	4200.30711143	-108.5	86.100098	4182.39817481	4204.8577057	0.590989752127	0.590989752127	0.409010247873	0.409010247873	2300864400.0	0.386567478224	0.456042296526
2011-09-09	4186.100098	4232.0	4182.399902	4194.700195	0	4194.700195	0.00159985553964	-0.0261868380731	0.0275335337067	4171.06665017	4208.33569329	-112.799805	112.400146	4183.99869629	4202.61001161	0.56722177942	0.56722177942	0.43277822058	0.43277822058	2300864400.0	0.347398030942	0.568715269279
2011-09-12	4169.299805	4170.0	4038.5	4038.5	0	4038.5	-0.0372375110827	-0.0481745755783	-0.0323237420731	4136.99999983	4198.699986	-204.399902	-134.899902	4187.05626735	4201.55536939	1.15370747638	1.1213193798	-0.153707476384	-0.121319379802	2300864400.0	0.339408111661	0.591590826681
2011-09-13	4052.300049	4094.199951	4050.800049	4072.699951	0	4072.699951	0.00846847864306	-0.0167072968052	-0.0227709340552	4125.46667467	4191.92140407	-69.199951	-94.900147	4144.61161954	4179.81465347	0.823256067183	0.89180657894	0.176743932817	0.10819342106	2300864400.0	0.269196288154	0.400618859263
2011-09-14	4076.699951	4110.0	3997.600098	4005.800049	0	4005.800049	-0.0164264254192	-0.0171021840265	-0.0491359109337	4113.85001617	4177.13570721	-69.699951	-206.999756	4124.06542853	4165.53269314	1.16899199483	1.10344808878	-0.168991994832	-0.103448088776	2300864400.0	0.407978848035	0.432894805028
2011-09-15	4030.800049	4101.299805	4026.300049	4071.699951	0	4071.699951	0.0164511211728	-0.0267007586214	-0.0305476307143	4095.23335767	4167.971418	-111.699951	-128.300049	4090.27532009	4144.23500726	0.683874215101	0.792437386555	0.316125784899	0.207562613445	2300864400.0	0.407437043806	0.357985906719
2011-09-16	4085.300049	4160.0	4085.300049	4149.399902	0	4149.399902	0.0190829265258	-0.00921683333333	-0.0267163718738	4088.800008	4159.83571064	-38.600098	-113.899903	4084.96807178	4134.56366642	0.352389643917	0.574790464986	0.647610356083	0.425209535014	2300864400.0	0.333034574208	0.417956244272
2011-09-19	4140.100098	4141.399902	4070.5	4081.5	0	4081.5	-0.016363788404	-0.0269864804963	-0.0439661263062	4069.93330883	4146.42855386	-113.200195	-187.700195	4103.37716613	4136.54183117	0.642065114857	0.764986268908	0.357934885143	0.235013731092	2300864400.0	0.452649547462	0.428481815034
2011-09-20	4077.199951	4083.800049	4029.199951	4040.199951	0	4040.199951	-0.0101188408673	0.000420936238702	-0.0596532175026	4070.216634	4128.1214075	1.699951	-256.300049	4097.12654723	4129.20292034	0.752900944224	0.880672680672	0.247099055776	0.119327319328	2300864400.0	0.379265952891	0.39065580911
2011-09-21	4049.899902	4073.5	4026.100098	4071.800049	0	4071.800049	0.00782141933153	-0.000220959562655	-0.0547185028439	4070.06665033	4111.28569671	-0.899901999999	-235.699951	4080.86180545	4117.33585777	0.543103474287	0.792157	0.456896525713	0.207843	2300864400.0	0.50240174152	0.353089513246
2011-09-22	4044.600098	4044.600098	3953.600098	3964.899902	0	3964.899902	-0.0262537810584	-0.0102102317888	-0.0655212252047	4063.24995917	4091.42855386	-40.900147	-278.0	4078.27273218	4111.2644166	1.20135600821	1.10987965505	-0.201356008207	-0.109879655046	2300864400.0	0.49871918232	0.368014384184
2011-09-23	3944.899902	3968.300049	3882.199951	3903.199951	0	3903.199951	-0.0155615406505	-0.0413832065299	-0.0576305455583	4035.16662583	4074.37855736	-168.5	-238.699951	4045.88049499	4091.74914798	1.24418687466	1.1810350745	-0.244186874662	-0.181035074502	2300864400.0	0.447738126912	0.351368722021
2011-09-26	3917.800049	3956.399902	3862.399902	3863.899902	0	3863.899902	-0.0100686742912	-0.0688051300773	-0.0519200338609	3987.5832925	4059.26426464	-285.5	-211.600098	4005.11462528	4066.60925505	1.06587489479	1.05231574167	-0.0658748947881	-0.052315741671	2300864400.0	0.282356035467	0.366782055828
2011-09-27	3890.199951	4004.600098	3888.100098	4004.600098	0	4004.600098	0.0364140375187	-0.0188410883254	-0.0427403088848	3974.76664217	4046.49285007	-76.899902	-178.799804	3964.76756148	4039.58134131	0.490321878136	0.615259311971	0.509678121864	0.384740688029	2300864400.0	0.0906225415486	0.378222820625
2011-09-28	4012.100098	4053.800049	4009.399902	4039.5	0	4039.5	0.00871495309043	-0.000173246623555	-0.0354584527221	3974.64998367	4035.88570721	-0.699951	-148.5	3976.1482862	4034.91717554	0.200090422704	0.520833195234	0.799909577296	0.479166804766	2300864400.0	0.408778395489	0.400843119017
2011-09-29	4021.800049	4024.0	3965.199951	4008.300049	0	4008.300049	-0.00772371605397	-0.0155950683324	-0.0444370604179	3964.06665033	4022.57141107	-63.5	-186.400146	3994.24877586	4035.5282188	0.308857985466	0.605248624691	0.691142014534	0.394751375309	2300864400.0	0.499156889398	0.42032410245
2011-09-30	4014.800049	4035.300049	3980.5	4008.600098	0	4008.600098	7.48569209719e-05	0.0110217652602	-0.00740371474557	3971.35001633	4020.43570379	43.700196	-29.899902	3998.26342533	4031.89779616	0.236154212567	0.524706926459	0.763845787433	0.475293073541	2300864400.0	0.42343866652	0.402551172342
2011-10-03	3990.600098	3991.399902	3893.100098	3897.0	0	3897.0	-0.0278401674579	-0.00158842772029	-0.0431409023778	3970.31669117	4007.88570729	-6.199951	-175.699951	4001.21676038	4028.7914364	0.819226377083	0.883736268124	0.180773622917	0.116263731876	2300864400.0	0.570918828465	0.481324233604
2011-10-04	3891.600098	3904.100098	3840.199951	3872.100098	0	3872.100098	-0.00638950526046	0.00212225891146	-0.0333765912838	3971.6833905	3998.33571079	8.200196	-133.699951	3971.44054313	4011.21924488	0.949319809039	0.96740526611	0.0506801909614	0.0325947338902	2300864400.0	0.491340856485	0.399931699749
2011-10-05	3897.0	3951.800049	3888.699951	3926.5	0	3926.5	0.0140491982705	-0.0195025960367	-0.0356607689042	3958.6667075	3987.96428571	-78.100098	-145.199951	3943.0575588	3992.6700253	0.595973738739	0.730143728027	0.404026261261	0.269856271973	2300864400.0	0.511932761439	0.420026362311
2011-10-06	3942.899902	4069.899902	3942.899902	4069.899902	0	4069.899902	0.0365210497899	0.00752565961134	-0.0191593969918	3963.73335783	3982.28571429	30.399902	-79.5	3938.32682772	3983.84735526	-0.0753738090513	0.28173884989	1.07537380905	0.71826115011	2300864400.0	0.348231330172	0.411935998842
2011-10-07	4083.300049	4182.0	4083.199951	4162.899902	0	4162.899902	0.0228506848422	0.0385699301724	0.0199436241578	3989.5	3988.099993	154.599853	81.399902	3975.91913466	3995.32102816	-0.404876011489	-0.0713811537107	1.40487601149	1.07138115371	2300864400.0	0.541552649383	0.45534210131
2011-10-11	4215.100098	4245.399902	4204.399902	4227.600098	0	4227.600098	0.0155420974617	0.0546325387033	0.0463838793309	4026.0	4001.48571779	219.0	187.400147	4029.34221104	4017.664878	-0.133411619259	-0.133411619259	1.13341161926	1.13341161926	2300864400.0	0.680776316824	0.544471090782
2011-10-12	4214.5	4214.799805	4167.799805	4204.299805	0	4204.299805	-0.00551147044656	0.0788554798563	0.0325408306905	4077.21663417	4010.94998607	307.299805	132.499756	4085.9873216	4045.65624067	0.101431643559	0.101431643559	0.898568356441	0.898568356441	2300864400.0	0.72256097561	0.599829575174
2011-10-13	4216.600098	4256.100098	4206.399902	4244.5	0	4244.5	0.00956168609864	0.0961751743433	0.0705188289518	4139.2832845	4030.92142164	372.399902	279.600098	4119.79088829	4066.80871591	0.00222088378288	0.00222088378288	0.997779116217	0.997779116217	2300864400.0	0.880603983855	0.571213414691
2011-10-14	4232.799805	4232.799805	4196.200195	4205.600098	0	4205.600098	-0.00916477841913	0.0710811404559	0.07747493103	4185.7999675	4052.52143214	279.100098	302.400147	4155.42206306	4090.50088713	0.137452312995	0.121423376174	0.862547687005	0.878576623826	2300864400.0	0.944390773597	0.661880447126
2011-10-17	4221.700195	4287.700195	4220.899902	4275.399902	0	4275.399902	0.0165968714032	0.0504926423127	0.10649861809	4220.0499675	4081.91428929	205.5	411.5	4169.75864447	4105.84744858	-0.0616213024337	-0.0464048982411	1.06162130243	1.04640489824	2300864400.0	0.845848525963	0.679828707103
2011-10-18	4254.899902	4254.899902	4186.5	4186.899902	0	4186.899902	-0.0206998180354	0.00576521188714	0.045522598896	4224.0499675	4094.93570386	24.0	182.299804	4199.94186091	4128.45444237	0.492910380097	0.225251928578	0.507089619903	0.774748071422	2300864400.0	0.811457649383	0.736141318773
2011-10-19	4196.0	4232.600098	4194.0	4213.700195	0	4213.700195	0.00640098727634	-0.00328789447388	0.0431241973016	4221.733317	4107.37857493	-13.899903	174.200195	4196.21558693	4136.24717032	0.617178976649	0.165363038327	0.382821023351	0.834636961673	2300864400.0	0.536877644799	0.611280541225
2011-10-20	4201.100098	4201.399902	4135.399902	4144.899902	0	4144.899902	-0.0163277617809	-0.0141283699439	0.0340792483921	4211.83333317	4117.13570729	-59.399903	136.599853	4201.21118924	4146.57424027	1.1909910635	0.319106626007	-0.190991063499	0.680893373993	2300864400.0	0.4758262966	0.607398329466
2011-10-21	4145.700195	4168.600098	4131.899902	4141.899902	0	4141.899902	-0.000723781049224	-0.0241724815644	0.0332534552565	4194.73331683	4126.65712186	-102.600098	133.299804	4185.12225003	4146.35099517	0.957321158929	0.325810532966	0.0426788410709	0.674189467034	2300864400.0	0.410811086892	0.580485340299
2011-10-24	4155.200195	4265.399902	4155.0	4255.0	0	4255.0	0.0273063330056	0.0117462195285	0.091865537593	4202.96663383	4152.22855043	49.399902	358.0	4172.77300773	4145.75751608	0.209885324157	0.0730730216093	0.790114675843	0.926926978391	2300864400.0	0.326572013661	0.578291837111
2011-10-25	4268.399902	4268.399902	4212.299805	4227.899902	0	4227.899902	-0.00636900070505	-0.0111100718269	0.09188806978	4195.04996717	4177.64282214	-47.5	355.799804	4196.2664341	4160.3231806	0.383826575987	0.133631866802	0.616173424013	0.866368133198	2300864400.0	0.566756536278	0.709896618528
2011-10-26	4213.100098	4257.899902	4173.5	4242.5	0	4242.5	0.00345327428237	0.0132795383939	0.0804787979116	4204.31665017	4200.21425071	55.600098	316.0	4205.30456778	4169.33341012	0.189742871795	0.113283627466	0.810257128205	0.886716372534	2300864400.0	0.427436775877	0.708069823303
2011-10-27	4247.399902	4353.0	4242.200195	4348.200195	0	4348.200195	0.0249146010607	0.0319196890561	0.0683801321166	4226.73331683	4220.09284307	134.5	278.300293	4215.93183413	4179.08895544	-0.584617531136	-0.175463888019	1.58461753114	1.17546388802	2300864400.0	0.609707783967	0.693817189458
2011-10-28	4366.399902	4417.600098	4339.600098	4353.299805	0	4353.299805	0.00117280938579	0.0502786334839	0.0457373243369	4261.466634	4233.69283614	208.399903	190.399903	4253.72279438	4201.63712072	-0.00135596954823	-0.00111121180708	1.00135596955	1.00111121181	2300864400.0	0.702376893594	0.678970912293
2011-10-31	4348.899902	4358.200195	4298.100098	4298.100098	0	4298.100098	-0.0126799690976	0.0377122092991	0.0166761279132	4287.5	4238.72855043	156.200196	70.5	4282.17336884	4221.85881195	0.418270626598	0.418270626598	0.581729373402	0.581729373402	2300864400.0	0.887937129911	0.638050758549
2011-11-01	4278.100098	4278.399902	4232.5	4232.899902	0	4232.899902	-0.0151695387528	-0.00519391257344	0.00680258267167	4283.81665033	4240.7714145	-22.100098	28.600097	4286.72386289	4232.02431676	0.703351588239	0.646482566641	0.296648411761	0.353517433359	2300864400.0	0.743454318049	0.551830568486
2011-11-02	4216.100098	4217.0	4141.299805	4184.600098	0	4184.600098	-0.011410570795	-0.0102414449262	-0.0141123576393	4276.60001633	4236.49285007	-43.299804	-59.899902	4271.34558835	4232.14106146	0.954526450047	0.81554021755	0.0454735499533	0.18445978245	2300864400.0	0.459508783851	0.519806147943
2011-11-03	4192.299805	4212.100098	4145.200195	4171.799805	0	4171.799805	-0.00305890472213	-0.0166647483795	-0.00803697265845	4264.8166505	4234.07854343	-70.700195	-33.800293	4246.56116253	4225.80226633	0.889612856835	0.860343452477	0.110387143165	0.139656547523	2300864400.0	0.426385818737	0.458978294782
2011-11-04	4200.600098	4282.5	4200.600098	4281.100098	0	4281.100098	0.0261997934007	-0.0154316944922	0.00133325446289	4253.633301	4234.48570029	-67.100097	5.700196	4225.20077467	4218.60193815	0.494027706297	0.477773560925	0.505972293703	0.522226439075	2300864400.0	0.379062192669	0.47599412676
2011-11-07	4281.899902	4288.0	4252.299805	4273.399902	0	4273.399902	-0.00179864890419	-0.0183538709896	0.0206596770939	4240.3166505	4240.66427171	-79.899903	86.5	4241.17200991	4226.93502613	0.521896645256	0.504725576037	0.478103354744	0.495274423963	2300864400.0	0.386616899297	0.503833348017
2011-11-08	4282.5	4301.5	4274.100098	4293.799805	0	4293.799805	0.0047736938896	-0.00100051020264	0.0190093282135	4239.599935	4246.38567243	-4.300293	80.09961	4250.37997908	4233.13034291	0.296912283099	0.433322394361	0.703087716901	0.566677605639	2300864400.0	0.366164535831	0.565263201118
2011-11-09	4311.100098	4365.0	4311.100098	4346.100098	0	4346.100098	0.0121804218583	0.0267429418651	0.048541629655	4258.46663433	4260.757115	113.200196	201.200196	4262.78564363	4241.21960453	-0.278402270359	0.250262341437	1.27840227036	0.749737658563	2300864400.0	0.491846261226	0.561023551969
2011-11-10	4306.100098	4306.100098	4205.0	4244.100098	0	4244.100098	-0.0234693167898	0.014218801942	0.0246747141211	4268.383301	4268.057129	59.5	102.200196	4286.58977345	4255.20367032	0.540455058611	0.607279947403	0.459544941389	0.392720052597	2300864400.0	0.725677518023	0.657236596947
2011-11-11	4245.299805	4296.5	4244.299805	4296.5	0	4296.5	0.0123465283075	0.0298912222131	0.00975323149236	4289.16666683	4271.02141471	124.700195	41.5	4274.44986618	4253.72319401	0.311647228258	0.438291601812	0.688352771742	0.561708398188	2300864400.0	0.597700835628	0.569166274734
