Date	Open_HSI	High_HSI	Low_HSI	Close_HSI	Volume_HSI	AdjClose_HSI	Return_HSI
2012-03-16	21350.25	21438.619141	21253.390625	21317.849609	1537009700	21317.849609	-0.00167090355434
2012-03-19	21454.009766	21454.009766	21075.380859	21115.289062	1350633000	21115.289062	-0.0095019221317
2012-03-20	21183.039062	21183.039062	20786.689453	20888.240234	1707925200	20888.240234	-0.0107528164703
2012-03-21	20948.130859	20993.480469	20756.029297	20856.630859	1512320300	20856.630859	-0.00151326175139
2012-03-22	20886.119141	20978.490234	20801.789062	20901.560547	1173606200	20901.560547	0.00215421600467
2012-03-23	20740.560547	20742.699219	20596.890625	20668.800781	1571090500	20668.800781	-0.0111359994139
2012-03-26	20672.369141	20776.359375	20580.720703	20668.859375	1433061700	20668.859375	2.83490080633e-06
2012-03-27	20921.800781	21063.380859	20896.189453	21046.910156	1531093100	21046.910156	0.0182908390899
2012-03-28	20959.980469	20989.580078	20798.089844	20885.419922	1502762300	20885.419922	-0.00767287135276
2012-03-29	20720.339844	20720.339844	20527.259766	20609.390625	1671524900	20609.390625	-0.0132163632827
2012-03-30	20380.060547	20566.089844	20374.029297	20555.580078	1905267600	20555.580078	-0.00261097224945
2012-04-02	20662.970703	20662.970703	20417.689453	20522.259766	1073392500	20522.259766	-0.00162098621754
2012-04-03	20704.150391	20816.089844	20588.199219	20790.980469	1371781700	20790.980469	0.0130941088391
2012-04-05	20479.269531	20670.199219	20404.150391	20593.0	1406878200	20593.0	-0.00952242099862
2012-04-10	20387.429688	20472.960938	20297.390625	20356.240234	1243823600	20356.240234	-0.0114970993056
2012-04-11	20092.960938	20188.560547	20035.679688	20140.669922	1291420000	20140.669922	-0.0105898883842
2012-04-12	20179.720703	20360.480469	20138.019531	20327.320312	1535836200	20327.320312	0.00926733771631
2012-04-13	20640.5	20719.039062	20574.349609	20701.039062	2071051600	20701.039062	0.0183850475254
2012-04-16	20516.089844	20625.449219	20514.089844	20610.640625	5036283200	20610.640625	-0.00436685505154
2012-04-17	20678.039062	20678.039062	20392.570312	20562.310547	1489108300	20562.310547	-0.0023449090632
2012-04-18	20800.210938	20862.320312	20715.939453	20780.730469	1484985400	20780.730469	0.010622343316
2012-04-19	20767.460938	20995.009766	20767.460938	20995.009766	1119693300	20995.009766	0.0103114420025
2012-04-20	20933.269531	21076.429688	20881.619141	21010.640625	1079271500	21010.640625	0.000744503535565
2012-04-23	20970.960938	20970.960938	20624.390625	20624.390625	1192054100	20624.390625	-0.0183835422676
2012-04-24	20606.169922	20771.789062	20534.130859	20677.160156	1280554500	20677.160156	0.0025585983101
2012-04-25	20751.539062	20751.820312	20584.980469	20646.289062	1060608800	20646.289062	-0.00149300454062
2012-04-26	20753.179688	20826.910156	20674.939453	20809.710938	1113077800	20809.710938	0.00791531473328
2012-04-27	20916.080078	20929.960938	20648.769531	20741.449219	1549824700	20741.449219	-0.00328028194161
2012-04-30	20889.769531	21105.570312	20889.769531	21094.210938	1353087200	21094.210938	0.0170075733511
2012-05-02	21245.480469	21385.300781	21237.169922	21309.080078	1550182600	21309.080078	0.0101861662724
2012-05-03	21209.439453	21256.810547	21153.630859	21249.529297	7112369600	21249.529297	-0.00279461998275
2012-05-04	21107.189453	21170.640625	21061.140625	21086.0	1367404200	21086.0	-0.00769566679404
2012-05-07	20658.410156	20674.449219	20477.859375	20536.650391	2201041600	20536.650391	-0.0260528127193
2012-05-08	20647.380859	20647.380859	20399.380859	20484.75	1480445300	20484.75	-0.00252720818692
2012-05-09	20361.550781	20371.660156	20257.609375	20330.640625	1797879400	20330.640625	-0.0075231269603
2012-05-10	20313.970703	20375.039062	20091.679688	20227.279297	1720960400	20227.279297	-0.00508401726766
2012-05-11	20083.269531	20083.269531	19901.410156	19964.630859	1624694700	19964.630859	-0.0129848623803
2012-05-14	20037.519531	20044.689453	19715.509766	19735.039062	1730108400	19735.039062	-0.0114999269769
2012-05-15	19702.539062	19923.189453	19639.849609	19894.310547	1867690000	19894.310547	0.00807049251332
2012-05-16	19655.339844	19655.339844	19181.189453	19259.830078	2066051600	19259.830078	-0.0318925588047
2012-05-17	19369.429688	19452.300781	19139.730469	19200.929688	1789919600	19200.929688	-0.00305819883984
2012-05-18	18787.0	18985.429688	18622.310547	18951.849609	2373232400	18951.849609	-0.0129722926466
2012-05-21	18902.0	18953.679688	18796.689453	18922.320312	1236217100	18922.320312	-0.00155812216798
2012-05-22	19061.419922	19182.660156	19002.640625	19039.150391	1470101600	19039.150391	0.00617419413019
2012-05-23	18842.320312	18845.839844	18661.480469	18786.189453	1478242900	18786.189453	-0.0132863564185
2012-05-24	18755.089844	18835.810547	18654.759766	18666.400391	1400663200	18666.400391	-0.00637644277461
2012-05-25	18734.380859	18778.439453	18577.089844	18713.410156	1576541900	18713.410156	0.00251841619248
2012-05-28	18672.320312	18858.320312	18672.320312	18800.990234	1267920400	18800.990234	0.00468007045589
2012-05-29	18735.5	19058.470703	18735.5	19055.460938	1512895300	19055.460938	0.0135349628308
2012-05-30	18897.119141	18897.119141	18604.449219	18690.220703	1934253000	18690.220703	-0.019167221207
2012-05-31	18470.769531	18657.900391	18378.140625	18629.519531	4197772800	18629.519531	-0.00324775041261
2012-06-01	18498.910156	18726.439453	18487.660156	18558.339844	1859948800	18558.339844	-0.00382080100786
2012-06-04	18249.609375	18249.609375	18056.400391	18185.589844	1607428300	18185.589844	-0.020085309523
2012-06-05	18373.220703	18412.019531	18223.130859	18259.029297	1373497300	18259.029297	0.00403833219763
2012-06-06	18349.679688	18521.570312	18320.609375	18520.529297	1637171800	18520.529297	0.0143216813855
2012-06-07	18825.5	18845.570312	18624.429688	18678.289062	1549611000	18678.289062	0.00851810239708
2012-06-08	18797.939453	18797.939453	18461.179688	18502.339844	2547084200	18502.339844	-0.00941998581433
2012-06-11	18978.880859	18978.880859	18847.669922	18953.630859	1527709500	18953.630859	0.0243910239897
2012-06-12	18719.890625	18925.789062	18708.259766	18872.560547	1336823000	18872.560547	-0.00427729718929
2012-06-13	18948.449219	19029.550781	18812.939453	19026.519531	1417480400	19026.519531	0.00815782170186
2012-06-14	18901.710938	18937.539062	18795.650391	18808.400391	1313826200	18808.400391	-0.0114639537538
2012-06-15	18924.089844	19254.560547	18919.169922	19233.939453	2717020800	19233.939453	0.0226249469999
2012-06-18	19578.130859	19578.130859	19395.929688	19427.810547	1581595100	19427.810547	0.0100796352444
2012-06-19	19451.199219	19472.050781	19320.179688	19416.669922	1205020200	19416.669922	-0.000573436979584
2012-06-20	19551.890625	19578.820312	19469.130859	19518.849609	1176157900	19518.849609	0.00526247226793
2012-06-21	19480.710938	19495.539062	19258.109375	19265.070312	1298230800	19265.070312	-0.0130017548208
2012-06-22	18992.900391	19089.449219	18976.050781	18995.130859	1080368400	18995.130859	-0.0140118592161
2012-06-25	19019.029297	19066.75	18861.560547	18897.449219	1133257000	18897.449219	-0.00514245680775
2012-06-26	18850.470703	18998.470703	18850.470703	18981.839844	1324221200	18981.839844	0.00446571513552
2012-06-27	18990.169922	19213.919922	18942.0	19176.949219	1425576400	19176.949219	0.0102787388685
2012-06-28	19305.740234	19305.740234	19009.259766	19025.269531	1466323700	19025.269531	-0.00790947956674
2012-06-29	18996.570312	19510.769531	18991.099609	19441.460938	2039720800	19441.460938	0.0218757167315
2012-07-02	19441.460938	19441.460938	19441.460938	19441.460938	0	19441.460938	0.0
2012-07-03	19765.410156	19765.410156	19622.369141	19735.529297	1532735700	19735.529297	0.0151258364759
2012-07-04	19833.839844	19835.130859	19677.449219	19709.75	1402212000	19709.75	-0.00130623793322
2012-07-05	19757.419922	19869.109375	19588.630859	19809.130859	1268796100	19809.130859	0.00504221814077
2012-07-06	19752.830078	19839.119141	19690.640625	19800.640625	1763031600	19800.640625	-0.00042860204521
2012-07-09	19634.839844	19737.919922	19421.75	19428.089844	1440446900	19428.089844	-0.0188150872518
2012-07-10	19504.419922	19515.890625	19347.230469	19396.359375	1179214100	19396.359375	-0.00163322638791
2012-07-11	19264.580078	19441.119141	19233.759766	19419.869141	1642334000	19419.869141	0.00121207106682
2012-07-12	19356.789062	19356.789062	18998.300781	19025.109375	2017688200	19025.109375	-0.0203276223508
2012-07-13	19069.359375	19160.490234	19032.589844	19092.630859	1267621700	19092.630859	0.00354907205363
2012-07-16	19265.339844	19265.339844	19061.669922	19121.339844	1095972800	19121.339844	0.00150366836357
2012-07-17	19156.960938	19479.279297	19156.960938	19455.330078	1396005600	19455.330078	0.0174668844717
2012-07-18	19452.240234	19452.240234	19134.570312	19239.880859	1169099100	19239.880859	-0.0110740459368
2012-07-19	19393.449219	19600.320312	19393.449219	19559.050781	1693489600	19559.050781	0.0165889760097
2012-07-20	19613.779297	19656.109375	19511.900391	19640.800781	1298960700	19640.800781	0.00417965068527
2012-07-23	19259.359375	19259.359375	18986.199219	19053.470703	1256215800	19053.470703	-0.029903570865
2012-07-24	19078.140625	19124.960938	18854.320312	18903.199219	929872600	18903.199219	-0.00788682998192
2012-07-25	18762.199219	18925.660156	18710.589844	18877.330078	1332514400	18877.330078	-0.00136850597088
2012-07-26	18870.330078	18961.580078	18793.150391	18892.789062	1112498900	18892.789062	0.000818917926218
2012-07-27	19165.029297	19330.689453	19162.529297	19274.960938	1570697800	19274.960938	0.0202284519636
2012-07-30	19505.029297	19593.619141	19478.699219	19585.400391	1452095200	19585.400391	0.0161058408366
2012-07-31	19661.410156	19840.160156	19618.570312	19796.810547	1856288400	19796.810547	0.0107942728655
2012-08-01	19646.960938	19898.919922	19646.960938	19820.380859	1798568800	19820.380859	0.00119061158584
2012-08-02	19784.150391	19786.710938	19651.759766	19690.199219	1229663600	19690.199219	-0.00656806955053
2012-08-03	19553.789062	19673.699219	19454.330078	19666.179688	1153392500	19666.179688	-0.00121987242144
2012-08-06	20052.5	20091.300781	19978.650391	19998.720703	1437034800	19998.720703	0.0169092838709
2012-08-07	20033.869141	20117.119141	19983.759766	20072.550781	1411302800	20072.550781	0.0036917400416
2012-08-08	20188.880859	20188.880859	19966.119141	20065.519531	1239183500	20065.519531	-0.000350291802806
2012-08-09	20149.199219	20300.029297	20149.199219	20269.470703	1302333500	20269.470703	0.0101642607202
2012-08-10	20204.710938	20222.130859	20045.300781	20136.119141	1439089700	20136.119141	-0.00657893656692
2012-08-13	20188.480469	20188.480469	20037.810547	20081.359375	990601400	20081.359375	-0.00271947963838
2012-08-14	20251.419922	20299.720703	20094.019531	20291.679688	1525964900	20291.679688	0.0104734101448
2012-08-15	20125.289062	20135.0	20016.029297	20052.289062	1271710400	20052.289062	-0.0117974770783
2012-08-16	20151.689453	20151.689453	19919.560547	19962.949219	1058187000	19962.949219	-0.00445534386243
2012-08-17	20057.310547	20147.390625	20047.640625	20116.070312	1209409600	20116.070312	0.00767026411379
2012-08-20	20080.320312	20109.560547	19911.490234	20104.269531	1020566200	20104.269531	-0.000586634507484
2012-08-21	20111.970703	20141.160156	19979.580078	20100.089844	1049001300	20100.089844	-0.000207900465797
2012-08-22	19996.730469	19996.730469	19853.419922	19887.779297	1032597200	19887.779297	-0.0105626665676
2012-08-23	19935.130859	20133.410156	19935.130859	20132.240234	1231818600	20132.240234	0.0122920177939
2012-08-24	19930.449219	19930.449219	19840.189453	19880.029297	1124259600	19880.029297	-0.012527713462
2012-08-27	19939.539062	19939.539062	19769.429688	19798.669922	1211797900	19798.669922	-0.00409251786225
2012-08-28	19723.300781	19856.320312	19723.300781	19811.800781	1077330100	19811.800781	0.000663219249158
2012-08-29	19857.609375	19863.470703	19770.539062	19788.509766	1075024000	19788.509766	-0.00117561322454
2012-08-30	19657.199219	19657.199219	19509.310547	19552.910156	1453043300	19552.910156	-0.0119058793606
2012-08-31	19516.949219	19554.259766	19450.769531	19482.570312	1346966500	19482.570312	-0.00359741048462
2012-09-03	19414.619141	19608.550781	19386.039062	19559.210938	1166337700	19559.210938	0.00393380466605
2012-09-04	19540.929688	19572.310547	19414.509766	19429.910156	1146614900	19429.910156	-0.00661073610842
2012-09-05	19330.160156	19330.160156	19116.839844	19145.070312	1773167600	19145.070312	-0.0146598641843
2012-09-06	19101.929688	19216.080078	19076.789062	19209.300781	1360569200	19209.300781	0.0033549351323
2012-09-07	19537.929688	19829.019531	19484.240234	19802.160156	3303572400	19802.160156	0.0308631418582
2012-09-10	19876.410156	19930.369141	19764.689453	19827.169922	3198134800	19827.169922	0.00126298170518
2012-09-11	19757.369141	19907.300781	19658.710938	19857.880859	1623644500	19857.880859	0.0015489319515
2012-09-12	19996.140625	20118.189453	19996.140625	20075.390625	1365032900	20075.390625	0.0109533221367
2012-09-13	20061.970703	20146.769531	20009.5	20047.630859	1237079000	20047.630859	-0.0013827758831
2012-09-14	20479.380859	20648.099609	20475.740234	20629.779297	2554583000	20629.779297	0.0290382660223
2012-09-17	20758.490234	20758.490234	20591.439453	20658.109375	1548748900	20658.109375	0.00137326132249
2012-09-18	20622.119141	20712.689453	20568.119141	20601.929688	1445956300	20601.929688	-0.00271949799375
2012-09-19	20609.519531	20895.609375	20609.519531	20841.910156	1938983200	20841.910156	0.011648446123
2012-09-20	20816.769531	20816.769531	20578.560547	20590.919922	1501413600	20590.919922	-0.0120425734552
2012-09-21	20697.269531	20808.039062	20677.140625	20734.939453	1842999800	20734.939453	0.00699432232972
2012-09-24	20611.099609	20780.140625	20503.240234	20694.699219	977714200	20694.699219	-0.00194069696182
2012-09-25	20694.330078	20758.359375	20648.589844	20698.679688	1066825300	20698.679688	0.000192342442762
2012-09-26	20485.990234	20576.839844	20485.080078	20527.730469	1112532000	20527.730469	-0.00825894315854
2012-09-27	20487.359375	20850.490234	20487.359375	20762.289062	1740972000	20762.289062	0.0114264259926
2012-09-28	20757.970703	20889.900391	20725.519531	20840.380859	1403623200	20840.380859	0.00376123252917
2012-10-01	20840.380859	20840.380859	20840.380859	20840.380859	0	20840.380859	0.0
2012-10-03	20951.380859	21005.679688	20799.820312	20888.279297	1378884900	20888.279297	0.00229834753616
2012-10-04	20914.320312	20947.300781	20835.060547	20907.949219	1025617100	20907.949219	0.000941672682576
2012-10-05	21007.599609	21021.240234	20924.730469	21012.380859	1290461900	21012.380859	0.00499482942617
2012-10-08	20979.529297	20981.630859	20807.929688	20824.560547	1350069800	20824.560547	-0.00893855452461
2012-10-09	20926.830078	21093.099609	20926.830078	20937.279297	1542861900	20937.279297	0.0054127792875
2012-10-10	20785.060547	20941.890625	20767.359375	20919.599609	1236864700	20919.599609	-0.000844411909934
2012-10-11	20813.050781	21013.449219	20813.050781	20999.050781	2550414800	20999.050781	0.00379792985932
2012-10-12	21051.089844	21236.570312	21051.089844	21136.429688	2318876200	21136.429688	0.00654214842531
2012-10-15	21137.609375	21184.429688	21076.949219	21148.25	1352365700	21148.25	0.000559238820107
2012-10-16	21257.089844	21257.089844	21120.169922	21207.070312	1498826100	21207.070312	0.00278133235611
2012-10-17	21421.869141	21442.730469	21352.880859	21416.640625	1714967600	21416.640625	0.00988209639129
2012-10-18	21490.859375	21606.320312	21476.300781	21518.710938	2154856400	21518.710938	0.00476593480683
2012-10-19	21565.75	21591.619141	21522.910156	21551.759766	1639351400	21551.759766	0.00153581820469
2012-10-22	21440.009766	21699.070312	21431.240234	21697.550781	1466782700	21697.550781	0.006764691913
2012-10-24	21561.589844	21802.490234	21533.240234	21763.779297	1711748800	21763.779297	0.00305234985591
2012-10-25	21792.669922	21839.640625	21710.839844	21810.230469	1633405600	21810.230469	0.00213433390249
2012-10-26	21847.699219	21847.699219	21527.539062	21545.570312	1655334600	21545.570312	-0.0121346795201
2012-10-29	21478.119141	21561.970703	21397.089844	21511.050781	1430951700	21511.050781	-0.00160216371626
2012-10-30	21549.169922	21575.029297	21338.650391	21428.580078	1426440700	21428.580078	-0.00383387607791
2012-10-31	21539.490234	21648.640625	21496.919922	21641.820312	1546082800	21641.820312	0.00995120690329
2012-11-01	21573.929688	21832.560547	21506.050781	21821.869141	1671155300	21821.869141	0.00831948636502
2012-11-02	22066.289062	22149.699219	22019.650391	22111.330078	1853113600	22111.330078	0.0132647178447
2012-11-05	22044.210938	22141.130859	21990.679688	22006.400391	1165502600	22006.400391	-0.0047455167387
2012-11-06	21959.990234	22008.859375	21832.279297	21944.429688	1317598200	21944.429688	-0.00281603087733
2012-11-07	22020.400391	22099.849609	21811.189453	22099.849609	1555286100	22099.849609	0.0070824315423
2012-11-08	21785.830078	21871.849609	21555.75	21566.910156	1668424200	21566.910156	-0.0241150714792
2012-11-09	21433.599609	21525.490234	21330.339844	21384.380859	1455863300	21384.380859	-0.00846339580773
2012-11-12	21367.570312	21462.449219	21339.189453	21430.300781	922157200	21430.300781	0.00214735803214
2012-11-13	21372.869141	21399.609375	21181.919922	21188.650391	1349937200	21188.650391	-0.011276108183
2012-11-14	21250.970703	21446.359375	21221.310547	21441.990234	1302165900	21441.990234	0.0119563935562
2012-11-15	21188.939453	21288.480469	21098.410156	21108.929688	1408099400	21108.929688	-0.0155330984841
2012-11-16	21203.820312	21205.310547	21105.210938	21159.009766	1146325100	21159.009766	0.00237245936863
2012-11-19	21209.949219	21303.099609	21136.320312	21262.060547	1100673100	21262.060547	0.00487030263418
2012-11-20	21478.0	21478.0	21213.119141	21228.279297	1169937500	21228.279297	-0.00158880414837
2012-11-21	21367.550781	21530.439453	21229.140625	21524.359375	1358588100	21524.359375	0.0139474365236
2012-11-22	21595.589844	21774.400391	21517.910156	21743.199219	1449478500	21743.199219	0.0101670781549
2012-11-23	21729.720703	21924.060547	21723.349609	21913.980469	1337229900	21913.980469	0.00785446742588
2012-11-26	21986.359375	21986.359375	21827.269531	21861.810547	1074310800	21861.810547	-0.00238066845381
2012-11-27	21969.710938	22002.859375	21820.150391	21844.029297	1205019200	21844.029297	-0.000813347547852
2012-11-28	21764.910156	21764.910156	21629.580078	21708.980469	1272896700	21708.980469	-0.00618241379206
2012-11-29	21821.050781	21996.400391	21786.029297	21922.890625	1272038400	21922.890625	0.00985353302544
2012-11-30	21949.400391	22091.609375	21918.550781	22030.390625	1829162400	22030.390625	0.00490355044136
2012-12-03	22070.439453	22162.470703	21716.769531	21767.849609	1222931400	21767.849609	-0.0119172201923
2012-12-04	21786.070312	21853.150391	21687.880859	21799.970703	1236799200	21799.970703	0.00147562090776
2012-12-05	21819.009766	22274.039062	21804.929688	22270.910156	2465522000	22270.910156	0.0216027562338
2012-12-06	22355.890625	22355.890625	22215.080078	22249.810547	1474980800	22249.810547	-0.000947406677689
2012-12-07	22294.730469	22371.400391	22188.070312	22191.169922	1830833200	22191.169922	-0.00263555614894
2012-12-10	22377.560547	22377.560547	22235.759766	22276.720703	1388628000	22276.720703	0.00385517218338
2012-12-11	22295.990234	22393.199219	22244.019531	22323.939453	1585416300	22323.939453	0.00211964546441
2012-12-12	22412.900391	22508.009766	22412.900391	22503.349609	1856501400	22503.349609	0.00803667096382
2012-12-13	22500.990234	22563.140625	22380.779297	22445.580078	1475964000	22445.580078	-0.00256715253523
2012-12-14	22396.720703	22636.429688	22396.720703	22605.980469	1771220400	22605.980469	0.00714619049464
2012-12-17	22590.759766	22625.410156	22453.589844	22513.609375	1451263500	22513.609375	-0.00408613526525
2012-12-18	22525.460938	22588.480469	22449.740234	22494.730469	3217316000	22494.730469	-0.000838555279411
2012-12-19	22654.650391	22683.720703	22562.019531	22623.369141	1577167800	22623.369141	0.0057186136183
2012-12-20	22602.990234	22661.740234	22483.949219	22659.779297	1620967700	22659.779297	0.00160940467236
2012-12-21	22565.089844	22565.089844	22423.160156	22506.289062	1805720400	22506.289062	-0.00677368623005
2012-12-24	22494.710938	22577.560547	22494.710938	22541.179688	560264800	22541.179688	0.0015502611694
2012-12-26	22541.179688	22541.179688	22541.179688	22541.179688	0	22541.179688	0.0
2012-12-27	22705.460938	22718.830078	22608.599609	22619.779297	1053372600	22619.779297	0.00348693413956
2012-12-28	22706.330078	22706.330078	22628.460938	22666.589844	1043816200	22666.589844	0.00206945197764
2012-12-31	22584.439453	22698.330078	22566.890625	22656.919922	685413000	22656.919922	-0.000426615651783
2013-01-02	22860.25	23317.390625	22860.25	23311.980469	2129252800	23311.980469	0.028912162344
2013-01-03	23390.539062	23400.740234	23234.429688	23398.599609	2211207000	23398.599609	0.00371564913222
2013-01-04	23370.359375	23370.359375	23172.279297	23331.089844	1505752800	23331.089844	-0.00288520535964
2013-01-07	23345.199219	23402.449219	23254.230469	23329.75	1401515000	23329.75	-5.74274073332e-05
2013-01-08	23264.029297	23264.029297	23088.400391	23111.189453	1461679100	23111.189453	-0.00936831929189
2013-01-09	23154.710938	23235.390625	23141.669922	23218.470703	1518554800	23218.470703	0.00464196142817
2013-01-10	23240.070312	23477.890625	23165.640625	23354.310547	1911808400	23354.310547	0.00585050780207
2013-01-11	23478.810547	23486.599609	23212.900391	23264.070312	1526867400	23264.070312	-0.00386396484788
2013-01-14	23326.820312	23441.939453	23292.070312	23413.259766	1559383600	23413.259766	0.00641286980306
2013-01-15	23388.470703	23515.859375	23306.169922	23381.509766	1450147700	23381.509766	-0.0013560691812
2013-01-16	23390.189453	23390.189453	23203.240234	23356.990234	1370170300	23356.990234	-0.0010486718884
2013-01-17	23471.669922	23504.730469	23222.960938	23339.759766	1316299000	23339.759766	-0.000737700698051
2013-01-18	23509.490234	23606.5	23450.769531	23601.779297	1934485200	23601.779297	0.0112263165357
2013-01-21	23565.960938	23639.630859	23535.470703	23590.910156	1104208000	23590.910156	-0.000460522101458
2013-01-22	23596.380859	23685.550781	23498.960938	23658.990234	1361101400	23658.990234	0.00288586059418
2013-01-23	23700.449219	23710.869141	23540.419922	23635.099609	1536963300	23635.099609	-0.00100979056011
2013-01-24	23585.099609	23688.789062	23547.789062	23598.900391	1428556300	23598.900391	-0.00153158728327
2013-01-25	23653.539062	23666.390625	23481.369141	23580.429688	1620959000	23580.429688	-0.000782693375283
2013-01-28	23621.949219	23736.019531	23621.949219	23671.880859	1443566900	23671.880859	0.00387826567242
2013-01-29	23659.109375	23707.109375	23602.849609	23655.169922	3153976000	23655.169922	-0.000705940398211
2013-01-30	23767.330078	23916.160156	23765.570312	23822.060547	1961876000	23822.060547	0.00705514378253
2013-01-31	23799.169922	23799.169922	23667.939453	23729.529297	1829300400	23729.529297	-0.00388426726636
2013-02-01	23763.339844	23763.339844	23571.300781	23721.839844	1629063500	23721.839844	-0.000324045745019
2013-02-04	23866.800781	23944.740234	23637.179688	23685.009766	2739062400	23685.009766	-0.0015525810073
2013-02-05	23406.990234	23406.990234	23104.269531	23148.529297	2488035600	23148.529297	-0.0226506332191
2013-02-06	23292.429688	23355.369141	23204.050781	23256.929688	1654525000	23256.929688	0.00468281978562
2013-02-07	23259.820312	23298.130859	23134.779297	23177.0	2020632400	23177.0	-0.00343681169751
2013-02-08	23101.089844	23267.199219	23101.089844	23215.160156	1825561400	23215.160156	0.00164646658325
2013-02-11	23215.160156	23215.160156	23215.160156	23215.160156	0	23215.160156	0.0
2013-02-12	23215.160156	23215.160156	23215.160156	23215.160156	0	23215.160156	0.0
2013-02-13	23215.160156	23215.160156	23215.160156	23215.160156	0	23215.160156	0.0
2013-02-14	23460.310547	23469.259766	23300.599609	23413.25	1528919300	23413.25	0.00853277955736
2013-02-15	23315.410156	23446.769531	23284.050781	23444.560547	1055545200	23444.560547	0.00133730033208
2013-02-18	23477.490234	23477.490234	23309.550781	23381.939453	1033227800	23381.939453	-0.00267102869659
2013-02-19	23368.220703	23454.189453	23139.080078	23143.910156	1434540900	23143.910156	-0.0101800493273
2013-02-20	23310.929688	23310.929688	23163.859375	23307.410156	1562429800	23307.410156	0.00706449337635
2013-02-21	23026.179688	23026.179688	22828.169922	22906.669922	2061812600	22906.669922	-0.0171936835246
2013-02-22	22840.320312	22850.25	22674.589844	22782.439453	1623906800	22782.439453	-0.00542333169435
2013-02-25	22852.890625	22876.029297	22777.630859	22820.080078	1074747100	22820.080078	0.00165217711113
2013-02-26	22639.970703	22769.070312	22510.759766	22519.689453	1520934400	22519.689453	-0.0131634343076
2013-02-27	22656.400391	22656.400391	22445.339844	22577.009766	1682329600	22577.009766	0.00254534207142
2013-02-28	22826.419922	23031.689453	22734.839844	23020.269531	2105669200	23020.269531	0.0196332361811
2013-03-01	22957.089844	23015.679688	22868.689453	22880.220703	2069275200	22880.220703	-0.0060837179952
2013-03-04	22866.509766	22866.509766	22466.080078	22537.810547	2172137600	22537.810547	-0.0149653344889
2013-03-05	22621.599609	22661.490234	22523.689453	22560.5	1843253400	22560.5	0.00100672835778
2013-03-06	22750.580078	22808.810547	22664.939453	22777.839844	1755859400	22777.839844	0.0096336448217
2013-03-07	22729.289062	22843.730469	22656.369141	22771.439453	1282193100	22771.439453	-0.000280992009946
2013-03-08	22839.269531	23220.519531	22839.269531	23091.949219	1852113200	23091.949219	0.0140750771009
2013-03-11	23131.439453	23246.289062	23064.929688	23090.820312	1292207200	23090.820312	-4.88874710962e-05
2013-03-12	23133.0	23262.019531	22879.179688	22890.599609	1564247400	22890.599609	-0.00867100866468
2013-03-13	22901.119141	22901.119141	22487.330078	22556.650391	1821517600	22556.650391	-0.0145889239996
2013-03-14	22484.25	22655.880859	22305.539062	22619.179688	1927863000	22619.179688	0.002772100286
2013-03-15	22705.919922	22799.669922	22494.039062	22533.109375	2906999600	22533.109375	-0.00380519162
2013-03-18	22185.320312	22185.320312	21997.720703	22083.359375	2245928400	22083.359375	-0.0199595179039
2013-03-19	22138.099609	22218.849609	22030.660156	22041.859375	1655008800	22041.859375	-0.00187924306693
2013-03-20	21990.039062	22302.5	21975.900391	22256.439453	1771354000	22256.439453	0.0097351169132
2013-03-21	22285.810547	22403.789062	22179.5	22225.880859	1622168700	22225.880859	-0.00137302258362
2013-03-22	22186.240234	22232.070312	22033.179688	22115.300781	1515505100	22115.300781	-0.00497528438587
2013-03-25	22327.529297	22351.080078	22201.060547	22251.150391	1543646900	22251.150391	0.00614278825982
2013-03-26	22208.060547	22346.269531	22088.560547	22311.080078	1730124000	22311.080078	0.00269332982551
2013-03-27	22385.470703	22529.369141	22366.019531	22464.820312	1674301500	22464.820312	0.00689075712438
2013-03-28	22390.349609	22390.349609	22132.330078	22299.630859	2203094400	22299.630859	-0.0073532505805
2013-04-01	22299.630859	22299.630859	22299.630859	22299.630859	0	22299.630859	0.0
2013-04-02	22203.929688	22449.460938	22203.929688	22367.820312	1524778400	22367.820312	0.00305787362271
2013-04-03	22527.119141	22527.119141	22283.160156	22337.490234	1238359400	22337.490234	-0.0013559693156
2013-04-04	22337.490234	22337.490234	22337.490234	22337.490234	0	22337.490234	0.0
2013-04-05	22230.929688	22230.929688	21703.279297	21726.900391	2324356800	21726.900391	-0.0273347559016
2013-04-08	21733.779297	21772.230469	21612.050781	21718.050781	1362666000	21718.050781	-0.000407311205958
2013-04-09	21800.240234	21979.080078	21800.240234	21870.339844	1350849700	21870.339844	0.00701209627584
2013-04-10	21963.369141	22038.890625	21858.810547	22034.560547	1484676600	22034.560547	0.0075088317864
2013-04-11	22198.490234	22251.619141	22058.300781	22101.269531	1423110500	22101.269531	0.00302747058911
2013-04-12	22185.359375	22185.359375	22049.580078	22089.050781	1304977800	22089.050781	-0.00055285285684
2013-04-15	21998.740234	21998.740234	21735.310547	21772.669922	1514316600	21772.669922	-0.0143229721429
2013-04-16	21571.580078	21813.550781	21475.330078	21672.029297	1641271700	21672.029297	-0.0046223373321
2013-04-17	21794.689453	21798.570312	21550.720703	21569.669922	1913726200	21569.669922	-0.00472310984806
2013-04-18	21440.330078	21618.070312	21423.25	21512.519531	1413713300	21512.519531	-0.00264957188528
2013-04-19	21517.939453	22016.970703	21496.289062	22013.570312	1998233200	22013.570312	0.0232911249785
2013-04-22	22038.130859	22131.650391	21956.529297	22044.369141	1290323900	22044.369141	0.00139908377258
