Date	Open_AAPL	High_AAPL	Low_AAPL	Close_AAPL	Volume_AAPL	AdjClose_AAPL	Return_AAPL
2011-04-01	351.110012	351.589996	343.300007	344.560009	104665400	44.834584	-0.0113339644301
2011-04-04	344.30999	344.60001	338.400002	341.189999	115021200	44.396074	-0.00978061935402
2011-04-05	336.990009	342.249996	336.0	338.889999	120682800	44.096795	-0.0067411140904
2011-04-06	341.220013	343.899994	337.139999	338.039993	100634800	43.986192	-0.00250818681947
2011-04-07	338.099995	340.430008	336.029987	338.079994	93361800	43.991397	0.000118332589464
2011-04-08	339.92001	340.150002	333.949993	335.060005	94383800	43.598432	-0.00893276928669
2011-04-11	334.060009	335.670006	330.019997	330.799988	99736700	43.044113	-0.0127141957766
2011-04-12	330.489994	333.729988	330.200001	332.399998	106409800	43.252308	0.00483678220992
2011-04-13	335.020004	336.140003	332.52	336.12999	86555000	43.73766	0.0112214127394
2011-04-14	334.799999	336.0	332.05999	332.419998	75450200	43.254911	-0.0110373760279
2011-04-15	333.299992	333.639999	326.800003	327.459991	113401400	42.609508	-0.0149209184594
2011-04-18	326.099987	332.230007	320.160011	331.849998	152474700	43.180742	0.0134062566505
2011-04-19	333.099987	337.979992	331.709995	337.859989	104844600	43.962769	0.0181105503004
2011-04-20	343.509998	345.749996	341.499992	342.41	175166600	44.554822	0.0134671453475
2011-04-21	355.000008	355.129997	348.519993	350.699989	188452600	45.633526	0.0242107128158
2011-04-25	350.340008	353.749992	350.300007	353.010002	66636500	45.934108	0.00658686773404
2011-04-26	353.620003	354.989994	349.349998	350.42001	84700000	45.597095	-0.00733687916613
2011-04-27	352.239998	352.349987	347.099987	350.14999	89053300	45.56196	-0.000770553474953
2011-04-28	346.190006	349.750008	345.520004	346.749992	90239800	45.119548	-0.00971011782636
2011-04-29	346.780006	353.949997	346.669991	350.12999	251586300	45.559357	0.00974763754282
2011-05-02	349.739994	350.469997	345.500004	346.279995	110678400	45.058391	-0.0109958970668
2011-05-03	347.989994	349.890011	345.620007	348.200012	78337000	45.308226	0.00554469421689
2011-05-04	348.259987	351.830002	346.880009	349.570004	97312600	45.486491	0.00393449525038
2011-05-05	348.39999	350.950008	346.050003	346.749992	83992300	45.119548	-0.00806707644254
2011-05-06	349.690006	350.0	346.210007	346.660004	70033600	45.107838	-0.000259532741773
2011-05-09	347.860004	349.200008	346.529987	347.599998	51186800	45.230152	0.00271159083262
2011-05-10	348.889988	349.690006	346.660004	349.450001	70522900	45.470876	0.00532220187984
2011-05-11	349.020004	350.0	345.239998	347.230003	84000000	45.182007	-0.00635283560405
2011-05-12	346.119991	347.119987	342.269997	346.569988	80500000	45.096125	-0.00190080090953
2011-05-13	345.660007	346.250008	340.350006	340.499996	81529000	44.30629	-0.0175144760221
2011-05-16	339.199993	341.220013	332.600002	333.299992	112443800	43.369417	-0.0211453723614
2011-05-17	331.999989	336.140003	330.73	336.140003	113083600	43.738962	0.00852086621317
2011-05-18	336.469997	341.049995	336.0	339.869995	83694100	44.224314	0.0110965596303
2011-05-19	342.080006	342.41	338.669994	340.53001	65292500	44.310196	0.00194196341858
2011-05-20	339.560001	340.949993	335.020004	335.220009	84492100	43.619252	-0.0155933410902
2011-05-23	329.970009	335.98	329.42001	334.39999	95900000	43.51255	-0.00244621342888
2011-05-24	335.499989	335.899998	331.34	332.190006	80481800	43.224984	-0.00660880596518
2011-05-25	333.430008	338.560005	332.849995	336.779991	73556000	43.822239	0.0138173561846
2011-05-26	335.970013	336.890007	334.430004	335.000004	55640200	43.590624	-0.00528533012656
2011-05-27	334.799999	337.629997	334.310001	337.409992	50899800	43.904215	0.00719400116869
2011-05-31	341.10001	347.82999	341.000008	347.82999	104438600	45.260078	0.0308822968364
2011-06-01	348.869987	352.130009	344.649998	345.509991	138670700	44.958197	-0.00666991780262
2011-06-02	346.5	347.980007	344.300003	346.099991	84695800	45.034969	0.00170763075752
2011-06-03	343.180004	345.330013	342.009991	343.44001	78312500	44.688849	-0.00768558317427
2011-06-06	345.700008	347.049999	337.810001	338.039993	115485300	43.986192	-0.0157233183607
2011-06-07	338.17001	338.219997	331.900013	332.039989	132446300	43.205464	-0.0177493882626
2011-06-08	331.78001	334.799999	330.649998	332.239994	83430900	43.231488	0.000602331223662
2011-06-09	333.250004	333.669987	330.75	331.48999	68772200	43.133897	-0.00225740552812
2011-06-10	330.549995	331.660007	325.509987	325.900009	108488800	42.406522	-0.0168631876689
2011-06-13	327.200012	328.309998	325.070004	326.599998	82368300	42.497605	0.00214785357781
2011-06-14	329.999996	333.250004	329.309994	332.439999	83642300	43.257513	0.0178811958933
2011-06-15	329.750004	330.300003	324.880013	326.749989	99799000	42.517122	-0.0171158938333
2011-06-16	326.900005	328.679993	318.330009	325.159992	127647800	42.31023	-0.00486608665563
2011-06-17	328.990013	329.249992	319.359993	320.259987	153755000	41.672635	-0.0150695233753
2011-06-20	317.360001	317.700008	310.500004	315.320007	160161400	41.029838	-0.0154249185347
2011-06-21	316.680012	325.800007	315.200005	325.299995	123345600	42.328447	0.031650356504
2011-06-22	325.159992	328.899998	322.380009	322.610001	97645800	41.978421	-0.00826928519253
2011-06-23	318.94001	331.689995	318.119991	331.230011	139939800	43.100068	0.0267196091058
2011-06-24	331.369987	333.150002	325.090004	326.350006	109951800	42.465076	-0.0147329697949
2011-06-27	327.590008	333.900005	327.25	332.039989	84953400	43.205464	0.017435221357
2011-06-28	333.650013	336.699989	333.439995	335.26001	73574900	43.624457	0.00969768545941
2011-06-29	336.040001	336.369995	331.880013	334.040009	88136300	43.465709	-0.00363896793031
2011-06-30	334.699997	336.12999	332.840008	335.670006	80738700	43.677806	0.00487963971783
2011-07-01	335.950012	343.500011	334.200012	343.260006	108828300	44.665426	0.0226114837362
2011-07-05	343.0	349.830009	342.499989	349.43	88763500	45.468274	0.0179747082229
2011-07-06	348.949989	354.099987	346.709991	351.759987	111156500	45.771455	0.00666796808693
2011-07-07	354.669987	357.999996	354.000011	357.200005	99915900	46.479317	0.0154651408831
2011-07-08	353.339996	359.999989	352.199997	359.709995	122408300	46.80592	0.00702684594096
2011-07-11	356.340012	359.769997	352.820011	354.000011	110668600	46.062929	-0.0158738680919
2011-07-12	353.529987	357.679989	348.619995	353.749992	112902300	46.030397	-0.000706251224276
2011-07-13	358.32999	359.999989	356.380013	358.019997	97909700	46.586015	0.0120706758189
2011-07-14	361.009998	361.610012	356.340012	357.770004	107633400	46.553486	-0.000698256762249
2011-07-15	361.170002	364.999996	359.17001	364.919994	121116800	47.483851	0.0199848621433
2011-07-18	365.429993	374.64999	365.280003	373.800011	143163300	48.63933	0.0243341467818
2011-07-19	378.0	378.650002	373.32	376.849987	204786400	49.036197	0.00815938459679
2011-07-20	396.119987	396.270004	385.999996	386.89999	235335100	50.343916	0.0266684424977
2011-07-21	386.950005	390.060009	383.900002	387.290012	131633600	50.394666	0.00100806619811
2011-07-22	388.319996	395.050003	387.749996	393.300003	129182200	51.176694	0.0155180709006
2011-07-25	390.350002	399.999996	389.619999	398.499989	147451500	51.853323	0.0132214284885
2011-07-26	399.999996	404.499992	399.679989	403.410007	119145600	52.492221	0.0123212547053
2011-07-27	400.589996	402.640003	392.14999	392.59	164831100	51.084308	-0.0268213646361
2011-07-28	391.619991	396.989994	388.130005	391.819996	148508500	50.984114	-0.00196134593817
2011-07-29	387.640007	395.150005	384.000004	390.479992	158146100	50.809751	-0.0034199476331
2011-08-01	397.779999	399.500011	392.369995	396.749989	153209000	51.62561	0.0160571343875
2011-08-02	397.650009	397.900002	388.35001	388.909996	159884900	50.605461	-0.019760521958
2011-08-03	390.980003	393.549995	382.23999	392.57	183127000	51.081705	0.00941092108617
2011-08-04	389.410007	391.320011	377.349998	377.369999	217851900	49.103862	-0.0387192048503
2011-08-05	380.440002	383.499992	362.570007	373.620007	301147700	48.615908	-0.0099371817231
2011-08-08	361.689987	367.769993	353.019989	353.210007	285958400	45.960133	-0.0546276951158
2011-08-09	361.299992	374.609989	355.000008	374.010002	270645900	48.666655	0.058888471885
2011-08-10	371.14999	374.64999	362.499992	363.690006	219664200	47.323804	-0.0275928353818
2011-08-11	370.519989	375.450008	364.71999	373.700008	185492300	48.626318	0.0275234425364
2011-08-12	378.069988	379.640011	374.230007	376.98999	132244000	49.054414	0.00880379221803
2011-08-15	379.629997	384.970013	378.089989	383.410004	115136000	49.889795	0.0170296805503
2011-08-16	381.52	383.370003	376.060009	380.480003	124687500	49.508539	-0.00764196365209
2011-08-17	382.310005	384.519989	378.0	380.440002	110515300	49.503334	-0.000105133379113
2011-08-18	370.839996	372.649998	361.370007	366.050007	212858800	47.63089	-0.0378246038944
2011-08-19	362.169998	366.999989	356.000004	356.029991	193972100	46.327073	-0.0273733495217
2011-08-22	364.509998	364.879993	355.089996	356.439987	133828800	46.380422	0.00115157286108
2011-08-23	360.299995	373.640007	357.0	373.600006	164208800	48.613305	0.0481427918012
2011-08-24	373.46999	378.959995	370.599991	376.180012	156566900	48.949019	0.00690580490259
2011-08-25	365.079998	375.450008	364.999996	373.720009	217836500	48.62892	-0.00653943646961
2011-08-26	371.169991	383.799999	370.799995	383.579994	160369300	49.911914	0.0263833537738
2011-08-29	388.179993	391.499989	387.999989	389.969994	101317300	50.743389	0.0166588482261
2011-08-30	388.250008	391.839996	386.209988	389.989994	104480600	50.745991	5.12776156909e-05
2011-08-31	390.570007	392.080002	381.860008	384.830009	130646600	50.074568	-0.0132310550404
2011-09-01	385.819992	387.34	380.720009	381.030003	85931300	49.580106	-0.00987451354548
2011-09-02	374.740005	378.0	371.830006	374.050003	109734800	48.67186	-0.0183187587376
2011-09-06	367.37001	380.330013	366.480003	379.740013	127424500	49.412251	0.0152118904024
2011-09-07	385.560013	385.599987	382.000011	383.929989	87644200	49.957456	0.0110338021233
2011-09-08	382.399994	388.609989	382.310005	384.140007	104039600	49.984784	0.000547025453018
2011-09-09	383.929989	385.999996	375.020012	377.479988	141203300	49.118174	-0.0173374761407
2011-09-12	372.999992	380.880013	371.899994	379.939991	116958100	49.438272	0.00651689535527
2011-09-13	382.139988	386.209988	380.250011	384.619991	110140100	50.04724	0.012317744439
2011-09-14	387.019993	392.209991	385.759991	389.299992	133681100	50.656207	0.0121678438212
2011-09-15	391.43	393.660011	389.900005	392.959995	104454700	51.132452	0.00940151322423
2011-09-16	395.540001	400.500008	395.030003	400.500008	174628300	52.113568	0.0191877361954
2011-09-19	397.000008	413.229992	395.199993	411.630009	205965200	53.561818	0.027790267594
2011-09-20	415.250011	422.860012	411.189999	413.449997	193938500	53.798637	0.00442141452331
2011-09-21	419.639992	421.589996	412.000004	412.140007	151494000	53.628179	-0.00316844458346
2011-09-22	401.030006	409.820007	396.700001	401.820011	242120200	52.285328	-0.0250400260654
2011-09-23	400.280003	406.73999	399.850006	404.299988	136569300	52.608026	0.00617186526974
2011-09-26	399.859993	403.980007	391.300011	403.170002	203219100	52.460991	-0.00279491574156
2011-09-27	408.729996	409.250008	398.060005	399.260006	158124400	51.952217	-0.00969813932794
2011-09-28	400.189987	403.740002	396.51001	397.009995	107409400	51.659443	-0.0056354476653
2011-09-29	401.919987	402.210007	386.209988	390.570007	162771700	50.821463	-0.01622123568
2011-09-30	387.119995	388.889996	381.179993	381.319996	136910200	49.61784	-0.0236833599222
2011-10-03	380.369987	382.639999	373.17001	374.600002	167274800	48.743426	-0.0176229759296
2011-10-04	374.569988	381.800007	354.23999	372.500008	308419300	48.470172	-0.00560596622814
2011-10-05	367.860008	379.819988	360.299995	378.249992	196617400	49.218368	0.0154362150809
2011-10-06	373.330013	384.779995	371.799992	377.369999	203145600	49.103862	-0.00232648916762
2011-10-07	375.780003	377.739994	368.490009	369.799999	133864500	48.118844	-0.0200598885684
2011-10-10	379.090012	388.809994	378.209991	388.809994	110628700	50.592448	0.0514061393495
2011-10-11	392.57	403.179989	391.499989	400.289989	151421900	52.08624	0.0295259877522
2011-10-12	407.340004	409.250008	400.139999	402.190006	155571500	52.333472	0.00474658950233
2011-10-13	404.980003	408.429989	402.849995	408.429989	106546300	53.145427	0.0155150225844
2011-10-14	416.829994	421.999992	415.270012	421.999992	143341800	54.911173	0.0332247965568
2011-10-17	421.740013	426.699993	415.939987	419.990013	171511200	54.649632	-0.00476298330032
2011-10-18	421.759987	424.80999	415.990002	422.239998	220400600	54.942403	0.00535723644031
2011-10-19	401.349987	408.420002	397.799999	398.619991	276014900	51.868938	-0.055939762955
2011-10-20	399.999996	400.349991	394.210011	395.310009	137317600	51.438238	-0.00830362094555
2011-10-21	398.100006	399.140003	390.750011	392.870007	155311100	51.120742	-0.00617237316721
2011-10-24	396.179989	406.500011	395.399998	405.770008	125534500	52.799307	0.0328353019602
2011-10-25	405.029991	406.549999	397.37999	397.770012	107606800	51.758337	-0.0197155996763
2011-10-26	401.76001	402.549988	393.150013	400.60001	114076200	52.12658	0.00711466058115
2011-10-27	407.560009	408.999989	401.889999	404.69001	123666200	52.658776	0.0102096857304
2011-10-28	403.000011	406.349995	402.509987	404.949989	80710700	52.692605	0.000642419033819
2011-10-31	402.419998	409.330009	401.050007	404.779999	96375300	52.670486	-0.000419774273829
2011-11-01	397.410004	399.500011	393.220001	396.51001	132947500	51.594384	-0.0204308348322
2011-11-02	400.090012	400.440006	395.110004	397.410004	81837700	51.711492	0.00226978192045
2011-11-03	399.069988	403.399994	395.359997	403.07	110346600	52.447978	0.0142422113831
2011-11-04	402.030003	403.439995	399.160004	400.240002	75557300	52.079735	-0.00702110956499
2011-11-07	399.910007	399.999996	396.130001	399.730003	67568900	52.013374	-0.00127421923326
2011-11-08	402.210007	407.999992	401.560005	406.229992	100110500	52.85916	0.0162609331977
2011-11-09	396.969994	400.890003	394.230011	395.279995	139671000	51.434333	-0.0269551578194
2011-11-10	397.029995	397.209999	382.150002	385.220005	186188100	50.125314	-0.0254502960114
2011-11-11	386.609997	388.700005	380.259998	384.619991	163446500	50.04724	-0.00155757627773
2011-11-14	383.519993	385.249992	378.200005	379.260002	108226300	49.349791	-0.0139358134435
2011-11-15	380.800011	389.499996	379.449993	388.829994	107702700	50.595051	0.0252333388808
2011-11-16	389.250004	391.140007	384.320011	384.770008	87302600	50.06676	-0.0104415548469
2011-11-17	383.980003	384.57999	375.499996	377.41	119975100	49.109067	-0.0191283198673
2011-11-18	378.919994	379.990005	374.880009	374.94001	92984500	48.787668	-0.00654459592971
2011-11-21	370.400013	371.679989	365.910004	369.009995	111995100	48.016047	-0.015815902494
2011-11-22	371.02	377.930012	370.939999	376.510006	102255300	48.991958	0.0203246843706
2011-11-23	374.509987	375.840004	366.880013	366.990002	107067800	47.753203	-0.0252848640995
2011-11-25	368.419994	371.14999	363.320011	363.570004	63690200	47.308189	-0.00931903981394
2011-11-28	372.349991	376.719997	370.329998	376.12001	86603300	48.941212	0.0345188229463
2011-11-29	375.840004	378.830006	370.200008	373.199997	93963800	48.561256	-0.00776351840245
2011-11-30	381.290009	382.279991	378.300007	382.199989	101484600	49.732346	0.024115727155
2011-12-01	382.539997	389.000011	380.749996	387.93	96795300	50.477942	0.0149921743084
2011-12-02	389.82999	393.629997	388.580002	389.700001	94763900	50.708257	0.00456268601442
2011-12-05	393.489994	396.410007	390.390003	393.01001	89302500	51.13896	0.00849374491417
2011-12-06	392.509998	394.629993	389.379993	390.949989	70899500	50.870907	-0.00524165919682
2011-12-07	389.929993	390.940002	386.759987	389.09	76186600	50.628883	-0.00475761126099
2011-12-08	391.450001	395.5	390.23	390.659996	94089100	50.833173	0.00403504853149
2011-12-09	392.850006	394.039993	391.029991	393.62001	74248300	51.218334	0.0075769616034
2011-12-12	391.679993	393.89999	389.450008	391.839996	75266800	50.986716	-0.00452216973711
2011-12-13	392.999996	395.399998	387.099995	388.809994	84732200	50.592448	-0.00773275925439
2011-12-14	386.700012	387.380001	377.679993	380.19001	101721900	49.470805	-0.022170166583
2011-12-15	383.330002	383.739998	378.309994	378.939995	64050000	49.308152	-0.00328785836414
2011-12-16	380.360001	384.149994	379.569996	381.019989	105369600	49.578803	0.00548897066757
2011-12-19	382.470009	384.85001	380.480003	382.210003	58882600	49.733649	0.00312322990129
2011-12-20	387.76001	396.099987	387.259998	395.949997	84303800	51.521515	0.0359488200836
2011-12-21	396.689987	397.299988	392.009987	396.450008	65737000	51.586577	0.00126281224455
2011-12-22	397.000008	399.12999	396.099987	398.550003	50589700	51.859831	0.00529699809313
2011-12-23	399.690002	403.590012	399.489998	403.330006	67349800	52.481811	0.0119934829714
2011-12-27	403.099987	409.090004	403.020012	406.529999	66269000	52.898198	0.007933929719
2011-12-28	406.890007	408.250011	401.34	402.640003	57165500	52.392027	-0.00956877585887
2011-12-29	403.399994	405.650005	400.509995	405.120007	53994500	52.714728	0.00615935321609
2011-12-30	403.51001	406.280006	403.490009	405.000004	44915500	52.699113	-0.000296217026862
2012-01-03	409.399998	412.499989	408.999989	411.23	75555200	53.509768	0.015382706726
2012-01-04	410.000011	414.680012	409.279995	413.44001	65005500	53.797337	0.00537414028781
2012-01-05	414.950005	418.550007	412.670006	418.029995	67817400	54.394592	0.0111019435776
2012-01-06	419.770008	422.749996	419.220009	422.400002	79573200	54.963223	0.0104538149675
2012-01-09	425.499992	427.750004	421.349991	421.73	98506100	54.876041	-0.00158618791333
2012-01-10	425.909988	426.000004	421.500008	423.239994	64549100	55.072523	0.00358046966253
2012-01-11	422.680008	422.849998	419.309998	422.549992	53771200	54.982739	-0.00163028666764
2012-01-12	422.279999	422.900013	418.750011	421.389992	53146800	54.831799	-0.00274522518785
2012-01-13	419.699993	420.449997	418.659996	419.810009	56505400	54.626209	-0.00374946661881
2012-01-17	424.199989	425.98999	422.959988	424.700001	60724300	55.262501	0.0116481083284
2012-01-18	426.959999	429.46999	426.300011	429.110008	69197800	55.836337	0.0103838224767
2012-01-19	430.150005	431.370007	426.510002	427.750004	65434600	55.659372	-0.00316935188639
2012-01-20	427.489998	427.500011	419.750008	420.300007	103493600	54.689969	-0.0174167074684
2012-01-23	422.669994	428.449993	422.299999	427.409996	76515600	55.615129	0.0169164476945
2012-01-24	425.10001	425.10001	419.550003	420.409996	136909500	54.704281	-0.01637770183
2012-01-25	454.439987	454.449974	443.729996	446.659996	239578500	58.119964	0.0624390438474
2012-01-26	448.360008	448.789978	443.139996	444.62999	80996300	57.855817	-0.00454485828656
2012-01-27	444.339996	448.480011	443.769997	447.28001	74927300	58.200641	0.00596005756863
2012-01-30	445.709988	453.900002	445.390007	453.009995	94835300	58.946234	0.0128107351945
2012-01-31	455.589973	458.240021	453.070023	456.47998	97920900	59.397753	0.0076598447324
2012-02-01	458.410011	458.989998	455.550026	456.189987	67511500	59.360018	-0.000635293392327
2012-02-02	455.899994	457.169983	453.980003	455.120003	46699100	59.220791	-0.00234546761761
2012-02-03	457.300026	460.000008	455.560013	459.68	71649900	59.814143	0.0100193190598
2012-02-06	458.379997	464.979988	458.20002	463.969978	62353200	60.372361	0.00933254197088
2012-02-07	465.250008	469.749977	464.579979	468.830009	79055900	61.004754	0.0104748760778
2012-02-08	470.500008	476.789978	469.699989	476.680016	101972500	62.026207	0.0167438262271
2012-02-09	480.760002	496.750008	480.559998	493.170006	221053700	64.171905	0.0345934098469
2012-02-10	490.960022	497.619987	488.54998	493.419998	157825500	64.204434	0.00050690407274
2012-02-13	499.529991	503.830009	497.089989	502.600021	129304000	65.398951	0.0186048988455
2012-02-14	504.659988	509.56002	502.000008	509.459991	115099600	66.291579	0.0136489651034
2012-02-15	514.259995	526.290016	496.889984	497.669975	376530000	64.757447	-0.0231421852239
2012-02-16	491.500008	504.890007	486.62999	502.209999	236138000	65.3482	0.00912254925677
2012-02-17	503.109993	507.77002	500.299995	502.12001	133951300	65.336491	-0.000179178615478
2012-02-21	506.880013	514.850021	504.120003	514.850021	151398800	66.992936	0.0253525246711
2012-02-22	513.079994	515.489983	509.070023	513.039993	120825600	66.757413	-0.00351563932054
2012-02-23	515.079987	517.830009	509.499992	516.389977	142006900	67.193317	0.00652967184334
2012-02-24	519.669998	522.899979	518.640015	522.409981	103768000	67.976648	0.0116578706778
2012-02-27	521.309982	528.5	516.280014	525.760017	136895500	68.412559	0.00641265806458
2012-02-28	527.960014	535.410011	525.850006	535.410011	150096800	69.668228	0.018354363853
2012-02-29	541.560005	547.610023	535.700005	542.440025	238002800	70.582982	0.0131301459253
2012-03-01	548.169983	548.209984	538.769981	544.469978	170817500	70.847122	0.0037422618387
2012-03-02	544.240013	546.800018	542.519974	545.180008	107928100	70.939512	0.00130407555581
2012-03-05	545.420013	547.47998	526.000023	533.160027	202281100	69.375457	-0.0220477270833
2012-03-06	523.659996	533.690025	516.219986	530.259987	202559700	68.9981	-0.00543934434911
2012-03-07	536.800003	537.779999	523.299988	530.69001	199630200	69.054056	0.000810978853041
2012-03-08	534.689995	542.989998	532.120003	541.989975	129114300	70.524421	0.0212929563471
2012-03-09	544.209999	547.740013	543.110001	545.170021	104729800	70.938213	0.00586735763488
2012-03-12	548.979988	551.999977	547.000023	551.999977	101820600	71.826935	0.0125281137262
2012-03-13	557.540024	568.18	555.750023	568.099998	172713800	73.921891	0.0291667185854
2012-03-14	578.050026	594.719994	575.399979	589.580009	354711000	76.716897	0.0378102611038
2012-03-15	599.609985	600.009995	578.550011	585.559998	289929500	76.193808	-0.00681843271111
2012-03-16	584.719978	589.199974	577.999985	585.569984	206371900	76.195107	1.70486294635e-05
2012-03-19	598.37001	601.769981	589.050011	601.100006	225309000	78.215893	0.0265212043078
2012-03-20	599.51001	606.899979	591.480026	605.959984	204165500	78.84828	0.00808514709408
2012-03-21	602.73999	609.650002	601.410027	602.499985	161010500	78.39806	-0.00570995334331
2012-03-22	597.779984	604.499977	595.529999	599.340019	155967700	77.986882	-0.00524474712767
2012-03-23	600.490005	601.799995	594.399986	596.050011	107622200	77.558781	-0.00548939756304
2012-03-26	599.790016	607.150024	595.259979	606.97998	148935500	78.981003	0.0183373433886
2012-03-27	606.180016	616.280006	606.060013	614.480019	151782400	79.956917	0.0123563130744
2012-03-28	618.379974	621.450005	610.30999	617.62001	163865100	80.365497	0.00511000192766
2012-03-29	612.780006	616.560013	607.230026	609.859993	152059600	79.355754	-0.0125643844398
2012-03-30	608.769981	610.559982	597.939987	599.550011	182759500	78.014206	-0.0169054911885
2012-04-02	601.830009	618.769997	600.37999	618.63002	149587900	80.496921	0.0318238834604
2012-04-03	627.300018	632.209984	622.510002	629.319984	208639900	81.887913	0.0172800646623
2012-04-04	624.349991	625.859985	617.000023	624.30999	143245200	81.236006	-0.0079609673286
2012-04-05	626.980011	634.660027	623.400009	633.679977	160324500	82.45524	0.015008541902
2012-04-09	626.130005	639.840012	625.300026	636.229996	149384200	82.787052	0.00402414691898
2012-04-10	639.93	644.0	626.000015	628.440018	222431300	81.77341	-0.0122439678127
2012-04-11	636.199982	636.87001	623.339981	626.20002	174153700	81.481939	-0.00356437379828
2012-04-12	624.999992	631.330017	620.500023	622.769981	153584200	81.035618	-0.00547754515267
2012-04-13	624.109985	624.700012	603.509995	605.22998	214911200	78.753291	-0.0281644918164
2012-04-16	610.059998	610.279976	578.249977	580.13002	262696700	75.487252	-0.0414717779858
2012-04-17	578.93998	610.000023	571.910019	609.699989	256382000	79.334934	0.0509712818795
2012-04-18	613.720001	620.249977	602.709976	608.340012	238632800	79.157972	-0.00223056844038
2012-04-19	600.219986	604.729996	584.519974	587.439987	208679800	76.438434	-0.034355832158
2012-04-20	591.379997	594.620018	570.419998	572.980003	257746300	74.556883	-0.0246152478739
2012-04-23	570.610016	576.670021	556.620003	571.699974	241632300	74.390324	-0.00223398555972
2012-04-24	562.609993	567.690002	554.999992	560.280006	269037300	72.904343	-0.0199754607871
2012-04-25	615.639992	617.999992	605.999985	610.000023	226444400	79.373975	0.0887413799203
2012-04-26	614.269974	614.69001	602.12999	607.699997	134017100	79.074692	-0.00377054317867
2012-04-27	605.069977	606.180016	600.499992	603.000023	101680600	78.463126	-0.00773402949201
2012-04-30	597.800011	598.400024	582.999992	583.979988	126536200	75.988215	-0.0315423451266
2012-05-01	584.900009	596.759987	581.230019	582.130013	152749800	75.747494	-0.00316787280765
2012-05-02	580.239983	587.399986	578.859978	585.97998	106847300	76.248456	0.00661357852974
2012-05-03	590.499977	591.400024	580.300011	581.819992	97637400	75.707153	-0.00709919949068
2012-05-04	577.080017	578.359993	565.169998	565.25	132498100	73.551045	-0.0284795810509
2012-05-07	561.500008	572.770012	561.229988	569.480003	115029600	74.101459	0.00748342868548
2012-05-08	569.579979	571.500023	558.730011	568.18	124313000	73.9323	-0.00228280255588
2012-05-09	563.700005	573.980026	560.850006	569.180023	120176000	74.062425	0.00176005615949
2012-05-10	574.579987	575.87999	568.43998	570.519974	83300000	74.236781	0.00235417622364
2012-05-11	565.000008	574.470024	564.350006	566.710007	99886500	73.741023	-0.00667806434118
2012-05-14	562.569992	567.510025	557.599998	558.219986	88156600	72.636291	-0.0149812404962
2012-05-15	561.45002	563.219994	551.749985	553.169991	119084000	71.979179	-0.00904660729442
2012-05-16	554.050011	556.890022	541.039993	546.080002	140224000	71.056621	-0.0128170119862
2012-05-17	545.309998	547.500008	530.12001	530.12001	179305000	68.979886	-0.0292264812311
2012-05-18	533.959991	543.409981	522.180016	530.37999	183073100	69.013715	0.000490418322814
2012-05-21	534.499977	561.540009	534.04998	561.279976	157776500	73.034461	0.0582601009089
2012-05-22	569.550018	573.879997	552.580017	556.970024	173717600	72.473644	-0.00767879973811
2012-05-23	557.500023	572.800026	553.230019	570.559975	146224400	74.241986	0.0243997942204
2012-05-24	575.870003	576.499977	561.229988	565.320015	124057500	73.560156	-0.00918388686423
2012-05-25	564.590012	565.850014	558.469978	562.289986	82126800	73.165884	-0.00535985812754
2012-05-29	570.900009	574.0	565.309975	572.269974	95127200	74.464493	0.017748832229
2012-05-30	569.199997	579.98999	566.55999	579.169998	132357400	75.362333	0.0120572901772
2012-05-31	580.740021	581.499985	571.460022	577.730019	122918600	75.174961	-0.00248628184056
2012-06-01	569.159996	572.650009	560.520012	560.989983	130246900	72.996726	-0.0289755388101
2012-06-04	561.500008	567.499985	548.499977	564.289978	139248900	73.426126	0.00588245560493
2012-06-05	561.269989	566.470001	558.330002	562.830025	97053600	73.236155	-0.00258723986065
2012-06-06	567.770004	573.849983	565.499992	571.460022	100363900	74.359101	0.0153332189545
2012-06-07	577.290009	577.320023	570.5	571.720001	94941700	74.39293	0.000454940949327
2012-06-08	571.599998	580.580017	568.999992	580.319984	86879100	75.511971	0.0150423030791
2012-06-11	587.719994	588.499985	570.62999	571.169975	147816200	74.32136	-0.0157671821333
2012-06-12	574.459984	576.61998	566.70002	576.159996	108845100	74.970668	0.00873649244309
2012-06-13	574.520012	578.479996	570.379997	572.160011	73395000	74.450185	-0.0069424884943
2012-06-14	571.23999	573.500015	567.259979	571.529984	86393300	74.368205	-0.00110113896963
2012-06-15	570.999985	574.619987	569.550018	574.12999	83813800	74.706521	0.00454920217585
2012-06-18	570.959984	587.889984	570.37001	585.779976	110103000	76.222432	0.0202915485785
2012-06-19	583.400002	589.999992	583.100021	587.410027	90351100	76.434536	0.00278269788085
2012-06-20	588.209991	589.250015	580.799995	585.739975	89735800	76.217227	-0.00284307345046
2012-06-21	585.439995	588.219978	577.440025	577.669991	81587800	75.16715	-0.0137774233114
2012-06-22	579.040009	582.189987	575.420006	582.099998	71117900	75.743588	0.00766874891492
2012-06-25	577.299995	579.800026	570.37001	570.77002	76095600	74.269317	-0.0194639709965
2012-06-26	571.329979	574.489998	567.329994	572.030022	69134100	74.43327	0.00220754689315
2012-06-27	575.000023	576.739983	571.920006	574.499985	50749300	74.754665	0.00431789440394
2012-06-28	571.670013	574.0	565.610008	569.04998	70709100	74.045503	-0.00948652502155
