Date	Open_AAPL	High_AAPL	Low_AAPL	Close_AAPL	Volume_AAPL	AdjClose_AAPL	Return_AAPL	apple_RoC6	apple_RoC14	apple_MA6	apple_MA14	apple_MoM6	apple_MoM14	apple_EMA6	apple_EMA14	apple_WIILR6	apple_WIILR14	apple_K%6	apple_K%14	apple_OBV	apple_RSI6	apple_RSI14
2010-11-24	312.000011	315.400009	311.749992	314.799995	103431300	41.647558	0.0196611750021	0.0438011929605	-0.0109027235256	40.8482546667	41.1610777857	1.747663	-0.459077	40.8502991118	40.8841413959	17.4174825062	11.8798807817	-16.4174825062	-10.8798807817	3114983900.0	0.530805672838	0.460105821392
2010-11-26	313.739998	317.700008	312.940006	315.0	59396400	41.674018	0.000635331368048	0.0482529431197	-0.00671651831814	41.1679761667	41.1409494286	1.918329	-0.281797	41.0780873656	40.9859302764	15.5173437896	11.8787567377	-14.5173437896	-10.8787567377	3174380300.0	0.735472848706	0.466382363353
2010-11-29	315.500011	317.480003	311.379997	316.870003	111446300	41.921416	0.00593650461062	0.0273644169845	-0.00549245213958	41.3540761667	41.1244120714	1.1166	-0.231523	41.2483532611	41.0776753062	21.1974044308	11.8682470543	-20.1974044308	-10.8682470543	3285826600.0	0.766937389566	0.478981538016
2010-11-30	313.539993	314.360012	310.869999	311.150005	125464500	41.16467	-0.0180515371904	0.0144100611753	-0.0155972824384	41.451536	41.0778242143	0.584759	-0.65223	41.4406569008	41.1901740654	22.1938152898	11.9003942862	-21.1938152898	-10.9003942862	3160362100.0	0.700000716463	0.482859881196
2010-12-01	315.269993	317.749996	315.0	316.400005	115437700	41.859236	0.0168728669512	0.00970134221089	-0.00512531431163	41.5185675	41.0624208571	0.402189	-0.215647	41.3618035006	41.1867735234	23.3170224523	13.1799585121	-22.3170224523	-12.1799585121	3275799800.0	0.58797784512	0.454545517901
2010-12-02	317.529991	319.000011	314.890011	318.150005	115709300	42.090759	0.00553098962437	0.0305121077848	0.00473712239788	41.7262761667	41.0765957857	1.246252	0.198449	41.5039270718	41.2764351869	24.6344224961	13.3870807217	-23.6344224961	-12.3870807217	3391509100.0	0.564027316946	0.485833430888
2010-12-03	317.010006	318.64999	316.340004	317.440002	85523200	41.996826	-0.00223167750432	0.00838627801419	0.0305490080756	41.7844875	41.1655193571	0.349268	1.24493	41.671593337	41.3850116953	34.071682182	13.0415781446	-33.071682182	-12.0415781446	3305985900.0	0.72579123281	0.512953466631
2010-12-06	318.640003	322.329994	318.419998	320.149998	112120400	42.355355	0.00853704991896	0.0163492034773	0.0426979958087	41.8980436667	41.2894073571	0.681337	1.734432	41.764516955	41.4665869359	34.0275827391	13.0246982522	-33.0275827391	-12.0246982522	3418106300.0	0.585161311717	0.594119050586
2010-12-07	323.799988	323.990005	318.119991	318.210007	97863500	42.098697	-0.00605963519843	0.0042288886425	0.0551079645698	41.9275905	41.4464646429	0.177281	2.198802	41.933327825	41.5850893445	24.4530034263	11.4054307637	-23.4530034263	-10.4054307637	3320242800.0	0.642976125774	0.626764689201
2010-12-08	319.630013	321.020004	317.110008	321.009991	80483900	42.46913	0.00879915594537	0.0316888244215	0.0682528983462	42.1450005	41.6402818571	1.30446	2.713441	41.9805761607	41.6535703652	21.4573739524	10.7327825289	-20.4573739524	-9.73278252889	3400726700.0	0.537057762374	0.67240697418
2010-12-09	322.12999	322.500011	319.020012	319.760002	73537800	42.303759	-0.00389391070644	0.0106194723669	0.0367344629124	42.2190876667	41.7473492143	0.444523	1.498943	42.1201629719	41.7623116499	30.9545529371	14.5951316927	-29.9545529371	-13.5951316927	3327188900.0	0.825197617521	0.705470160934
2010-12-10	319.650013	321.049992	318.600002	320.559994	65627800	42.409597	0.00250185805001	0.00757501189275	0.0450884675425	42.2722273333	41.8780410714	0.318838	1.829686	42.17261898	41.8345046299	30.9429223799	15.0176097459	-29.9429223799	-14.0176097459	3392816700.0	0.650538082302	0.631043691226
2010-12-13	324.369987	325.05999	321.000004	321.670006	109953900	42.556449	0.00346270680195	0.0133253641597	0.0265190620065	42.3654978333	41.9565697857	0.559623	1.099402	42.2403269857	41.9111836126	36.7886953217	15.5316412007	-35.7886953217	-14.5316412007	3502770600.0	0.61802153155	0.663359512244
2010-12-14	321.730007	322.540012	319.000011	320.290001	87752000	42.373877	-0.00429011358537	0.000437300076932	0.0374437130555	42.3685848333	42.0658105	0.018522	1.52937	42.3306475612	41.9972189976	35.5580821441	15.2803337363	-34.5580821441	-14.2803337363	3415018600.0	0.699341232089	0.612877312831
2010-12-15	320.000008	322.999996	319.190002	320.359989	104328000	42.383136	0.000218507265691	0.0067564798977	0.0176619719216	42.4159913333	42.1183517857	0.284439	0.735578	42.3429988294	42.0474400645	35.5569174874	19.9208621063	-34.5569174874	-18.9208621063	3519346600.0	0.507543226328	0.672229066674
2010-12-16	321.089993	322.610001	320.10001	321.249996	80507700	42.500883	0.00277815685937	0.000747672485874	0.0198412593669	42.4212835	42.1774135714	0.031753	0.826865	42.3544665925	42.0921995226	35.5421065104	19.9125642152	-34.5421065104	-18.9125642152	3599854300.0	0.645073827557	0.600870839228
2010-12-17	321.630005	321.790009	320.23	320.610008	96732300	42.416213	-0.00199219390336	0.00265825077152	0.0118029648617	42.4400258333	42.2127562143	0.112454	0.494797	42.3962998518	42.1466906529	43.7529879312	19.918531097	-42.7529879312	-18.918531097	3503122000.0	0.521819198806	0.610619611096
2010-12-20	321.599991	323.249989	318.230007	322.209991	96402600	42.627889	0.00499045023185	0.00514723117977	0.0355455054055	42.4764078333	42.3172718571	0.218292	1.463219	42.4019893227	42.1826269659	43.7202206877	19.9036138219	-42.7202206877	-18.9036138219	3599524600.0	0.586912501662	0.569208243384
2010-12-21	322.999996	324.389988	322.049988	324.199997	64088500	42.891163	0.00617609753089	0.00786517690891	0.0246523132911	42.5321935	42.3909809286	0.334714	1.031927	42.4665320876	42.2419952371	41.3132546596	27.7452713521	-40.3132546596	-26.7452713521	3663613100.0	0.644991338725	0.74148500789
2010-12-22	324.360001	325.720005	323.549995	325.159992	66480400	43.018169	0.0029611227842	0.0152049339266	0.0220335774891	42.6395755	42.4572245	0.644292	0.92741	42.5878552054	42.3285509388	45.6773842322	27.7327830274	-44.6773842322	-26.7327830274	3730093500.0	0.692541860428	0.69857466416
2010-12-23	324.999989	325.150005	323.169987	323.60001	55789300	42.811786	-0.00479757750731	0.0101136923894	0.0194052760082	42.7110171667	42.5154359286	0.42865	0.81496	42.7108020039	42.4205000136	37.7714678963	30.1607877227	-36.7714678963	-29.1607877227	3674304200.0	0.895935754739	0.685941796875
2010-12-27	322.850006	325.439999	321.519989	324.680008	62454000	42.954668	0.00333744544084	0.0106770722858	0.0141496394021	42.786648	42.558244	0.453785	0.599313	42.7396545742	42.4726714785	37.7523915227	32.8415139982	-36.7523915227	-31.8415139982	3736758200.0	0.712044252025	0.656346162405
2010-12-28	325.909996	326.66	325.05999	325.470013	43981000	43.059185	0.00243319305832	0.015158637571	0.0228151479368	42.89381	42.6268502857	0.642972	0.960488	42.8010869816	42.5369376814	37.7384373133	32.8293749696	-36.7384373133	-31.8293749696	3780739200.0	0.719031249427	0.625346719534
2010-12-29	326.21999	326.450008	325.099991	325.290009	40784800	43.03537	-0.000553075958126	0.0095590236711	0.0133329785658	42.9617235	42.667296	0.407481	0.56624	42.8748292726	42.6065706572	33.6447052803	29.6989390148	-32.6447052803	-28.6989390148	3739954400.0	0.804513051534	0.714540223723
2010-12-30	325.48	325.509987	323.050011	323.660011	39373600	42.819724	-0.005010901498	-0.00166558785081	0.012196670277	42.949817	42.7041506429	-0.071439	0.515965	42.9206980518	42.6637439029	55.221725401	33.6702860845	-54.221725401	-32.6702860845	3700580800.0	0.734757344647	0.649651507351
2010-12-31	322.950008	323.480007	321.309998	322.560013	48377000	42.674196	-0.00339862069172	-0.00799599350684	0.00623913026101	42.8924881667	42.7230505714	-0.343973	0.264599	42.8918483227	42.6845412492	55.2500381809	33.6875492067	-54.2500381809	-32.6875492067	3652203800.0	0.456452857608	0.632834346908
2011-01-03	325.640003	330.260002	324.840012	329.57	111284600	43.601607	0.0217323602301	0.0184486813982	0.0245593329462	43.024125	42.7977047143	0.789821	1.045158	42.8296619448	42.6831618826	52.9080910624	33.5775359481	-51.9080910624	-32.5775359481	3763488400.0	0.294954165082	0.566756331405
2011-01-04	332.439999	332.5	328.149994	331.290012	77270200	43.829162	0.00521895901681	0.0203585323951	0.0343439190141	43.169874	42.9016536429	0.874494	1.455285	43.0502176749	42.8056212316	32.0034315068	23.8097222817	-31.0034315068	-22.8097222817	3840758600.0	0.753180377728	0.689176675526
2011-01-05	329.549999	334.339989	329.500011	334.000008	63879900	44.18769	0.00818012445686	0.0262082294405	0.042577170316	43.3579581667	43.0305503571	1.128505	1.804554	43.2727731963	42.942093334	25.7651705514	20.2040961057	-24.7651705514	-19.2040961057	3904638500.0	0.765888990509	0.759190188393
2011-01-06	334.719997	335.249996	332.900009	333.729988	75107200	44.151967	-0.000808437825105	0.0259460299749	0.038848228165	43.5440576667	43.1484849286	1.116597	1.651084	43.5341779974	43.1081728895	22.2707768563	18.0129327271	-21.2707768563	-17.0129327271	3829531300.0	0.797212300558	0.785834802724
2011-01-07	333.989994	336.349995	331.900013	336.120003	77982800	44.468162	0.00716151559001	0.0384971654651	0.0483765252688	43.8187973333	43.2950527143	1.648438	2.051949	43.710689141	43.2473454376	20.8595319741	17.0847251429	-19.8595319741	-16.0847251429	3907514100.0	0.792243053909	0.768502647812
2011-01-10	338.829998	343.229992	337.169987	342.450001	112140000	45.305611	0.0188325526025	0.0616629074863	0.0628161999765	44.2573665	43.4863185714	2.631415	2.677722	43.9271099578	43.4101209792	19.3513591791	16.0620627343	-18.3513591791	-15.0620627343	4019654100.0	0.90986752464	0.810324066834
2011-01-11	344.87999	344.959991	339.470013	341.639996	111027000	45.198449	-0.0023653140888	0.0366234666534	0.0537939714994	44.5235068333	43.6511247143	1.596842	2.307286	44.3209673985	43.662852982	16.2061917957	13.596333238	-15.2061917957	-12.596333238	3908627100.0	0.986783264104	0.840511435658
2011-01-12	343.249992	344.429993	342.000004	344.420006	75647600	45.56624	0.00813724824938	0.0396329275016	0.0592324373453	44.8130198333	43.8331297857	1.737078	2.548071	44.5716764275	43.8675991177	17.8104583243	12.6593589689	-16.8104583243	-11.6593589689	3984274700.0	0.924102789104	0.805536045341
2011-01-13	345.159996	346.640003	343.850006	345.680008	74195100	45.732936	0.00365832247734	0.0349700561401	0.0682323788127	45.0705608333	44.0417833571	1.545246	2.92115	44.8558374482	44.0940845687	19.3549445083	12.6523105102	-18.3549445083	-11.6523105102	4058469800.0	0.92936444063	0.817193710578
2011-01-14	345.889999	348.479992	344.440006	348.479992	77210000	46.10337	0.00809993917731	0.0441974193358	0.0733029062173	45.3957946667	44.2666906429	1.951403	3.148702	45.1064370344	44.3125980929	20.3892019601	11.8648469671	-19.3892019601	-10.8648469671	4135679800.0	0.921964089882	0.867264888363
2011-01-18	329.520012	344.759987	326.000011	340.650013	470249500	45.067475	-0.0224689648501	0.0134773503794	0.0466402232183	45.4956801667	44.4101399286	0.599313	2.00829	45.3912750246	44.5513676805	18.2999337333	11.1671911668	-17.2999337333	-10.1671911668	3665430300.0	0.950519155923	0.874448738836
2011-01-19	348.350002	348.599995	336.879993	338.840012	283903200	44.828015	-0.00531336623585	-0.0105416523353	0.041655154818	45.4160808333	44.538186	-0.477596	1.792645	45.2987607318	44.6201819898	13.507661639	11.1760045659	-12.507661639	-10.1760045659	3381527100.0	0.603851700286	0.69551764584
2011-01-20	336.429996	338.299999	330.119999	332.680004	191197300	44.013055	-0.0181797030272	-0.0262264309114	0.0278687223673	45.2185151667	44.6234239286	-1.185394	1.193331	45.1642619513	44.6478930578	13.4773077715	11.1611203182	-12.4773077715	-10.1611203182	3190329800.0	0.395604602179	0.667490801131
2011-01-21	333.769989	334.880001	326.630013	326.720001	188600300	43.224556	-0.0179151163217	-0.0513907664973	0.0128967866202	44.8282345	44.6627353571	-2.341684	0.55036	44.8353456795	44.5632479834	13.5121971325	11.1900136523	-12.5121971325	-10.1900136523	3001729500.0	0.302120100052	0.600266653806
2011-01-24	326.869991	337.449993	326.720001	337.449993	143670800	44.644118	0.0328415634853	-0.0238081806075	0.0239099214852	44.6467648333	44.7372004286	-1.088818	1.042511	44.3751200568	44.384755719	13.4493846102	12.7927649191	-12.4493846102	-11.7927649191	3145400300.0	0.157242039097	0.541733409082
2011-01-25	336.329994	341.439991	334.570007	341.39999	136717000	45.166696	0.0117054166016	-0.0203168228266	0.0305169877535	44.4906525	44.8327385714	-0.936674	1.337534	44.451976612	44.4193373564	13.4262616735	13.4262616735	-12.4262616735	-12.4262616735	3282117300.0	0.383394483819	0.573562262795
2011-01-26	342.959999	345.600006	341.499992	343.850006	126718900	45.49083	0.0071763938633	0.00939380340256	0.0294910188788	44.5612116667	44.92582	0.423355	1.30314	44.6561821514	44.5189851756	13.4119194509	13.4119194509	-12.4119194509	-12.4119194509	3408836200.0	0.40285387498	0.590607392129
2011-01-27	343.779991	344.689999	342.830009	343.209991	71256500	45.406157	-0.00186132018255	0.0128968904824	0.0284062089465	44.6575686667	45.015405	0.578142	1.25419	44.8946529653	44.6485644855	13.8003680658	13.4156660465	-12.8003680658	-12.4156660465	3337579700.0	0.55151315599	0.588690754747
2011-01-28	344.169987	344.400005	333.53001	336.100002	148014300	44.465516	-0.0207161553003	0.0102801543769	-5.950324639e-05	44.7329788333	45.015216	0.452461	-0.002646	45.0407969752	44.7495768208	15.8742541444	13.4572873591	-14.8742541444	-12.4572873591	3189565400.0	0.573100991653	0.584794269154
2011-01-31	335.799995	340.040012	334.299988	339.319996	94311700	44.891516	0.00958045780915	0.0385651156255	-0.00914003786418	45.0108055	44.9856377857	1.66696	-0.414095	44.8764309823	44.7117020447	15.8517976259	13.4384377883	-14.8517976259	-12.4384377883	3283877100.0	0.555447469625	0.499835036049
2011-02-01	341.299988	345.649994	340.980007	345.030006	106658300	45.646942	0.0168278121862	0.0224626231836	0.00992275199532	45.1779428333	45.017673	1.002824	0.448493	44.8807409874	44.7356772387	15.8873402841	13.4050118354	-14.8873402841	-12.4050118354	3390535400.0	0.724199131265	0.472787289454
2011-02-02	344.449993	345.250011	343.549999	344.320004	64738800	45.553009	-0.00205781583353	0.00855304979581	-0.000290368483333	45.2423283333	45.0167279286	0.386313	-0.013231	45.0996555624	44.8571792069	24.7605099974	13.4091681658	-23.7605099974	-12.4091681658	3325796600.0	0.66421152191	0.527159176087
2011-02-03	343.799992	344.240002	338.549992	343.44001	98449400	45.436588	-0.0025557257919	-0.00119237217699	-0.00647996883471	45.233288	44.9955602143	-0.054242	-0.296348	45.229185116	44.9499565126	24.7701157031	13.4143195411	-23.7701157031	-12.4143195411	3227347200.0	0.573588839103	0.499171290201
2011-02-04	343.639988	346.700005	343.509998	346.5	80460100	45.84142	0.00890982395069	0.00958599072809	-0.00568179723087	45.3058318333	44.9768495	0.435263	-0.26195	45.2884430829	45.0148407109	24.7367136788	13.3964066081	-23.7367136788	-12.3964066081	3307807300.0	0.488779501335	0.481320916076
2011-02-07	347.889992	353.250008	347.639999	351.87999	121255400	46.553184	0.0155266568968	0.0469502704073	0.0329663243836	45.6537765	45.0829715714	2.087668	1.485709	45.4464364878	45.1250512828	22.7902000722	13.3649126035	-21.7902000722	-12.3649126035	3429062700.0	0.57950726513	0.483560340173
2011-02-08	353.680004	355.519993	352.150009	355.200012	95260200	46.992418	0.00943510115226	0.0467995333461	0.0482823743144	46.0039268333	45.2375717857	2.100902	2.164403	45.7626500627	45.3154689784	16.161333339	11.5047951737	-15.161333339	-10.5047951737	3524322900.0	0.916139366666	0.597195587058
2011-02-09	355.189999	358.999992	354.869991	358.16	120686300	47.38402	0.00833330176796	0.0380546412069	0.0765901162735	46.2934398333	45.478355	1.737078	3.370965	46.1140123305	45.5390621813	18.1576873802	10.6658423786	-17.1576873802	-9.66584237857	3645009200.0	0.916579486915	0.63798914067
2011-02-10	357.389996	359.999989	348.000008	354.539997	232137500	46.905099	-0.0101072260226	0.0296816835964	0.0851493535295	46.5187881667	45.7412509286	1.35209	3.680543	46.4768716646	45.7850565571	15.2613639609	9.64149198243	-14.2613639609	-8.64149198243	3412871700.0	0.902513965704	0.727175438003
2011-02-11	354.749989	357.799992	353.540001	356.85001	91893200	47.21071	0.00651551764127	0.0390461097123	0.0574900370974	46.8144751667	45.9245789286	1.774122	2.566592	46.5992223319	45.9343955495	14.5822528087	9.39871970507	-13.5822528087	-8.39871970507	3504764900.0	0.765869086281	0.758838778624
2011-02-14	356.790009	359.480003	356.710007	359.179996	77604100	47.518964	0.00652932353697	0.0365945033989	0.0520797004944	47.0940658333	46.0925980714	1.677544	2.352268	46.7739330942	46.1045708096	18.9497389659	11.8051104234	-17.9497389659	-10.8051104234	3582369000.0	0.824697177562	0.714033560327
2011-02-15	359.19001	359.970001	357.549999	359.900013	71043700	47.614221	0.00200461020152	0.0227919319117	0.0466773413455	47.2709053333	46.2442688571	1.061037	2.123391	46.9867990673	46.2931565683	25.273949898	11.8015117428	-24.273949898	-10.8015117428	3653412700.0	0.818272920931	0.703432497683
2011-02-16	360.800007	364.899994	360.5	363.129993	120289400	48.041542	0.00897465066162	0.0223253887468	0.0580402565229	47.4457593333	46.4325106429	1.049124	2.635385	47.1660624766	46.4692984925	25.9965784112	11.7853681335	-24.9965784112	-10.7853681335	3773702100.0	0.762778749989	0.691207979586
2011-02-17	357.249992	360.270008	356.519989	358.300003	132645800	47.402542	-0.0133009885486	0.00039089127516	0.0660517691957	47.4488463333	46.6422982143	0.018522	2.937026	47.4161994833	46.6789309602	18.7868470424	10.1210587803	-17.7868470424	-9.12105878027	3641056300.0	0.76137064604	0.723518913723
2011-02-18	358.709999	359.500004	349.519989	350.560013	204014300	46.378553	-0.0216019849737	-0.0112257731297	0.0331251232415	47.3610886667	46.7485151429	-0.526546	1.487037	47.4122973452	46.7754124322	18.8474381576	10.4091953773	-17.8474381576	-9.40919537728	3437042000.0	0.504108032243	0.762535630159
2011-02-22	342.149994	345.400002	337.720013	338.609993	218138900	44.797584	-0.0340883640764	-0.051113952745	-0.0186071172084	46.958901	46.6878467143	-2.413126	-0.849358	47.116941818	46.7224978412	20.8128937539	12.1480981292	-19.8128937539	-11.1480981292	3218903100.0	0.405954850841	0.620085713386
2011-02-23	338.769997	344.640011	338.609993	342.619991	167963600	45.3281	0.0118425136498	-0.0461050455561	-0.0049373028245	46.593757	46.6717817857	-2.190864	-0.224909	46.4542681557	46.4658426624	11.7576202132	11.7576202132	-10.7576202132	-10.7576202132	3386866700.0	0.203895660881	0.439479483571
2011-02-24	344.019997	345.150009	338.369987	342.879997	124975200	45.362499	0.000758889077636	-0.0472909553639	-0.00163060219222	46.21847	46.6664897143	-2.251722	-0.074089	46.1325058255	46.3141436407	11.7563546126	11.7563546126	-10.7563546126	-10.7563546126	3511841900.0	0.245073599296	0.484912910932
2011-02-25	345.259998	348.430004	344.799988	348.160011	95004700	46.061037	0.015399019353	-0.0412248424499	0.00479079836532	45.8883858333	46.6821766429	-1.980505	0.219617	45.9125038754	46.1872576886	11.7306541531	11.7306541531	-10.7306541531	-10.7306541531	3606846600.0	0.234228177463	0.494974747238
2011-02-28	351.240002	355.049995	351.119999	353.210007	100768500	46.729143	0.014504797189	-0.0142059681103	0.00377974146731	45.7761526667	46.6947451429	-0.673399	0.175959	45.954941911	46.1704282635	13.9042543025	11.7060733413	-12.9042543025	-10.7060733413	3707615100.0	0.280305700989	0.514325261321
2011-03-01	355.470005	355.719997	347.68	349.309998	114034200	46.213178	-0.0110416105855	-0.00356576454638	-0.0165822495025	45.7485901667	46.6390851429	-0.165375	-0.77924	46.1761422221	46.2449235617	14.3841577345	11.7250566143	-13.3841577345	-10.7250566143	3593580900.0	0.425780174526	0.51154326512
2011-03-02	349.959999	354.350006	348.39999	352.119995	150647700	46.584936	0.00804441538299	0.0398984016638	-0.0168639976093	46.0464821667	46.5820077143	1.787352	-0.799084	46.1867238729	46.2406908201	17.1741853215	11.7113789741	-16.1741853215	-10.7113789741	3744228600.0	0.479474334447	0.449389799087
2011-03-03	357.189991	359.789997	355.920002	359.560005	125197100	47.569238	0.0211291907753	0.0494425753561	0.01415920687	46.4200051667	46.6294462143	2.241138	0.664139	46.3004987664	46.2865901774	17.760840426	11.6751647472	-16.760840426	-10.6751647472	3869425700.0	0.816987091039	0.447966843973
2011-03-04	360.070004	360.290009	357.750004	359.999989	113316700	47.627448	0.00122368998217	0.0499299873228	0.00882719196555	46.7974966667	46.6592132143	2.264949	0.416738	46.6629956903	46.4576098871	14.5734081823	11.6730230974	-13.5734081823	-10.6730230974	3982742400.0	0.842360439808	0.54057552647
2011-03-07	361.399994	361.669987	351.30999	355.359989	136530800	47.013583	-0.0128888912965	0.0206800815188	-0.0106353539189	46.9562543333	46.6231145714	0.952546	-0.505381	46.9385534931	46.6135883022	20.2244029237	11.6956082861	-19.2244029237	-10.6956082861	3846211600.0	0.843498957651	0.526254242379
2011-03-08	354.909992	357.400009	352.250011	355.759998	89079200	47.066503	0.00112563213912	0.00721947757527	-0.0115032439573	47.012481	46.5839918571	0.33736	-0.547718	46.959990495	46.6669209285	22.4877609965	11.6936612649	-21.4877609965	-10.6936612649	3935290800.0	0.648269756049	0.469341844011
2011-03-09	354.689987	354.760002	350.599987	352.46999	113326500	46.63124	-0.00924782960825	0.00904638066657	-0.029355885371	47.082158	46.483256	0.418062	-1.410302	46.9904226393	46.7201985381	22.5188734629	11.7096753673	-21.5188734629	-10.7096753673	3821964300.0	0.564951367336	0.46660198262
2011-03-10	349.120007	349.770008	344.89999	346.669991	126884800	45.863909	-0.0164552990656	-0.015477685748	-0.0324588710875	46.9619868333	46.3733536429	-0.721027	-1.538633	46.8877990281	46.7083373997	23.7985040991	13.1860718513	-22.7985040991	-12.1860718513	3695079500.0	0.583070184293	0.414087697069
2011-03-11	345.330013	352.32	344.999992	351.990005	117770100	46.567739	0.0153460534731	-0.0210535010042	0.00407916995599	46.7950703333	46.3868669286	-1.001499	0.189186	46.5952590201	46.5957469464	18.7896424788	13.1566843455	-17.7896424788	-12.1566843455	3812849600.0	0.376192652816	0.407713002591
2011-03-14	353.179993	356.479988	351.30999	353.560001	108989300	46.775447	0.0044603410958	-0.0178888652611	0.0441511086848	46.6530701667	46.5281428571	-0.852001	1.977863	46.5873961572	46.5920125535	18.7772567878	13.1480117682	-17.7772567878	-12.1480117682	3921838900.0	0.309703623786	0.511800565172
2011-03-15	342.100006	347.840004	340.099987	345.429989	180270300	45.699859	-0.0229947134444	-0.0279434987969	0.00820151296878	46.4341161667	46.5546970714	-1.313724	0.371759	46.6411249694	46.6164704797	18.841394426	13.5609496996	-17.841394426	-12.5609496996	3741568600.0	0.346812939761	0.648874683845
2011-03-16	342.000004	343.0	326.259991	330.01001	290502800	43.659819	-0.0446399626747	-0.0723802233618	-0.0375349691383	45.8663355	46.4330770714	-3.406684	-1.70268	46.3721918353	46.4942556158	18.1352480361	13.6485050644	-17.1352480361	-12.6485050644	3451065800.0	0.297429871956	0.525860477424
2011-03-17	336.830006	339.609989	330.660011	334.639996	164855600	44.272359	0.0140298337013	-0.0505858518881	-0.0388327774731	45.4731886667	46.3053143571	-2.358881	-1.788678	45.5972281681	46.1163307337	10.3311601586	8.96350363892	-9.33116015862	-7.96350363892	3615921400.0	0.174298246956	0.407396852359
2011-03-18	337.130013	338.199997	329.999996	330.669998	188303500	43.747135	-0.0118634744537	-0.0461533708346	-0.0638147376253	45.120393	46.0923137857	-2.116774	-2.982008	45.2186941201	45.8704678358	10.3485401736	8.97833628674	-9.34854017358	-7.97833628674	3427617900.0	0.281869349146	0.401801123611
2011-03-21	335.990013	339.740005	335.26001	339.299995	102350500	44.88887	0.0260985090795	-0.0360521905519	-0.0286565013988	44.8405815	45.9977203571	-1.678869	-1.324308	44.7982486572	45.5873567911	10.3107593955	8.94609299024	-9.31075939551	-7.94609299024	3529968400.0	0.295082024345	0.333677652762
2011-03-22	342.55999	342.619991	339.139992	341.200012	81480700	45.140239	0.0055998068118	-0.03495868249	-0.0310121065745	44.5680468333	45.8945277143	-1.635208	-1.444697	44.8241404694	45.4942252189	10.3024414265	8.93899417554	-9.30244142645	-7.93899417554	3611449100.0	0.350176830123	0.430955962443
2011-03-23	339.279995	340.21999	335.950012	339.190006	93249100	44.874319	-0.00589097456928	-0.0180643883387	-0.0566525576886	44.4304568333	45.7020335	-0.82554	-2.694919	44.9144543353	45.4470270564	14.0391799115	8.9465039194	-13.0391799115	-7.9465039194	3518200000.0	0.355201526752	0.423721835178
2011-03-24	341.849987	345.999989	338.860012	344.970005	101178000	45.639004	0.0170405928611	0.0453319561403	-0.0417499589732	44.760321	45.5600017857	1.979185	-1.988444	44.9029870966	45.3706659822	17.7634908082	8.92490874611	-16.7634908082	-7.92490874611	3619378000.0	0.414661013375	0.346031779767
2011-03-25	348.069996	352.059994	347.020012	351.540009	112227500	46.508205	0.0190451351655	0.050502075121	-0.010749616765	45.132962	45.5239033571	2.235846	-0.505378	45.1132776405	45.4064443846	18.7182446892	8.90036197688	-17.7182446892	-7.90036197688	3731605500.0	0.777860452683	0.394880513021
2011-03-28	353.150005	354.319992	350.44001	350.44001	77338800	46.362677	-0.00312908227699	0.0597877323852	-0.0149538621979	45.5688856667	45.4736300714	2.615542	-0.703826	45.5118283146	45.5533458	13.8575405583	9.98834785516	-12.8575405583	-8.98834785516	3654266700.0	0.792793024027	0.473985401953
2011-03-29	347.66	350.959995	346.05999	350.959995	88225200	46.43147	0.00148380129128	0.0343648659456	-0.00428403791107	45.8259856667	45.4593607857	1.5426	-0.19977	45.754927939	45.6612566266	16.1536627894	10.2597137253	-15.1536627894	-9.25971372532	3742491900.0	0.880338688672	0.464112343083
2011-03-30	350.639988	350.879993	347.439995	348.630009	82351500	46.123217	-0.00663888091417	0.0217760920584	0.00565385737182	45.9898153333	45.4778827857	0.982978	0.259308	45.9482256707	45.7639517431	16.77719709	10.2699140241	-15.77719709	-9.26991402415	3660140400.0	0.826062694674	0.48941839243
2011-03-31	346.359997	349.799995	346.05999	348.510006	68504800	46.10734	-0.000344230108667	0.0274772080664	-0.0098866513575	46.1953188333	45.4449971429	1.233021	-0.460399	45.9982231934	45.8118537773	16.7780613806	10.2704394047	-15.7780613806	-9.27043940474	3591635600.0	0.70289508665	0.514437419032
2011-04-01	351.110012	351.589996	343.300007	344.560009	104665400	45.584762	-0.0113339437929	-0.00118850095852	-0.0254553419874	46.1862785	45.3599482143	-0.054242	-1.190685	46.0293994238	45.8512519404	19.9699630918	10.2877318618	-18.9699630918	-9.28773186179	3486970200.0	0.783800579744	0.47223990562
2011-04-04	344.30999	344.60001	338.400002	341.189999	115021200	45.138915	-0.00978061484669	-0.0294419017032	-0.0122745236479	45.9580635	45.3198807857	-1.36929	-0.560944	45.9023601599	45.8157199483	28.0563972637	11.0185697071	-27.0563972637	-10.0185697071	3371949000.0	0.485949342824	0.430833088678
2011-04-05	336.990009	342.249996	336.0	338.889999	120682800	44.834628	-0.00674112348513	-0.0329586015924	0.0269082425651	45.7033886667	45.4037957143	-1.528049	1.174809	45.6842329713	45.7254792885	19.4400476382	11.0294138621	-18.4400476382	-10.0294138621	3251266200.0	0.0456527278953	0.464842515095
2011-04-06	341.220013	343.899994	337.139999	338.039993	100634800	44.722174	-0.00250819522803	-0.0368133078707	0.0101601769176	45.418506	45.4359253571	-1.709296	0.449815	45.4414886938	45.6066991167	19.6836369939	12.7301755313	-18.6836369939	-11.7301755313	3150631400.0	0.0413013655453	0.594107632096
