Date	Open_RELIANCE.NS	High_RELIANCE.NS	Low_RELIANCE.NS	Close_RELIANCE.NS	Volume_RELIANCE.NS	AdjClose_RELIANCE.NS	Return_RELIANCE.NS	reliance_RoC6	reliance_RoC14	reliance_MA6	reliance_MA14	reliance_MoM6	reliance_MoM14	reliance_EMA6	reliance_EMA14	reliance_WIILR6	reliance_WIILR14	reliance_K%6	reliance_K%14	reliance_OBV	reliance_RSI6	reliance_RSI14
2011-09-26	769.2	770.7	747.55	759.2	6217900	719.2112	-0.0147936187785	-0.0804820132323	-0.0758368641032	762.140883333	774.284728571	-62.9499	-59.0185	763.230206208	767.181065603	1.49959710629	1.47301159115	-0.499597106288	-0.473011591149	-141306300.0	0.239699112024	0.465689113244
2011-09-27	774.0	800.7	772.0	797.2	5039500	755.2096	0.0500526131962	-0.0296390616708	-0.0435512975217	758.296316667	771.828442857	-23.0674	-34.388	750.653347291	760.785083523	0.928011278195	0.931273216689	0.0719887218045	0.0687267833109	-136266800.0	0.238283000716	0.372701307228
2011-09-28	799.75	806.3	789.1	797.2	5722400	755.2096	0.0	-0.0640995660486	-0.0648132405506	749.675633333	768.089878571	-51.7241	-52.3399	751.95513378	760.04168572	0.928011278195	0.931273216689	0.0719887218045	0.0687267833109	-136266800.0	0.424308428535	0.432951595997
2011-09-29	790.5	812.75	784.45	807.7	7203000	765.1566	0.0131711779088	-0.0356971100527	-0.021858834412	744.9548	766.868507143	-28.325	-17.0992	752.884981271	759.397407624	0.829641025641	0.841381981982	0.170358974359	0.158618018018	-129063800.0	0.290964582379	0.390268007381
2011-09-30	803.5	822.9	792.5	808.35	7987600	765.7723	0.00080467188024	0.0279773525364	0.00254244954671	748.428333333	767.007221429	20.8412	1.942	756.391158051	760.165299941	0.773213441195	0.828737781955	0.226786558805	0.171262218045	-121076200.0	0.382191026471	0.461685555899
2011-10-03	791.2	799.9	784.1	788.2	4825200	746.6837	-0.0249272531796	0.0228393912582	-0.0272137266045	751.207166667	765.515185714	16.673	-20.8885	759.071484322	760.912899949	1.01149701393	1.00814191729	-0.011497013935	-0.00814191729323	-125901400.0	0.644167900278	0.504728899175
2011-10-04	784.0	790.8	765.25	771.6	6000700	730.958	-0.0210607249094	0.0163328935923	-0.0651806063579	753.164966667	761.874735714	11.7468	-50.9663	755.532117373	759.015673289	1.220199071	1.15593984962	-0.220199071002	-0.155939849624	-131902100.0	0.609046268633	0.45267240016
2011-10-05	772.55	777.9	761.75	767.0	4739500	726.6003	-0.0059616284383	-0.0378825957721	-0.0828649942739	748.39675	757.185464286	-28.6093	-65.6498	748.510940981	755.274650184	1.6704197745	1.19689567669	-0.670419774501	-0.196895676692	-136641600.0	0.57217660374	0.385238692477
2011-10-07	786.7	808.0	784.9	802.9	4551300	760.6094	0.046805788547	0.00715006800761	-0.0275540422555	749.296716667	755.646057143	5.3998	-21.5517	742.250757843	751.451403492	1.01865249387	0.877261278195	-0.0186524938675	0.122738721805	-132090300.0	0.212380893018	0.348092929925
2011-10-10	804.25	830.9	804.2	829.25	3393600	785.5715	0.0328185531233	0.0266806820983	0.00937262696958	752.6992	756.167092857	20.4149	7.2945	747.496084174	752.672469693	0.610441537204	0.642655075188	0.389558462796	0.357344924812	-128696700.0	0.532239998663	0.45510165392
2011-10-11	835.0	841.4	822.5	827.0	3592500	783.44	-0.00271331126447	0.0230717407773	-0.0291147835318	755.643816667	754.488971429	17.6677	-23.4937	758.37477441	757.059007068	0.686334056399	0.662687969925	0.313665943601	0.337312030075	-132289200.0	0.603357267041	0.513969668708
2011-10-12	829.4	851.9	826.05	849.65	3947600	804.897	0.0273881854386	0.0779624625528	0.0143864709654	765.346033333	755.304357143	58.2133	11.4154	765.536267436	760.576472792	0.458292529818	0.445118529269	0.541707470182	0.554881470731	-128341600.0	0.588096498917	0.449919273801
2011-10-13	850.0	858.0	842.1	846.9	4195300	802.2918	-0.00323668742709	0.0975894647846	0.0770013495208	777.235	759.40155	71.3338	57.3607	776.782191025	766.48587642	0.550285080422	0.475402012458	0.449714919578	0.524597987542	-132536900.0	0.7835714237	0.52353077466
2011-10-14	842.0	869.7	841.5	866.9	4085000	821.2384	0.0236155972179	0.130247813	0.124967620338	793.008016667	765.917814286	94.6381	91.2277	784.070650732	771.259999564	0.381938701299	0.332834766863	0.618061298701	0.667165233137	-128451900.0	0.898412244506	0.645868458569
2011-10-17	867.0	868.85	831.15	833.8	5040800	789.8818	-0.0381820918262	0.03848545653	0.0982612617824	797.88675	770.965714286	29.2724	70.6706	794.690007666	777.923786289	0.941252358491	0.653444126074	0.0587476415094	0.346555873926	-133492700.0	0.954503585099	0.727337110835
2011-10-18	825.0	826.4	811.35	819.9	4182900	776.714	-0.0166705955245	-0.0112752308351	0.0284747439651	796.4105	772.501742857	-8.8575	21.5044	793.316234047	779.518188117	1.41963358779	0.861380268643	-0.419633587786	0.138619731357	-137675600.0	0.644257286194	0.659742804289
