Date	Open_N225	High_N225	Low_N225	Close_N225	Volume_N225	AdjClose_N225	Return_N225
2011-07-27	10048.339844	10053.5	10009.370117	10047.19043	123800	10047.19043	-0.00500403045104
2011-07-28	9936.969727	9945.980469	9853.849609	9901.349609	131400	9901.349609	-0.0145155824423
2011-07-29	9866.820312	9914.219727	9824.339844	9833.030273	146400	9833.030273	-0.0069000023934
2011-08-01	9907.040039	10040.129883	9906.169922	9965.009766	145000	9965.009766	0.0134220570196
2011-08-02	9872.169922	9873.459961	9822.299805	9844.589844	120600	9844.589844	-0.0120842753623
2011-08-03	9705.019531	9705.019531	9610.379883	9637.139648	131200	9637.139648	-0.021072507772
2011-08-04	9685.5	9768.400391	9615.349609	9659.179688	154800	9659.179688	0.0022869897921
2011-08-05	9469.160156	9469.160156	9264.089844	9299.879883	189000	9299.879883	-0.0371977555658
2011-08-08	9169.669922	9215.089844	9057.290039	9097.55957	147000	9097.55957	-0.0217551533509
2011-08-09	8911.799805	8949.969727	8656.790039	8944.480469	252400	8944.480469	-0.0168263917177
2011-08-10	9110.80957	9144.330078	9021.360352	9038.740234	173600	9038.740234	0.0105383163759
2011-08-11	8876.540039	8983.330078	8832.419922	8981.94043	162800	8981.94043	-0.00628403986944
2011-08-12	9064.169922	9070.269531	8926.889648	8963.719727	150600	8963.719727	-0.00202859316893
2011-08-15	9082.530273	9117.110352	9032.839844	9086.410156	107800	9086.410156	0.0136874459194
2011-08-16	9135.05957	9150.30957	9072.530273	9107.429688	117600	9107.429688	0.00231329332917
2011-08-17	9047.889648	9081.799805	9003.700195	9057.259766	115000	9057.259766	-0.00550868068365
2011-08-18	9043.179688	9043.179688	8931.25	8943.759766	119400	8943.759766	-0.0125313839872
2011-08-19	8771.700195	8796.419922	8707.469727	8719.240234	152200	8719.240234	-0.0251034842029
2011-08-22	8686.910156	8756.099609	8619.209961	8628.129883	146200	8628.129883	-0.01044934519
2011-08-23	8703.30957	8747.410156	8630.490234	8733.009766	158600	8733.009766	0.012155575359
2011-08-24	8812.160156	8825.269531	8620.889648	8639.610352	167200	8639.610352	-0.0106949856353
2011-08-25	8748.009766	8849.94043	8741.740234	8772.360352	160800	8772.360352	0.0153652762788
2011-08-26	8746.769531	8805.099609	8742.459961	8797.780273	140800	8797.780273	0.0028977287731
2011-08-29	8802.25	8926.269531	8751.290039	8851.349609	143600	8851.349609	0.00608896043521
2011-08-30	8958.5	8992.860352	8935.849609	8953.900391	135600	8953.900391	0.0115858921554
2011-08-31	8938.30957	8967.799805	8905.519531	8955.200195	136200	8955.200195	0.00014516623407
2011-09-01	9017.009766	9098.150391	8998.009766	9060.799805	126200	9060.799805	0.0117919876385
2011-09-02	8980.55957	9014.269531	8914.650391	8950.740234	127000	8950.740234	-0.0121467832166
2011-09-05	8828.459961	8842.55957	8757.179688	8784.459961	112000	8784.459961	-0.0185772649695
2011-09-06	8687.110352	8709.919922	8588.339844	8590.570312	152800	8590.570312	-0.0220718917111
2011-09-07	8723.049805	8773.259766	8702.780273	8763.410156	130000	8763.410156	0.0201197170528
2011-09-08	8863.240234	8876.490234	8757.580078	8793.120117	105000	8793.120117	0.00339022828683
2011-09-09	8739.490234	8803.75	8726.25	8737.660156	169400	8737.660156	-0.00630719929468
2011-09-12	8578.709961	8584.049805	8520.969727	8535.669922	126800	8535.669922	-0.0231171996157
2011-09-13	8588.740234	8635.879883	8549.05957	8616.549805	126000	8616.549805	0.0094755167127
2011-09-14	8623.549805	8671.240234	8499.339844	8518.570312	129400	8518.570312	-0.0113710818387
2011-09-15	8645.379883	8695.950195	8634.019531	8668.860352	126600	8668.860352	0.017642636557
2011-09-16	8785.280273	8864.160156	8774.160156	8864.160156	143200	8864.160156	0.022528890312
2011-09-20	8763.610352	8771.719727	8704.230469	8721.240234	104000	8721.240234	-0.0161233460909
2011-09-21	8717.0	8771.620117	8707.160156	8741.160156	106600	8741.160156	0.00228406986455
2011-09-22	8643.019531	8643.019531	8545.459961	8560.259766	125000	8560.259766	-0.0206952380201
2011-09-26	8547.620117	8556.660156	8359.700195	8374.129883	159000	8374.129883	-0.0217434853717
2011-09-27	8496.330078	8609.950195	8479.049805	8609.950195	140400	8609.950195	0.0281605749248
2011-09-28	8607.919922	8665.540039	8595.849609	8615.650391	140200	8615.650391	0.0006620474998
2011-09-29	8527.639648	8706.139648	8501.419922	8701.230469	165600	8701.230469	0.0099330954851
2011-09-30	8713.910156	8756.0	8653.620117	8700.290039	148800	8700.290039	-0.00010808011618
2011-10-03	8567.980469	8577.519531	8455.669922	8545.480469	143600	8545.480469	-0.0177936102482
2011-10-04	8426.389648	8470.759766	8359.240234	8456.120117	158600	8456.120117	-0.0104570307456
2011-10-05	8491.429688	8501.030273	8343.009766	8382.980469	158000	8382.980469	-0.00864931516914
2011-10-06	8463.830078	8545.790039	8463.830078	8522.019531	123600	8522.019531	0.0165858745006
2011-10-07	8593.219727	8663.570312	8589.360352	8605.620117	122400	8605.620117	0.00980995005889
2011-10-11	8733.540039	8806.44043	8725.620117	8773.679688	112600	8773.679688	0.0195290483097
2011-10-12	8719.669922	8763.019531	8689.379883	8738.900391	109800	8738.900391	-0.00396404909192
2011-10-13	8832.80957	8854.160156	8808.730469	8823.25	108200	8823.25	0.00965219938734
2011-10-14	8782.910156	8787.889648	8733.709961	8747.959961	108400	8747.959961	-0.00853314130281
2011-10-17	8881.44043	8911.700195	8856.580078	8879.599609	96000	8879.599609	0.01504803961
2011-10-18	8758.740234	8773.990234	8727.389648	8741.910156	81600	8741.910156	-0.0155062681948
2011-10-19	8808.25	8831.549805	8745.360352	8772.540039	91200	8772.540039	0.00350379750574
2011-10-20	8733.599609	8733.599609	8672.209961	8682.150391	109200	8682.150391	-0.0103037031006
2011-10-21	8679.040039	8700.490234	8652.259766	8678.889648	97000	8678.889648	-0.000375568592244
2011-10-24	8764.919922	8844.280273	8762.019531	8843.980469	97400	8843.980469	0.0190221131615
2011-10-25	8866.429688	8870.370117	8755.379883	8762.30957	106800	8762.30957	-0.00923463131633
2011-10-26	8673.849609	8798.799805	8642.55957	8748.469727	108800	8748.469727	-0.00157947432574
2011-10-27	8779.400391	8926.540039	8731.769531	8926.540039	139800	8926.540039	0.0203544525565
2011-10-28	9059.040039	9086.429688	9003.089844	9050.469727	165000	9050.469727	0.0138832837201
2011-10-31	9011.179688	9152.389648	8988.389648	8988.389648	133800	8988.389648	-0.00685932121454
2011-11-01	8880.75	8946.0	8831.69043	8835.519531	103800	8835.519531	-0.0170075089072
2011-11-02	8719.919922	8719.919922	8640.419922	8640.419922	129200	8640.419922	-0.0220812832019
2011-11-04	8761.269531	8814.709961	8729.080078	8801.400391	125000	8801.400391	0.0186310932169
2011-11-07	8771.820312	8779.549805	8741.25	8767.089844	100000	8767.089844	-0.00389830543729
2011-11-08	8744.360352	8772.040039	8644.0	8655.509766	136400	8655.509766	-0.0127271511967
2011-11-09	8724.599609	8762.980469	8678.780273	8755.44043	137400	8755.44043	0.0115453239268
2011-11-10	8597.280273	8600.209961	8500.669922	8500.799805	150000	8500.799805	-0.0290837025317
2011-11-11	8545.919922	8566.490234	8485.769531	8514.469727	124800	8514.469727	0.00160807480632
2011-11-14	8631.280273	8655.30957	8595.429688	8603.700195	104400	8603.700195	0.0104798620303
2011-11-15	8546.990234	8584.299805	8527.629883	8541.929688	80200	8541.929688	-0.00717952806351
2011-11-16	8546.75	8567.639648	8459.299805	8463.160156	95400	8463.160156	-0.00922151491257
2011-11-17	8421.879883	8491.820312	8400.219727	8479.629883	113000	8479.629883	0.00194604931213
2011-11-18	8374.160156	8398.799805	8359.599609	8374.910156	108600	8374.910156	-0.0123495634178
2011-11-21	8349.049805	8375.599609	8343.929688	8348.269531	89800	8348.269531	-0.00318100427393
2011-11-22	8263.860352	8350.349609	8261.009766	8314.740234	112200	8314.740234	-0.00401631701941
2011-11-24	8189.419922	8212.950195	8157.390137	8165.180176	109800	8165.180176	-0.0179873398075
2011-11-25	8138.189941	8199.669922	8135.790039	8160.009766	111400	8160.009766	-0.000633226688028
2011-11-28	8269.910156	8322.009766	8259.709961	8287.490234	102400	8287.490234	0.0156225876752
2011-11-29	8371.009766	8477.820312	8351.379883	8477.820312	115800	8477.820312	0.0229659489937
2011-11-30	8407.629883	8435.339844	8361.69043	8434.610352	126600	8434.610352	-0.00509682423191
2011-12-01	8581.200195	8653.879883	8577.089844	8597.379883	147800	8597.379883	0.0192978127272
2011-12-02	8603.230469	8643.75	8591.929688	8643.75	101000	8643.75	0.00539351728446
2011-12-05	8697.780273	8704.480469	8668.040039	8695.980469	91200	8695.980469	0.00604257052784
2011-12-06	8644.969727	8671.540039	8571.089844	8575.160156	107800	8575.160156	-0.0138938114489
2011-12-07	8629.19043	8729.80957	8614.209961	8722.169922	132600	8722.169922	0.0171436758411
2011-12-08	8664.349609	8688.80957	8625.19043	8664.580078	127800	8664.580078	-0.006602696865
2011-12-09	8521.330078	8576.679688	8503.030273	8536.459961	199800	8536.459961	-0.0147866504605
2011-12-12	8652.980469	8682.469727	8633.349609	8653.820312	101000	8653.820312	0.0137481287953
2011-12-13	8535.519531	8594.320312	8518.799805	8552.80957	113200	8552.80957	-0.0116723872646
2011-12-14	8513.769531	8540.570312	8486.370117	8519.129883	98400	8519.129883	-0.00393785068221
2011-12-15	8449.049805	8455.320312	8374.25	8377.370117	103200	8377.370117	-0.0166401695885
2011-12-16	8416.209961	8433.179688	8390.980469	8401.719727	105000	8401.719727	0.0029065935562
2011-12-19	8363.389648	8364.929688	8272.259766	8296.120117	95000	8296.120117	-0.0125688089381
2011-12-20	8318.030273	8354.900391	8317.730469	8336.480469	80000	8336.480469	0.00486496716909
2011-12-21	8442.740234	8471.110352	8440.889648	8459.980469	90800	8459.980469	0.0148144052468
2011-12-22	8429.540039	8436.589844	8383.959961	8395.160156	83800	8395.160156	-0.00766199322061
2011-12-26	8504.459961	8516.530273	8477.370117	8479.339844	61400	8479.339844	0.0100271688015
2011-12-27	8443.0	8458.259766	8428.530273	8440.55957	51400	8440.55957	-0.00457350155949
2011-12-28	8426.089844	8456.660156	8414.900391	8423.620117	70800	8423.620117	-0.00200691113658
2011-12-29	8367.709961	8404.889648	8330.870117	8398.889648	66400	8398.889648	-0.00293584808627
2011-12-30	8434.900391	8455.349609	8415.55957	8455.349609	57600	8455.349609	0.00672231251585
2012-01-04	8549.540039	8581.450195	8547.700195	8560.110352	106000	8560.110352	0.01238987716
2012-01-05	8515.660156	8519.160156	8481.830078	8488.709961	77600	8488.709961	-0.00834105964339
2012-01-06	8488.980469	8488.980469	8349.330078	8390.349609	101400	8390.349609	-0.0115871966944
2012-01-10	8422.990234	8450.589844	8405.179688	8422.259766	112400	8422.259766	0.00380319754087
2012-01-11	8440.959961	8463.719727	8426.030273	8447.879883	106200	8447.879883	0.00304195283829
2012-01-12	8423.099609	8426.830078	8360.330078	8385.589844	84800	8385.589844	-0.00737345225816
2012-01-13	8471.099609	8509.759766	8458.679688	8500.019531	109800	8500.019531	0.0136459914125
2012-01-16	8409.790039	8409.790039	8352.230469	8378.360352	76400	8378.360352	-0.0143128117008
2012-01-17	8420.120117	8475.660156	8413.219727	8466.400391	85400	8466.400391	0.0105080272632
2012-01-18	8458.290039	8595.780273	8446.089844	8550.580078	136200	8550.580078	0.00994279541628
2012-01-19	8596.679688	8668.94043	8596.679688	8639.679688	125000	8639.679688	0.0104203000483
2012-01-20	8751.179688	8791.389648	8725.320312	8766.360352	177600	8766.360352	0.0146626574798
2012-01-23	8753.910156	8795.269531	8744.540039	8765.900391	119800	8765.900391	-5.24688675267e-05
2012-01-24	8815.360352	8825.089844	8768.509766	8785.330078	111000	8785.330078	0.0022165078467
2012-01-25	8842.009766	8911.620117	8816.089844	8883.69043	132400	8883.69043	0.0111959768303
2012-01-26	8890.490234	8894.599609	8834.929688	8849.469727	122200	8849.469727	-0.00385208188755
2012-01-27	8851.019531	8886.019531	8810.889648	8841.219727	133200	8841.219727	-0.000932259248803
2012-01-30	8803.790039	8832.480469	8774.230469	8793.049805	98000	8793.049805	-0.00544833444789
2012-01-31	8781.44043	8836.679688	8776.650391	8802.509766	138000	8802.509766	0.00107584526527
2012-02-01	8789.05957	8830.280273	8780.099609	8809.790039	127200	8809.790039	0.00082706786968
2012-02-02	8865.280273	8893.219727	8849.25	8876.820312	157800	8876.820312	0.00760861186286
2012-02-03	8849.169922	8877.570312	8825.980469	8831.929688	157400	8831.929688	-0.00505706124741
2012-02-06	8939.990234	8949.320312	8916.94043	8929.200195	143200	8929.200195	0.0110135055912
2012-02-07	8904.160156	8928.44043	8887.19043	8917.519531	129200	8917.519531	-0.00130814224622
2012-02-08	8971.879883	9015.589844	8956.780273	9015.589844	157400	9015.589844	0.0109974878843
2012-02-09	8996.129883	9018.490234	8942.870117	9002.240234	178200	9002.240234	-0.00148072508078
2012-02-10	9010.530273	9016.969727	8947.169922	8947.169922	154000	8947.169922	-0.0061174008434
2012-02-13	8954.030273	9023.5	8948.540039	8999.179688	126800	8999.179688	0.00581298516217
2012-02-14	8978.719727	9072.080078	8972.740234	9052.070312	141800	9052.070312	0.0058772716885
2012-02-15	9108.839844	9314.370117	9107.679688	9260.339844	208200	9260.339844	0.023007944572
2012-02-16	9232.379883	9308.929688	9214.230469	9238.099609	180000	9238.099609	-0.00240166509811
2012-02-17	9371.120117	9435.030273	9369.25	9384.169922	188800	9384.169922	0.0158117274312
2012-02-20	9534.030273	9549.30957	9462.669922	9485.089844	169400	9485.089844	0.0107542726569
2012-02-21	9458.679688	9517.040039	9440.410156	9463.019531	169800	9463.019531	-0.00232684279885
2012-02-22	9459.740234	9564.049805	9442.580078	9554.0	165000	9554.0	0.00961431694207
2012-02-23	9549.769531	9609.839844	9513.650391	9595.570312	180000	9595.570312	0.00435108980532
2012-02-24	9594.849609	9647.379883	9576.209961	9647.379883	180000	9647.379883	0.00539932169901
2012-02-27	9726.200195	9736.110352	9628.25	9633.929688	177200	9633.929688	-0.00139418113137
2012-02-28	9567.120117	9722.519531	9528.769531	9722.519531	185400	9722.519531	0.0091956082169
2012-02-29	9771.620117	9866.410156	9706.219727	9723.240234	179200	9723.240234	7.41271845948e-05
2012-03-01	9771.339844	9865.75	9666.019531	9707.370117	175200	9707.370117	-0.0016321839858
2012-03-02	9797.049805	9803.75	9729.240234	9777.030273	158600	9777.030273	0.00717600700915
2012-03-05	9756.980469	9792.139648	9673.75	9698.589844	132600	9698.589844	-0.00802292995007
2012-03-06	9704.610352	9732.889648	9602.839844	9637.629883	171800	9637.629883	-0.00628544582053
2012-03-07	9509.099609	9603.19043	9509.099609	9576.05957	155800	9576.05957	-0.00638853263172
2012-03-08	9674.94043	9768.959961	9659.150391	9768.959961	144000	9768.959961	0.0201440257958
2012-03-09	9911.070312	10007.620117	9853.179688	9929.740234	265400	9929.740234	0.0164582794527
2012-03-12	10015.919922	10021.509766	9889.860352	9889.860352	153600	9889.860352	-0.00401620596916
2012-03-13	9921.25	10011.879883	9888.299805	9899.080078	206000	9899.080078	0.000932240261425
2012-03-14	10064.120117	10115.790039	10050.519531	10050.519531	168200	10050.519531	0.0152983359875
2012-03-15	10115.400391	10158.740234	10077.549805	10123.280273	177600	10123.280273	0.00723950058259
2012-03-16	10110.570312	10148.469727	10090.089844	10129.830078	163000	10129.830078	0.000647004214382
2012-03-19	10150.849609	10172.639648	10134.480469	10141.990234	135200	10141.990234	0.00120043040272
2012-03-21	10100.870117	10132.019531	10073.900391	10086.490234	149800	10086.490234	-0.00547229870267
2012-03-22	10055.160156	10136.849609	10052.5	10127.080078	147000	10127.080078	0.00402417918011
2012-03-23	10014.870117	10031.959961	9999.370117	10011.469727	121600	10011.469727	-0.0114159609788
2012-03-26	10040.099609	10056.200195	10016.049805	10018.240234	126600	10018.240234	0.000676275031002
2012-03-27	10152.900391	10255.150391	10152.25	10255.150391	161000	10255.150391	0.0236478814109
2012-03-28	10153.509766	10197.799805	10124.280273	10182.570312	141200	10182.570312	-0.00707742707154
2012-03-29	10134.780273	10147.040039	10084.769531	10114.790039	149400	10114.790039	-0.00665649938308
2012-03-30	10089.099609	10111.089844	10033.19043	10083.55957	137400	10083.55957	-0.00308760427845
2012-04-02	10161.719727	10190.349609	10109.870117	10109.870117	152000	10109.870117	0.00260925190329
2012-04-03	10082.209961	10084.070312	10040.990234	10050.389648	112400	10050.389648	-0.00588340585108
2012-04-04	10045.879883	10059.19043	9819.990234	9819.990234	147800	9819.990234	-0.0229244260242
2012-04-05	9737.5	9806.400391	9692.700195	9767.610352	165200	9767.610352	-0.00533400550834
2012-04-06	9710.25	9739.589844	9659.160156	9688.450195	118400	9688.450195	-0.00810435246158
2012-04-09	9565.30957	9618.099609	9535.330078	9546.259766	111600	9546.259766	-0.0146762821853
2012-04-10	9583.360352	9648.120117	9509.719727	9538.019531	134800	9538.019531	-0.00086318989866
2012-04-11	9398.599609	9487.839844	9388.139648	9458.740234	155800	9458.740234	-0.00831192437197
2012-04-12	9486.19043	9541.040039	9449.490234	9524.790039	134800	9524.790039	0.00698293888679
2012-04-13	9613.19043	9690.290039	9603.969727	9637.990234	171400	9637.990234	0.0118847968865
2012-04-16	9522.700195	9532.910156	9464.490234	9470.639648	113000	9470.639648	-0.0173636393
2012-04-17	9476.150391	9519.799805	9455.320312	9464.709961	109200	9464.709961	-0.000626112619674
2012-04-18	9594.299805	9682.879883	9594.299805	9667.259766	116800	9667.259766	0.0214005295286
2012-04-19	9578.679688	9617.929688	9565.830078	9588.379883	118800	9588.379883	-0.00815948727037
2012-04-20	9574.990234	9580.870117	9532.679688	9561.360352	109800	9561.360352	-0.00281794540159
2012-04-23	9599.200195	9643.269531	9520.980469	9542.169922	101600	9542.169922	-0.00200708155466
2012-04-24	9466.080078	9510.700195	9423.299805	9468.040039	106400	9468.040039	-0.00776866096558
2012-04-25	9578.419922	9582.730469	9530.019531	9561.009766	97400	9561.009766	0.00981932127632
2012-04-26	9613.160156	9630.969727	9531.030273	9561.830078	104800	9561.830078	8.57976322668e-05
2012-04-27	9564.400391	9691.700195	9463.599609	9520.889648	165600	9520.889648	-0.00428165211743
2012-05-01	9471.660156	9472.25	9332.790039	9350.950195	118000	9350.950195	-0.0178491148709
2012-05-02	9397.870117	9417.959961	9344.530273	9380.25	94600	9380.25	0.00313335055679
2012-05-07	9198.169922	9206.450195	9109.009766	9119.139648	133000	9119.139648	-0.0278361826177
2012-05-08	9190.5	9207.55957	9159.469727	9181.650391	112400	9181.650391	0.00685489480509
2012-05-09	9112.719727	9115.94043	9021.200195	9045.05957	131600	9045.05957	-0.0148764998865
2012-05-10	9013.259766	9075.629883	8985.900391	9009.650391	141600	9009.650391	-0.00391475354319
2012-05-11	9019.400391	9050.610352	8944.629883	8953.30957	143400	8953.30957	-0.00625338593119
2012-05-14	8986.219727	9031.089844	8947.820312	8973.839844	112800	8973.839844	0.00229303743375
2012-05-15	8910.849609	8930.780273	8838.780273	8900.740234	145000	8900.740234	-0.00814585631912
2012-05-16	8865.780273	8883.730469	8756.070312	8801.169922	145400	8801.169922	-0.0111867450776
2012-05-17	8789.469727	8885.080078	8765.709961	8876.589844	160200	8876.589844	0.00856930642953
2012-05-18	8727.580078	8735.540039	8588.160156	8611.30957	155000	8611.30957	-0.0298853815105
2012-05-21	8617.919922	8676.200195	8608.620117	8633.889648	110800	8633.889648	0.00262214217436
2012-05-22	8721.589844	8740.480469	8690.469727	8729.290039	111000	8729.290039	0.0110495263305
2012-05-23	8715.139648	8715.139648	8538.69043	8556.599609	142800	8556.599609	-0.0197828722873
2012-05-24	8537.990234	8597.849609	8496.610352	8563.379883	134200	8563.379883	0.000792402859761
2012-05-25	8616.849609	8616.849609	8550.929688	8580.389648	113600	8580.389648	0.00198633778162
2012-05-28	8604.990234	8624.509766	8568.870117	8593.150391	97000	8593.150391	0.001487198545
2012-05-29	8565.55957	8657.080078	8517.179688	8657.080078	129600	8657.080078	0.00743960993246
2012-05-30	8637.950195	8656.709961	8568.969727	8633.19043	119000	8633.19043	-0.00275955030851
2012-05-31	8499.679688	8542.730469	8455.129883	8542.730469	162800	8542.730469	-0.0104781612005
2012-06-01	8465.469727	8487.44043	8422.5	8440.25	125200	8440.25	-0.0119962194022
2012-06-04	8278.650391	8303.349609	8238.959961	8295.629883	126800	8295.629883	-0.0171345774118
2012-06-05	8331.019531	8388.139648	8306.929688	8382.0	137000	8382.0	0.0104115200676
2012-06-06	8428.360352	8549.0	8412.549805	8533.530273	160200	8533.530273	0.0180780569077
2012-06-07	8639.25	8647.790039	8599.639648	8639.719727	127400	8639.719727	0.0124437894521
2012-06-08	8609.780273	8611.929688	8427.200195	8459.259766	182800	8459.259766	-0.0208872471217
2012-06-11	8612.139648	8665.799805	8594.580078	8624.900391	108800	8624.900391	0.0195809833936
2012-06-12	8478.780273	8575.870117	8452.5	8536.719727	113200	8536.719727	-0.0102239631767
2012-06-13	8557.570312	8615.889648	8554.139648	8587.839844	101600	8587.839844	0.00598826231091
2012-06-14	8531.400391	8592.169922	8520.990234	8568.889648	101600	8568.889648	-0.00220663127681
2012-06-15	8608.429688	8625.19043	8552.75	8569.320312	106600	8569.320312	5.02590204439e-05
2012-06-18	8723.549805	8766.55957	8711.490234	8721.019531	109800	8721.019531	0.017702596411
2012-06-19	8692.820312	8712.860352	8630.660156	8655.870117	99200	8655.870117	-0.0074703896452
2012-06-20	8739.099609	8770.410156	8711.219727	8752.30957	114200	8752.30957	0.0111415087907
2012-06-21	8794.030273	8859.040039	8790.860352	8824.070312	132600	8824.070312	0.0081990635073
2012-06-22	8733.5	8830.339844	8731.790039	8798.349609	113200	8798.349609	-0.00291483432142
2012-06-25	8837.830078	8837.830078	8726.400391	8734.620117	92800	8734.620117	-0.00724334617652
2012-06-26	8671.610352	8712.679688	8619.360352	8663.990234	127600	8663.990234	-0.00808619974926
2012-06-27	8677.759766	8730.490234	8641.519531	8730.490234	106000	8730.490234	0.0076754472482
2012-06-28	8816.070312	8881.44043	8805.650391	8874.110352	118600	8874.110352	0.0164504070391
2012-06-29	8811.459961	9044.040039	8803.330078	9006.780273	143800	9006.780273	0.0149502221335
2012-07-02	9103.790039	9103.790039	9003.480469	9003.480469	99800	9003.480469	-0.000366368879886
2012-07-03	9013.650391	9082.389648	9012.860352	9066.589844	121000	9066.589844	0.0070094420949
2012-07-04	9119.69043	9136.019531	9095.30957	9104.169922	105600	9104.169922	0.00414489666419
2012-07-05	9078.459961	9130.540039	9069.009766	9079.799805	97000	9079.799805	-0.0026768082328
2012-07-06	9052.700195	9082.040039	8977.349609	9020.75	108200	9020.75	-0.00650342587592
2012-07-09	8922.990234	8954.44043	8892.169922	8896.879883	92000	8896.879883	-0.0137316871657
2012-07-10	8922.030273	8966.990234	8855.929688	8857.730469	108400	8857.730469	-0.00440035321538
2012-07-11	8819.040039	8851.0	8797.730469	8851.0	98000	8851.0	-0.000759841250934
2012-07-12	8859.389648	8862.799805	8709.75	8720.009766	141800	8720.009766	-0.0147994841261
2012-07-13	8701.349609	8759.05957	8695.44043	8724.120117	122800	8724.120117	0.00047136999961
2012-07-17	8740.980469	8808.870117	8711.730469	8755.0	112000	8755.0	0.00353959855961
2012-07-18	8796.150391	8802.089844	8715.139648	8726.740234	119000	8726.740234	-0.00322784306111
2012-07-19	8795.0	8835.799805	8771.19043	8795.549805	113200	8795.549805	0.00788491110712
2012-07-20	8785.870117	8792.19043	8662.719727	8669.870117	117000	8669.870117	-0.0142890087358
2012-07-23	8582.280273	8606.230469	8500.269531	8508.320312	103400	8508.320312	-0.0186334746449
2012-07-24	8497.990234	8517.519531	8446.179688	8488.089844	126200	8488.089844	-0.00237772759583
2012-07-25	8410.980469	8433.580078	8328.019531	8365.900391	137400	8365.900391	-0.0143954005254
2012-07-26	8408.219727	8448.549805	8358.509766	8443.099609	153400	8443.099609	0.00922784331535
2012-07-27	8547.339844	8569.089844	8522.740234	8566.639648	129000	8566.639648	0.0146320717179
2012-07-30	8658.830078	8663.299805	8589.19043	8635.44043	112000	8635.44043	0.0080312450187
2012-07-31	8600.919922	8732.839844	8585.259766	8695.05957	140200	8695.05957	0.00690400686372
2012-08-01	8622.040039	8654.610352	8578.160156	8641.849609	123200	8641.849609	-0.00611956255982
2012-08-02	8642.889648	8705.910156	8635.509766	8653.179688	127000	8653.179688	0.00131107106842
2012-08-03	8539.709961	8565.05957	8513.200195	8555.110352	141800	8555.110352	-0.0113333294276
2012-08-06	8683.200195	8751.799805	8676.25	8726.290039	113000	8726.290039	0.0200090565705
2012-08-07	8714.120117	8812.419922	8711.900391	8803.30957	109400	8803.30957	0.0088261484154
2012-08-08	8889.379883	8962.950195	8851.589844	8881.160156	162400	8881.160156	0.00884333163351
2012-08-09	8870.80957	9004.80957	8862.169922	8978.599609	151200	8978.599609	0.01097147797
2012-08-10	8931.919922	8954.849609	8857.230469	8891.44043	120000	8891.44043	-0.00970743576901
2012-08-13	8871.679688	8906.209961	8867.629883	8885.150391	72000	8885.150391	-0.000707426321924
2012-08-14	8913.700195	8970.990234	8897.870117	8929.879883	117600	8929.879883	0.00503418513268
2012-08-15	8960.280273	8960.280273	8866.05957	8925.040039	104400	8925.040039	-0.000541983102059
2012-08-16	8967.110352	9094.089844	8962.969727	9092.759766	115200	9092.759766	0.0187920419704
2012-08-17	9120.219727	9181.570312	9097.0	9162.5	132600	9162.5	0.00766986435304
2012-08-20	9202.360352	9222.870117	9150.790039	9171.160156	91400	9171.160156	0.000945173915416
2012-08-21	9165.150391	9196.669922	9146.070312	9156.919922	84200	9156.919922	-0.00155271893171
2012-08-22	9150.69043	9162.969727	9075.080078	9131.740234	85800	9131.740234	-0.00274979886408
2012-08-23	9080.669922	9194.469727	9062.540039	9178.120117	102800	9178.120117	0.00507897528965
2012-08-24	9069.950195	9090.669922	9045.790039	9070.759766	85800	9070.759766	-0.0116974227436
2012-08-27	9140.410156	9150.480469	9084.870117	9085.389648	79400	9085.389648	0.00161286180843
2012-08-28	9138.509766	9140.620117	8988.990234	9033.290039	124000	9033.290039	-0.00573443858971
2012-08-29	9045.730469	9073.990234	9033.830078	9069.80957	107600	9069.80957	0.00404277188514
2012-08-30	9062.070312	9062.070312	8960.240234	8983.780273	98200	8983.780273	-0.00948523740615
2012-08-31	8891.75	8933.990234	8839.910156	8839.910156	122800	8839.910156	-0.0160144296307
2012-09-03	8836.610352	8893.389648	8773.400391	8783.889648	123400	8783.889648	-0.0063372259459
2012-09-04	8787.969727	8804.44043	8729.219727	8775.509766	110800	8775.509766	-0.000954005837483
2012-09-05	8756.589844	8759.259766	8679.820312	8679.820312	111800	8679.820312	-0.0109041476281
2012-09-06	8690.339844	8697.0	8646.030273	8680.570312	119200	8680.570312	8.64073187048e-05
2012-09-07	8821.370117	8871.650391	8804.269531	8871.650391	157200	8871.650391	0.022012387681
2012-09-10	8853.19043	8874.540039	8838.179688	8869.370117	111800	8869.370117	-0.000257029289873
2012-09-11	8811.330078	8814.030273	8769.469727	8807.379883	95400	8807.379883	-0.0069892487496
2012-09-12	8827.209961	8959.959961	8821.799805	8959.959961	116200	8959.959961	0.0173241168233
2012-09-13	8950.009766	9022.200195	8932.099609	8995.150391	95000	8995.150391	0.00392752089888
2012-09-14	9097.919922	9193.269531	9081.799805	9159.389648	198000	9159.389648	0.018258644921
2012-09-18	9155.490234	9180.44043	9120.610352	9123.769531	137600	9123.769531	-0.00388891818875
2012-09-19	9166.519531	9288.530273	9140.75	9232.209961	157200	9232.209961	0.0118854854489
2012-09-20	9174.19043	9215.570312	9079.19043	9086.980469	144600	9086.980469	-0.0157307397268
2012-09-21	9113.299805	9159.330078	9103.950195	9110.0	121800	9110.0	0.002533243147
2012-09-24	9071.320312	9091.969727	9031.129883	9069.290039	105800	9069.290039	-0.00446871141603
