Date	Open_TATASTEEL.NS	High_TATASTEEL.NS	Low_TATASTEEL.NS	Close_TATASTEEL.NS	Volume_TATASTEEL.NS	AdjClose_TATASTEEL.NS	Return_TATASTEEL.NS	tata_RoC6	tata_RoC14	tata_MA6	tata_MA14	tata_MoM6	tata_MoM14	tata_EMA6	tata_EMA14	tata_WIILR6	tata_WIILR14	tata_K%6	tata_K%14	tata_OBV	tata_RSI6	tata_RSI14
2011-05-27	578.0	588.4	565.7	585.2	4853800	514.4941	0.0192458405576	0.0398935638036	-0.0166357701359	502.009766667	507.002221429	19.7376	-8.7038	500.70122119	507.526195337	2.29538640133	1.80610732714	-1.29538640133	-0.806107327141	65008400.0	0.517193047432	0.418892404776
2011-05-30	586.9	586.9	577.1	579.3	2396200	509.3069	-0.0100821369963	-0.000431380730392	-0.0154656592966	501.973133333	506.430757143	-0.2198	-8.0005	504.642043707	508.455249292	2.26952941176	1.91317027864	-1.26952941176	-0.913170278638	62612200.0	0.653033597052	0.463576452707
2011-05-31	585.45	590.0	579.3	589.0	2664900	517.8349	0.0167443244928	0.0529137903094	-0.00875141915293	506.3104	506.1042	26.0236	-4.5718	505.974859791	508.56880272	2.02482352941	1.73715376677	-1.02482352941	-0.73715376677	65277100.0	0.497998353514	0.466321370028
2011-06-01	592.0	597.45	580.1	582.3	4662500	511.9444	-0.0113752472072	0.0278903772386	-0.00410481767984	508.62555	505.953478571	13.8909	-2.1101	509.363442708	509.804282357	2.1414430727	1.85873271414	-1.1414430727	-0.858732714138	60614600.0	0.784613735689	0.481294668502
2011-06-02	577.0	577.0	571.5	574.9	2134200	505.4386	-0.0127080206366	0.0244121429981	-0.0321547484369	510.633016667	504.754035714	12.0448	-16.7922	510.100859077	510.089631376	2.34722959184	1.99301135191	-1.34722959184	-0.993011351909	58480400.0	0.653099147594	0.491189127481
2011-06-03	577.3	583.3	571.0	573.25	2429900	503.9879	-0.00287018047296	-0.00156761609829	-0.00787459391273	510.501133333	504.468307143	-0.7913	-4.0002	508.768785055	509.469493859	2.94368818898	2.12897722096	-1.94368818898	-1.12897722096	56050500.0	0.627561330006	0.428890962925
2011-06-06	573.0	573.0	564.3	567.9	2756300	499.2843	-0.00933276374294	-0.0295626324967	-0.0105409536561	507.966166667	504.088378571	-15.2098	-5.319	507.402817896	508.738614678	3.09183307087	2.23612072893	-2.09183307087	-1.23612072893	53294200.0	0.489386245175	0.481002378383
2011-06-07	567.0	580.0	566.0	577.95	2098500	508.12	0.0176967311009	-0.00233042199114	0.0109322015689	507.76835	504.480864286	-1.1869	5.4948	505.083241355	507.478039388	2.69472096531	2.03485193622	-1.69472096531	-1.03485193622	55392700.0	0.264304619752	0.475051688361
2011-06-08	575.1	581.3	574.5	577.7	2500800	507.9002	-0.000432574982288	-0.0191850723078	0.026565997617	506.112566667	505.4197	-9.9347	13.1437	505.950886682	507.563634136	2.70135143288	2.03985876993	-1.70135143288	-1.03985876993	52891900.0	0.483475941338	0.524215128065
2011-06-09	577.0	581.7	574.4	577.05	2345600	507.3288	-0.00112502416813	-0.00901582281201	-0.00431361104335	505.3433	505.262707143	-4.6156	-2.1979	506.507833344	507.608509585	2.71858823529	2.05287471526	-1.71858823529	-1.05287471526	50546300.0	0.320063319339	0.562110442297
2011-06-10	577.5	578.8	566.2	569.45	3511600	500.647	-0.0131705513269	-0.0094800832386	0.0179656303139	504.5447	505.893828571	-4.7916	8.8357	506.742395246	507.571214973	4.35015789474	2.20507972665	-3.35015789474	-1.20507972665	47034700.0	0.396450845785	0.488004078144
2011-06-13	568.0	568.0	560.55	562.95	4827100	494.9324	-0.0114144297279	-0.017967693272	-0.00626659585767	503.03545	505.670892857	-9.0555	-3.1211	505.000853747	506.64798631	4.65092631579	2.33525284738	-3.65092631579	-1.33525284738	42207600.0	0.393344611138	0.554827884488
2011-06-14	566.0	566.95	558.45	561.0	3238700	493.218	-0.00346390739422	-0.0121499914978	-0.000356307679586	502.0244	505.658335714	-6.0663	-0.1758	502.124152676	505.085908136	4.18354609929	2.65897959184	-3.18354609929	-1.65897959184	38968900.0	0.330592025263	0.480505090001
2011-06-15	562.0	566.35	560.25	561.4	2875900	493.5697	0.000713072110101	-0.0286355585295	-0.0222067391049	499.59935	504.857657143	-14.5503	-11.2095	499.579537626	503.503520384	3.79055053763	2.6635974359	-2.79055053763	-1.6635974359	41844800.0	0.372222245626	0.498859978367
2011-06-16	558.7	562.1	551.4	553.25	4047700	486.4044	-0.0145173012039	-0.0423228815425	-0.0545967388159	496.016716667	502.85125	-21.4958	-28.0897	497.862441161	502.179011	4.09873548387	2.84732307692	-3.09873548387	-1.84732307692	37797100.0	0.0230567009971	0.415169645573
2011-06-17	564.0	575.3	563.0	573.05	4274000	503.812	0.0357883275727	-0.00693199361046	-0.0107889761556	495.430583333	502.458757143	-3.5168	-5.4949	494.588715115	500.075729533	2.57056105611	2.03339847991	-1.57056105611	-1.03339847991	42071100.0	0.0158429132581	0.278892640958
2011-06-20	574.6	574.95	548.5	561.15	3432300	493.3499	-0.0207658809238	-0.0145753395107	-0.0472834102143	494.2144	500.709828571	-7.2971	-24.485	497.223939368	500.573898929	3.11861678832	2.26058849077	-2.11861678832	-1.26058849077	38638800.0	0.454953708685	0.463725675296
2011-06-21	565.9	568.5	556.75	558.2	2687600	490.7563	-0.0052571207575	-0.00843771795906	-0.0413875022366	493.518383333	499.196392857	-4.1761	-21.1881	496.117070977	499.610699071	3.15461567164	2.17964657814	-2.15461567164	-1.17964657814	35951200.0	0.414784763533	0.342388155777
2011-06-22	561.25	565.0	556.25	558.1	2375100	490.6683	-0.000179315069414	-0.00516951936061	-0.0292227384296	493.093433333	498.141371429	-2.5497	-14.7703	494.585422127	498.430112529	3.15789925373	2.66183045977	-2.15789925373	-1.66183045977	33576100.0	0.447397259584	0.357564928386
2011-06-23	559.7	561.9	553.3	556.55	2046800	489.3056	-0.00277723260296	-0.00863930666733	-0.0291322470242	492.38275	497.092635714	-4.2641	-14.6823	493.466244376	497.395204191	3.20874626866	2.70098850575	-2.20874626866	-1.70098850575	31529300.0	0.466511506949	0.391331409661
2011-06-24	560.9	580.25	559.25	578.95	3039900	508.9992	0.0402480576556	0.0464527047864	0.0194576516826	496.14855	497.786557143	22.5948	9.7149	492.27748884	496.316590299	2.47391044776	2.18978313253	-1.47391044776	-1.18978313253	34569200.0	0.445442983881	0.391838791377
2011-06-27	576.4	593.45	574.8	589.35	4078900	518.1426	0.0179634859937	0.0284443403492	0.0197248681414	498.536983333	498.502457143	14.3306	10.0226	497.0551206	498.007604926	1.95613858268	1.91437951807	-0.956138582677	-0.914379518072	38648100.0	0.718909617963	0.558620747916
2011-06-28	590.95	592.5	583.0	587.25	2320800	516.2964	-0.00356311177657	0.0465116137654	0.0165312004209	502.3614	499.102185714	22.9465	8.3962	503.080114714	500.692270936	1.71643159066	1.71643159066	-0.716431590656	-0.716431590656	36327300.0	0.665314673053	0.560253697247
2011-06-29	589.7	602.75	589.0	601.6	2835000	528.9125	0.0244357698407	0.0777497914953	0.0425438098527	508.720766667	500.643878571	38.1562	21.5837	506.856196225	502.772821478	1.60740971357	1.43576195773	-0.607409713574	-0.435761957731	39162300.0	0.830379382334	0.549507997981
2011-06-30	605.0	612.45	603.0	610.25	3701100	536.5174	0.0143783707135	0.0934421481885	0.0716480873749	516.362283333	503.20605	45.8491	35.8704	513.157997303	506.258111947	1.33938523761	1.22087741935	-0.339385237614	-0.220877419355	42863400.0	0.926326256983	0.611438738304
2011-07-01	616.7	616.7	595.65	602.3	2487700	529.528	-0.0130273500915	0.0822030240406	0.0698996469013	523.066016667	505.677164286	40.2224	34.5956	519.832112359	510.292683688	1.40189349112	1.29666927287	-0.401893491124	-0.296669272869	40375700.0	0.938605503674	0.68345365686
2011-07-04	597.75	598.8	590.1	597.5	1873200	535.9867	0.0121970887281	0.0530207120168	0.0867135830404	527.563933333	508.732071429	26.9875	42.7687	522.602365971	512.857392529	1.40493124456	1.18347947214	-0.40493124456	-0.183479472141	42248900.0	0.847382094048	0.67465644847
2011-07-05	599.9	606.9	594.2	597.4	2963800	535.897	-0.000167354898918	0.0342654705481	0.0857574928121	530.523	511.75545	17.7544	42.3273	526.426461408	515.941300192	1.9284725537	1.18479472141	-0.928472553699	-0.184794721408	39285100.0	0.802152772024	0.70604808288
2011-07-06	597.5	602.9	593.9	597.85	2082500	536.3007	0.000753316402219	0.0387457669664	0.102581925657	533.85705	515.319471429	20.0043	49.8963	529.132329577	518.602060167	2.38573590504	1.17887536657	-1.38573590504	-0.178875366569	41367600.0	0.749324533071	0.704437637472
2011-07-07	599.0	608.0	598.5	606.7	2919400	544.2396	0.0148030759609	0.0289785172406	0.0802434241344	536.411566667	518.207157143	15.3271	40.4276	531.180435412	520.961878811	2.61589891697	1.06246920821	-1.61589891697	-0.0624692082111	44287000.0	0.792781558727	0.757836165263
2011-07-08	606.0	606.0	592.1	594.9	4050700	533.6544	-0.019449521865	-0.00533626682005	0.0816955673853	535.9344	521.08605	-2.863	40.3045	534.911625294	524.06557497	3.12201503759	1.21767741935	-2.12201503759	-0.217677419355	40236300.0	0.759910870841	0.731567973789
2011-07-11	595.5	595.85	586.05	587.8	1815900	527.2853	-0.0119348777036	-0.00423528123159	0.0744340928481	535.560616667	523.695264286	-2.2427	36.529	534.552418067	525.344084974	3.36145488722	1.41032649842	-2.36145488722	-0.410326498423	38420400.0	0.455907175595	0.730537750775
2011-07-12	580.65	585.0	570.0	572.0	4431900	513.112	-0.0268797556086	-0.0426777380857	0.0457410841499	531.748166667	525.298385714	-22.8747	22.4437	532.47609862	525.602913644	4.32291571754	1.63388012618	-3.32291571754	-0.633880126183	33988500.0	0.464787582469	0.700291480607
2011-07-13	577.0	579.35	570.15	575.0	4031900	515.8031	0.00524466393302	-0.0374958247574	0.054153273537	528.399183333	527.191064286	-20.0939	26.4975	526.943499014	523.937458491	2.42623421053	1.59143375394	-1.42623421053	-0.591433753943	38020400.0	0.21088526513	0.606595684251
2011-07-14	573.75	583.6	571.0	576.55	2529400	517.1935	0.00269560225598	-0.0356277737471	0.0160988465208	525.21465	527.776371429	-19.1072	8.1943	523.760527867	522.852877359	2.38964473684	1.73205395997	-1.38964473684	-0.732053959965	40549800.0	0.261702082241	0.624280861849
2011-07-15	578.0	581.3	569.05	572.95	2160300	513.9642	-0.00624389130954	-0.0556288076061	-0.00806418927917	520.16875	527.477914286	-30.2754	-4.1784	521.884234191	522.098293711	2.47462631579	2.19991006424	-1.47462631579	-1.19991006424	38389500.0	0.278585334199	0.546400287202
2011-07-18	573.55	577.0	570.25	571.6	1903200	512.7531	-0.00235638980303	-0.0391663593517	-0.00686291827718	516.6852	527.224821429	-20.9013	-3.5433	519.621367279	521.013747883	2.52359675237	2.18146694648	-1.52359675237	-1.18146694648	36486300.0	0.10618287962	0.474641322555
2011-07-19	572.0	578.25	568.8	576.4	2557100	517.059	0.00839760890768	-0.0193942444441	-0.0224110793373	514.980816667	526.378142857	-10.2263	-11.8535	517.659005199	519.912328165	2.93996268657	2.09110178384	-1.93996268657	-1.09110178384	39043400.0	0.140430012077	0.47832867895
2011-07-20	579.0	581.7	574.05	575.45	2421800	516.2068	-0.00164816781064	0.0060314317342	-0.0378563677525	515.496616667	524.927385714	3.0948	-20.3106	517.487575142	519.53188441	4.24649382716	2.09797912317	-3.24649382716	-1.09797912317	36621600.0	0.310631789075	0.419298835659
2011-07-21	575.45	578.25	571.8	573.35	1194300	514.323	-0.00364931263982	-0.00286950582499	-0.0287142511822	515.249933333	523.841314286	-1.4801	-15.205	517.121639387	519.088539822	4.68087837838	2.13730688935	-3.68087837838	-1.13730688935	35427300.0	0.613114035088	0.347719229846
2011-07-22	580.0	586.4	575.65	584.25	2309600	524.1008	0.0190110105906	0.0133553495935	-0.0221757368233	516.40115	522.992321429	6.9073	-11.8859	516.322028134	518.453134512	4.02021621622	2.14028571429	-3.02021621622	-1.14028571429	37736900.0	0.442510118312	0.376547520071
2011-07-25	580.0	595.0	579.0	591.25	2555100	530.3802	0.0119812829898	0.0319399678032	-0.0102945155506	519.13715	522.598264286	16.416	-5.5168	518.544534381	519.206156577	3.18294318182	1.98009693878	-2.18294318182	-0.980096938776	40292000.0	0.662447495543	0.408431238107
2011-07-26	592.7	595.7	580.6	583.35	2153100	523.2934	-0.0133617356002	0.0205562872267	-0.0242537442148	520.893866667	521.669171429	10.5403	-13.0073	521.92615313	520.696029034	2.73689312977	2.16088265306	-1.73689312977	-1.16088265306	38138900.0	0.837636054002	0.461199135758
2011-07-27	583.0	590.75	576.5	579.85	2528500	520.1538	-0.0059996934798	0.00598539044867	-0.0442558755372	521.409666667	519.948757143	3.0948	-24.0858	522.316795093	521.042345163	2.80840892193	2.2409744898	-1.80840892193	-1.2409744898	35610400.0	0.674589791923	0.416377903755
2011-07-28	575.0	578.9	566.2	568.65	2664300	510.1069	-0.0193152486822	-0.0118167757573	-0.0441249992505	520.393016667	518.266792857	-6.0999	-23.5475	521.698796495	520.923872474	3.58130125523	2.57777150538	-2.58130125523	-1.57777150538	32946100.0	0.553322581979	0.334972250771
2011-07-29	570.0	572.0	562.4	564.0	2254700	505.9356	-0.00817730558046	-0.0163076510286	-0.0404898448715	518.995116667	516.741814286	-8.3874	-21.3497	518.386826068	519.481609478	3.04286101695	3.03252613828	-2.04286101695	-2.03252613828	30691400.0	0.420188254135	0.337461535382
2011-08-01	570.75	575.95	562.8	573.8	2403500	514.7266	0.017375729243	-0.017886253942	0.00314668142628	517.43275	516.857142857	-9.3742	1.6146	514.829332905	517.675474881	2.43163363363	2.43163363363	-1.43163363363	-1.43163363363	33094900.0	0.396456453787	0.348020826066
2011-08-02	571.0	573.4	561.55	564.4	2040200	506.2944	-0.0163819006051	-0.0454123287408	-0.0184347476779	513.41845	516.17795	-24.0858	-9.5087	514.799980647	517.282291563	2.68485285285	2.68485285285	-1.68485285285	-1.68485285285	31054700.0	0.381384284449	0.512447461014
2011-08-03	559.9	565.5	556.0	563.35	2350700	505.3525	-0.00186038004766	-0.0342845906331	-0.0228947192878	510.4283	515.332164286	-17.9409	-11.841	512.369814748	515.817239355	2.64560761347	2.64560761347	-1.64560761347	-1.64560761347	28704000.0	0.210978261391	0.432655738076
2011-08-04	566.0	568.0	554.2	557.75	2455900	500.329	-0.00994058602659	-0.0381133426306	-0.0265294742319	507.124166667	514.358221429	-19.8248	-13.6352	510.364867677	514.421940774	2.60204316547	2.40229219144	-1.60204316547	-1.40229219144	26248100.0	0.247474164553	0.415601318333
2011-08-05	546.5	546.5	527.0	532.95	4924300	478.0822	-0.0444643424627	-0.0627803701538	-0.0676171436116	501.786716667	511.881728571	-32.0247	-34.6709	507.497476912	512.542882004	4.08169230769	2.83416385542	-3.08169230769	-1.83416385542	21323800.0	0.235010746709	0.405236616562
2011-08-08	519.9	519.9	503.0	509.1	5526300	456.6876	-0.0447508817521	-0.0973404520259	-0.116759209297	493.578716667	507.569485714	-49.248	-60.3714	499.09311208	507.948124404	2.43641266599	2.02347016012	-1.43641266599	-1.02347016012	15797500.0	0.177213965049	0.313555411915
2011-08-09	495.0	504.85	477.75	485.15	8847300	435.2033	-0.0470437559505	-0.154496192736	-0.156920637233	480.324833333	501.783521429	-79.5233	-81.0035	486.977251486	501.113387817	1.9293584647	1.73135598706	-0.929358464702	-0.731355987055	6950200.0	0.131542720335	0.225753580975
2011-08-10	503.05	505.0	480.65	484.95	5973600	435.0239	-0.000412221138948	-0.140768888615	-0.154181516285	468.446416667	496.1193	-71.2705	-79.2991	472.184693918	492.325376108	1.44669210664	1.36223908436	-0.446692106639	-0.362239084358	976600.0	0.0	0.190116442323
2011-08-11	481.5	490.0	480.1	484.4	3241700	434.5305	-0.00113419055827	-0.140143761038	-0.170902811062	456.64275	489.721421429	-70.822	-89.5703	461.567324227	484.685179293	1.47888642659	1.3664222128	-0.478886426593	-0.366422212802	-2265100.0	0.0	0.192628425023
2011-08-12	489.9	489.9	471.0	474.95	6886000	426.0534	-0.0195086420861	-0.148453517585	-0.19670191308	444.263483333	482.269507143	-74.2756	-104.3268	453.842517305	477.997888721	1.57281551247	1.43829249682	-0.572815512465	-0.438292496821	-9151100.0	0.0	0.125889746231
2011-08-16	480.0	481.9	466.25	469.0	4218300	420.7159	-0.0125277723403	-0.119992545215	-0.196022919456	434.702433333	474.942542857	-57.3663	-102.5775	445.902769504	471.071956891	1.66601456954	1.40324057739	-0.666014569536	-0.403240577386	-13369400.0	0.0	0.0721112831887
2011-08-17	470.25	474.7	460.55	472.9	3977800	424.2144	0.00831558778739	-0.0711059376256	-0.184444293207	429.290233333	468.089728571	-32.4732	-95.9394	438.706521074	464.357815973	1.78351537745	1.33763534137	-0.783515377446	-0.337635341365	-9391600.0	0.0	0.0731610900511
2011-08-18	472.65	472.65	458.6	462.6	3031200	414.9748	-0.0217804959002	-0.0464805758596	-0.186494438715	425.918816667	461.294578571	-20.2285	-95.1321	434.565915053	459.00536051	2.02531383577	1.38508829742	-1.02531383577	-0.385088297423	-12422800.0	0.0886364903142	0.101971981042
2011-08-19	454.0	467.95	450.0	459.4	4263500	412.1043	-0.00691728750758	-0.0526858409389	-0.1854609559	422.098883333	454.592342857	-22.9196	-93.8313	428.968453609	453.134619108	2.0020625	1.39621389007	-1.0020625	-0.396213890072	-16686300.0	0.128500853979	0.102659653115
2011-08-22	461.35	472.4	456.1	469.95	2634300	421.5681	0.0229645747448	-0.0298308173995	-0.180986372183	419.938483333	447.938164286	-12.9624	-93.1585	424.150124007	447.663909894	1.7107975	1.2257395792	-0.7107975	-0.225739579198	-14052000.0	0.116941764773	0.103787423898
2011-08-23	473.0	478.25	464.1	475.5	2680700	426.5467	0.0118097171015	0.00115783608346	-0.157512506557	420.0207	442.2419	0.4933	-79.7477	423.412402862	444.184468575	1.58780200501	1.19005915721	-0.587802005013	-0.190059157212	-11371300.0	0.333332476149	0.108850878084
2011-08-24	474.0	479.9	452.15	454.5	5489600	407.7087	-0.0441639801691	-0.0309168253446	-0.193219188586	417.852833333	435.267342857	-13.0072	-97.6438	424.30791633	441.832766098	2.3257460815	1.35840084746	-1.3257460815	-0.358400847458	-16860900.0	0.506969778318	0.155158501939
2011-08-25	456.7	460.95	441.05	443.7	9748300	398.0206	-0.0237623087268	-0.0617466073759	-0.204482250679	413.4872	427.9596	-26.1938	-102.3084	419.565283093	437.282890618	2.73844147157	1.44050338983	-1.73844147157	-0.440503389831	-26609200.0	0.366972120518	0.134362998556
2011-08-26	441.9	444.8	418.3	422.3	4940600	378.8237	-0.0482309207111	-0.0871163742955	-0.207618062333	407.462016667	420.869707143	-36.1511	-99.2585	413.409659352	432.047918536	2.60170656371	1.59010241821	-1.60170656371	-0.590102418208	-31549800.0	0.262214362747	0.129827585458
2011-08-29	428.85	450.0	426.7	447.4	5191400	401.3397	0.0594366191978	-0.0261210572178	-0.121194225549	405.667916667	416.916285714	-10.7646	-55.3479	403.52795668	424.951356064	1.27532954545	1.16693208661	-0.275329545455	-0.166932086614	-26358400.0	0.2220681193	0.132757586005
2011-08-30	455.0	472.9	455.0	468.55	7560500	420.3122	0.0472729211688	-0.00297911535527	-0.0342164225317	405.4586	415.852635714	-1.2559	-14.8911	402.902740486	421.803135256	0.967334415584	0.976791234141	0.0326655844156	0.0232087658593	-18797900.0	0.436440587898	0.296905880376
2011-09-02	470.0	492.7	461.0	490.1	7465800	439.6437	0.0459931926792	0.0307047270557	0.0106196464148	407.641433333	416.182621429	13.097	4.6198	407.876871776	421.604343888	0.653511363636	0.753821222607	0.346488636364	0.246178777393	-11332100.0	0.493333163464	0.444332294828
2011-09-05	486.0	495.95	480.2	494.7	6126200	443.7701	0.00938578216861	0.0884489342513	0.021263409588	413.651666667	416.842592857	36.0614	9.2396	416.953108411	424.00959137	0.657659946237	0.657659946237	0.342340053763	0.342340053763	-5205900.0	0.560330928756	0.51510706204
2011-09-06	490.0	497.6	478.1	495.45	4795900	444.4429	0.00151610034115	0.116632907945	0.0431624298738	421.388716667	418.156128571	46.4223	18.3895	424.615106008	426.644325854	0.663323889247	0.663323889247	0.336676110753	0.336676110753	-410000.0	0.692160620006	0.529512888491
2011-09-07	495.0	503.5	494.9	498.5	3219800	447.1789	0.00615602139217	0.180440664087	0.0628999284315	432.78125	420.046342857	68.3552	26.463	430.280190006	429.017469073	0.635827238335	0.635827238335	0.364172761665	0.364172761665	2809800.0	0.773664433993	0.561821466584
2011-09-08	499.75	502.05	489.0	491.35	3352400	440.765	-0.0143430291546	0.0982342389751	0.0390147057714	439.352133333	421.228528571	39.4253	16.5506	435.108392861	431.438993197	0.816861979167	0.73632629108	0.183138020833	0.26367370892	-542600.0	1.0	0.590546584803
2011-09-09	490.0	490.8	475.1	476.9	4584600	427.8026	-0.0294088686715	0.0178210387422	0.0309122385263	440.600533333	422.1448	7.4904	12.8278	436.724566329	432.682460771	1.56077113402	0.88846713615	-0.560771134021	0.11153286385	-5127200.0	0.877253215599	0.555522306746
2011-09-12	469.25	470.0	452.15	454.85	6087100	408.0227	-0.0462360443812	-0.0719241513071	-0.00990428879291	435.330366667	421.853257143	-31.621	-4.0816	434.175433092	432.031812668	2.24652470588	1.12062558685	-1.24652470588	-0.120625586854	-11214300.0	0.580989555176	0.541984742818
2011-09-13	460.4	467.8	450.8	457.35	4230900	410.2653	0.00549626283047	-0.0755003548008	-0.0268113265686	429.746233333	421.045914286	-33.5048	-11.3028	426.703223637	428.830597646	1.81567088608	1.09430399061	-0.815670886076	-0.0943039906103	-6983400.0	0.161383038418	0.48797242758
2011-09-14	460.0	473.6	454.1	469.5	3455700	421.1645	0.0265662243431	-0.0523765820086	-0.012618079099	425.8665	420.661471429	-23.2784	-5.3822	422.006674027	426.355224626	1.56234345351	0.966379107981	-0.56234345351	0.0336208920188	-3527700.0	0.126125925066	0.465212648871
2011-09-15	475.0	477.0	460.1	465.65	5577300	417.7108	-0.00820035876718	-0.0658977872167	0.0245324664399	420.95515	421.375907143	-29.4681	10.0021	421.766052876	425.663128009	1.62787855787	1.00691549296	-0.627878557875	-0.00691549295775	-9105000.0	0.288508921757	0.484017337367
2011-09-16	470.4	474.5	457.1	460.85	7348500	413.405	-0.0103080887542	-0.062073894252	0.0386522707619	416.39515	422.474792857	-27.36	15.3844	420.607409197	424.602817608	1.72965853659	1.05745305164	-0.729658536585	-0.0574530516432	-16453500.0	0.235720166381	0.532688331866
2011-09-19	458.85	458.85	451.6	453.75	2527600	407.0359	-0.015406441625	-0.0485427157292	0.0744731652217	412.934033333	424.48995	-20.7667	28.2122	418.549577998	423.10977526	2.0941025	1.13220774648	-1.0941025	-0.132207746479	-18981100.0	0.24498355815	0.552111786767
2011-09-20	453.75	462.6	452.2	461.1	3418500	413.6292	0.016198325504	0.0137406570762	0.0306211919728	413.86845	425.367771429	5.6065	12.2895	415.259955713	420.966591892	2.41873282443	1.17019270833	-1.41873282443	-0.170192708333	-15562600.0	0.279313840719	0.604658789243
2011-09-21	462.4	462.4	455.15	458.5	2302600	411.2969	-0.00563862512608	0.00251447051457	-0.0214490562016	414.040383333	424.723821429	1.0316	-9.0153	414.794025509	419.988272973	2.5077519084	1.74958444023	-1.5077519084	-0.749584440228	-17865200.0	0.582780381352	0.551697766515
2011-09-22	451.0	451.0	440.0	442.4	4434600	396.8544	-0.035114536482	-0.0577211517115	-0.0973272220209	409.9887	421.667442857	-24.3101	-42.7893	413.794846792	418.829423244	3.15533858268	2.02363567362	-2.15533858268	-1.02363567362	-22299800.0	0.515191409402	0.455901990728
2011-09-23	437.55	438.25	425.1	432.8	5374800	388.2427	-0.0216998979979	-0.0705466557245	-0.125126501312	405.07735	417.7012	-29.4681	-55.5274	408.954719137	415.899420144	2.39884594595	1.81507559055	-1.39884594595	-0.815075590551	-27674600.0	0.175836806972	0.280184198278
2011-09-26	432.0	439.7	420.2	435.45	3852100	390.62	0.00612323167957	-0.0551154436932	-0.121101945829	401.27985	413.856707143	-22.785	-53.8229	403.036999384	412.211857458	1.6979757085	1.43979591837	-0.697975708502	-0.439795918367	-23822500.0	0.154573821877	0.227312817733
2011-09-27	441.6	445.4	435.5	438.95	3941800	393.7596	0.00803747887973	-0.03261702469	-0.119458453876	399.067133333	410.041042857	-13.2763	-53.4193	399.489285274	409.332943131	1.62359433962	1.31741176471	-0.623594339623	-0.317411764706	-19880700.0	0.220266069508	0.240035471509
2011-09-28	442.0	444.0	425.6	427.4	3487200	383.3987	-0.0263127552954	-0.0730859910277	-0.130151668122	394.028716667	405.94345	-30.2305	-57.3663	397.852232339	407.25649738	1.86795518868	1.44961881491	-0.867955188679	-0.449618814905	-23367900.0	0.32296708777	0.242986895143
2011-09-29	424.0	438.0	417.0	433.8	5436400	389.1398	0.0149742291771	-0.0538713031876	-0.0903753273122	390.335866667	403.181821429	-22.1571	-38.6628	393.72265167	404.075457729	1.73602369668	1.43994617564	-0.736023696682	-0.439946175637	-17931500.0	0.13369668212	0.234095946706
2011-09-30	430.6	432.8	414.15	415.35	5203500	372.5893	-0.0425309875782	-0.0611435831378	-0.0868417369916	386.291683333	400.650864286	-24.2651	-35.4334	392.413265479	402.084036699	2.30619705882	1.74017833333	-1.30619705882	-0.740178333333	-23135000.0	0.252008479376	0.307932517958
2011-10-03	408.75	408.75	392.85	394.65	5050500	354.0203	-0.0498377167568	-0.0881469245912	-0.13709421684	380.58795	396.633364286	-34.2224	-56.245	386.749275342	398.151405139	2.9241504	1.95671758154	-1.9241504	-0.956717581543	-28185500.0	0.24065274224	0.318140292097
2011-10-04	393.85	405.4	390.3	397.55	4738700	356.6218	0.00734844866241	-0.0870365060673	-0.15324819637	374.921583333	392.023171429	-33.9982	-64.5427	377.39813953	392.267257787	1.68940437678	1.43051931075	-0.689404376784	-0.430519310755	-23446800.0	0.198419412602	0.252760536634
2011-10-05	400.8	406.8	398.0	400.6	4220100	359.3578	0.0076719931311	-0.0873675206903	-0.139697130168	369.18795	387.8551	-34.4018	-58.353	371.462042521	387.514530082	1.56156442831	1.35688811995	-0.561564428312	-0.356888119954	-19226700.0	0.201574366339	0.193960452658
2011-10-07	413.5	421.4	410.65	419.7	4394100	376.4914	0.0476783862769	-0.0180159713635	-0.0892916147603	368.036733333	385.218414286	-6.9073	-36.9136	368.003687515	383.760299404	1.2571433892	1.1639976247	-0.257143389199	-0.163997624703	-14832600.0	0.195876871939	0.221413798832
2011-10-10	419.7	436.4	416.65	434.95	5301000	390.1714	0.0363354913286	0.00265097530502	-0.0414324633282	368.208666667	384.013807143	1.0316	-16.8645	370.428748225	382.791112817	1.00269601677	1.00177869986	-0.00269601677149	-0.00177869986169	-9531600.0	0.44546727784	0.342998883959
2011-10-11	439.8	443.3	430.7	433.55	4898100	388.9155	-0.00321884177057	0.0438182202226	-0.0597484413576	370.9297	382.248542857	16.3262	-24.7137	376.069505875	383.775151108	1.03003253796	1.01914937759	-0.030032537961	-0.0191493775934	-14429700.0	0.507237205804	0.432471392088
2011-10-12	435.0	445.0	433.7	444.1	3202400	398.3794	0.024334077711	0.12530100675	-0.0314067526402	378.322883333	381.325864286	44.3591	-12.9175	379.739789911	384.46053096	0.847558490566	0.887941747573	0.152441509434	0.112058252427	-11227300.0	0.645832142347	0.396622993527
2011-10-13	445.6	457.4	441.6	453.4	4733600	406.722	0.0209413438546	0.140485522758	0.0248645347009	386.672916667	382.030692857	50.1002	9.8676	385.065392793	386.316380166	0.699780621572	0.729456342669	0.300219378428	0.270543657331	-6493700.0	0.973205123008	0.449008593636
2011-10-14	450.0	451.0	434.2	437.85	4378800	392.7729	-0.0342963990146	0.0929855981977	0.0116684743847	392.2421	382.354278571	33.4151	4.5302	391.252994852	389.037129477	1.0879983165	0.963146050671	-0.0879983164983	0.0368539493294	-10872500.0	0.976129019995	0.540922799253
