Date	Open_N225	High_N225	Low_N225	Close_N225	Volume_N225	AdjClose_N225	Return_N225	nikkei_EMA6	nikkei_EMA14	nikkei_MoM6	nikkei_MoM14	nikkei_WIILR6	nikkei_WIILR14	nikkei_K%6	nikkei_K%14	nikkei_OBV	nikkei_RSI6	nikkei_RSI14	nikkei_RoC6	nikkei_RoC14	nikkei_MA6	nikkei_MA14
2013-12-12	15377.320312	15392.660156	15255.360352	15341.820312	132300	15341.820312	-0.0111658777215	15515.177093	15426.7970961	-66.120118	-39.899415	0.573566860227	0.66361973182	0.426433139773	0.33638026818	9960600.0	0.400596345019	0.536503503961	-0.00429130150784	-0.00259395020246	15432.6249998	15527.2436522
2013-12-13	15316.889648	15532.94043	15251.450195	15403.110352	246200	15403.110352	0.003994965314	15465.6465842	15415.4668582	225.620118	-216.019531	0.459574915556	0.573700264165	0.540425084444	0.426299735835	10206800.0	0.467317734007	0.490949719868	0.0148654431346	-0.0138304459095	15470.2283528	15511.8136857
2013-12-16	15408.349609	15408.349609	15146.129883	15152.910156	139600	15152.910156	-0.0162434852625	15447.7790893	15413.8193241	-146.950196	-362.330078	0.924916542012	0.940772441496	0.0750834579882	0.059227558504	10067200.0	0.633915167624	0.446745978215	-0.00960467563881	-0.0233531722703	15445.7366535	15485.9329659
2013-12-17	15290.219727	15322.129883	15248.419922	15278.629883	120400	15278.629883	0.00829673809887	15363.5308226	15379.031435	-371.580078	-171.0	0.737144938309	0.756327286532	0.262855061691	0.243672713468	10187600.0	0.424270393289	0.416686950932	-0.0237428174399	-0.0110682263132	15383.8066405	15473.7186801
2013-12-18	15273.240234	15588.419922	15268.179688	15587.799805	175200	15587.799805	0.0202354480976	15339.2734113	15365.6445614	-23.509765	-139.320312	0.0946415561743	0.302739806393	0.905358443826	0.697260193607	10362800.0	0.250817951069	0.461738446469	-0.00150594444973	-0.00885860290781	15379.8883463	15463.7672293
2013-12-19	15809.429688	15891.820312	15798.849609	15859.219727	190300	15859.219727	0.0174123305018	15410.2809524	15395.2652605	344.160157	197.34961	-0.612267474104	-0.095464125228	1.6122674741	1.09546412523	10553100.0	0.488428743425	0.469262590168	0.022182329075	0.012600641464	15437.2483725	15477.86363
2013-12-20	15790.69043	15870.419922	15755.360352	15870.419922	165000	15870.419922	0.000706226106505	15538.5491737	15457.1258561	528.59961	215.34961	0.0286987591201	0.0274617371201	0.97130124088	0.97253826288	10718100.0	0.644478954181	0.539909424473	0.0344548169155	0.0137559018074	15525.3483075	15493.245745
2013-12-23	15870.419922	15870.419922	15870.419922	15870.419922	0	15870.419922	0.0	15633.3693875	15512.2317315	467.30957	120.759766	0.0286987591201	0.0274617371201	0.97130124088	0.97253826288	10718100.0	0.75685112195	0.543472141135	0.0303386497481	0.00766745217382	15603.2332358	15501.8714426
2013-12-24	15955.900391	16029.650391	15849.0	15889.330078	163000	15889.330078	0.00119153469744	15701.0981116	15559.9901569	736.419922	481.389648	0.0033395010894	0.00319555631816	0.996660498911	0.996804443682	10881100.0	0.741451255206	0.525345425702	0.0485992403056	0.0312429587969	15725.9698895	15536.2564174
2013-12-25	15861.129883	16010.540039	15853.509766	16009.990234	147400	16009.990234	0.00759378497443	15754.8786735	15603.9021464	731.360351	832.5	0.0251656300927	0.0214370680225	0.974834369907	0.978562931977	11028500.0	1.0	0.61687223196	0.0478681895301	0.0548509659479	15847.8632813	15595.7207031
2013-12-26	16087.070312	16186.040039	16082.280273	16174.44043	170200	16174.44043	0.0102717236923	15827.7676908	15658.0472247	586.640625	874.580078	-0.190145252377	-0.157876354448	1.19014525238	1.15787635445	11198700.0	1.0	0.713496607743	0.0376346009276	0.0571626183428	15945.6367188	15658.1907087
2013-12-27	16229.429688	16232.69043	16056.730469	16178.94043	170600	16178.94043	0.000278216734574	15926.8170448	15726.8996521	319.720703	528.730469	0.0164846618364	0.00682713690124	0.983515338164	0.993172863099	11369300.0	1.0	0.719549589276	0.0201599264342	0.0337842412541	15998.9235027	15695.9571708
2013-12-30	16269.219727	16320.219727	16182.709961	16291.30957	182100	16291.30957	0.00694539549646	15998.8522977	15787.1717558	420.889648	680.0	-0.122806298412	-0.0539492623415	1.12280629841	1.05394926234	11551400.0	1.0	0.660619480386	0.0265203850981	0.0435581651207	16069.0717773	15744.5285994
2014-01-06	16147.540039	16164.009766	15864.44043	15908.879883	192700	15908.879883	-0.0234744595182	16082.4115184	15854.3901311	38.459961	393.820313	0.872925772057	0.350347842716	0.127074227943	0.649652157284	11358700.0	1.0	0.697745824622	0.00242337387347	0.0253831002854	16075.4817708	15772.6586217
2014-01-07	15835.410156	15935.370117	15784.25	15814.370117	165900	15814.370117	-0.00594069266316	16032.8310511	15861.6554313	-74.959961	472.549805	1.07348988384	0.430844038542	-0.0734898838393	0.569155961458	11192800.0	0.523938152192	0.598182200705	-0.00471762878813	0.030801417002	16062.988444	15806.4121792
2014-01-08	15943.679688	16121.450195	15906.570312	16121.450195	206700	16121.450195	0.0194177874761	15970.4136414	15855.3507227	111.459961	718.339843	0.370859625062	0.169296696514	0.629140374938	0.830703303486	11399500.0	0.457356727019	0.622623694095	0.00696190062398	0.0466360252302	16081.5651042	15857.722168
2014-01-09	16002.879883	16004.55957	15838.44043	15880.330078	217400	15880.330078	-0.0149564781135	16013.5669424	15890.8306524	-294.110352	727.419922	0.820735998397	0.374664384713	0.179264001603	0.625335615287	11182100.0	0.552311975303	0.665316559503	-0.0181836492751	0.0480052949903	16032.5467122	15909.6807339
2014-01-10	15785.150391	15922.139648	15754.700195	15912.05957	237500	15912.05957	0.00199803731057	15975.4992669	15889.4305758	-266.88086	633.429687	0.76153584137	0.380817532431	0.23846415863	0.619182467569	11419600.0	0.371231134519	0.668108802558	-0.0164955709649	0.0414585399248	15988.0665688	15954.9257115
2014-01-13	15912.05957	15912.05957	15912.05957	15912.05957	0	15912.05957	0.0	15957.3736392	15892.447775	-379.25	324.259765	0.721743695671	0.387970174014	0.278256304329	0.612029825986	11419600.0	0.385874049556	0.653035695205	-0.0232792826366	0.0208021509807	15924.8582355	15978.0871233
2014-01-14	15657.200195	15661.709961	15383.69043	15422.400391	214500	15422.400391	-0.0307728347073	15944.4267623	15895.062681	-486.479492	-436.819336	1.81185446797	1.58760093188	-0.811854467972	-0.587600931881	11205100.0	0.320578543906	0.592099423618	-0.0305791165423	-0.0275435578496	15843.7783202	15946.8857421
2014-01-15	15649.070312	15808.730469	15636.570312	15808.730469	185800	15808.730469	0.0250499318009	15795.2763705	15832.0410423	-5.639648	-61.689453	0.423877447424	0.546154038788	0.576122552576	0.453845961212	11390900.0	0.291048851606	0.389615049435	-0.000356615404741	-0.00388707124973	15842.8383788	15942.4793526
2014-01-16	15845.150391	15941.080078	15710.139648	15747.200195	214200	15747.200195	-0.00389217047635	15799.1203986	15828.9329659	-374.25	-123.219727	0.507278951435	0.611854358252	0.492721048565	0.388145641748	11176700.0	0.49806319987	0.486895485026	-0.0232144128148	-0.00776411258212	15780.4633788	15933.6779436
2014-01-17	15695.459961	15783.370117	15621.799805	15734.459961	180100	15734.459961	-0.000809047566693	15784.2860547	15818.0352631	-145.870117	-154.870117	0.435034682188	0.625458026648	0.564965317812	0.374541973352	10996600.0	0.345398404655	0.474491609097	-0.00918558470029	-0.00974679965988	15756.1516927	15922.6157924
2014-01-20	15724.139648	15727.259766	15574.230469	15641.679688	142200	15641.679688	-0.00589662900601	15770.050028	15806.8918895	-270.379882	-368.310546	0.537147381682	0.724526228035	0.462852618318	0.275473771965	10854400.0	0.425727233796	0.467857378856	-0.0169921361098	-0.0230050450136	15711.088379	15896.3078962
2014-01-21	15710.889648	15894.679688	15705.839844	15795.959961	154300	15795.959961	0.00986340828334	15733.372788	15784.863596	-116.099609	-378.480469	0.260356677812	0.559790032922	0.739643322188	0.440209967078	11008700.0	0.370388541116	0.422663754479	-0.00729632820247	-0.0233999111523	15691.7384442	15869.273577
2014-01-22	15749.009766	15870.530273	15631.410156	15820.959961	185300	15820.959961	0.001582683171	15751.2548374	15786.3431113	398.55957	-357.980469	0.215504750458	0.533095726529	0.784495249542	0.466904273471	11194000.0	0.451516896551	0.420187449092	0.0258429012278	-0.022126323448	15758.1650392	15843.7035435
2014-01-23	15900.629883	15958.580078	15690.450195	15695.889648	206900	15695.889648	-0.00790535550993	15771.170587	15790.9586913	-112.840821	-595.419922	0.668367701599	0.666642336764	0.331632298401	0.333357663236	10987100.0	0.771994481891	0.425157495546	-0.00713787999747	-0.0365483154955	15739.3582357	15801.1735491
2014-01-24	15473.570312	15485.019531	15288.320312	15391.55957	221000	15391.55957	-0.0193891575964	15749.6617473	15778.2828188	-355.640625	-517.320313	1.47527275877	0.989915487625	-0.475272758766	0.0100845123746	10766100.0	0.380313434687	0.376173961958	-0.0225843718627	-0.0325177081482	15680.0847982	15764.2220981
2014-01-27	15091.450195	15109.679688	14933.549805	15005.730469	223900	15005.730469	-0.0250675767615	15647.3468395	15726.719719	-728.729492	-808.639648	1.42161242153	1.33919062173	-0.421612421534	-0.339190621734	10542200.0	0.251022093326	0.388803805729	-0.0463142360021	-0.0511332188394	15558.6298828	15706.4621233
2014-01-28	15038.639648	15088.120117	14952.830078	14980.160156	183100	14980.160156	-0.0017040365381	15464.0278765	15630.587819	-661.519532	-1141.290039	0.954527829833	0.960762407865	0.0454721701668	0.0392375921351	10359100.0	0.164887257985	0.345530853042	-0.0422921032265	-0.0707932614743	15448.3766275	15624.9414062
2014-01-29	15164.339844	15383.910156	15159.919922	15383.910156	164800	15383.910156	0.0269523153154	15325.7799564	15543.8641306	-412.049805	-496.419922	0.56063702423	0.579499304565	0.43936297577	0.420500695435	10523900.0	0.175751175684	0.255713863329	-0.0260857716794	-0.0312600506137	15379.70166	15589.4828404
2014-01-30	15112.700195	15112.700195	14853.830078	15007.05957	221200	15007.05957	-0.0244964110021	15342.3885848	15522.536934	-813.900391	-905.0	0.928285274166	0.928285274166	0.0717147258342	0.0717147258342	10302700.0	0.337718140959	0.400660369831	-0.0514444378221	-0.0568751013041	15244.0515948	15524.8399832
2014-01-31	15132.230469	15143.879883	14764.570312	14914.530273	217400	14914.530273	-0.00616571797882	15246.5802949	15453.8066188	-781.359375	-997.529297	0.945055265897	0.945055265897	0.0549447341027	0.0549447341027	10085300.0	0.249013138421	0.340877481505	-0.0497811460531	-0.0626901434482	15113.8250323	15453.5878906
2014-02-03	14788.55957	14846.929688	14615.049805	14619.129883	202800	14619.129883	-0.0198062147847	15151.7088601	15381.903106	-772.429687	-803.270508	1.20187464316	1.12180840822	-0.201874643159	-0.121808408224	9882500.0	0.254113111804	0.330135496409	-0.0501852774234	-0.052084661767	14985.0867512	15396.2114257
2014-02-04	14353.330078	14355.919922	14008.469727	14008.469727	294300	14008.469727	-0.0417713065611	14999.543438	15280.2000096	-997.260742	-1800.260742	1.7889340076	1.45148225551	-0.788934007601	-0.45148225551	9588200.0	0.255549347115	0.353524237228	-0.0664586601805	-0.113877628917	14818.8766275	15267.6213727
2014-02-05	14213.099609	14245.05957	13995.860352	14180.379883	280200	14180.379883	0.0122718726135	14716.3795206	15110.6359719	-799.780273	-1566.820312	0.875014466366	0.911845934302	0.124985533634	0.0881540656978	9868400.0	0.22371386445	0.196549940615	-0.0533893005596	-0.0994983420924	14685.5799153	15155.7056361
2014-02-06	14233.419922	14308.070312	14155.120117	14155.120117	192900	14155.120117	-0.00178131800477	14563.236767	14986.6018267	-1228.790039	-1579.339844	0.885263652254	0.918857612276	0.114736347746	0.0811423877237	9675500.0	0.295043812926	0.245373335689	-0.0798750139945	-0.100374582154	14480.7815755	15042.8956473
2014-02-07	14387.110352	14471.950195	14356.589844	14462.410156	186100	14462.410156	0.0217087553097	14446.6320099	14875.7375988	-544.649414	-1179.269532	0.593604645738	0.762294229879	0.406395354262	0.237705770121	9861600.0	0.109315162456	0.244378923303	-0.0362928801248	-0.0753927682655	14390.0066732	14958.6621093
2014-02-10	14647.830078	14725.919922	14568.299805	14718.339844	149800	14718.339844	0.0176961989903	14451.1400516	14820.6272731	-196.190429	-1077.620117	0.370673170194	0.631898797149	0.629326829806	0.368101202851	10011400.0	0.318818573892	0.321524554829	-0.0131543149807	-0.0682212489561	14357.3082683	14881.6892438
2014-02-12	14821.730469	14874.790039	14769.040039	14800.05957	165100	14800.05957	0.00555223801503	14527.4828494	14806.9889492	180.929687	-1020.900391	0.055072032345	0.590262834094	0.944927967655	0.409737165906	10176500.0	0.441135225767	0.341776812863	0.0123762281646	-0.0645283467954	14387.4632162	14808.7677873
2014-02-13	14785.839844	14787.620117	14488.320312	14534.740234	148400	14534.740234	-0.0179269100063	14605.3619125	14806.065032	526.270507	-1161.149414	0.386890794599	0.725442265209	0.613109205401	0.274557734791	10028100.0	0.562270609047	0.352560511496	0.0375680225789	-0.0739779292567	14475.1749673	14725.8285434
2014-02-14	14538.200195	14678.709961	14243.169922	14313.030273	204200	14313.030273	-0.0152537959008	14585.18429	14769.8883922	132.65039	-1078.529297	0.639140734815	0.787014091259	0.360859265185	0.212985908741	9823900.0	0.73760920309	0.33883439214	0.00935450186063	-0.0700727754127	14497.2833657	14648.7907365
2014-02-17	14343.730469	14427.950195	14214.599609	14393.110352	149000	14393.110352	0.00559490740064	14507.4259995	14708.9739763	237.990235	-612.620117	0.669306403221	0.7138070991	0.330693596779	0.2861929009	9972900.0	0.55731382703	0.346787999074	0.0168130141626	-0.0408257444225	14536.9484048	14605.0321567
2014-02-18	14514.469727	14900.240234	14469.490234	14843.240234	206500	14843.240234	0.0312739825508	14474.7643859	14666.8588264	380.830078	-136.919922	0.0477889462893	0.38951766748	0.952211053711	0.61048233252	10179400.0	0.598176834673	0.404694457707	0.0263324075235	-0.00914008398937	14600.4200845	14595.2521623
2014-02-19	14729.480469	14805.660156	14679.19043	14766.530273	153900	14766.530273	-0.00516800643193	14580.0431996	14690.3763474	48.190429	-617.379883	0.195014641963	0.444782226993	0.804985358037	0.555217773007	10025500.0	0.640539250888	0.481184766789	0.00327417558711	-0.0401315320188	14608.4518227	14551.1535992
2014-02-20	14701.139648	14731.480469	14428.730469	14449.179688	172000	14449.179688	-0.0214912087764	14633.3252206	14700.5302042	-350.879882	-557.879882	0.657867298922	0.605129247579	0.342132701078	0.394870752421	9853500.0	0.520494897482	0.406782415046	-0.0237080047104	-0.0371744964027	14549.9718423	14511.3050362
2014-02-21	14618.610352	14888.80957	14618.610352	14865.669922	138700	14865.669922	0.0288244899014	14580.7122113	14667.016802	330.929688	-48.860351	0.0504204545931	0.242339048673	0.949579545407	0.757660951327	9992200.0	0.37568910553	0.414225084598	0.0227681872997	-0.00327602345536	14605.1267903	14507.8150111
2014-02-24	14803.639648	14982.530273	14658.139648	14837.679688	159500	14837.679688	-0.00188287740457	14662.1287001	14693.5038847	524.649415	218.549805	0.0912439311775	0.0691750748166	0.908756068822	0.930824925183	9832700.0	0.605899485852	0.493168218945	0.0366553696173	0.0149495768044	14692.5683595	14523.4257115
2014-02-25	15002.509766	15094.540039	14957.490234	15051.599609	139500	15051.599609	0.0144173432436	14712.2861252	14712.7273251	658.489257	1043.129882	-0.0899421513399	-0.0700024745155	1.08994215134	1.07000247452	9972200.0	0.691652617818	0.533028036151	0.045750309759	0.0744642278799	14802.316569	14597.9349888
2014-02-26	14896.490234	15084.530273	14896.490234	14970.969727	126600	14970.969727	-0.0053568978776	14809.2328348	14757.9102963	127.729493	790.589844	0.185594076096	0.11247164525	0.814405923904	0.88752835475	9845600.0	0.719117955983	0.679120553326	0.00860522978719	0.0557523740917	14823.6048178	14654.4056919
2014-02-27	14939.870117	15015.009766	14844.370117	14923.110352	160300	14923.110352	-0.00319681195492	14855.4433755	14786.3182204	156.580079	767.990235	0.257475552657	0.182484619482	0.742524447343	0.817515380518	9685300.0	0.556363307814	0.640149199245	0.0106037150302	0.0542552962216	14849.7014977	14709.2621373
2014-02-28	14929.549805	14943.650391	14735.519531	14841.070312	160500	14841.070312	-0.00549751613872	14874.7767973	14804.5571713	391.890624	378.660156	0.380694027873	0.288053279925	0.619305972127	0.711946720075	9524800.0	0.57089946309	0.635060748422	0.0271219980969	0.0261823687695	14915.0166017	14736.3092913
2014-03-03	14666.929688	14684.700195	14443.099609	14652.230469	146900	14652.230469	-0.0127241390971	14865.146373	14809.42559	-213.439453	-66.109375	0.929359067278	0.502658537919	0.0706409327225	0.497341462081	9377900.0	0.725501919381	0.572321938845	-0.0143578765114	-0.00449163259584	14879.4433595	14731.5871931
2014-03-04	14553.950195	14750.089844	14546.339844	14721.480469	125600	14721.480469	0.00472624288476	14804.3132575	14788.4662406	-116.199219	-78.579101	0.572668739642	0.423960028749	0.427331260358	0.576039971251	9503500.0	0.333583077869	0.487041387298	-0.00783136052559	-0.00530937734597	14860.076823	14725.9744001
2014-03-05	14905.950195	14992.19043	14897.629883	14897.629883	134000	14897.629883	0.0119654687157	14780.6467465	14779.5348044	-153.969726	362.889649	0.302268859794	0.223776689065	0.697731140206	0.776223310935	9637500.0	0.414877238799	0.484521431173	-0.0102294593266	0.0249670543235	14834.415202	14751.8950894
2014-03-06	14933.759766	15203.120117	14871.55957	15134.75	150000	15134.75	0.0159166336432	14814.0704998	14795.2808148	163.780273	821.719727	-0.0782933056035	-0.0456962308233	1.0782933056	1.04569623082	9787500.0	0.380600779113	0.574084832753	0.0109398573363	0.0574106049751	14861.7119142	14810.5893556
2014-03-07	15280.759766	15312.599609	15145.589844	15274.070312	138500	15274.070312	0.00920532628553	14905.6932141	14840.5433729	350.95996	880.95996	-0.0933530006798	-0.0717741254995	1.09335300068	1.0717741255	9926000.0	0.602201857408	0.666707215764	0.0235178827819	0.0612070593815	14920.2052408	14873.515067
2014-03-10	15197.530273	15266.120117	15088.110352	15120.139648	121100	15120.139648	-0.0100779072543	15010.9438135	14898.3469648	279.069336	276.899414	0.221345556067	0.21774712148	0.778654443933	0.78225287852	9804900.0	0.696567830742	0.674530475833	0.0188038551218	0.0186549169612	14966.7167968	14893.2935966
2014-03-11	15179.469727	15256.030273	15124.360352	15224.110352	119100	15224.110352	0.00687630580275	15042.1426234	14927.9193225	571.879883	457.580079	0.101770278321	0.100115789765	0.898229721679	0.899884210235	9924000.0	0.644653919585	0.562151944168	0.0390302271187	0.0309876504866	15062.0301107	14925.9778879
2014-03-12	15003.799805	15020.139648	14828.179688	14830.389648	141300	14830.389648	-0.0258616559455	15094.133403	14967.4114598	108.909179	381.20996	0.629303511714	0.545567142439	0.370696488286	0.454432857561	9782700.0	0.825027335226	0.601465237336	0.00739797734537	0.0263828098364	15080.1816405	14953.2071708
2014-03-13	14847.719727	14919.839844	14790.480469	14815.980469	116200	14815.980469	-0.00097159814017	15018.7780444	14949.1418849	-81.649414	-49.689453	1.0251831489	0.571154847614	-0.0251831488986	0.428845152386	9666500.0	0.545220105217	0.581761500125	-0.00548069824806	-0.00334256399212	15066.5734048	14949.6579241
2014-03-14	14526.280273	14539.599609	14280.75	14327.660156	236100	14327.660156	-0.0329590278566	14960.83588	14931.3870294	-807.089844	-510.019532	1.88642663627	1.13276532835	-0.886426636265	-0.13276532835	9430400.0	0.460838545753	0.487121415395	-0.0533269359586	-0.0343732674329	14932.0584308	14913.2279576
2014-03-17	14254.320312	14359.160156	14203.209961	14277.669922	138000	14277.669922	-0.00348907172949	14779.9285303	14850.890113	-996.40039	-773.929687	1.0029850067	1.0029850067	-0.00298500670363	-0.00298500670363	9292400.0	0.188062383139	0.39327815422	-0.0652347651704	-0.0514184343927	14765.9916992	14857.9472656
2014-03-18	14491.410156	14533.25	14399.719727	14411.269531	114000	14411.269531	0.00935724174392	14636.4260708	14774.4607542	-708.870117	-559.700196	0.804254791597	0.812455821654	0.195745208403	0.187544178346	9406400.0	0.0863298975197	0.326126257462	-0.0468825112402	-0.0373857008735	14647.8466797	14817.9686802
2014-03-19	14495.730469	14663.540039	14302.370117	14462.519531	153600	14462.519531	0.00355624463825	14572.0956308	14726.0352578	-761.590821	-460.590821	0.753700069191	0.766259248527	0.246299930809	0.233740751473	9560000.0	0.200648781613	0.37717903042	-0.0500253087629	-0.0308642642275	14520.9148762	14785.0693359
2014-03-20	14548.759766	14548.759766	14207.830078	14224.230469	158700	14224.230469	-0.0164763173864	14540.7881737	14690.8998275	-606.159179	-616.839843	0.974268889557	0.981052186634	0.0257311104426	0.0189478133656	9401300.0	0.163397186069	0.399077835605	-0.0408727749835	-0.0415630294872	14419.8883463	14741.0093471
2014-03-24	14297.580078	14514.280273	14287.280273	14475.299805	196200	14475.299805	0.017650820306	14450.3431152	14628.6772464	-340.680664	-176.930664	0.620320265098	0.75473915365	0.379679734902	0.24526084635	9597500.0	0.18942257357	0.373503009691	-0.0229941356033	-0.0120753399542	14363.1082357	14728.3714425
2014-03-25	14401.69043	14531.790039	14312.080078	14423.19043	186000	14423.19043	-0.00359988226164	14457.473598	14608.2269209	95.530274	-298.290039	0.522124493894	0.801710364436	0.477875506106	0.198289635564	9411500.0	0.359515277982	0.464619381595	0.00666754187075	-0.020262231073	14379.029948	14707.0650111
2014-03-26	14521.0	14569.900391	14401.419922	14477.160156	166600	14477.160156	0.00374187155484	14447.6784072	14583.5553887	199.490234	-420.469727	0.404883130405	0.753062239679	0.595116869595	0.246937760321	9578100.0	0.561528620891	0.439939563806	0.0139721841932	-0.0282239342971	14412.2783203	14677.0314592
2014-03-27	14305.669922	14659.849609	14227.80957	14622.889648	179000	14622.889648	0.0100661656312	14456.101764	14569.3693577	211.620117	-511.860352	0.0892023314803	0.62170217853	0.91079766852	0.37829782147	9757100.0	0.627831302065	0.410957776469	0.0146843493937	-0.0338202052892	14447.5483398	14640.4700055
2014-03-28	14576.25	14713.450195	14520.570312	14696.030273	149300	14696.030273	0.00500179012224	14503.7554451	14576.5053964	233.510742	-578.040039	-0.0712958609215	0.555773471577	1.07129586092	0.444226528423	9906400.0	0.63352825558	0.387239469237	0.0161459240556	-0.0378445317582	14486.4667968	14599.1814313
2014-03-31	14839.540039	14843.669922	14718.009766	14827.830078	141600	14827.830078	0.00896839503945	14558.6911102	14592.4420466	603.599609	-292.30957	-0.226217033607	0.412349093219	1.22621703361	0.587650906781	10048000.0	0.64337993248	0.368835875812	0.0424346055356	-0.0193324649643	14587.0667317	14578.3021763
2014-04-01	14870.509766	14870.509766	14751.290039	14791.990234	139200	14791.990234	-0.00241706600436	14635.5879582	14623.8271175	316.690429	-432.120118	0.0839146209561	0.440759010546	0.916085379044	0.559240989454	9908800.0	0.926380300345	0.432998570616	0.0218779875558	-0.028383932329	14639.8484698	14547.4364536
2014-04-02	14897.879883	15069.610352	14893.169922	14946.320312	162400	14946.320312	0.0104333545087	14680.2743227	14646.2488663	523.129882	115.930664	-0.117956313802	0.0903619211968	1.1179563138	0.909638078803	10071200.0	0.82145512233	0.397758733205	0.0362700530468	0.0078171016913	14727.0367835	14555.7172153
2014-04-03	15009.179688	15164.389648	14976.360352	15071.879883	134400	15071.879883	0.0084007012013	14756.2874625	14686.2583924	594.719727	255.899414	-0.00269604287443	-0.00261949443188	1.00269604287	1.00261949443	10205600.0	0.939745683648	0.530933871314	0.0410798610081	0.0172718514671	14826.156738	14573.9957449
2014-04-04	15005.540039	15098.379883	15000.69043	15063.769531	97100	15063.769531	-0.000538111507188	14846.4567255	14737.6745912	440.879883	736.109375	0.107433543979	0.104683981945	0.892566456021	0.895316018055	10108500.0	0.946218674277	0.564458385825	0.0301499835951	0.0513768031196	14899.6367185	14626.5749859
2014-04-07	14880.820312	14895.580078	14764.370117	14808.849609	112800	14808.849609	-0.0169227178812	14908.5460985	14781.1539165	112.819336	531.179687	0.552235726887	0.369899659563	0.447764273113	0.630100340437	9995700.0	0.916883820978	0.7445892082	0.0076768578932	0.0372035275995	14918.4399412	14664.5163921
2014-04-08	14715.799805	14740.099609	14605.30957	14606.879883	130400	14606.879883	-0.0136384480451	14880.0613872	14784.8466755	-220.950195	195.610352	1.24895809036	0.58282806684	-0.248958090365	0.41717193316	9865300.0	0.57938766885	0.655341424946	-0.0149010471416	0.0135734295705	14881.6149087	14678.4885601
2014-04-09	14436.049805	14502.019531	14279.339844	14299.69043	162500	14299.69043	-0.0210304634159	14802.0095289	14761.1177698	-492.299804	-162.829101	1.54664645017	0.903967975565	-0.546646450171	0.0960320244352	9702800.0	0.358497599373	0.555005846581	-0.0332815122382	-0.0112586953228	14799.5649413	14666.8579101
2014-04-10	14484.540039	14513.139648	14234.450195	14300.120117	128900	14300.120117	3.00486924596e-05	14658.4897863	14699.5941245	-646.200195	75.889648	0.976520786846	0.903518775104	0.023479213154	0.0964812248964	9831700.0	0.266034795737	0.459973699544	-0.043234734805	0.00533523751358	14691.8649088	14672.2785992
2014-04-11	14027.799805	14065.969727	13885.110352	13960.049805	174700	13960.049805	-0.0237809409444	14556.0984522	14646.3309235	-1111.830078	-515.25	1.29507339334	1.28589094653	-0.295073393343	-0.285890946529	9657000.0	0.140271926352	0.52112544333	-0.0737685070894	-0.0355951176792	14506.5598958	14635.4750278
2014-04-14	13887.230469	14008.290039	13885.219727	13910.160156	121100	13910.160156	-0.00357374434167	14385.7988387	14554.8267744	-1153.609375	-513.030274	0.979353471459	0.980418815439	0.0206465285412	0.019581184561	9535900.0	0.000386169743252	0.363341089827	-0.0765817196437	-0.0355698190695	14314.2916667	14598.8300082
2014-04-15	14068.75	14096.860352	13969.169922	13996.80957	120800	13996.80957	0.00622921756675	14249.9020722	14468.8712253	-812.040039	-480.350586	0.889458125141	0.912685823691	0.110541874859	0.0873141763095	9656700.0	0.000372194570334	0.363769416876	-0.0548347819338	-0.0331798903116	14178.9516602	14564.5192521
2014-04-16	14126.870117	14420.299805	14125.589844	14417.679688	143600	14417.679688	0.0300690036465	14177.5899287	14405.9296712	-189.200195	-205.20996	0.377104061086	0.583695806174	0.622895938914	0.416304193826	9800300.0	0.0882977654794	0.374623203578	-0.0129528137779	-0.0140334752528	14147.4182943	14549.8613978
2014-04-17	14395.950195	14500.660156	14351.849609	14417.530273	127900	14417.530273	-1.03633180397e-05	14246.1870028	14407.4963401	117.839843	-278.5	0.152237125894	0.583812602405	0.847762874106	0.416187397595	9672400.0	0.42150012048	0.453164847232	0.00824072685887	-0.0189506958564	14167.0582682	14529.9685406
2014-04-18	14489.370117	14536.669922	14442.740234	14516.269531	78200	14516.269531	0.00684855562155	14295.1422229	14408.8341978	216.149414	-311.560547	-0.00498365764135	0.50662909892	1.00498365764	0.49337090108	9750600.0	0.565608103779	0.43424710097	0.0151152166717	-0.0210118773523	14203.0831705	14507.7142159
2014-04-21	14549.450195	14649.5	14503.169922	14512.379883	95300	14512.379883	-0.000267950935445	14358.3214538	14423.1589089	552.330078	-279.610351	0.0372798438061	0.509669598374	0.962720156194	0.490330401626	9655300.0	0.608468647121	0.425275090806	0.0395650506778	-0.0189028214984	14295.1381835	14487.7420479
2014-04-22	14586.290039	14604.299805	14388.769531	14388.769531	99300	14388.769531	-0.00851757968001	14402.3381478	14435.0550388	478.609375	-557.550781	0.341145098481	0.606294590575	0.658854901519	0.393705409425	9556000.0	0.918313037074	0.431894266355	0.0344071793303	-0.0373035482554	14374.9064127	14447.9169921
2014-04-23	14480.410156	14546.269531	14459.290039	14546.269531	103200	14546.269531	0.0109460367449	14398.4614002	14428.8836378	549.459961	-525.610352	0.15173585931	0.483178395002	0.84826414069	0.516821604998	9659200.0	0.826068963216	0.362132083251	0.0392560860568	-0.0348735762281	14466.4830728	14410.3733956
2014-04-24	14563.25	14563.25	14367.129883	14404.990234	106300	14404.990234	-0.00971240748007	14440.6922947	14444.5350902	-12.689454	-658.779297	0.466701710589	0.571505037655	0.533298289411	0.428494962345	9552900.0	0.841381770007	0.372051217049	-0.00088013149651	-0.0437326988868	14464.3681638	14363.3177315
