Date	Open_FCHI	High_FCHI	Low_FCHI	Close_FCHI	Volume_FCHI	AdjClose_FCHI	Return_FCHI	paris_EMA6	paris_EMA14	paris_MoM6	paris_MoM14	paris_WIILR6	paris_WIILR14	paris_K%6	paris_K%14	paris_OBV	paris_RSI6	paris_RSI14	paris_RoC6	paris_RoC14	paris_MA6	paris_MA14
2010-11-05	3928.01001	3937.639893	3893.929932	3916.72998	156369000	3916.72998	-1.27780982414e-05	3865.77716376	3844.60940289	81.889892	82.22998	0.121249070093	0.103370289043	0.878750929907	0.896629710957	-1758095100.0	0.838391434466	0.639602549573	0.0213541869076	0.0214447724606	3869.463338	3855.15570936
2010-11-08	3915.340088	3919.860107	3896.699951	3913.699951	116917100	3913.699951	-0.000773611920013	3880.33511126	3854.22547983	80.199951	106.530029	0.184380551166	0.158249443848	0.815619448834	0.841750556152	-1875012200.0	0.814404322695	0.631294710306	0.0209208167471	0.0279814222067	3882.8299965	3862.76499714
2010-11-09	3903.850098	3961.699951	3902.639893	3945.709961	131200100	3945.709961	0.00817896374295	3889.86792261	3862.15540932	104.599854	117.560059	-0.0644215089839	-0.0533453160755	1.06442150898	1.05334531608	-1743812100.0	0.803971533784	0.684403500951	0.0272316728983	0.0307093666678	3900.2633055	3871.16214421
2010-11-10	3923.25	3932.669922	3869.199951	3888.449951	181527000	3888.449951	-0.0145119663042	3905.82279072	3873.29601621	22.72998	10.179931	0.556779930881	0.475958717635	0.443220069119	0.524041282365	-1925339100.0	0.834569495779	0.696011592596	0.00587988270504	0.00262486390775	3904.0516355	3871.88928214
2010-11-11	3900.830078	3903.199951	3848.100098	3867.350098	168785200	3867.350098	-0.00542628894955	3900.85912223	3875.31654085	24.410157	-1.189941	0.742795141607	0.613059864067	0.257204858393	0.386940135933	-2094124300.0	0.56014169979	0.516578597833	0.00635194860569	-0.000307594334815	3908.119995	3871.80428636
2010-11-12	3796.610107	3853.310059	3769.590088	3831.120117	171830200	3831.120117	-0.00936816685377	3891.28511531	3874.25434847	-85.659912	-38.879883	1.14947185715	0.848472496103	-0.149471857151	0.151527503897	-2265954500.0	0.565166725178	0.498131316172	-0.0218699828343	-0.0100464813953	3893.843343	3869.02715186
2010-11-15	3810.23999	3875.629883	3797.75	3864.23999	108250800	3864.23999	0.00864495812936	3874.09511579	3868.50311761	-52.48999	11.580078	0.50731367707	0.50731367707	0.49268632293	0.49268632293	-2157703700.0	0.213856390581	0.444954318559	-0.0134014829381	0.00300573584601	3885.09501133	3869.85430029
2010-11-16	3836.72998	3842.120117	3762.469971	3762.469971	159943600	3762.469971	-0.026336360905	3871.27936557	3867.93470059	-151.22998	-53.300049	1.0370627353	1.0370627353	-0.0370627352954	-0.0370627352954	-2317647300.0	0.356388344508	0.515693716892	-0.0386411789083	-0.013968359917	3859.89001467	3866.04715393
2010-11-17	3753.76001	3798.72998	3753.060059	3792.350098	114469600	3792.350098	0.0079416253765	3840.19096712	3853.87273665	-153.359863	-42.48999	0.85002193445	0.85002193445	0.14997806555	0.14997806555	-2203177700.0	0.231375685706	0.438568945043	-0.0388674952077	-0.0110799900452	3834.3300375	3863.01215464
2010-11-18	3823.530029	3873.580078	3822.149902	3867.969971	149425000	3867.969971	0.0199401086519	3826.52214737	3845.66971816	-20.47998	34.469971	0.36022493375	0.44924285141	0.63977506625	0.55075714859	-2053752700.0	0.225515574512	0.452218723694	-0.00526687504226	0.00899177540107	3830.9167075	3865.47429543
2010-11-19	3871.5	3871.5	3827.030029	3860.159912	118989600	3860.159912	-0.00201916226304	3838.36438269	3848.64308521	-7.190186	19.049805	0.286666244571	0.486676052344	0.713333755429	0.513323947656	-2172742300.0	0.465605268628	0.533213829738	-0.00185920224903	0.00495945298868	3829.71834317	3866.83499579
2010-11-22	3892.649902	3896.070068	3812.47998	3818.889893	132362800	3818.889893	-0.0106912718491	3844.59167678	3850.17866211	-12.230224	-46.830078	0.462919731369	0.68448107709	0.537080268631	0.31551892291	-2305105100.0	0.487360356293	0.518348529169	-0.0031923363472	-0.0121141930485	3827.6799725	3863.48999021
2010-11-23	3792.139893	3803.860107	3724.419922	3724.419922	157190800	3724.419922	-0.024737547729	3837.24830999	3846.00682623	-139.820068	-118.520019	1.20026666106	1.13727066634	-0.200266661056	-0.13727066634	-2462295900.0	0.478874796581	0.456296473998	-0.0361830705033	-0.0308409761328	3804.37662783	3855.02427457
2010-11-24	3738.469971	3760.780029	3703.719971	3747.610107	159483400	3747.610107	0.00622652264934	3805.0116277	3829.795239	-14.859864	-169.169922	0.864898541945	0.902266595728	0.135101458055	0.0977334042723	-2302812500.0	0.300723959725	0.402446229703	-0.0039494970364	-0.0431910704067	3801.89998383	3842.94070871
2010-11-25	3752.419922	3767.689941	3730.040039	3760.419922	103016400	3760.419922	0.00341812905672	3788.61119322	3818.8372214	-31.930176	-156.310058	0.705225253929	0.780215693481	0.294774746071	0.219784306519	-2199796100.0	0.472708178028	0.348090098617	-0.00841962771761	-0.0399083058567	3796.57828783	3831.77570457
2010-11-26	3728.98999	3743.97998	3687.429932	3728.649902	139703200	3728.649902	-0.00844852986076	3780.5565443	3811.04824815	-139.320069	-185.050049	0.870392937728	0.903364861878	0.129607062272	0.096635138122	-2339499300.0	0.437433503624	0.362782356602	-0.0360189117404	-0.0472826356943	3773.35827633	3818.55784393
2010-11-29	3748.100098	3773.899902	3636.959961	3636.959961	176573200	3636.959961	-0.0245906543682	3765.72607507	3800.06180199	-223.199951	-308.75	1.24189962664	1.18401563242	-0.241899626638	-0.18401563242	-2516072500.0	0.170357695653	0.345355997545	-0.0578214260777	-0.078249542681	3736.1582845	3796.5042725
2010-11-30	3643.629883	3656.810059	3591.780029	3610.439941	202078200	3610.439941	-0.00729180972141	3728.93575676	3778.31488986	-208.449952	-278.01001	1.10235038805	1.08968253863	-0.102350388053	-0.0896825386278	-2718150700.0	0.121951239755	0.265383881833	-0.0545839125611	-0.0714963580613	3701.41662583	3776.64641464
2010-12-01	3634.610107	3674.959961	3620.639893	3669.290039	176499800	3669.290039	0.0162999797702	3695.0798094	3755.93156335	-55.129883	-198.060059	0.634524794922	0.751107734206	0.365475205078	0.248892265794	-2541650900.0	0.128365149444	0.278389702554	-0.0148022736841	-0.0512133771138	3692.228312	3762.49926757
2010-12-02	3695.409912	3754.820068	3650.030029	3747.040039	186177800	3747.040039	0.0211893851872	3687.71130357	3744.3793601	-0.570068	-84.080078	0.147484525206	0.489763087513	0.852515474794	0.510236912487	-2355473100.0	0.387411948676	0.35108266263	-0.000152115077002	-0.0219466045001	3692.13330067	3756.49354771
2010-12-03	3744.23999	3775.75	3721.379883	3750.550049	151577200	3750.550049	0.000936742058656	3704.66237084	3744.73411729	-9.869873	-113.689941	0.128211450049	0.478228007326	0.871788549951	0.521771992674	-2203895900.0	0.499047950496	0.440497030785	-0.00262467309628	-0.0294210352603	3690.48832183	3748.37283764
2010-12-06	3758.580078	3763.399902	3723.159912	3749.22998	110872600	3749.22998	-0.000351966773608	3717.77313603	3745.50957485	20.580078	-13.239991	0.144154069579	0.482566200598	0.855845930421	0.517433799402	-2314768500.0	0.482988262312	0.416022872589	0.00551944498435	-0.00351896257035	3693.91833483	3747.427124
2010-12-07	3759.590088	3835.060059	3758.909912	3810.5	143962000	3810.5	0.0163420276502	3726.76080573	3746.00562887	173.540039	18.149902	-0.188889522628	0.281212189138	1.18888952263	0.718787810862	-2170806500.0	0.539631927017	0.488516127532	0.0477156858643	0.00478592469866	3722.84167467	3748.72354557
2010-12-08	3790.47998	3857.860107	3784.379883	3831.97998	123966000	3831.97998	0.00563705025587	3750.68628981	3754.60487835	221.540039	-35.989991	0.0126606322763	0.210621708849	0.987339367724	0.789378291151	-2046840500.0	0.878544356321	0.514929587081	0.0613609539614	-0.00930462006423	3759.7650145	3746.15283193
2010-12-09	3857.689941	3867.340088	3836.830078	3858.050049	147906200	3858.050049	0.00680328945769	3773.91305844	3764.92155857	188.76001	-2.109863	-0.000800699050041	0.124946643423	1.00080069905	0.875053356577	-1898934300.0	0.994111571247	0.467501058726	0.051443196911	-0.000546573988668	3791.22501617	3746.00212743
2010-12-10	3870.459961	3873.639893	3850.689941	3857.350098	104236200	3857.350098	-0.000181426106741	3797.9521986	3777.33869063	110.310059	38.460205	0.0459711347278	0.12724691918	0.954028865272	0.87275308082	-2003170500.0	0.993103093107	0.498155618127	0.0294392528107	0.0100710431768	3809.610026	3748.74928493
2010-12-13	3872.830078	3904.429932	3868.780029	3892.439941	114030000	3892.439941	0.00909687793654	3814.923027	3788.00687828	141.889892	168.020019	-0.12347331384	-0.0666999825133	1.12347331384	1.06669998251	-1889140500.0	0.98233477699	0.536187612172	0.0378317553815	0.0451130706308	3833.25834133	3760.75071486
2010-12-14	3893.959961	3902.870117	3881.639893	3902.870117	98932400	3902.870117	0.00267959844162	3837.07071671	3801.93128664	153.640137	155.26001	0.00860492540355	0.00498901482147	0.991395074596	0.995010985179	-1790208100.0	0.986157603363	0.677979758829	0.0409791177974	0.04142907228	3858.86503083	3771.84071557
2010-12-15	3889.840088	3892.929932	3865.169922	3880.189941	108015800	3880.189941	-0.00581115315655	3855.87054537	3815.38979736	69.689941	119.770019	0.166574956491	0.0775307804909	0.833425043509	0.922469219509	-1898223900.0	0.995485353303	0.669032798353	0.018288922976	0.0318501713863	3870.480021	3780.39571693
2010-12-16	3878.25	3897.149902	3861.100098	3888.360107	102082600	3888.360107	0.00210560980886	3862.81894412	3824.02981651	56.380127	159.710205	0.133859378933	0.0513987845376	0.866140621067	0.948601215462	-1796141300.0	0.799226381716	0.627651102863	0.0147130536418	0.0428332531071	3879.87670883	3791.80358871
2010-12-17	3901.419922	3906.090088	3865.100098	3867.350098	152973800	3867.350098	-0.00540330844414	3870.11641923	3832.60718857	9.300049	230.390137	0.54851943911	0.118598578295	0.45148056089	0.881401421705	-1949115100.0	0.773317426469	0.679235987423	0.00241055685693	0.0633468994629	3881.426717	3808.26002707
2010-12-20	3873.23999	3918.689941	3869.199951	3885.080078	100344000	3885.080078	0.00458452934198	3869.32604173	3837.2395765	27.72998	274.640137	0.379241051472	0.0668448539854	0.620758948528	0.933155146015	-1848771100.0	0.547410371954	0.807309292009	0.0071888678226	0.076068330034	3886.04838033	3827.87717971
2010-12-21	3903.159912	3936.060059	3899.219971	3927.48999	92340000	3927.48999	0.0109160972615	3873.82719495	3843.61831003	35.050049	258.199951	-0.152805573719	-0.0295254070887	1.15280557372	1.02952540709	-1756431100.0	0.620449551235	0.875129386724	0.00900464735006	0.0703678227275	3891.89005517	3846.32003336
2010-12-22	3922.959961	3932.199951	3919.469971	3919.709961	90292800	3919.709961	-0.00198091631546	3889.15942211	3854.80120069	16.839844	172.669922	0.218117749554	0.057162172797	0.781882250446	0.942837827203	-1846723900.0	0.643142730729	0.869257600246	0.00431473338727	0.0460816858648	3894.69669583	3858.65359921
2010-12-23	3922.73999	3924.300049	3889.310059	3911.320068	56607600	3911.320068	-0.0021404371965	3897.88814751	3863.45570207	31.130127	160.770019	0.330042741084	0.11524115296	0.669957258916	0.88475884704	-1903331500.0	0.570294731005	0.808724622197	0.00802283585942	0.0428657175346	3899.88505033	3870.137172
2010-12-24	3906.929932	3911.949951	3893.550049	3900.389893	11748600	3900.389893	-0.00279449771688	3901.72583908	3869.83761753	12.029786	151.159913	0.475856250779	0.167544111653	0.524143749221	0.832455888347	-1915080100.0	0.6475501481	0.782518301664	0.00309379421375	0.0403175888933	3901.89001467	3880.93430864
2010-12-27	3893.110107	3901.919922	3836.050049	3862.189941	45835800	3862.189941	-0.00979388036785	3901.3441402	3873.91125426	-5.160157	51.689941	1.04101125422	0.416991570433	-0.0410112542198	0.583008429567	-1960915900.0	0.555564832435	0.75695199264	-0.00133428752744	0.0135651334471	3901.0299885	3884.62644729
2010-12-28	3872.699951	3881.969971	3858.719971	3858.719971	38975400	3858.719971	-0.000898446232062	3890.15722614	3872.34841249	-26.360107	26.739991	0.773323470321	0.509889229031	0.226676529679	0.490110770969	-1999891300.0	0.479431762488	0.595344157775	-0.00678495847467	0.00697811343994	3896.63663733	3886.53644664
2010-12-29	3869.899902	3904.040039	3869.820068	3890.649902	43576200	3890.649902	0.00827474686942	3881.17515324	3870.53128696	-36.840088	32.599853	0.454056118982	0.454056118982	0.545943881018	0.545943881018	-1956315100.0	0.381452944057	0.552833239537	-0.00938005904377	0.00844982635942	3890.49662267	3888.86500757
2010-12-30	3893.51001	3902.040039	3839.610107	3850.76001	47107800	3850.76001	-0.0102527580237	3883.88222432	3873.21376896	-68.949951	-6.590088	0.847010130078	0.852915113197	0.152989869922	0.147084886803	-2003422900.0	0.317079909176	0.562953484623	-0.0175905747328	-0.00170844953986	3879.00496417	3888.394287
2010-12-31	3854.179932	3854.179932	3804.780029	3804.780029	21801800	3804.780029	-0.011940495092	3874.41873451	3870.21993443	-106.540039	-87.659912	1.35433450425	1.31266890184	-0.354334504249	-0.312668901843	-2025224700.0	0.240418462151	0.488946889234	-0.0272388956024	-0.0225205560853	3861.248291	3882.13286471
2011-01-03	3847.629883	3904.030029	3836.709961	3900.860107	72025000	3900.860107	0.0252524659159	3854.52196151	3861.49461371	0.470214	-2.01001	0.103479071301	0.268128762615	0.896520928699	0.731871237385	-1953199700.0	0.187382333045	0.358155593289	0.000120555640051	-0.000515008170845	3861.32666	3881.98929257
2011-01-04	3908.25	3945.719971	3890.830078	3916.030029	109202000	3916.030029	0.00388886593825	3867.76143165	3866.74334615	53.840088	35.840088	-0.120793761758	0.152574843257	1.12079376176	0.847425156743	-1843997700.0	0.500920004619	0.497453428016	0.0139403004053	0.00923668391109	3870.300008	3884.54929886
2011-01-05	3904.469971	3905.97998	3850.379883	3904.610107	116335600	3904.610107	-0.00291619878178	3881.55245946	3873.31490386	45.890136	16.25	0.291683559796	0.291683559796	0.708316440204	0.708316440204	-1960333300.0	0.615775288858	0.546288291294	0.0118925800123	0.00417913967658	3877.948364	3885.71001314
2011-01-06	3911.340088	3945.340088	3895.550049	3904.419922	124397200	3904.419922	-4.87078081519e-05	3888.14035876	3877.48759761	13.77002	37.069824	0.293032964353	0.293032964353	0.706967035647	0.706967035647	-2084730500.0	0.595417699274	0.520812539685	0.00353925959592	0.00958532924629	3880.24336733	3888.35785771
2011-01-07	3892.870117	3913.919922	3865.580078	3865.580078	113235600	3865.580078	-0.00994766054265	3892.79166254	3881.0785742	14.820068	-19.5	0.568610231158	0.568610231158	0.431389768842	0.431389768842	-2197966100.0	0.532985247256	0.550152666415	0.00384860857636	-0.00501920156303	3882.71337867	3886.96500057
2011-01-10	3850.27002	3853.379883	3790.959961	3802.030029	123908000	3802.030029	-0.0164399773689	3885.0169241	3879.01210804	-2.75	-125.459961	1.01951185704	1.01951185704	-0.0195118570433	-0.0195118570433	-2321874100.0	0.535680067538	0.475043493815	-0.000722775030104	-0.0319440562088	3882.25504533	3878.00357479
2011-01-11	3821.98999	3866.850098	3809.850098	3861.919922	135100800	3861.919922	0.0157520831091	3861.30638264	3868.74783083	-38.940185	-57.790039	0.541483869121	0.541483869121	0.458516130879	0.458516130879	-2186773300.0	0.493895671476	0.347676151082	-0.00998246128594	-0.0147434477487	3875.7650145	3873.87571486
2011-01-12	3870.790039	3946.120117	3869.669922	3945.070068	177690200	3945.070068	0.0215307794256	3861.4816796	3867.83744299	29.040039	33.75	0.00419942464465	0.00419942464465	0.995800575355	0.995800575355	-2009083100.0	0.397016230022	0.437716812893	0.00741568343065	0.00862880035723	3880.605021	3876.28642914
2011-01-13	3950.909912	3975.629883	3943.97998	3974.830078	185024800	3974.830078	0.00754359478717	3885.36407629	3878.13512632	70.219971	74.440185	-0.185034365395	-0.185034365395	1.18503436539	1.18503436539	-1824058300.0	0.556489329664	0.531325998031	0.0179838624282	0.0190853189148	3892.3083495	3881.60358521
2011-01-14	3961.040039	3992.100098	3954.040039	3983.280029	136628800	3983.280029	0.00212586471225	3910.92579106	3891.02778655	78.860107	121.090088	-0.0414260531285	-0.0414260531285	1.04142605313	1.04142605313	-1687429500.0	0.627496438768	0.566760129719	0.0201976499904	0.0313527014077	3905.45170067	3890.25287721
2011-01-17	3984.090088	3990.350098	3965.909912	3975.409912	79477600	3975.409912	-0.00197578802964	3931.59843047	3903.32808554	109.829834	116.689941	0.0829778991351	0.0829778991351	0.917022100865	0.917022100865	-1766907100.0	0.639014484468	0.614718665188	0.0284122516631	0.0302405828557	3923.756673	3898.587873
2011-01-18	3991.070068	4016.399902	3987.02002	4012.679932	138535800	4012.679932	0.00937513887247	3944.11599662	3912.93899574	210.649903	122.03003	-0.102315899288	-0.102315899288	1.10231589929	1.10231589929	-1628371300.0	0.717338350108	0.609635979407	0.0554045868637	0.0313649475213	3958.86499017	3907.30430371
2011-01-19	4019.790039	4022.580078	3973.23999	3976.709961	151931600	3976.709961	-0.008964076779	3963.70569245	3926.23778724	114.790039	125.949951	0.192156759442	0.176055497637	0.807843240558	0.823944502363	-1780302900.0	0.965236484662	0.613514192973	0.0297235678933	0.0327078162942	3977.99666333	3916.30072879
2011-01-20	3972.830078	3989.030029	3950.300049	3964.840088	171667200	3964.840088	-0.00298484755399	3967.42119775	3932.96741041	19.77002	160.060059	0.377607292481	0.249287457186	0.622392707519	0.750712542814	-1951970100.0	0.783473890221	0.618021261636	0.00501132290662	0.0420681505317	3981.29166667	3927.73359014
2011-01-21	3982.48999	4057.969971	3979.23999	4017.449951	189639400	4017.449951	0.0132691008546	3966.68373782	3937.21710075	42.619873	116.589844	0.0652687099703	0.0221488835532	0.93473129003	0.977851116447	-1762330700.0	0.575348840386	0.660226700858	0.0107224389882	0.0298882402347	3988.39497883	3936.06143614
2011-01-24	4028.330078	4037.899902	4002.719971	4033.209961	113053200	4033.209961	0.00392288894503	3981.18837016	3947.91481412	49.929932	117.179932	0.229962180153	0.0927306433193	0.770037819847	0.907269356681	-1649277500.0	0.638340462606	0.627837003386	0.0125348787021	0.0299231443917	3996.71663417	3944.43143129
2011-01-25	4049.120117	4056.689941	4016.5	4019.620117	149305800	4019.620117	-0.00336948587636	3996.05168183	3959.28750037	44.210205	115.01001	0.356179825225	0.143627027316	0.643820174775	0.856372972684	-1798583300.0	0.654725680756	0.628317969195	0.011120917334	0.0294549281102	4004.08500167	3952.646432
2011-01-26	4043.919922	4066.409912	4039.590088	4049.070068	159649400	4049.070068	0.007326550804	4002.78552045	3967.33184925	36.390136	144.650146	0.0826591385475	0.03333172041	0.917340861452	0.96666827959	-1638933900.0	0.632310755601	0.625346106061	0.00906878610223	0.0370477942664	4010.15002433	3962.97858529
2011-01-27	4040.199951	4079.300049	4032.110107	4059.570068	155312400	4059.570068	0.00259318802186	4016.00967689	3978.23027842	82.860107	193.98999	0.0589083805912	0.0248315310101	0.941091619409	0.97516846899	-1483621500.0	0.614255094232	0.648198145349	0.0208363465811	0.0501839274017	4023.96004217	3976.83501314
2011-01-28	4044.560059	4072.639893	4002.320068	4002.320068	159516400	4002.320068	-0.0141024785977	4028.45550292	3989.0755837	37.47998	200.290039	0.59674403876	0.266976338718	0.40325596124	0.733023661282	-1643137900.0	0.809689009174	0.711001019649	0.00945308743055	0.0526797625143	4030.2067055	3991.1414445
2011-01-31	3997.139893	4018.51001	3953.179932	4005.5	149667400	4005.5	0.000794522163638	4020.9882358	3990.84151494	-11.949951	143.580078	0.737557520329	0.273891491634	0.262442479671	0.726108508366	-1493470500.0	0.604599378918	0.720880692184	-0.00297451148011	0.0371784192578	4028.215047	4001.39716436
2011-02-01	4037.139893	4078.47998	4019.340088	4072.620117	145716600	4072.620117	0.016756988391	4016.56302557	3992.79597961	39.410156	127.550049	0.0529648414456	0.0318653243959	0.947035158554	0.968134675604	-1347753900.0	0.453942899769	0.680977350673	0.00977141194758	0.0323315040801	4034.78340633	4010.50788214
2011-02-02	4084.75	4089.639893	4049.73999	4066.530029	135369200	4066.530029	-0.00149537345125	4032.57933741	4003.43919793	46.909912	91.699951	0.101252839783	0.0943690030191	0.898747160217	0.905630996981	-1483123100.0	0.608813821718	0.667542576204	0.0116702351552	0.0230701562584	4042.601725	4017.05787864
2011-02-03	4056.389893	4059.25	4009.120117	4036.590088	132587800	4036.590088	-0.00736252795049	4042.27953501	4011.85130874	-12.47998	53.310059	0.388757292698	0.380722437152	0.611242707302	0.619277562848	-1615710900.0	0.635116908288	0.628438593981	-0.00308218425229	0.0133834575053	4040.52172833	4020.86574
2011-02-04	4049.01001	4059.629883	4026.919922	4047.209961	125922000	4047.209961	0.00263090201593	4040.65397872	4015.14981264	-12.360107	71.800049	0.310933197467	0.304506814289	0.689066802533	0.695493185711	-1489788900.0	0.464154485271	0.570428432179	-0.00304468374556	0.0180610429086	4038.4617105	4025.99431493
2011-02-07	4055.5	4098.640137	4052.610107	4090.800049	135168800	4090.800049	0.010770404407	4042.52711651	4019.42449909	88.479981	78.120117	-0.00850180515588	-0.00832608941345	1.00850180516	1.00832608941	-1354620100.0	0.464523219068	0.594171536611	0.022107172714	0.0194683150223	4053.208374	4031.57432329
2011-02-08	4082.439941	4109.379883	4078.51001	4108.27002	150037800	4108.27002	0.00427055118577	4056.31938294	4028.94123908	102.77002	131.560059	-0.0662028697127	-0.0649176033926	1.06620286971	1.06491760339	-1204582300.0	0.775569825294	0.600789863639	0.0256572263138	0.0330826387366	4070.33671067	4040.97147036
2011-02-09	4100.620117	4120.439941	4090.719971	4090.73999	148466600	4090.73999	-0.0042670101806	4071.1624221	4039.51840987	18.119873	125.899902	0.185915983486	0.11717319871	0.814084016514	0.88282680129	-1353048900.0	0.793914014041	0.678246557372	0.00444919302057	0.0317540932814	4073.3566895	4049.9643205
2011-02-10	4078.870117	4095.139893	4041.629883	4095.139893	274587200	4095.139893	0.00107557630423	4076.75601293	4046.34795388	28.609864	77.689942	0.227273517788	0.151261787867	0.772726482212	0.848738212133	-1078461700.0	0.57234060325	0.668001067671	0.00703544884606	0.0193381231745	4078.12500017	4055.51360207
2011-02-11	4080.73999	4121.379883	4039.23999	4101.310059	225951400	4101.310059	0.00150670457206	4082.00855009	4052.85354577	64.719971	68.100098	0.171846139462	0.114372121073	0.828153860538	0.885627878927	-852510300.0	0.615782715191	0.618977613349	0.0160333275337	0.0168848382947	4088.911662	4060.37789479
2011-02-14	4128.700195	4130.399902	4089.659912	4096.620117	179200200	4096.620117	-0.00114352290671	4087.52326692	4059.3144142	49.410156	77.0	0.262119163907	0.147204359174	0.737880836093	0.852795640826	-1031710500.0	0.824313243599	0.607447331382	0.0122084489009	0.0191560390681	4097.146688	4065.87789479
2011-02-15	4091.639893	4118.759766	4085.5	4110.339844	145990600	4110.339844	0.00334903569483	4090.12236694	4064.2885079	19.539795	61.269776	0.220053503343	0.113192988352	0.779946496657	0.886807011648	-885719900.0	0.763239762131	0.624999999188	0.00477652165003	0.0151318142119	4100.4033205	4070.25430736
2011-02-16	4124.259766	4169.870117	4121.459961	4151.259766	181543800	4151.259766	0.00995536222138	4095.89878896	4070.42868605	42.989746	91.689698	-0.228827162536	-0.117706057619	1.22882716254	1.11770605762	-704176100.0	0.652702990864	0.604817159713	0.0104641968008	0.0225860611996	4107.56827817	4076.8035715
2011-02-17	4160.779785	4163.439941	4129.569824	4152.310059	178321000	4152.310059	0.000253005848635	4111.71621097	4081.20616338	61.570069	149.989991	0.134425789849	0.0810376252159	0.865574210151	0.918962374784	-525855100.0	0.745853245048	0.642071001956	0.0150510834594	0.0374757611714	4117.82995633	4087.51714229
2011-02-18	4164.649902	4168.569824	4136.169922	4157.140137	166152200	4157.140137	0.00116322671751	4123.31445327	4090.68668279	62.000244	151.640137	0.097450567433	0.0587473770443	0.902549432567	0.941252622956	-359702900.0	0.93389788433	0.781417679725	0.0151399575155	0.0378579795281	4128.16333033	4098.34858064
2011-02-21	4153.100098	4163.990234	4087.850098	4097.410156	123263600	4097.410156	-0.0143680460681	4132.97893433	4099.54714335	-3.899903	24.790039	0.554695633114	0.450761810264	0.445304366886	0.549238189736	-482966500.0	0.934296251192	0.782762844768	-0.000950892018379	0.0060870000854	4127.5133465	4100.11929771
2011-02-22	4074.620117	4078.870117	4026.01001	4050.27002	170506800	4050.27002	-0.0115048614137	4122.81642624	4099.26221171	-46.350097	-16.260009	1.41756466925	0.744013045101	-0.417564669254	0.255986954899	-653473300.0	0.48439288947	0.547536028216	-0.0113142287242	-0.00399849721606	4119.78833033	4098.9578685
2011-02-23	4044.530029	4061.040039	4007.929932	4013.120117	160225400	4013.120117	-0.00917220402999	4102.0888816	4092.72991948	-97.219727	-23.469971	1.08960019055	0.975116640747	-0.0896001905518	0.0248833592535	-813698700.0	0.361550692799	0.47306161986	-0.0236524790382	-0.00581430625561	4103.5850425	4097.281442
2011-02-24	3985.090088	4024.26001	3984.360107	4009.639893	198786200	4009.639893	-0.000867211520846	4076.66923457	4082.11527915	-141.619873	-37.570068	0.989440786424	0.989440786424	0.0105592135763	0.0105592135763	-1012484900.0	0.245258443738	0.462023931244	-0.0341149147447	-0.00928295501396	4079.98173033	4094.59786571
2011-02-25	4029.070068	4084.540039	4006.870117	4070.379883	129429800	4070.379883	0.0151484900442	4057.51799412	4072.45189433	-81.930176	-20.420166	0.53303345013	0.536306552946	0.46696654987	0.463693447054	-883055100.0	0.0383384236659	0.43777118843	-0.0197312278794	-0.00499172918632	4066.326701	4093.13928243
2011-02-28	4064.550049	4131.72998	4053.419922	4110.350098	130304200	4110.350098	0.00981977509444	4061.19281952	4072.17562615	-46.790039	2.080078	0.316051329692	0.320845322579	0.683948670308	0.679154677421	-752750900.0	0.307739109144	0.467995503458	-0.0112553432066	0.00050631482105	4058.52836117	4093.28785943
2011-03-01	4126.660156	4145.72998	4056.429932	4067.149902	156607600	4067.149902	-0.0105101013223	4075.23775623	4077.26555573	-30.260254	-23.590088	0.539109633876	0.553717909885	0.460890366124	0.446282090115	-909358500.0	0.405745227108	0.503045319299	-0.00738521476931	-0.00576670432676	4053.4849855	4091.60285314
2011-03-02	4042.51001	4053.639893	4009.889893	4034.320068	168907600	4034.320068	-0.00807195082332	4072.92694073	4075.9168019	-15.949952	-60.819825	0.690400939957	0.730688597343	0.309599060043	0.269311402657	-1078266100.0	0.434694045076	0.467877604822	-0.00393799720049	-0.0148517087546	4050.82666017	4087.25857993
2011-03-03	4057.909912	4098.109863	4040.429932	4060.76001	126624400	4060.76001	0.00655375417774	4061.89640567	4070.37057071	47.639893	-40.550049	0.526554110878	0.588162908298	0.473445889122	0.411837091702	-951641700.0	0.463311576028	0.42313364885	0.011871035905	-0.00988709666342	4058.76664233	4084.36214786
2011-03-04	4068.689941	4091.310059	4010.800049	4020.209961	105091800	4020.209961	-0.00998582750523	4061.57172119	4069.08916262	10.570068	-76.410156	0.777840477076	0.806749759757	0.222159522924	0.193250240243	-1056733500.0	0.615261300108	0.451249114361	0.00263616391548	-0.0186519994087	4060.52832033	4078.90427957
2011-03-07	4007.340088	4049.97998	3990.409912	3990.409912	76137000	3990.409912	-0.00741256036105	4049.75407542	4062.57193574	-79.969971	-119.929932	1.11853824888	0.96738825576	-0.118538248882	0.0326117442396	-1132870500.0	0.52168394986	0.415428806729	-0.0196468077424	-0.0291776195039	4047.19999183	4070.33785586
2011-03-08	4006.360107	4017.429932	3964.98999	4015.909912	78340200	4015.909912	0.00639032093503	4032.79860016	4052.95033257	-94.440186	-135.349854	0.835822889287	0.829929366076	0.164177110713	0.170070633924	-1054530300.0	0.312092053451	0.371823393283	-0.0229761902875	-0.0326045252838	4031.45996083	4060.67000914
2011-03-09	4016.449951	4035.810059	3985.909912	3993.810059	87044800	3993.810059	-0.00550307489069	4027.97326068	4048.01160983	-73.339843	-158.5	0.840544037875	0.858433576481	0.159455962125	0.141566423519	-1141575100.0	0.261899574763	0.35041269232	-0.0180322448809	-0.03817152326	4019.23665367	4049.34858057
